        T    Average data
     300.0     10.9124     10.9139     10.9151   1299.9622
     873.0     10.9124     10.9139     10.9153   1299.9715
    1273.0     10.9124     10.9139     10.9153   1299.9725
    1673.0     10.9124     10.9139     10.9153   1299.9731
  Infinite     10.9124     10.9139     10.9153   1299.9746
