        T    Average data
     300.0     10.9111     10.9112     10.9118   1299.0868
     873.0     10.9110     10.9114     10.9119   1299.1024
    1273.0     10.9109     10.9114     10.9119   1299.1029
    1673.0     10.9109     10.9114     10.9119   1299.1031
  Infinite     10.9109     10.9114     10.9119   1299.1031
