        T    Average data
     300.0     10.8871     10.8863     10.8865   1290.2680
     873.0     10.8870     10.8859     10.8869   1290.2592
    1273.0     10.8870     10.8858     10.8869   1290.2538
    1673.0     10.8870     10.8858     10.8869   1290.2505
  Infinite     10.8870     10.8857     10.8869   1290.2380
