
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.35161501297125      eV
 Composition: x =   0.93750000000133138     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  7      2       48           -66311.97842      -61059.51712    0.230015E-07    0.479198E-09
  7      3       96           -66311.94963      -61059.48833    0.227014E-07    0.236473E-09
  7      4       96           -66311.91560      -61059.45430    0.984971E-08    0.102601E-09
  7      5       48           -66311.91094      -61059.44963    0.439216E-08    0.915032E-10
  7      6       96           -66311.93192      -61059.47062    0.146998E-07    0.153123E-09
  7      7       96           -66311.96458      -61059.50328    0.327576E-07    0.341225E-09
  7      8      192           -66311.94323      -61059.48193    0.388025E-07    0.202096E-09
  7      9      192           -66311.96152      -61059.50021    0.607738E-07    0.316530E-09
  7     10      192           -66311.97454      -61059.51323    0.836436E-07    0.435644E-09
  7     11      192           -66311.98827      -61059.52697    0.117151E-06    0.610162E-09
  7     12      192           -66311.96920      -61059.50790    0.733819E-07    0.382197E-09
  7     13      192           -66311.97897      -61059.51766    0.932491E-07    0.485673E-09
  7     14      192           -66311.95455      -61059.49324    0.512152E-07    0.266746E-09
  7     15      192           -66311.94879      -61059.48748    0.444702E-07    0.231615E-09
  7     16      192           -66311.97501      -61059.51370    0.846158E-07    0.440707E-09
  7     17      192           -66311.97941      -61059.51810    0.942566E-07    0.490920E-09
  7     18      192           -66311.97931      -61059.51800    0.940187E-07    0.489681E-09
  7     19       96           -66311.98554      -61059.52424    0.547835E-07    0.570661E-09
  7     20       96           -66311.97225      -61059.51095    0.395418E-07    0.411894E-09
  7     21      192           -66311.93300      -61059.47169    0.301875E-07    0.157227E-09
  7     22      192           -66311.95195      -61059.49064    0.480538E-07    0.250280E-09
  7     23       96           -66311.91308      -61059.45177    0.925897E-08    0.964476E-10
  7     24       96           -66311.92432      -61059.46302    0.121993E-07    0.127076E-09
  7     25      192           -66311.93376      -61059.47246    0.307602E-07    0.160209E-09
  7     26      192           -66311.94964      -61059.48833    0.454039E-07    0.236479E-09
  7     27      192           -66311.95674      -61059.49543    0.540488E-07    0.281504E-09
  7     28      192           -66311.94869      -61059.48739    0.443645E-07    0.231065E-09
  7     29       96           -66311.96376      -61059.50246    0.321059E-07    0.334437E-09
  7     30      192           -66311.92504      -61059.46373    0.248322E-07    0.129334E-09
  7     31       96           -66311.92608      -61059.46477    0.127360E-07    0.132667E-09
  7     32      192           -66311.94219      -61059.48089    0.378259E-07    0.197010E-09
  7     33      192           -66311.95534      -61059.49403    0.522239E-07    0.271999E-09
  7     34      192           -66311.93241      -61059.47110    0.297537E-07    0.154967E-09
  7     35      192           -66311.94584      -61059.48453    0.413664E-07    0.215450E-09
  7     36      192           -66311.96232      -61059.50101    0.619723E-07    0.322773E-09
  7     37      192           -66311.94051      -61059.47921    0.362976E-07    0.189050E-09
  7     38       96           -66311.94944      -61059.48814    0.225947E-07    0.235362E-09
  7     39      192           -66311.96984      -61059.50853    0.745341E-07    0.388198E-09
  7     40       96           -66311.93276      -61059.47145    0.150037E-07    0.156288E-09
  7     41      192           -66311.96916      -61059.50786    0.733099E-07    0.381822E-09
  7     42       96           -66311.96775      -61059.50644    0.354008E-07    0.368759E-09
  7     43       96           -66311.96666      -61059.50535    0.344675E-07    0.359037E-09
  7     44       96           -66311.99143      -61059.53013    0.632974E-07    0.659348E-09
  7     45       96           -66311.96841      -61059.50710    0.359831E-07    0.374824E-09
  7     46      192           -66311.97714      -61059.51583    0.891551E-07    0.464350E-09
  7     47      192           -66311.96119      -61059.49989    0.602853E-07    0.313986E-09
  7     48      192           -66311.99185      -61059.53054    0.127893E-06    0.666111E-09
  7     49      192           -66311.99770      -61059.53639    0.147642E-06    0.768971E-09
  7     50      192           -66311.97840      -61059.51710    0.919609E-07    0.478963E-09
  7     51       48           -66311.98007      -61059.51877    0.239512E-07    0.498982E-09
  7     52       96           -66311.96713      -61059.50583    0.348733E-07    0.363263E-09
  7     53       48           -66311.91035      -61059.44904    0.432914E-08    0.901905E-10
  7     54       96           -66311.93432      -61059.47301    0.155902E-07    0.162398E-09
  7     55      192           -66311.93864      -61059.47733    0.346683E-07    0.180564E-09
  7     56      192           -66311.94337      -61059.48206    0.389303E-07    0.202762E-09
  7     57       32           -66311.93053      -61059.46922    0.473554E-08    0.147986E-09
  7     58       96           -66311.95366      -61059.49236    0.250582E-07    0.261023E-09
  7     59       96           -66311.95312      -61059.49182    0.247284E-07    0.257587E-09
  7     60      192           -66311.96400      -61059.50270    0.645911E-07    0.336412E-09
  7     61       96           -66311.96270      -61059.50140    0.312825E-07    0.325860E-09
  7     62       16           -66311.93216      -61059.47086    0.246450E-08    0.154031E-09
  7     63       96           -66311.99363      -61059.53232    0.668011E-07    0.695845E-09
  7     64      192           -66312.02416      -61059.56285    0.282552E-06    0.147162E-08
  7     65      192           -66312.00195      -61059.54064    0.163860E-06    0.853438E-09
  7     66      192           -66312.02133      -61059.56003    0.263658E-06    0.137322E-08
  7     67      192           -66312.01008      -61059.54877    0.200026E-06    0.104180E-08
  7     68       64           -66311.99630      -61059.53500    0.475583E-07    0.743099E-09
  7     69       96           -66312.02607      -61059.56477    0.148075E-06    0.154245E-08
  7     70      192           -66312.01215      -61059.55084    0.210452E-06    0.109611E-08
  7     71      192           -66312.02303      -61059.56172    0.274846E-06    0.143149E-08
  7     72       96           -66311.98848      -61059.52718    0.588810E-07    0.613343E-09
  7     73      192           -66312.02080      -61059.55950    0.260239E-06    0.135541E-08
  7     74       96           -66311.98403      -61059.52272    0.527846E-07    0.549840E-09
  7     75       96           -66312.03621      -61059.57491    0.189909E-06    0.197821E-08
  7     76      192           -66311.98906      -61059.52775    0.119435E-06    0.622057E-09
  7     77       96           -66311.99918      -61059.53787    0.765453E-07    0.797347E-09
  7     78       96           -66311.95201      -61059.49070    0.240611E-07    0.250637E-09
  7     79       96           -66311.97882      -61059.51752    0.464567E-07    0.483924E-09
  7     80       48           -66311.97449      -61059.51318    0.208842E-07    0.435088E-09
  7     81       32           -66312.00074      -61059.53944    0.265138E-07    0.828557E-09
  7     82       16           -66312.07070      -61059.60939    0.737630E-07    0.461019E-08
  8      1       48           -67062.37149      -61059.55857    0.635905E-07    0.132480E-08
  8      2       96           -67062.33935      -61059.52643    0.578131E-07    0.602220E-09
  8      3      192           -67062.38655      -61059.57363    0.368093E-06    0.191715E-08
  8      4      192           -67062.36876      -61059.55584    0.237877E-06    0.123895E-08
  8      5      192           -67062.39867      -61059.58575    0.495522E-06    0.258084E-08
  8      6      192           -67062.39225      -61059.57933    0.423310E-06    0.220474E-08
  8      7       96           -67062.35957      -61059.54665    0.949349E-07    0.988905E-09
  8      8      192           -67062.33768      -61059.52476    0.110979E-06    0.578016E-09
  8      9      192           -67062.35671      -61059.54379    0.177030E-06    0.922031E-09
  8     10       96           -67062.36931      -61059.55639    0.120555E-06    0.125578E-08
  8     11      192           -67062.37592      -61059.56300    0.283607E-06    0.147712E-08
  8     12      192           -67062.37400      -61059.56108    0.270558E-06    0.140915E-08
  8     13       48           -67062.32089      -61059.50797    0.183770E-07    0.382854E-09
  8     14      192           -67062.34967      -61059.53675    0.148938E-06    0.775717E-09
  8     15      192           -67062.34013      -61059.52721    0.117854E-06    0.613825E-09
  8     16      192           -67062.35628      -61059.54336    0.175146E-06    0.912221E-09
  8     17      192           -67062.36970      -61059.55678    0.243439E-06    0.126791E-08
  8     18      192           -67062.36911      -61059.55619    0.239947E-06    0.124972E-08
  8     19       96           -67062.36918      -61059.55626    0.120188E-06    0.125196E-08
  8     20       96           -67062.38028      -61059.56736    0.157797E-06    0.164372E-08
  8     21       96           -67062.35428      -61059.54136    0.833902E-07    0.868647E-09
  8     22      192           -67062.36855      -61059.55562    0.236649E-06    0.123255E-08
  8     23      192           -67062.39009      -61059.57717    0.401471E-06    0.209100E-08
  8     24       96           -67062.37760      -61059.56468    0.147749E-06    0.153905E-08
  8     25       48           -67062.40669      -61059.59377    0.150837E-06    0.314244E-08
  8     26       96           -67062.38834      -61059.57542    0.192290E-06    0.200302E-08
  8     27       12           -67062.33386      -61059.52094    0.631583E-08    0.526319E-09
  8     28       96           -67062.36664      -61059.55372    0.112925E-06    0.117630E-08
  8     29       96           -67062.36557      -61059.55264    0.109982E-06    0.114565E-08
  8     30       96           -67062.38265      -61059.56973    0.167232E-06    0.174200E-08
  8     31      192           -67062.37600      -61059.56308    0.284143E-06    0.147991E-08
  8     32      192           -67062.40881      -61059.59589    0.635483E-06    0.330981E-08
  8     33      192           -67062.39069      -61059.57777    0.407435E-06    0.212206E-08
  8     34      192           -67062.39482      -61059.58190    0.450871E-06    0.234829E-08
  8     35      192           -67062.39888      -61059.58596    0.498094E-06    0.259424E-08
  8     36       48           -67062.38652      -61059.57359    0.919420E-07    0.191546E-08
  8     37       48           -67062.41005      -61059.59713    0.163798E-06    0.341246E-08
  8     38      192           -67062.33684      -61059.52392    0.108726E-06    0.566282E-09
  8     39      192           -67062.34865      -61059.53573    0.145271E-06    0.756620E-09
  8     40      192           -67062.35818      -61059.54526    0.183531E-06    0.955891E-09
  8     41       24           -67062.32830      -61059.51538    0.110201E-07    0.459172E-09
  8     42      192           -67062.35732      -61059.54440    0.179695E-06    0.935911E-09
  8     43       96           -67062.36696      -61059.55404    0.113801E-06    0.118542E-08
  8     44       96           -67062.37934      -61059.56642    0.154211E-06    0.160637E-08
  8     45       48           -67062.35793      -61059.54501    0.456022E-07    0.950046E-09
  8     46       96           -67062.36611      -61059.55319    0.111452E-06    0.116096E-08
  8     47      192           -67062.37410      -61059.56118    0.271202E-06    0.141251E-08
  8     48      192           -67062.38632      -61059.57340    0.366040E-06    0.190646E-08
  8     49      192           -67062.36835      -61059.55543    0.235531E-06    0.122673E-08
  8     50       48           -67062.36430      -61059.55138    0.533173E-07    0.111078E-08
  8     51       96           -67062.35851      -61059.54559    0.924956E-07    0.963496E-09
  8     52      192           -67062.41745      -61059.60453    0.785491E-06    0.409110E-08
  8     53      192           -67062.39766      -61059.58474    0.483418E-06    0.251780E-08
  8     54      192           -67062.42900      -61059.61608    0.104281E-05    0.543130E-08
  8     55       48           -67062.40622      -61059.59330    0.149112E-06    0.310649E-08
  8     56      192           -67062.41988      -61059.60696    0.833764E-06    0.434252E-08
  8     57      192           -67062.41906      -61059.60614    0.817238E-06    0.425645E-08
  8     58       96           -67062.42897      -61059.61605    0.521073E-06    0.542784E-08
  8     59      192           -67062.42367      -61059.61075    0.915189E-06    0.476661E-08
  8     60      192           -67062.43777      -61059.62485    0.129344E-05    0.673664E-08
  8     61      192           -67062.40146      -61059.58854    0.530654E-06    0.276382E-08
  8     62      192           -67062.43244      -61059.61952    0.113486E-05    0.591075E-08
  8     63      192           -67062.44145      -61059.62853    0.141561E-05    0.737298E-08
  8     64      192           -67062.39707      -61059.58415    0.476459E-06    0.248156E-08
  8     65       96           -67062.40749      -61059.59457    0.307601E-06    0.320418E-08
  8     66      192           -67062.42128      -61059.60836    0.862984E-06    0.449471E-08
  8     67      192           -67062.40120      -61059.58828    0.527306E-06    0.274639E-08
  8     68       96           -67062.35701      -61059.54409    0.891558E-07    0.928706E-09
  8     69       96           -67062.35604      -61059.54312    0.870591E-07    0.906866E-09
  8     70      192           -67062.37643      -61059.56351    0.287136E-06    0.149550E-08
  8     71       96           -67062.37170      -61059.55878    0.127844E-06    0.133171E-08
  8     72       96           -67062.39875      -61059.58583    0.248284E-06    0.258630E-08
  8     73      192           -67062.40666      -61059.59374    0.602831E-06    0.313975E-08
  8     74       96           -67062.41114      -61059.59822    0.336467E-06    0.350487E-08
  8     75       96           -67062.42871      -61059.61579    0.517798E-06    0.539372E-08
  8     76       24           -67062.40570      -61059.59278    0.735999E-07    0.306666E-08
  8     77       96           -67062.36628      -61059.55336    0.111937E-06    0.116601E-08
  8     78       96           -67062.36486      -61059.55194    0.108110E-06    0.112614E-08
  8     79       48           -67062.36441      -61059.55149    0.534562E-07    0.111367E-08
  8     80      192           -67062.39150      -61059.57858    0.415633E-06    0.216476E-08
  8     81      192           -67062.37530      -61059.56238    0.279292E-06    0.145464E-08
  8     82       96           -67062.41244      -61059.59951    0.347312E-06    0.361783E-08
  8     83       96           -67062.39691      -61059.58399    0.237320E-06    0.247208E-08
  8     84      192           -67062.42530      -61059.61238    0.952318E-06    0.495999E-08
  8     85      192           -67062.44172      -61059.62880    0.142474E-05    0.742053E-08
  8     86      192           -67062.41863      -61059.60571    0.808623E-06    0.421158E-08
  8     87       96           -67062.42418      -61059.61126    0.463299E-06    0.482603E-08
  8     88       96           -67062.41311      -61059.60019    0.353076E-06    0.367788E-08
  8     89      192           -67062.44060      -61059.62768    0.138633E-05    0.722046E-08
  8     90       48           -67062.41450      -61059.60158    0.182676E-06    0.380575E-08
  8     91       96           -67062.44096      -61059.62804    0.699279E-06    0.728416E-08
  8     92       48           -67062.47212      -61059.65920    0.750998E-06    0.156458E-07
  8     93       96           -67062.46959      -61059.65667    0.141143E-05    0.147024E-07
  8     94        6           -67062.34545      -61059.53253    0.419602E-08    0.699336E-09
  8     95       24           -67062.40391      -61059.59099    0.704446E-07    0.293519E-08
  8     96       48           -67062.45068      -61059.63776    0.443843E-06    0.924672E-08
  8     97       12           -67062.47861      -61059.66569    0.220134E-06    0.183445E-07
  9      1       16           -67812.76296      -61059.59842    0.563523E-07    0.352202E-08
  9      2       96           -67812.80679      -61059.64226    0.991181E-06    0.103248E-07
  9      3      192           -67812.77905      -61059.61451    0.100351E-05    0.522659E-08
  9      4      192           -67812.76004      -61059.59551    0.629601E-06    0.327917E-08
  9      5      192           -67812.79110      -61059.62656    0.134872E-05    0.702459E-08
  9      6      192           -67812.77669      -61059.61216    0.947238E-06    0.493353E-08
  9      7      192           -67812.78688      -61059.62235    0.121628E-05    0.633478E-08
  9      8      192           -67812.80827      -61059.64373    0.205526E-05    0.107045E-07
  9      9       96           -67812.81566      -61059.65112    0.123193E-05    0.128326E-07
  9     10       64           -67812.80977      -61059.64523    0.710803E-06    0.111063E-07
  9     11      192           -67812.79968      -61059.63514    0.166472E-05    0.867042E-08
  9     12       32           -67812.75844      -61059.59390    0.100874E-06    0.315233E-08
  9     13       96           -67812.76132      -61059.59678    0.324795E-06    0.338329E-08
  9     14      192           -67812.80434      -61059.63980    0.186635E-05    0.972057E-08
  9     15       96           -67812.81421      -61059.64967    0.118888E-05    0.123842E-07
  9     16       96           -67812.82611      -61059.66158    0.159215E-05    0.165849E-07
  9     17       96           -67812.75873      -61059.59419    0.304807E-06    0.317507E-08
  9     18       96           -67812.75730      -61059.59277    0.294334E-06    0.306598E-08
  9     19       96           -67812.77566      -61059.61113    0.461823E-06    0.481066E-08
  9     20       96           -67812.76941      -61059.60488    0.396161E-06    0.412668E-08
  9     21      192           -67812.79488      -61059.63034    0.147982E-05    0.770738E-08
  9     22      192           -67812.77850      -61059.61396    0.990080E-06    0.515666E-08
  9     23      192           -67812.78810      -61059.62357    0.125317E-05    0.652694E-08
  9     24      192           -67812.78696      -61059.62242    0.121855E-05    0.634660E-08
  9     25       48           -67812.77802      -61059.61349    0.244658E-06    0.509704E-08
  9     26       48           -67812.79165      -61059.62711    0.341761E-06    0.712002E-08
  9     27      192           -67812.81861      -61059.65407    0.264900E-05    0.137969E-07
  9     28      192           -67812.83925      -61059.67472    0.439594E-05    0.228955E-07
  9     29      192           -67812.83586      -61059.67133    0.404473E-05    0.210663E-07
  9     30       96           -67812.84881      -61059.68427    0.277862E-05    0.289440E-07
  9     31      192           -67812.84179      -61059.67725    0.467802E-05    0.243647E-07
  9     32      192           -67812.83873      -61059.67420    0.434011E-05    0.226047E-07
  9     33      192           -67812.81791      -61059.65337    0.260364E-05    0.135606E-07
  9     34       96           -67812.75800      -61059.59346    0.299367E-06    0.311840E-08
  9     35       96           -67812.77649      -61059.61196    0.471324E-06    0.490963E-08
  9     36      192           -67812.79496      -61059.63043    0.148302E-05    0.772404E-08
  9     37       96           -67812.78896      -61059.62443    0.639962E-06    0.666627E-08
  9     38      192           -67812.82654      -61059.66201    0.321823E-05    0.167616E-07
  9     39      192           -67812.80576      -61059.64123    0.193275E-05    0.100664E-07
  9     40       96           -67812.80616      -61059.64162    0.975835E-06    0.101649E-07
  9     41      192           -67812.82791      -61059.66337    0.332775E-05    0.173320E-07
  9     42       96           -67812.81007      -61059.64553    0.107405E-05    0.111881E-07
  9     43       96           -67812.84600      -61059.68147    0.259365E-05    0.270171E-07
  9     44       96           -67812.80759      -61059.64305    0.101065E-05    0.105276E-07
  9     45      192           -67812.78858      -61059.62405    0.126811E-05    0.660474E-08
  9     46      192           -67812.78535      -61059.62081    0.117135E-05    0.610080E-08
  9     47       96           -67812.80144      -61059.63690    0.869152E-06    0.905367E-08
  9     48      192           -67812.82713      -61059.66259    0.326459E-05    0.170031E-07
  9     49      192           -67812.79552      -61059.63098    0.150324E-05    0.782936E-08
  9     50      192           -67812.83546      -61059.67093    0.400552E-05    0.208621E-07
  9     51      192           -67812.81585      -61059.65132    0.247562E-05    0.128939E-07
  9     52      192           -67812.84622      -61059.68169    0.521537E-05    0.271634E-07
  9     53      192           -67812.85684      -61059.69230    0.676702E-05    0.352449E-07
  9     54       96           -67812.81905      -61059.65452    0.133894E-05    0.139473E-07
  9     55      192           -67812.82744      -61059.66290    0.328944E-05    0.171325E-07
  9     56      192           -67812.84162      -61059.67708    0.465821E-05    0.242615E-07
  9     57      192           -67812.85615      -61059.69162    0.665424E-05    0.346575E-07
