   x         T                   mu   
0.9375  473.00000000000000  0.07608498702870747
0.9375  873.00000000000000  0.1684658183579586
0.9375  1273.0000000000000  0.2614629489756908
0.9375  1673.0000000000000  0.3546285746101603
