   x         T                   mu   
0.5625  473.00000000000000  0.007325703934384364
0.5625  873.00000000000000  0.016033932002414986
0.5625  1273.0000000000000  0.02474488905772887
0.5625  1673.0000000000000  0.03343984523155541
