
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.42037429606557      eV
 Composition: x =   0.56250000000220113     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  5     34       48           -64811.17400      -61059.07213    0.115810E-02    0.241272E-04
  5     35       96           -64811.20776      -61059.10589    0.530284E-02    0.552380E-04
  6      1       48           -65561.52021      -61058.99796    0.187739E-03    0.391123E-05
  6      2       96           -65561.51663      -61058.99439    0.343949E-03    0.358280E-05
  6      3       96           -65561.53725      -61059.01500    0.570312E-03    0.594075E-05
  6      4       96           -65561.55042      -61059.02817    0.787878E-03    0.820706E-05
  6      5      192           -65561.54507      -61059.02283    0.138206E-02    0.719825E-05
  6      6      192           -65561.52659      -61059.00435    0.878307E-03    0.457452E-05
  6      7      192           -65561.55623      -61059.03398    0.181707E-02    0.946393E-05
  6      8       16           -65561.58156      -61059.05931    0.281918E-03    0.176199E-04
  6      9       48           -65561.53048      -61059.00823    0.241524E-03    0.503174E-05
  6     10      192           -65561.50648      -61058.98423    0.536195E-03    0.279268E-05
  6     11       96           -65561.50926      -61058.98701    0.287007E-03    0.298965E-05
  6     12       32           -65561.53261      -61059.01037    0.169683E-03    0.530259E-05
  6     13      192           -65561.53638      -61059.01413    0.111656E-02    0.581543E-05
  6     14      192           -65561.55508      -61059.03283    0.176661E-02    0.920110E-05
  6     15      192           -65561.56568      -61059.04343    0.229136E-02    0.119342E-04
  6     16      192           -65561.52769      -61059.00545    0.902266E-03    0.469930E-05
  6     17      192           -65561.54578      -61059.02353    0.140611E-02    0.732347E-05
  6     18       64           -65561.54481      -61059.02256    0.457725E-03    0.715195E-05
  6     19      192           -65561.55339      -61059.03115    0.169515E-02    0.882892E-05
  6     20       96           -65561.56876      -61059.04651    0.123558E-02    0.128706E-04
  6     21      192           -65561.56988      -61059.04764    0.254025E-02    0.132305E-04
  6     22      192           -65561.54427      -61059.02202    0.135497E-02    0.705713E-05
  6     23      192           -65561.55311      -61059.03086    0.168330E-02    0.876719E-05
  6     24      192           -65561.57385      -61059.05160    0.279977E-02    0.145822E-04
  6     25      192           -65561.56475      -61059.04250    0.223973E-02    0.116652E-04
  6     26       96           -65561.58096      -61059.05872    0.166696E-02    0.173641E-04
  6     27      192           -65561.56031      -61059.03807    0.200862E-02    0.104616E-04
  6     28       96           -65561.53571      -61059.01347    0.549274E-03    0.572161E-05
  6     29      192           -65561.55869      -61059.03644    0.193021E-02    0.100532E-04
  6     30      192           -65561.55524      -61059.03300    0.177369E-02    0.923797E-05
  6     31      192           -65561.55868      -61059.03643    0.192964E-02    0.100502E-04
  6     32      192           -65561.56461      -61059.04236    0.223199E-02    0.116250E-04
  6     33       48           -65561.50632      -61058.98407    0.133510E-03    0.278147E-05
  6     34      192           -65561.52438      -61059.00213    0.831872E-03    0.433267E-05
  6     35       32           -65561.54198      -61059.01974    0.213538E-03    0.667305E-05
  6     36      192           -65561.51409      -61058.99184    0.646275E-03    0.336602E-05
  6     37       48           -65561.51811      -61058.99586    0.178307E-03    0.371473E-05
  6     38       96           -65561.51989      -61058.99764    0.372533E-03    0.388055E-05
  6     39       96           -65561.51745      -61058.99521    0.350938E-03    0.365560E-05
  6     40       96           -65561.52718      -61059.00493    0.445513E-03    0.464076E-05
  6     41       48           -65561.51654      -61058.99430    0.171595E-03    0.357489E-05
  6     42      192           -65561.54816      -61059.02592    0.149091E-02    0.776516E-05
  6     43       24           -65561.51377      -61058.99153    0.801566E-04    0.333986E-05
  6     44       96           -65561.52518      -61059.00293    0.424170E-03    0.441843E-05
  6     45      192           -65561.54372      -61059.02147    0.133687E-02    0.696289E-05
  6     46      192           -65561.55012      -61059.02787    0.156416E-02    0.814668E-05
  6     47       96           -65561.54490      -61059.02266    0.688172E-03    0.716846E-05
  6     48       96           -65561.55341      -61059.03117    0.847930E-03    0.883260E-05
  6     49       96           -65561.57079      -61059.04854    0.129874E-02    0.135285E-04
  6     50       48           -65561.53532      -61059.01307    0.271982E-03    0.566629E-05
  6     51       96           -65561.57028      -61059.04804    0.128271E-02    0.133616E-04
  6     52      192           -65561.57470      -61059.05245    0.285870E-02    0.148891E-04
  6     53       96           -65561.57929      -61059.05705    0.160004E-02    0.166671E-04
  6     54       48           -65561.57496      -61059.05272    0.719337E-03    0.149862E-04
  6     55      192           -65561.56311      -61059.04087    0.215151E-02    0.112058E-04
  6     56       96           -65561.57904      -61059.05680    0.159025E-02    0.165652E-04
  6     57       16           -65561.54741      -61059.02516    0.121971E-03    0.762321E-05
  6     58       48           -65561.51364      -61058.99139    0.159795E-03    0.332906E-05
  6     59       48           -65561.55833      -61059.03608    0.478298E-03    0.996455E-05
  6     60       96           -65561.60610      -61059.08385    0.308849E-02    0.321718E-04
  6     61      192           -65561.59742      -61059.07517    0.499170E-02    0.259984E-04
  6     62       96           -65561.62828      -61059.10604    0.532236E-02    0.554412E-04
  6     63       96           -65561.60348      -61059.08123    0.289600E-02    0.301666E-04
  6     64       48           -65561.61413      -61059.09189    0.188055E-02    0.391782E-04
  6     65       48           -65561.59121      -61059.06896    0.107157E-02    0.223244E-04
  7      1      192           -66311.94451      -61059.00189    0.826901E-03    0.430678E-05
  7      2       48           -66311.97842      -61059.03580    0.475044E-03    0.989674E-05
  7      3       96           -66311.94963      -61059.00701    0.468846E-03    0.488381E-05
  7      4       96           -66311.91560      -61058.97298    0.203423E-03    0.211899E-05
  7      5       48           -66311.91094      -61058.96831    0.907099E-04    0.188979E-05
  7      6       96           -66311.93192      -61058.98930    0.303591E-03    0.316241E-05
  7      7       96           -66311.96458      -61059.02196    0.676533E-03    0.704722E-05
  7      8      192           -66311.94323      -61059.00061    0.801376E-03    0.417383E-05
  7      9      192           -66311.96152      -61059.01890    0.125514E-02    0.653721E-05
  7     10      192           -66311.97454      -61059.03192    0.172747E-02    0.899723E-05
  7     11      192           -66311.98827      -61059.04565    0.241949E-02    0.126015E-04
  7     12      192           -66311.96920      -61059.02658    0.151553E-02    0.789341E-05
  7     13      192           -66311.97897      -61059.03635    0.192585E-02    0.100305E-04
  7     14      192           -66311.95455      -61059.01192    0.105773E-02    0.550902E-05
  7     15      192           -66311.94879      -61059.00617    0.918429E-03    0.478349E-05
  7     16      192           -66311.97501      -61059.03239    0.174754E-02    0.910180E-05
  7     17      192           -66311.97941      -61059.03679    0.194665E-02    0.101388E-04
  7     18      192           -66311.97931      -61059.03668    0.194174E-02    0.101132E-04
  7     19       96           -66311.98554      -61059.04292    0.113143E-02    0.117857E-04
  7     20       96           -66311.97225      -61059.02963    0.816645E-03    0.850672E-05
  7     21      192           -66311.93300      -61058.99038    0.623454E-03    0.324716E-05
  7     22      192           -66311.95195      -61059.00933    0.992441E-03    0.516896E-05
  7     23       96           -66311.91308      -61058.97046    0.191223E-03    0.199190E-05
  7     24       96           -66311.92432      -61058.98170    0.251948E-03    0.262446E-05
  7     25      192           -66311.93376      -61058.99114    0.635282E-03    0.330876E-05
  7     26      192           -66311.94964      -61059.00702    0.937714E-03    0.488393E-05
  7     27      192           -66311.95674      -61059.01412    0.111625E-02    0.581382E-05
  7     28      192           -66311.94869      -61059.00607    0.916246E-03    0.477212E-05
  7     29       96           -66311.96376      -61059.02114    0.663075E-03    0.690703E-05
  7     30      192           -66311.92504      -61058.98242    0.512851E-03    0.267110E-05
  7     31       96           -66311.92608      -61058.98346    0.263033E-03    0.273993E-05
  7     32      192           -66311.94219      -61058.99957    0.781207E-03    0.406879E-05
  7     33      192           -66311.95534      -61059.01272    0.107856E-02    0.561752E-05
  7     34      192           -66311.93241      -61058.98979    0.614495E-03    0.320049E-05
  7     35      192           -66311.94584      -61059.00322    0.854328E-03    0.444962E-05
  7     36      192           -66311.96232      -61059.01970    0.127990E-02    0.666613E-05
  7     37      192           -66311.94051      -61058.99789    0.749644E-03    0.390440E-05
  7     38       96           -66311.94944      -61059.00682    0.466642E-03    0.486086E-05
  7     39      192           -66311.96984      -61059.02722    0.153933E-02    0.801734E-05
  7     40       96           -66311.93276      -61058.99013    0.309867E-03    0.322778E-05
  7     41      192           -66311.96916      -61059.02654    0.151405E-02    0.788567E-05
  7     42       96           -66311.96775      -61059.02512    0.731123E-03    0.761586E-05
  7     43       96           -66311.96666      -61059.02404    0.711848E-03    0.741508E-05
  7     44       96           -66311.99143      -61059.04881    0.130726E-02    0.136173E-04
  7     45       96           -66311.96841      -61059.02579    0.743149E-03    0.774114E-05
  7     46      192           -66311.97714      -61059.03452    0.184129E-02    0.959008E-05
  7     47      192           -66311.96119      -61059.01857    0.124505E-02    0.648465E-05
  7     48      192           -66311.99185      -61059.04923    0.264134E-02    0.137570E-04
  7     49      192           -66311.99770      -61059.05508    0.304922E-02    0.158813E-04
  7     50      192           -66311.97840      -61059.03578    0.189924E-02    0.989189E-05
  7     51       48           -66311.98007      -61059.03745    0.494656E-03    0.103053E-04
  7     52       96           -66311.96713      -61059.02451    0.720227E-03    0.750237E-05
  7     53       48           -66311.91035      -61058.96773    0.894085E-04    0.186268E-05
  7     54       96           -66311.93432      -61058.99170    0.321980E-03    0.335396E-05
  7     55      192           -66311.93864      -61058.99602    0.715994E-03    0.372913E-05
  7     56      192           -66311.94337      -61059.00075    0.804015E-03    0.418758E-05
  7     57       32           -66311.93053      -61058.98791    0.978017E-04    0.305630E-05
  7     58       96           -66311.95366      -61059.01104    0.517519E-03    0.539083E-05
  7     59       96           -66311.95312      -61059.01050    0.510708E-03    0.531988E-05
  7     60      192           -66311.96400      -61059.02138    0.133398E-02    0.694782E-05
  7     61       96           -66311.96270      -61059.02008    0.646069E-03    0.672989E-05
  7     62       16           -66311.93216      -61058.98954    0.508985E-04    0.318116E-05
  7     63       96           -66311.99363      -61059.05101    0.137962E-02    0.143711E-04
  7     64      192           -66312.02416      -61059.08154    0.583545E-02    0.303930E-04
  7     65      192           -66312.00195      -61059.05933    0.338416E-02    0.176258E-04
  7     66      192           -66312.02133      -61059.07871    0.544524E-02    0.283606E-04
  7     67      192           -66312.01008      -61059.06746    0.413109E-02    0.215161E-04
  7     68       64           -66311.99630      -61059.05368    0.982208E-03    0.153470E-04
  7     69       96           -66312.02607      -61059.08345    0.305816E-02    0.318558E-04
  7     70      192           -66312.01215      -61059.06953    0.434641E-02    0.226375E-04
  7     71      192           -66312.02303      -61059.08041    0.567632E-02    0.295641E-04
  7     72       96           -66311.98848      -61059.04586    0.121605E-02    0.126672E-04
  7     73      192           -66312.02080      -61059.07818    0.537463E-02    0.279929E-04
  7     74       96           -66311.98403      -61059.04141    0.109015E-02    0.113557E-04
  7     75       96           -66312.03621      -61059.09359    0.392213E-02    0.408555E-04
  7     76      192           -66311.98906      -61059.04644    0.246666E-02    0.128472E-04
  7     77       96           -66311.99918      -61059.05656    0.158087E-02    0.164674E-04
  7     78       96           -66311.95201      -61059.00939    0.496927E-03    0.517632E-05
  7     79       96           -66311.97882      -61059.03620    0.959457E-03    0.999434E-05
  7     80       48           -66311.97449      -61059.03187    0.431316E-03    0.898575E-05
  7     81       32           -66312.00074      -61059.05812    0.547582E-03    0.171119E-04
  7     82       16           -66312.07070      -61059.12808    0.152341E-02    0.952129E-04
  8      1       48           -67062.37149      -61059.00849    0.243077E-03    0.506411E-05
  8      2       96           -67062.33935      -61058.97636    0.220993E-03    0.230201E-05
  8      3      192           -67062.38655      -61059.02356    0.140705E-02    0.732840E-05
  8      4      192           -67062.36876      -61059.00576    0.909298E-03    0.473593E-05
  8      5      192           -67062.39867      -61059.03567    0.189416E-02    0.986540E-05
  8      6      192           -67062.39225      -61059.02925    0.161812E-02    0.842772E-05
  8      7       96           -67062.35957      -61058.99657    0.362893E-03    0.378014E-05
  8      8      192           -67062.33768      -61058.97469    0.424223E-03    0.220949E-05
  8      9      192           -67062.35671      -61058.99372    0.676705E-03    0.352451E-05
  8     10       96           -67062.36931      -61059.00631    0.460825E-03    0.480026E-05
  8     11      192           -67062.37592      -61059.01293    0.108410E-02    0.564636E-05
  8     12      192           -67062.37400      -61059.01101    0.103422E-02    0.538656E-05
  8     13       48           -67062.32089      -61058.95789    0.702469E-04    0.146348E-05
  8     14      192           -67062.34967      -61058.98668    0.569321E-03    0.296521E-05
  8     15      192           -67062.34013      -61058.97714    0.450504E-03    0.234637E-05
  8     16      192           -67062.35628      -61058.99328    0.669505E-03    0.348701E-05
  8     17      192           -67062.36970      -61059.00670    0.930557E-03    0.484665E-05
  8     18      192           -67062.36911      -61059.00611    0.917207E-03    0.477712E-05
  8     19       96           -67062.36918      -61059.00619    0.459426E-03    0.478568E-05
  8     20       96           -67062.38028      -61059.01728    0.603188E-03    0.628321E-05
  8     21       96           -67062.35428      -61058.99129    0.318763E-03    0.332045E-05
  8     22      192           -67062.36855      -61059.00555    0.904603E-03    0.471147E-05
  8     23      192           -67062.39009      -61059.02709    0.153464E-02    0.799293E-05
  8     24       96           -67062.37760      -61059.01460    0.564776E-03    0.588308E-05
  8     25       48           -67062.40669      -61059.04370    0.576583E-03    0.120121E-04
  8     26       96           -67062.38834      -61059.02534    0.735038E-03    0.765665E-05
  8     27       12           -67062.33386      -61058.97087    0.241425E-04    0.201188E-05
  8     28       96           -67062.36664      -61059.00365    0.431659E-03    0.449645E-05
  8     29       96           -67062.36557      -61059.00257    0.420413E-03    0.437930E-05
  8     30       96           -67062.38265      -61059.01965    0.639253E-03    0.665889E-05
  8     31      192           -67062.37600      -61059.01301    0.108615E-02    0.565704E-05
  8     32      192           -67062.40881      -61059.04581    0.242916E-02    0.126519E-04
  8     33      192           -67062.39069      -61059.02770    0.155744E-02    0.811166E-05
  8     34      192           -67062.39482      -61059.03182    0.172348E-02    0.897644E-05
  8     35      192           -67062.39888      -61059.03588    0.190399E-02    0.991660E-05
  8     36       48           -67062.38652      -61059.02352    0.351453E-03    0.732193E-05
  8     37       48           -67062.41005      -61059.04706    0.626127E-03    0.130443E-04
  8     38      192           -67062.33684      -61058.97385    0.415610E-03    0.216464E-05
  8     39      192           -67062.34865      -61058.98566    0.555305E-03    0.289221E-05
  8     40      192           -67062.35818      -61058.99519    0.701556E-03    0.365394E-05
  8     41       24           -67062.32830      -61058.96530    0.421250E-04    0.175521E-05
  8     42      192           -67062.35732      -61058.99433    0.686892E-03    0.357756E-05
  8     43       96           -67062.36696      -61059.00396    0.435008E-03    0.453133E-05
  8     44       96           -67062.37934      -61059.01635    0.589480E-03    0.614042E-05
  8     45       48           -67062.35793      -61058.99494    0.174317E-03    0.363160E-05
  8     46       96           -67062.36611      -61059.00311    0.426030E-03    0.443782E-05
  8     47      192           -67062.37410      -61059.01111    0.103668E-02    0.539939E-05
  8     48      192           -67062.38632      -61059.02333    0.139920E-02    0.728752E-05
  8     49      192           -67062.36835      -61059.00536    0.900330E-03    0.468922E-05
  8     50       48           -67062.36430      -61059.00131    0.203808E-03    0.424600E-05
  8     51       96           -67062.35851      -61058.99551    0.353569E-03    0.368301E-05
  8     52      192           -67062.41745      -61059.05445    0.300258E-02    0.156384E-04
  8     53      192           -67062.39766      -61059.03467    0.184789E-02    0.962442E-05
  8     54      192           -67062.42900      -61059.06600    0.398619E-02    0.207614E-04
  8     55       48           -67062.40622      -61059.04323    0.569986E-03    0.118747E-04
  8     56      192           -67062.41988      -61059.05688    0.318710E-02    0.165995E-04
  8     57      192           -67062.41906      -61059.05607    0.312393E-02    0.162705E-04
  8     58       96           -67062.42897      -61059.06598    0.199182E-02    0.207482E-04
  8     59      192           -67062.42367      -61059.06068    0.349835E-02    0.182206E-04
  8     60      192           -67062.43777      -61059.07478    0.494422E-02    0.257511E-04
  8     61      192           -67062.40146      -61059.03847    0.202845E-02    0.105648E-04
  8     62      192           -67062.43244      -61059.06945    0.433807E-02    0.225941E-04
  8     63      192           -67062.44145      -61059.07846    0.541124E-02    0.281836E-04
  8     64      192           -67062.39707      -61059.03407    0.182129E-02    0.948588E-05
  8     65       96           -67062.40749      -61059.04449    0.117582E-02    0.122481E-04
  8     66      192           -67062.42128      -61059.05829    0.329880E-02    0.171812E-04
  8     67      192           -67062.40120      -61059.03821    0.201565E-02    0.104982E-04
  8     68       96           -67062.35701      -61058.99401    0.340802E-03    0.355002E-05
  8     69       96           -67062.35604      -61058.99304    0.332787E-03    0.346654E-05
  8     70      192           -67062.37643      -61059.01343    0.109759E-02    0.571661E-05
  8     71       96           -67062.37170      -61059.00870    0.488690E-03    0.509052E-05
  8     72       96           -67062.39875      -61059.03576    0.949079E-03    0.988624E-05
  8     73      192           -67062.40666      -61059.04366    0.230435E-02    0.120018E-04
  8     74       96           -67062.41114      -61059.04815    0.128616E-02    0.133975E-04
  8     75       96           -67062.42871      -61059.06572    0.197931E-02    0.206178E-04
  8     76       24           -67062.40570      -61059.04270    0.281339E-03    0.117225E-04
  8     77       96           -67062.36628      -61059.00329    0.427884E-03    0.445713E-05
  8     78       96           -67062.36486      -61059.00187    0.413255E-03    0.430474E-05
  8     79       48           -67062.36441      -61059.00142    0.204339E-03    0.425706E-05
  8     80      192           -67062.39150      -61059.02851    0.158878E-02    0.827488E-05
  8     81      192           -67062.37530      -61059.01230    0.106760E-02    0.556044E-05
  8     82       96           -67062.41244      -61059.04944    0.132761E-02    0.138293E-04
  8     83       96           -67062.39691      -61059.03392    0.907166E-03    0.944964E-05
  8     84      192           -67062.42530      -61059.06230    0.364028E-02    0.189598E-04
  8     85      192           -67062.44172      -61059.07872    0.544614E-02    0.283653E-04
  8     86      192           -67062.41863      -61059.05563    0.309100E-02    0.160989E-04
  8     87       96           -67062.42418      -61059.06119    0.177098E-02    0.184477E-04
  8     88       96           -67062.41311      -61059.05011    0.134965E-02    0.140589E-04
  8     89      192           -67062.44060      -61059.07761    0.529931E-02    0.276006E-04
  8     90       48           -67062.41450      -61059.05150    0.698287E-03    0.145476E-04
  8     91       96           -67062.44096      -61059.07797    0.267303E-02    0.278440E-04
  8     92       48           -67062.47212      -61059.10913    0.287072E-02    0.598067E-04
  8     93       96           -67062.46959      -61059.10659    0.539524E-02    0.562005E-04
  8     94        6           -67062.34545      -61058.98245    0.160395E-04    0.267325E-05
  8     95       24           -67062.40391      -61059.04092    0.269278E-03    0.112199E-04
  8     96       48           -67062.45068      -61059.08769    0.169661E-02    0.353460E-04
  8     97       12           -67062.47861      -61059.11561    0.841471E-03    0.701226E-04
  9      1       16           -67812.76296      -61058.97959    0.398694E-04    0.249184E-05
  9      2       96           -67812.80679      -61059.02343    0.701264E-03    0.730483E-05
  9      3      192           -67812.77905      -61058.99568    0.709983E-03    0.369783E-05
  9      4      192           -67812.76004      -61058.97668    0.445445E-03    0.232003E-05
  9      5      192           -67812.79110      -61059.00773    0.954224E-03    0.496992E-05
  9      6      192           -67812.77669      -61058.99332    0.670174E-03    0.349049E-05
  9      7      192           -67812.78688      -61059.00351    0.860521E-03    0.448188E-05
  9      8      192           -67812.80827      -61059.02490    0.145410E-02    0.757346E-05
  9      9       96           -67812.81566      -61059.03229    0.871597E-03    0.907914E-05
  9     10       64           -67812.80977      -61059.02640    0.502896E-03    0.785774E-05
  9     11      192           -67812.79968      -61059.01631    0.117779E-02    0.613435E-05
  9     12       32           -67812.75844      -61058.97507    0.713690E-04    0.223028E-05
  9     13       96           -67812.76132      -61058.97795    0.229794E-03    0.239369E-05
  9     14      192           -67812.80434      -61059.02097    0.132045E-02    0.687734E-05
  9     15       96           -67812.81421      -61059.03084    0.841136E-03    0.876183E-05
  9     16       96           -67812.82611      -61059.04274    0.112645E-02    0.117339E-04
  9     17       96           -67812.75873      -61058.97536    0.215652E-03    0.224637E-05
  9     18       96           -67812.75730      -61058.97394    0.208243E-03    0.216919E-05
  9     19       96           -67812.77566      -61058.99230    0.326742E-03    0.340356E-05
  9     20       96           -67812.76941      -61058.98605    0.280286E-03    0.291964E-05
  9     21      192           -67812.79488      -61059.01151    0.104698E-02    0.545300E-05
  9     22      192           -67812.77850      -61058.99513    0.700485E-03    0.364836E-05
  9     23      192           -67812.78810      -61059.00473    0.886623E-03    0.461783E-05
  9     24      192           -67812.78696      -61059.00359    0.862127E-03    0.449024E-05
  9     25       48           -67812.77802      -61058.99465    0.173096E-03    0.360618E-05
  9     26       48           -67812.79165      -61059.00828    0.241797E-03    0.503744E-05
  9     27      192           -67812.81861      -61059.03524    0.187417E-02    0.976132E-05
  9     28      192           -67812.83925      -61059.05589    0.311014E-02    0.161987E-04
  9     29      192           -67812.83586      -61059.05249    0.286166E-02    0.149045E-04
  9     30       96           -67812.84881      -61059.06544    0.196589E-02    0.204780E-04
  9     31      192           -67812.84179      -61059.05842    0.330972E-02    0.172381E-04
  9     32      192           -67812.83873      -61059.05537    0.307064E-02    0.159929E-04
  9     33      192           -67812.81791      -61059.03454    0.184208E-02    0.959417E-05
  9     34       96           -67812.75800      -61058.97463    0.211803E-03    0.220628E-05
  9     35       96           -67812.77649      -61058.99313    0.333463E-03    0.347358E-05
  9     36      192           -67812.79496      -61059.01160    0.104924E-02    0.546479E-05
  9     37       96           -67812.78896      -61059.00559    0.452776E-03    0.471641E-05
  9     38      192           -67812.82654      -61059.04318    0.227691E-02    0.118589E-04
  9     39      192           -67812.80576      -61059.02239    0.136743E-02    0.712203E-05
  9     40       96           -67812.80616      -61059.02279    0.690406E-03    0.719173E-05
  9     41      192           -67812.82791      -61059.04454    0.235439E-02    0.122625E-04
  9     42       96           -67812.81007      -61059.02670    0.759897E-03    0.791560E-05
  9     43       96           -67812.84600      -61059.06263    0.183501E-02    0.191147E-04
  9     44       96           -67812.80759      -61059.02422    0.715041E-03    0.744834E-05
  9     45      192           -67812.78858      -61059.00522    0.897192E-03    0.467287E-05
  9     46      192           -67812.78535      -61059.00198    0.828737E-03    0.431634E-05
  9     47       96           -67812.80144      -61059.01807    0.614928E-03    0.640550E-05
  9     48      192           -67812.82713      -61059.04376    0.230971E-02    0.120297E-04
  9     49      192           -67812.79552      -61059.01215    0.106355E-02    0.553930E-05
  9     50      192           -67812.83546      -61059.05210    0.283392E-02    0.147600E-04
  9     51      192           -67812.81585      -61059.03248    0.175151E-02    0.912245E-05
  9     52      192           -67812.84622      -61059.06285    0.368989E-02    0.192182E-04
  9     53      192           -67812.85684      -61059.07347    0.478769E-02    0.249359E-04
  9     54       96           -67812.81905      -61059.03568    0.947304E-03    0.986775E-05
  9     55      192           -67812.82744      -61059.04407    0.232729E-02    0.121213E-04
  9     56      192           -67812.84162      -61059.05825    0.329570E-02    0.171651E-04
  9     57      192           -67812.85615      -61059.07278    0.470790E-02    0.245203E-04
