  -207.37968888888898        1.2878957725675332E-005
  -207.17111111111120        1.3197246702739091E-005
  -206.96253333333343        1.3523034132307426E-005
  -206.75395555555565        1.3856487186257620E-005
  -206.54537777777787        1.4197776527950058E-005
  -206.33680000000010        1.4547076379531794E-005
  -206.12822222222232        1.4904564590409026E-005
  -205.91964444444454        1.5270422706905921E-005
  -205.71106666666677        1.5644836043127368E-005
  -205.50248888888899        1.6027993753043763E-005
  -205.29391111111121        1.6420088903815816E-005
  -205.08533333333344        1.6821318550377679E-005
  -204.87675555555566        1.7231883811296733E-005
  -204.66817777777788        1.7651989945929170E-005
  -204.45960000000011        1.8081846432889696E-005
  -204.25102222222233        1.8521667049855125E-005
  -204.04244444444456        1.8971669954720557E-005
  -203.83386666666678        1.9432077768128271E-005
  -203.62528888888900        1.9903117657388575E-005
  -203.41671111111123        2.0385021421813100E-005
  -203.20813333333345        2.0878025579479946E-005
  -202.99955555555567        2.1382371455452419E-005
  -202.79097777777790        2.1898305271470137E-005
  -202.58240000000012        2.2426078237134875E-005
  -202.37382222222234        2.2965946642611804E-005
  -202.16524444444457        2.3518171952866470E-005
  -201.95666666666679        2.4083020903460427E-005
  -201.74808888888901        2.4660765597926392E-005
  -201.53951111111124        2.5251683606744192E-005
  -201.33093333333346        2.5856058067941580E-005
  -201.12235555555569        2.6474177789340065E-005
  -200.91377777777791        2.7106337352469633E-005
  -200.70520000000013        2.7752837218175146E-005
  -200.49662222222236        2.8413983833936486E-005
  -200.28804444444458        2.9090089742926616E-005
  -200.07946666666680        2.9781473694830700E-005
  -199.87088888888903        3.0488460758449573E-005
  -199.66231111111125        3.1211382436112153E-005
  -199.45373333333347        3.1950576779920053E-005
  -199.24515555555570        3.2706388509849503E-005
  -199.03657777777792        3.3479169133734696E-005
  -198.82800000000015        3.4269277069156877E-005
  -198.61942222222237        3.5077077767265707E-005
  -198.41084444444459        3.5902943838555675E-005
  -198.20226666666682        3.6747255180625754E-005
  -197.99368888888904        3.7610399107945058E-005
  -197.78511111111126        3.8492770483653194E-005
  -197.57653333333349        3.9394771853418862E-005
  -197.36795555555571        4.0316813581384559E-005
  -197.15937777777793        4.1259313988223557E-005
  -196.95080000000016        4.2222699491335233E-005
  -196.74222222222238        4.3207404747206733E-005
  -196.53364444444460        4.4213872795966893E-005
  -196.32506666666683        4.5242555208161054E-005
  -196.11648888888905        4.6293912233772976E-005
  -195.90791111111128        4.7368412953522883E-005
  -195.69933333333350        4.8466535432468958E-005
  -195.49075555555572        4.9588766875939738E-005
  -195.28217777777795        5.0735603787828120E-005
  -195.07360000000017        5.1907552131272617E-005
  -194.86502222222239        5.3105127491756715E-005
  -194.65644444444462        5.4328855242654934E-005
  -194.44786666666684        5.5579270713253813E-005
  -194.23928888888906        5.6856919359279162E-005
  -194.03071111111129        5.8162356935956218E-005
  -193.82213333333351        5.9496149673636048E-005
  -193.61355555555573        6.0858874456014915E-005
  -193.40497777777796        6.2251119000979275E-005
  -193.19640000000018        6.3673482044104664E-005
  -192.98782222222241        6.5126573524840927E-005
  -192.77924444444463        6.6611014775413115E-005
  -192.57066666666685        6.8127438712469354E-005
  -192.36208888888908        6.9676490031506843E-005
  -192.15351111111130        7.1258825404107531E-005
  -191.94493333333352        7.2875113678014453E-005
  -191.73635555555575        7.4526036080079839E-005
  -191.52777777777797        7.6212286422117911E-005
  -191.31920000000019        7.7934571309693702E-005
  -191.11062222222242        7.9693610353879360E-005
  -190.90204444444464        8.1490136386011433E-005
  -190.69346666666686        8.3324895675480456E-005
  -190.48488888888909        8.5198648150585510E-005
  -190.27631111111131        8.7112167622486545E-005
  -190.06773333333354        8.9066242012288808E-005
  -189.85915555555576        9.1061673581288051E-005
  -189.65057777777798        9.3099279164415025E-005
  -189.44200000000021        9.5179890406908881E-005
  -189.23342222222243        9.7304354004252292E-005
  -189.02484444444465        9.9473531945406358E-005
  -188.81626666666688        1.0168830175937219E-004
  -188.60768888888910        1.0394955676511902E-004
  -188.39911111111132        1.0625820632490791E-004
  -188.19053333333355        1.0861517610104792E-004
  -187.98195555555577        1.1102140831611767E-004
  -187.77337777777799        1.1347786201668623E-004
  -187.56480000000022        1.1598551334056668E-004
  -187.35622222222244        1.1854535578763903E-004
  -187.14764444444467        1.2115840049427360E-004
  -186.93906666666689        1.2382567651139144E-004
  -186.73048888888911        1.2654823108619573E-004
  -186.52191111111134        1.2932712994760833E-004
  -186.31333333333356        1.3216345759544491E-004
  -186.10475555555578        1.3505831759336601E-004
  -185.89617777777801        1.3801283286563553E-004
  -185.68760000000023        1.4102814599772267E-004
  -185.47902222222245        1.4410541954078303E-004
  -185.27044444444468        1.4724583632005133E-004
  -185.06186666666690        1.5045059974718063E-004
  -184.85328888888913        1.5372093413656548E-004
  -184.64471111111135        1.5705808502567897E-004
  -184.43613333333357        1.6046331949946333E-004
  -184.22755555555580        1.6393792651880367E-004
  -184.01897777777802        1.6748321725312419E-004
  -183.81040000000024        1.7110052541713708E-004
  -183.60182222222247        1.7479120761178070E-004
  -183.39324444444469        1.7855664366938398E-004
  -183.18466666666691        1.8239823700308270E-004
  -182.97608888888914        1.8631741496053509E-004
  -182.76751111111136        1.9031562918195600E-004
  -182.55893333333358        1.9439435596251703E-004
  -182.35035555555581        1.9855509661913812E-004
  -182.14177777777803        2.0279937786170637E-004
  -181.93320000000026        2.0712875216875848E-004
  -181.72462222222248        2.1154479816765594E-004
  -181.51604444444470        2.1604912101929100E-004
  -181.30746666666693        2.2064335280735196E-004
  -181.09888888888915        2.2532915293218593E-004
  -180.89031111111137        2.3010820850928663E-004
  -180.68173333333360        2.3498223477244368E-004
  -180.47315555555582        2.3995297548158709E-004
  -180.26457777777804        2.4502220333535269E-004
  -180.05600000000027        2.5019172038840711E-004
  -179.84742222222249        2.5546335847356338E-004
  -179.63884444444471        2.6083897962871295E-004
  -179.43026666666694        2.6632047652861514E-004
  -179.22168888888916        2.7190977292156608E-004
  -179.01311111111139        2.7760882407098077E-004
  -178.80453333333361        2.8341961720192241E-004
  -178.59595555555583        2.8934417195260491E-004
  -178.38737777777806        2.9538454083089915E-004
  -178.17880000000028        3.0154280967587400E-004
  -177.97022222222250        3.0782109812439750E-004
  -177.76164444444473        3.1422156008283574E-004
  -177.55306666666695        3.2074638420386562E-004
  -177.34448888888917        3.2739779436843832E-004
  -177.13591111111140        3.3417805017291983E-004
  -176.92733333333362        3.4108944742143133E-004
  -176.71875555555584        3.4813431862342235E-004
  -176.51017777777807        3.5531503349649842E-004
  -176.30160000000029        3.6263399947452952E-004
  -176.09302222222252        3.7009366222106699E-004
  -175.88444444444474        3.7769650614809193E-004
  -175.67586666666696        3.8544505494012238E-004
  -175.46728888888919        3.9334187208369434E-004
  -175.25871111111141        4.0138956140225264E-004
  -175.05013333333363        4.0959076759646538E-004
  -174.84155555555586        4.1794817678998577E-004
  -174.63297777777808        4.2646451708068425E-004
  -174.42440000000030        4.3514255909737269E-004
  -174.21582222222253        4.4398511656203578E-004
  -174.00724444444475        4.5299504685759764E-004
  -173.79866666666697        4.6217525160123572E-004
  -173.59008888888920        4.7152867722326111E-004
  -173.38151111111142        4.8105831555158522E-004
  -173.17293333333365        4.9076720440179131E-004
  -172.96435555555587        5.0065842817282095E-004
  -172.75577777777809        5.1073511844829610E-004
  -172.54720000000032        5.2100045460348710E-004
  -172.33862222222254        5.3145766441795017E-004
  -172.13004444444476        5.4211002469382776E-004
  -171.92146666666699        5.5296086187985147E-004
  -171.71288888888921        5.6401355270102778E-004
  -171.50431111111143        5.7527152479404928E-004
  -171.29573333333366        5.8673825734841087E-004
  -171.08715555555588        5.9841728175326055E-004
  -170.87857777777810        6.1031218224998659E-004
  -170.67000000000033        6.2242659659054089E-004
  -170.46142222222255        6.3476421670151666E-004
  -170.25284444444478        6.4732878935397581E-004
  -170.04426666666700        6.6012411683903107E-004
  -169.83568888888922        6.7315405764919068E-004
  -169.62711111111145        6.8642252716546277E-004
  -169.41853333333367        6.9993349835022461E-004
  -169.20995555555589        7.1369100244584368E-004
  -169.00137777777812        7.2769912967907461E-004
  -168.79280000000034        7.4196202997119500E-004
  -168.58422222222256        7.5648391365391084E-004
  -168.37564444444479        7.7126905219099956E-004
  -168.16706666666701        7.8632177890569882E-004
  -167.95848888888924        8.0164648971383355E-004
  -167.74991111111146        8.1724764386266165E-004
  -167.54133333333368        8.3312976467543912E-004
  -167.33275555555591        8.4929744030169414E-004
  -167.12417777777813        8.6575532447318970E-004
  -166.91560000000035        8.8250813726556117E-004
  -166.70702222222258        8.9956066586562326E-004
  -166.49844444444480        9.1691776534431912E-004
  -166.28986666666702        9.3458435943530207E-004
  -166.08128888888925        9.5256544131912333E-004
  -165.87271111111147        9.7086607441300128E-004
  -165.66413333333369        9.8949139316617464E-004
  -165.45555555555592        1.0084466038607761E-003
  -165.24697777777814        1.0277369854182366E-003
  -165.03840000000037        1.0473678902111713E-003
  -164.82982222222259        1.0673447448807335E-003
  -164.62124444444481        1.0876730511593879E-003
  -164.41266666666704        1.1083583866990962E-003
  -164.20408888888926        1.1294064059048548E-003
  -163.99551111111148        1.1508228407735729E-003
  -163.78693333333371        1.1726135017382374E-003
  -163.57835555555593        1.1947842785173407E-003
  -163.36977777777815        1.2173411409695098E-003
  -163.16120000000038        1.2402901399533222E-003
  -162.95262222222260        1.2636374081922436E-003
  -162.74404444444482        1.2873891611446518E-003
  -162.53546666666705        1.3115516978788855E-003
  -162.32688888888927        1.3361314019533020E-003
  -162.11831111111150        1.3611347423012510E-003
  -161.90973333333372        1.3865682741209325E-003
  -161.70115555555594        1.4124386397700961E-003
  -161.49257777777817        1.4387525696654905E-003
  -161.28400000000039        1.4655168831870448E-003
  -161.07542222222261        1.4927384895866802E-003
  -160.86684444444484        1.5204243889017262E-003
  -160.65826666666706        1.5485816728728458E-003
  -160.44968888888928        1.5772175258664304E-003
  -160.24111111111151        1.6063392258013611E-003
  -160.03253333333373        1.6359541450801007E-003
  -159.82395555555595        1.6660697515240241E-003
  -159.61537777777818        1.6966936093129068E-003
  -159.40680000000040        1.7278333799285084E-003
  -159.19822222222263        1.7594968231021560E-003
  -158.98964444444485        1.7916917977662573E-003
  -158.78106666666707        1.8244262630096679E-003
  -158.57248888888930        1.8577082790367685E-003
  -158.36391111111152        1.8915460081302717E-003
  -158.15533333333374        1.9259477156175332E-003
  -157.94675555555597        1.9609217708403980E-003
  -157.73817777777819        1.9964766481283900E-003
  -157.52960000000041        2.0326209277752067E-003
  -157.32102222222264        2.0693632970183941E-003
  -157.11244444444486        2.1067125510220923E-003
  -156.90386666666708        2.1446775938627613E-003
  -156.69528888888931        2.1832674395177694E-003
  -156.48671111111153        2.2224912128567319E-003
  -156.27813333333376        2.2623581506354996E-003
  -156.06955555555598        2.3028776024926613E-003
  -155.86097777777820        2.3440590319484559E-003
  -155.65240000000043        2.3859120174059621E-003
  -155.44382222222265        2.4284462531544673E-003
  -155.23524444444487        2.4716715503748377E-003
  -155.02666666666710        2.5155978381468285E-003
  -154.81808888888932        2.5602351644581490E-003
  -154.60951111111154        2.6055936972151504E-003
  -154.40093333333377        2.6516837252550428E-003
  -154.19235555555599        2.6985156593594645E-003
  -153.98377777777822        2.7461000332692576E-003
  -153.77520000000044        2.7944475047003295E-003
  -153.56662222222266        2.8435688563604295E-003
  -153.35804444444489        2.8934749969667072E-003
  -153.14946666666711        2.9441769622638881E-003
  -152.94088888888933        2.9956859160428983E-003
  -152.73231111111156        3.0480131511598221E-003
  -152.52373333333378        3.1011700905549727E-003
  -152.31515555555600        3.1551682882719526E-003
  -152.10657777777823        3.2100194304765170E-003
  -151.89800000000045        3.2657353364750718E-003
  -151.68942222222267        3.3223279597326565E-003
  -151.48084444444490        3.3798093888901606E-003
  -151.27226666666712        3.4381918487807134E-003
  -151.06368888888935        3.4974877014449374E-003
  -150.85511111111157        3.5577094471449951E-003
  -150.64653333333379        3.6188697253771210E-003
  -150.43795555555602        3.6809813158825682E-003
  -150.22937777777824        3.7440571396567023E-003
  -150.02080000000046        3.8081102599560154E-003
  -149.81222222222269        3.8731538833029922E-003
  -149.60364444444491        3.9392013604884531E-003
  -149.39506666666713        4.0062661875712889E-003
  -149.18648888888936        4.0743620068753499E-003
  -148.97791111111158        4.1435026079832552E-003
  -148.76933333333380        4.2137019287269012E-003
  -148.56075555555603        4.2849740561744926E-003
  -148.35217777777825        4.3573332276138407E-003
  -148.14360000000048        4.4307938315317225E-003
  -147.93502222222270        4.5053704085890114E-003
  -147.72644444444492        4.5810776525914993E-003
  -147.51786666666715        4.6579304114559685E-003
  -147.30928888888937        4.7359436881714541E-003
  -147.10071111111159        4.8151326417553630E-003
  -146.89213333333382        4.8955125882042348E-003
  -146.68355555555604        4.9770990014388842E-003
  -146.47497777777826        5.0599075142437160E-003
  -146.26640000000049        5.1439539191998774E-003
  -146.05782222222271        5.2292541696120961E-003
  -145.84924444444493        5.3158243804288640E-003
  -145.64066666666716        5.4036808291557433E-003
  -145.43208888888938        5.4928399567615461E-003
  -145.22351111111161        5.5833183685770390E-003
  -145.01493333333383        5.6751328351860170E-003
  -144.80635555555605        5.7683002933084076E-003
  -144.59777777777828        5.8628378466750938E-003
  -144.38920000000050        5.9587627668942714E-003
  -144.18062222222272        6.0560924943090007E-003
  -143.97204444444495        6.1548446388456288E-003
  -143.76346666666717        6.2550369808528940E-003
  -143.55488888888939        6.3566874719313392E-003
  -143.34631111111162        6.4598142357527814E-003
  -143.13773333333384        6.5644355688694988E-003
  -142.92915555555606        6.6705699415128931E-003
  -142.72057777777829        6.7782359983813035E-003
  -142.51200000000051        6.8874525594166004E-003
  -142.30342222222274        6.9982386205694001E-003
  -142.09484444444496        7.1106133545523909E-003
  -141.88626666666718        7.2245961115816734E-003
  -141.67768888888941        7.3402064201055998E-003
  -141.46911111111163        7.4574639875209271E-003
  -141.26053333333385        7.5763887008759353E-003
  -141.05195555555608        7.6970006275600984E-003
  -140.84337777777830        7.8193200159801489E-003
  -140.63480000000052        7.9433672962220016E-003
  -140.42622222222275        8.0691630806984226E-003
  -140.21764444444497        8.1967281647818864E-003
  -140.00906666666720        8.3260835274225065E-003
  -139.80048888888942        8.4572503317504703E-003
  -139.59191111111164        8.5902499256628791E-003
  -139.38333333333387        8.7251038423944004E-003
  -139.17475555555609        8.8618338010716183E-003
  -138.96617777777831        9.0004617072505563E-003
  -138.75760000000054        9.1410096534370721E-003
  -138.54902222222276        9.2834999195898910E-003
  -138.34044444444498        9.4279549736056671E-003
  -138.13186666666721        9.5743974717860184E-003
  -137.92328888888943        9.7228502592858791E-003
  -137.71471111111165        9.8733363705430857E-003
  -137.50613333333388        1.0025879029688562E-002
  -137.29755555555610        1.0180501650936999E-002
  -137.08897777777833        1.0337227838957455E-002
  -136.88040000000055        1.0496081389223566E-002
  -136.67182222222277        1.0657086288343115E-002
  -136.46324444444500        1.0820266714366387E-002
  -136.25466666666722        1.0985647037073085E-002
  -136.04608888888944        1.1153251818237330E-002
  -135.83751111111167        1.1323105811870494E-002
  -135.62893333333389        1.1495233964441335E-002
  -135.42035555555611        1.1669661415073161E-002
  -135.21177777777834        1.1846413495717561E-002
  -135.00320000000056        1.2025515731304445E-002
  -134.79462222222278        1.2206993839867840E-002
  -134.58604444444501        1.2390873732647186E-002
  -134.37746666666723        1.2577181514163656E-002
  -134.16888888888946        1.2765943482271227E-002
  -133.96031111111168        1.2957186128181964E-002
  -133.75173333333390        1.3150936136465237E-002
  -133.54315555555613        1.3347220385020436E-002
  -133.33457777777835        1.3546065945022803E-002
  -133.12600000000057        1.3747500080841942E-002
  -132.91742222222280        1.3951550249932746E-002
  -132.70884444444502        1.4158244102698192E-002
  -132.50026666666724        1.4367609482323625E-002
  -132.29168888888947        1.4579674424582283E-002
  -132.08311111111169        1.4794467157611537E-002
  -131.87453333333391        1.5012016101659444E-002
  -131.66595555555614        1.5232349868801249E-002
  -131.45737777777836        1.5455497262625526E-002
  -131.24880000000059        1.5681487277889393E-002
  -131.04022222222281        1.5910349100142537E-002
  -130.83164444444503        1.6142112105319593E-002
  -130.62306666666726        1.6376805859300500E-002
  -130.41448888888948        1.6614460117438452E-002
  -130.20591111111170        1.6855104824055011E-002
  -129.99733333333393        1.7098770111902008E-002
  -129.78875555555615        1.7345486301589857E-002
  -129.58017777777837        1.7595283900981931E-002
  -129.37160000000060        1.7848193604554339E-002
  -129.16302222222282        1.8104246292721247E-002
  -128.95444444444504        1.8363473031124743E-002
  -128.74586666666727        1.8625905069889266E-002
  -128.53728888888949        1.8891573842840140E-002
  -128.32871111111172        1.9160510966685671E-002
  -128.12013333333394        1.9432748240162570E-002
  -127.91155555555616        1.9708317643144298E-002
  -127.70297777777839        1.9987251335711935E-002
  -127.49440000000061        2.0269581657187109E-002
  -127.28582222222283        2.0555341125126778E-002
  -127.07724444444506        2.0844562434279373E-002
  -126.86866666666728        2.1137278455501889E-002
  -126.66008888888950        2.1433522234637750E-002
  -126.45151111111173        2.1733326991354735E-002
  -126.24293333333395        2.2036726117943065E-002
  -126.03435555555617        2.2343753178072818E-002
  -125.82577777777840        2.2654441905510588E-002
  -125.61720000000062        2.2968826202795022E-002
  -125.40862222222285        2.3286940139870711E-002
  -125.20004444444507        2.3608817952680279E-002
  -124.99146666666729        2.3934494041714181E-002
  -124.78288888888952        2.4264002970517940E-002
  -124.57431111111174        2.4597379464156383E-002
  -124.36573333333396        2.4934658407634751E-002
  -124.15715555555619        2.5275874844276007E-002
  -123.94857777777841        2.5621063974054378E-002
  -123.74000000000063        2.5970261151884486E-002
  -123.53142222222286        2.6323501885866029E-002
  -123.32284444444508        2.6680821835483391E-002
  -123.11426666666731        2.7042256809760138E-002
  -122.90568888888953        2.7407842765367896E-002
  -122.69711111111175        2.7777615804689425E-002
  -122.48853333333398        2.8151612173835550E-002
  -122.27995555555620        2.8529868260615519E-002
  -122.07137777777842        2.8912420592460842E-002
  -121.86280000000065        2.9299305834301785E-002
  -121.65422222222287        2.9690560786396907E-002
  -121.44564444444509        3.0086222382114624E-002
  -121.23706666666732        3.0486327685667239E-002
  -121.02848888888954        3.0890913889796628E-002
  -120.81991111111176        3.1300018313411539E-002
  -120.61133333333399        3.1713678399176430E-002
  -120.40275555555621        3.2131931711051095E-002
  -120.19417777777844        3.2554815931781458E-002
  -119.98560000000066        3.2982368860340672E-002
  -119.77702222222288        3.3414628409320968E-002
  -119.56844444444511        3.3851632602275306E-002
  -119.35986666666733        3.4293419571009162E-002
  -119.15128888888955        3.4740027552822100E-002
  -118.94271111111178        3.5191494887698606E-002
  -118.73413333333400        3.5647860015448639E-002
  -118.52555555555622        3.6109161472796872E-002
  -118.31697777777845        3.6575437890421378E-002
  -118.10840000000067        3.7046727989940631E-002
  -117.89982222222289        3.7523070580849430E-002
  -117.69124444444512        3.8004504557403201E-002
  -117.48266666666734        3.8491068895450474E-002
  -117.27408888888957        3.8982802649213687E-002
  -117.06551111111179        3.9479744948017918E-002
  -116.85693333333401        3.9981934992967545E-002
  -116.64835555555624        4.0489412053570567E-002
  -116.43977777777846        4.1002215464310744E-002
  -116.23120000000068        4.1520384621167215E-002
  -116.02262222222291        4.2043958978081504E-002
  -115.81404444444513        4.2572978043372060E-002
  -115.60546666666735        4.3107481376095914E-002
  -115.39688888888958        4.3647508582357747E-002
  -115.18831111111180        4.4193099311566002E-002
  -114.97973333333402        4.4744293252636104E-002
  -114.77115555555625        4.5301130130140962E-002
  -114.56257777777847        4.5863649700408238E-002
  -114.35400000000070        4.6431891747564832E-002
  -114.14542222222292        4.7005896079528535E-002
  -113.93684444444514        4.7585702523946255E-002
  -113.72826666666737        4.8171350924079731E-002
  -113.51968888888959        4.8762881134638100E-002
  -113.31111111111181        4.9360333017557635E-002
  -113.10253333333404        4.9963746437728419E-002
  -112.89395555555626        5.0573161258668495E-002
  -112.68537777777848        5.1188617338145018E-002
  -112.47680000000071        5.1810154523742886E-002
  -112.26822222222293        5.2437812648380641E-002
  -112.05964444444515        5.3071631525773932E-002
  -111.85106666666738        5.3711650945846692E-002
  -111.64248888888960        5.4357910670089722E-002
  -111.43391111111183        5.5010450426867682E-002
  -111.22533333333405        5.5669309906673320E-002
  -111.01675555555627        5.6334528757330679E-002
  -110.80817777777850        5.7006146579145815E-002
  -110.59960000000072        5.7684202920006769E-002
  -110.39102222222294        5.8368737270431605E-002
  -110.18244444444517        5.9059789058565557E-002
  -109.97386666666739        5.9757397645127538E-002
  -109.76528888888961        6.0461602318305413E-002
  -109.55671111111184        6.1172442288601289E-002
  -109.34813333333406        6.1889956683626436E-002
  -109.13955555555629        6.2614184542846257E-002
  -108.93097777777851        6.3345164812275687E-002
  -108.72240000000073        6.4082936339125096E-002
  -108.51382222222296        6.4827537866397222E-002
  -108.30524444444518        6.5579008027435493E-002
  -108.09666666666740        6.6337385340423494E-002
  -107.88808888888963        6.7102708202836800E-002
  -107.67951111111185        6.7875014885846768E-002
  -107.47093333333407        6.8654343528677345E-002
  -107.26235555555630        6.9440732132914129E-002
  -107.05377777777852        7.0234218556767897E-002
  -106.84520000000074        7.1034840509291056E-002
  -106.63662222222297        7.1842635544548644E-002
  -106.42804444444519        7.2657641055744099E-002
  -106.21946666666742        7.3479894269300072E-002
  -106.01088888888964        7.4309432238894607E-002
  -105.80231111111186        7.5146291839453802E-002
  -105.59373333333409        7.5990509761100444E-002
  -105.38515555555631        7.6842122503060217E-002
  -105.17657777777853        7.7701166367525137E-002
  -104.96800000000076        7.8567677453475135E-002
  -104.75942222222298        7.9441691650458335E-002
  -104.55084444444520        8.0323244632330482E-002
  -104.34226666666743        8.1212371850954035E-002
  -104.13368888888965        8.2109108529857783E-002
  -103.92511111111187        8.3013489657857181E-002
  -103.71653333333410        8.3925549982636558E-002
  -103.50795555555632        8.4845324004293038E-002
  -103.29937777777855        8.5772845968843825E-002
  -103.09080000000077        8.6708149861696587E-002
  -102.88222222222299        8.7651269401084114E-002
  -102.67364444444522        8.8602238031463859E-002
  -102.46506666666744        8.9561088916882914E-002
  -102.25648888888966        9.0527854934309357E-002
  -102.04791111111189        9.1502568666930559E-002
  -101.83933333333411        9.2485262397419110E-002
  -101.63075555555633        9.3475968101167234E-002
  -101.42217777777856        9.4474717439490763E-002
  -101.21360000000078        9.5481541752802462E-002
  -101.00502222222300        9.6496472053756971E-002
  -100.79644444444523        9.7519539020367058E-002
  -100.58786666666745        9.8550772989091928E-002
  -100.37928888888968        9.9590203947899650E-002
  -100.17071111111190       0.10063786152930304     
  -99.962133333334123       0.10169377500337107     
  -99.753555555556346       0.10275797327071584     
  -99.544977777778570       0.10383048485545660     
  -99.336400000000793       0.10491133789816147     
  -99.127822222223017       0.10600056014876759     
  -98.919244444445241       0.10709817895948116     
  -98.710666666667464       0.10820422127765782     
  -98.502088888889688       0.10931871363866465     
  -98.293511111111911       0.11044168215872453     
  -98.084933333334135       0.11157315252774409     
  -97.876355555556358       0.11271315000212617     
  -97.667777777778582       0.11386169939756749     
  -97.459200000000806       0.11501882508184331     
  -97.250622222223029       0.11618455096757940     
  -97.042044444445253       0.11735890050501251     
  -96.833466666667476       0.11854189667474087     
  -96.624888888889700       0.11973356198046538     
  -96.416311111111924       0.12093391844172245     
  -96.207733333334147       0.12214298758661025     
  -95.999155555556371       0.12336079044450879     
  -95.790577777778594       0.12458734753879523     
  -95.582000000000818       0.12582267887955587     
  -95.373422222223041       0.12706680395629544     
  -95.164844444445265       0.12831974173064528     
  -94.956266666667489       0.12958151062907139     
  -94.747688888889712       0.13085212853558334     
  -94.539111111111936       0.13213161278444613     
  -94.330533333334159       0.13341998015289497     
  -94.121955555556383       0.13471724685385503     
  -93.913377777778607       0.13602342852866728     
  -93.704800000000830       0.13733854023982156     
  -93.496222222223054       0.13866259646369805     
  -93.287644444445277       0.13999561108331857     
  -93.079066666667501       0.14133759738110924     
  -92.870488888889724       0.14268856803167487     
  -92.661911111111948       0.14404853509458784     
  -92.453333333334172       0.14541751000719108     
  -92.244755555556395       0.14679550357741836     
  -92.036177777778619       0.14818252597663106     
  -91.827600000000842       0.14957858673247501     
  -91.619022222223066       0.15098369472175685     
  -91.410444444445289       0.15239785816334270     
  -91.201866666667513       0.15382108461107935     
  -90.993288888889737       0.15525338094674027     
  -90.784711111111960       0.15669475337299715     
  -90.576133333334184       0.15814520740641907     
  -90.367555555556407       0.15960474787049977     
  -90.158977777778631       0.16107337888871529     
  -89.950400000000855       0.16255110387761298     
  -89.741822222223078       0.16403792553993329     
  -89.533244444445302       0.16553384585776595     
  -89.324666666667525       0.16703886608574170     
  -89.116088888889749       0.16855298674426150     
  -88.907511111111972       0.17007620761276415     
  -88.698933333334196       0.17160852772303389     
  -88.490355555556420       0.17314994535254966     
  -88.281777777778643       0.17470045801787748     
  -88.073200000000867       0.17626006246810708     
  -87.864622222223090       0.17782875467833467     
  -87.656044444445314       0.17940652984319275     
  -87.447466666667538       0.18099338237042936     
  -87.238888888889761       0.18258930587453751     
  -87.030311111111985       0.18419429317043601     
  -86.821733333334208       0.18580833626720483     
  -86.613155555556432       0.18743142636187382     
  -86.404577777778655       0.18906355383326923     
  -86.196000000000879       0.19070470823591712     
  -85.987422222223103       0.19235487829400671     
  -85.778844444445326       0.19401405189541432     
  -85.570266666667550       0.19568221608579003     
  -85.361688888889773       0.19735935706270749     
  -85.153111111111997       0.19904546016988031     
  -84.944533333334221       0.20074050989144440     
  -84.735955555556444       0.20244448984630911     
  -84.527377777778668       0.20415738278257844     
  -84.318800000000891       0.20587917057204341     
  -84.110222222223115       0.20760983420474743     
  -83.901644444445338       0.20934935378362682     
  -83.693066666667562       0.21109770851922602     
  -83.484488888889786       0.21285487672449147     
