
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.40439886591855      eV
 Composition: x =   0.87499999998981914     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  5     25      192           -64811.15418      -61059.10320    0.595055E-05    0.309925E-07
  5     26      192           -64811.14948      -61059.09850    0.496136E-05    0.258404E-07
  5     27       96           -64811.13234      -61059.08136    0.127845E-05    0.133171E-07
  5     28       96           -64811.14099      -61059.09001    0.178654E-05    0.186098E-07
  5     29       96           -64811.10918      -61059.05820    0.521929E-06    0.543676E-08
  5     30       48           -64811.11499      -61059.06401    0.326727E-06    0.680681E-08
  5     31       48           -64811.12250      -61059.07152    0.436798E-06    0.909995E-08
  5     32       96           -64811.15092      -61059.09994    0.262298E-05    0.273227E-07
  5     33       96           -64811.15329      -61059.10231    0.287503E-05    0.299483E-07
  5     34       48           -64811.17400      -61059.12302    0.320203E-05    0.667089E-07
  5     35       96           -64811.20776      -61059.15678    0.236391E-04    0.246241E-06
  6      1       48           -65561.52021      -61059.07091    0.426701E-06    0.888959E-08
  6      2       96           -65561.51663      -61059.06734    0.743183E-06    0.774149E-08
  6      3       96           -65561.53725      -61059.08795    0.164954E-05    0.171827E-07
  6      4       96           -65561.55042      -61059.10112    0.274563E-05    0.286003E-07
  6      5      192           -65561.54507      -61059.09578    0.446543E-05    0.232574E-07
  6      6      192           -65561.52659      -61059.07730    0.218497E-05    0.113801E-07
  6      7      192           -65561.55623      -61059.10693    0.687451E-05    0.358047E-07
  6      8       16           -65561.58156      -61059.13227    0.152634E-05    0.953965E-07
  6      9       48           -65561.53048      -61059.08118    0.634772E-06    0.132244E-07
  6     10      192           -65561.50648      -61059.05718    0.100353E-05    0.522671E-08
  6     11       96           -65561.50926      -61059.05996    0.558686E-06    0.581965E-08
  6     12       32           -65561.53261      -61059.08332    0.459649E-06    0.143640E-07
  6     13      192           -65561.53638      -61059.08708    0.319002E-05    0.166147E-07
  6     14      192           -65561.55508      -61059.10578    0.657591E-05    0.342496E-07
  6     15      192           -65561.56568      -61059.11638    0.990935E-05    0.516112E-07
  6     16      192           -65561.52769      -61059.07840    0.227969E-05    0.118734E-07
  6     17      192           -65561.54578      -61059.09648    0.458852E-05    0.238985E-07
  6     18       64           -65561.54481      -61059.09551    0.147341E-05    0.230220E-07
  6     19      192           -65561.55339      -61059.10410    0.616145E-05    0.320909E-07
  6     20       96           -65561.56876      -61059.11946    0.558136E-05    0.581391E-07
  6     21      192           -65561.56988      -61059.12059    0.116588E-04    0.607227E-07
  6     22      192           -65561.54427      -61059.09497    0.432819E-05    0.225426E-07
  6     23      192           -65561.55311      -61059.10381    0.609366E-05    0.317378E-07
  6     24      192           -65561.57385      -61059.12455    0.135913E-04    0.707881E-07
  6     25      192           -65561.56475      -61059.11546    0.955957E-05    0.497894E-07
  6     26       96           -65561.58096      -61059.13167    0.894935E-05    0.932224E-07
  6     27      192           -65561.56031      -61059.11102    0.805131E-05    0.419339E-07
  6     28       96           -65561.53571      -61059.08642    0.155462E-05    0.161940E-07
  6     29      192           -65561.55869      -61059.10939    0.756139E-05    0.393822E-07
  6     30      192           -65561.55524      -61059.10595    0.661751E-05    0.344662E-07
  6     31      192           -65561.55868      -61059.10938    0.755788E-05    0.393639E-07
  6     32      192           -65561.56461      -61059.11531    0.950758E-05    0.495186E-07
  6     33       48           -65561.50632      -61059.05702    0.249296E-06    0.519366E-08
  6     34      192           -65561.52438      -61059.07509    0.200564E-05    0.104460E-07
  6     35       32           -65561.54198      -61059.09269    0.660443E-06    0.206389E-07
  6     36      192           -65561.51409      -61059.06480    0.134707E-05    0.701596E-08
  6     37       48           -65561.51811      -61059.06881    0.393394E-06    0.819571E-08
  6     38       96           -65561.51989      -61059.07059    0.842870E-06    0.877990E-08
  6     39       96           -65561.51745      -61059.06816    0.767134E-06    0.799098E-08
  6     40       96           -65561.52718      -61059.07789    0.111753E-05    0.116410E-07
  6     41       48           -65561.51654      -61059.06725    0.370300E-06    0.771459E-08
  6     42      192           -65561.54816      -61059.09887    0.503237E-05    0.262103E-07
  6     43       24           -65561.51377      -61059.06448    0.166325E-06    0.693019E-08
  6     44       96           -65561.52518      -61059.07588    0.103430E-05    0.107739E-07
  6     45      192           -65561.54372      -61059.09442    0.423740E-05    0.220698E-07
  6     46      192           -65561.55012      -61059.10082    0.542769E-05    0.282692E-07
  6     47       96           -65561.54490      -61059.09561    0.221816E-05    0.231059E-07
  6     48       96           -65561.55341      -61059.10412    0.308275E-05    0.321120E-07
  6     49       96           -65561.57079      -61059.12150    0.603776E-05    0.628933E-07
  6     50       48           -65561.53532      -61059.08602    0.765496E-06    0.159478E-07
  6     51       96           -65561.57028      -61059.12099    0.592073E-05    0.616743E-07
  6     52      192           -65561.57470      -61059.12540    0.140451E-04    0.731514E-07
  6     53       96           -65561.57929      -61059.13000    0.838951E-05    0.873908E-07
  6     54       48           -65561.57496      -61059.12567    0.354744E-05    0.739051E-07
  6     55      192           -65561.56311      -61059.11382    0.897266E-05    0.467326E-07
  6     56       96           -65561.57904      -61059.12975    0.830877E-05    0.865497E-07
  6     57       16           -65561.54741      -61059.09812    0.407341E-06    0.254588E-07
  6     58       48           -65561.51364      -61059.06435    0.330955E-06    0.689490E-08
  6     59       48           -65561.55833      -61059.10903    0.186413E-05    0.388361E-07
  6     60       96           -65561.60610      -61059.15681    0.236623E-04    0.246483E-06
  6     61      192           -65561.59742      -61059.14812    0.338223E-04    0.176158E-06
  6     62       96           -65561.62828      -61059.17899    0.558104E-04    0.581358E-06
  6     63       96           -65561.60348      -61059.15418    0.213793E-04    0.222701E-06
  6     64       48           -65561.61413      -61059.16484    0.161414E-04    0.336280E-06
  6     65       48           -65561.59121      -61059.14191    0.664996E-05    0.138541E-06
  7      1      192           -66311.94451      -61059.09618    0.453623E-05    0.236262E-07
  7      2       48           -66311.97842      -61059.13010    0.421064E-05    0.877217E-07
  7      3       96           -66311.94963      -61059.10131    0.276542E-05    0.288065E-07
  7      4       96           -66311.91560      -61059.06727    0.741337E-06    0.772226E-08
  7      5       48           -66311.91094      -61059.06261    0.309457E-06    0.644702E-08
  7      6       96           -66311.93192      -61059.08359    0.139373E-05    0.145180E-07
  7      7       96           -66311.96458      -61059.11626    0.493015E-05    0.513557E-07
  7      8      192           -66311.94323      -61059.09491    0.431743E-05    0.224866E-07
  7      9      192           -66311.96152      -61059.11319    0.875892E-05    0.456194E-07
  7     10      192           -66311.97454      -61059.12621    0.144931E-04    0.754846E-07
  7     11      192           -66311.98827      -61059.13994    0.246517E-04    0.128394E-06
  7     12      192           -66311.96920      -61059.12088    0.117906E-04    0.614094E-07
  7     13      192           -66311.97897      -61059.13064    0.172027E-04    0.895975E-07
  7     14      192           -66311.95455      -61059.10622    0.668768E-05    0.348317E-07
  7     15      192           -66311.94879      -61059.10046    0.535278E-05    0.278791E-07
  7     16      192           -66311.97501      -61059.12668    0.147595E-04    0.768725E-07
  7     17      192           -66311.97941      -61059.13108    0.174967E-04    0.911285E-07
  7     18      192           -66311.97931      -61059.13098    0.174271E-04    0.907661E-07
  7     19       96           -66311.98554      -61059.13722    0.110915E-04    0.115536E-06
  7     20       96           -66311.97225      -61059.12393    0.663351E-05    0.690991E-07
  7     21      192           -66311.93300      -61059.08467    0.290616E-05    0.151362E-07
  7     22      192           -66311.95195      -61059.10362    0.604850E-05    0.315026E-07
  7     23       96           -66311.91308      -61059.06475    0.672458E-06    0.700477E-08
  7     24       96           -66311.92432      -61059.07599    0.103874E-05    0.108202E-07
  7     25      192           -66311.93376      -61059.08544    0.299356E-05    0.155914E-07
  7     26      192           -66311.94964      -61059.10131    0.553106E-05    0.288076E-07
  7     27      192           -66311.95674      -61059.10841    0.728031E-05    0.379183E-07
  7     28      192           -66311.94869      -61059.10037    0.533273E-05    0.277746E-07
  7     29       96           -66311.96376      -61059.11544    0.477640E-05    0.497542E-07
  7     30      192           -66311.92504      -61059.07671    0.213598E-05    0.111249E-07
  7     31       96           -66311.92608      -61059.07775    0.111170E-05    0.115802E-07
  7     32      192           -66311.94219      -61059.09387    0.414736E-05    0.216008E-07
  7     33      192           -66311.95534      -61059.10701    0.689654E-05    0.359195E-07
  7     34      192           -66311.93241      -61059.08408    0.284058E-05    0.147947E-07
  7     35      192           -66311.94584      -61059.09751    0.477571E-05    0.248735E-07
  7     36      192           -66311.96232      -61059.11399    0.903280E-05    0.470459E-07
  7     37      192           -66311.94051      -61059.09219    0.388626E-05    0.202409E-07
  7     38       96           -66311.94944      -61059.10112    0.274496E-05    0.285933E-07
  7     39      192           -66311.96984      -61059.12151    0.120838E-04    0.629364E-07
  7     40       96           -66311.93276      -61059.08443    0.143943E-05    0.149940E-07
  7     41      192           -66311.96916      -61059.12084    0.117724E-04    0.613144E-07
  7     42       96           -66311.96775      -61059.11942    0.557180E-05    0.580396E-07
  7     43       96           -66311.96666      -61059.11833    0.534197E-05    0.556455E-07
  7     44       96           -66311.99143      -61059.14310    0.139284E-04    0.145088E-06
  7     45       96           -66311.96841      -61059.12008    0.571699E-05    0.595520E-07
  7     46      192           -66311.97714      -61059.12881    0.160271E-04    0.834744E-07
  7     47      192           -66311.96119      -61059.11286    0.864816E-05    0.450425E-07
  7     48      192           -66311.99185      -61059.14352    0.283088E-04    0.147442E-06
  7     49      192           -66311.99770      -61059.14937    0.355015E-04    0.184904E-06
  7     50      192           -66311.97840      -61059.13008    0.168295E-04    0.876538E-07
  7     51       48           -66311.98007      -61059.13175    0.448797E-05    0.934994E-07
  7     52       96           -66311.96713      -61059.11881    0.544145E-05    0.566818E-07
  7     53       48           -66311.91035      -61059.06202    0.302486E-06    0.630180E-08
  7     54       96           -66311.93432      -61059.08599    0.152914E-05    0.159285E-07
  7     55      192           -66311.93864      -61059.09031    0.361479E-05    0.188271E-07
  7     56      192           -66311.94337      -61059.09504    0.433987E-05    0.226035E-07
  7     57       32           -66311.93053      -61059.08220    0.440241E-06    0.137575E-07
  7     58       96           -66311.95366      -61059.10533    0.323143E-05    0.336608E-07
  7     59       96           -66311.95312      -61059.10479    0.316463E-05    0.329649E-07
  7     60      192           -66311.96400      -61059.11568    0.964191E-05    0.502183E-07
  7     61       96           -66311.96270      -61059.11438    0.458470E-05    0.477573E-07
  7     62       16           -66311.93216      -61059.08384    0.234464E-06    0.146540E-07
  7     63       96           -66311.99363      -61059.14530    0.151633E-04    0.157951E-06
  7     64      192           -66312.02416      -61059.17583    0.987843E-04    0.514502E-06
  7     65      192           -66312.00195      -61059.15362    0.418418E-04    0.217926E-06
  7     66      192           -66312.02133      -61059.17301    0.885722E-04    0.461314E-06
  7     67      192           -66312.01008      -61059.16175    0.573022E-04    0.298449E-06
  7     68       64           -66311.99630      -61059.14798    0.112122E-04    0.175191E-06
  7     69       96           -66312.02607      -61059.17775    0.531919E-04    0.554082E-06
  7     70      192           -66312.01215      -61059.16382    0.620816E-04    0.323342E-06
  7     71      192           -66312.02303      -61059.17470    0.945704E-04    0.492554E-06
  7     72       96           -66311.98848      -61059.14016    0.124274E-04    0.129452E-06
  7     73      192           -66312.02080      -61059.17248    0.867681E-04    0.451917E-06
  7     74       96           -66311.98403      -61059.13570    0.104601E-04    0.108960E-06
  7     75       96           -66312.03621      -61059.18789    0.787451E-04    0.820261E-06
  7     76      192           -66311.98906      -61059.14073    0.254137E-04    0.132363E-06
  7     77       96           -66311.99918      -61059.15085    0.187945E-04    0.195776E-06
  7     78       96           -66311.95201      -61059.10368    0.303105E-05    0.315734E-07
  7     79       96           -66311.97882      -61059.13050    0.855259E-05    0.890895E-07
  7     80       48           -66311.97449      -61059.12616    0.361598E-05    0.753330E-07
  7     81       32           -66312.00074      -61059.15242    0.665578E-05    0.207993E-06
  7     82       16           -66312.07070      -61059.22237    0.498208E-04    0.311380E-05
  8      1       48           -67062.37149      -61059.12341    0.325147E-05    0.677389E-07
  8      2       96           -67062.33935      -61059.09128    0.187614E-05    0.195431E-07
  8      3      192           -67062.38655      -61059.13848    0.232918E-04    0.121311E-06
  8      4      192           -67062.36876      -61059.12068    0.117020E-04    0.609480E-07
  8      5      192           -67062.39867      -61059.15059    0.372186E-04    0.193847E-06
  8      6      192           -67062.39225      -61059.14417    0.290341E-04    0.151219E-06
  8      7       96           -67062.35957      -61059.11149    0.410090E-05    0.427177E-07
  8      8      192           -67062.33768      -61059.08961    0.351728E-05    0.183192E-07
  8      9      192           -67062.35671      -61059.10864    0.734453E-05    0.382528E-07
  8     10       96           -67062.36931      -61059.12123    0.597682E-05    0.622585E-07
  8     11      192           -67062.37592      -61059.12785    0.154405E-04    0.804191E-07
  8     12      192           -67062.37400      -61059.12593    0.143353E-04    0.746629E-07
  8     13       48           -67062.32089      -61059.07282    0.459273E-06    0.956819E-08
  8     14      192           -67062.34967      -61059.10160    0.559303E-05    0.291303E-07
  8     15      192           -67062.34013      -61059.09206    0.386692E-05    0.201402E-07
  8     16      192           -67062.35628      -61059.10820    0.722170E-05    0.376130E-07
  8     17      192           -67062.36970      -61059.12162    0.121363E-04    0.632098E-07
  8     18      192           -67062.36911      -61059.12104    0.118629E-04    0.617859E-07
  8     19       96           -67062.36918      -61059.12111    0.594822E-05    0.619606E-07
  8     20       96           -67062.38028      -61059.13221    0.913710E-05    0.951781E-07
  8     21       96           -67062.35428      -61059.10621    0.334268E-05    0.348196E-07
  8     22      192           -67062.36855      -61059.12047    0.116069E-04    0.604525E-07
  8     23      192           -67062.39009      -61059.14202    0.267078E-04    0.139103E-06
  8     24       96           -67062.37760      -61059.12952    0.823669E-05    0.857988E-07
  8     25       48           -67062.40669      -61059.15862    0.126915E-04    0.264407E-06
  8     26       96           -67062.38834      -61059.14026    0.124789E-04    0.129989E-06
  8     27       12           -67062.33386      -61059.08579    0.189640E-06    0.158034E-07
  8     28       96           -67062.36664      -61059.11857    0.539138E-05    0.561602E-07
  8     29       96           -67062.36557      -61059.11749    0.517159E-05    0.538707E-07
  8     30       96           -67062.38265      -61059.13457    0.100132E-04    0.104304E-06
  8     31      192           -67062.37600      -61059.12793    0.154865E-04    0.806590E-07
  8     32      192           -67062.40881      -61059.16073    0.550940E-04    0.286948E-06
  8     33      192           -67062.39069      -61059.14262    0.273360E-04    0.142375E-06
  8     34      192           -67062.39482      -61059.14675    0.320700E-04    0.167031E-06
  8     35      192           -67062.39888      -61059.15081    0.375236E-04    0.195435E-06
  8     36       48           -67062.38652      -61059.13844    0.581485E-05    0.121143E-06
  8     37       48           -67062.41005      -61059.16198    0.144530E-04    0.301105E-06
  8     38      192           -67062.33684      -61059.08877    0.340536E-05    0.177362E-07
  8     39      192           -67062.34865      -61059.10058    0.537748E-05    0.280077E-07
  8     40      192           -67062.35818      -61059.11011    0.777426E-05    0.404909E-07
  8     41       24           -67062.32830      -61059.08022    0.305849E-06    0.127437E-07
  8     42      192           -67062.35732      -61059.10925    0.751960E-05    0.391646E-07
  8     43       96           -67062.36696      -61059.11888    0.545748E-05    0.568487E-07
  8     44       96           -67062.37934      -61059.13127    0.881185E-05    0.917902E-07
  8     45       48           -67062.35793      -61059.10986    0.192486E-05    0.401012E-07
  8     46       96           -67062.36611      -61059.11803    0.528096E-05    0.550099E-07
  8     47      192           -67062.37410      -61059.12603    0.143892E-04    0.749436E-07
  8     48      192           -67062.38632      -61059.13825    0.230873E-04    0.120246E-06
  8     49      192           -67062.36835      -61059.12028    0.115206E-04    0.600029E-07
  8     50       48           -67062.36430      -61059.11623    0.246279E-05    0.513081E-07
  8     51       96           -67062.35851      -61059.11043    0.393600E-05    0.410000E-07
  8     52      192           -67062.41745      -61059.16937    0.769513E-04    0.400788E-06
  8     53      192           -67062.39766      -61059.14959    0.357953E-04    0.186434E-06
  8     54      192           -67062.42900      -61059.18092    0.120295E-03    0.626536E-06
  8     55       48           -67062.40622      -61059.15815    0.124633E-04    0.259653E-06
  8     56      192           -67062.41988      -61059.17180    0.845386E-04    0.440305E-06
  8     57      192           -67062.41906      -61059.17099    0.819118E-04    0.426624E-06
  8     58       96           -67062.42897      -61059.18090    0.600870E-04    0.625906E-06
  8     59      192           -67062.42367      -61059.17560    0.979171E-04    0.509985E-06
  8     60      192           -67062.43777      -61059.18970    0.168938E-03    0.879886E-06
  8     61      192           -67062.40146      -61059.15339    0.414632E-04    0.215954E-06
  8     62      192           -67062.43244      -61059.18437    0.137458E-03    0.715929E-06
  8     63      192           -67062.44145      -61059.19338    0.194775E-03    0.101445E-05
  8     64      192           -67062.39707      -61059.14900    0.349863E-04    0.182220E-06
  8     65       96           -67062.40749      -61059.15941    0.261737E-04    0.272643E-06
  8     66      192           -67062.42128      -61059.17321    0.892567E-04    0.464879E-06
  8     67      192           -67062.40120      -61059.15313    0.410515E-04    0.213810E-06
  8     68       96           -67062.35701      -61059.10893    0.371427E-05    0.386903E-07
  8     69       96           -67062.35604      -61059.10796    0.357748E-05    0.372655E-07
  8     70      192           -67062.37643      -61059.12835    0.157445E-04    0.820023E-07
  8     71       96           -67062.37170      -61059.12363    0.655648E-05    0.682967E-07
  8     72       96           -67062.39875      -61059.15068    0.186713E-04    0.194493E-06
  8     73      192           -67062.40666      -61059.15858    0.506974E-04    0.264049E-06
  8     74       96           -67062.41114      -61059.16307    0.301497E-04    0.314060E-06
  8     75       96           -67062.42871      -61059.18064    0.594926E-04    0.619715E-06
  8     76       24           -67062.40570      -61059.15762    0.610616E-05    0.254423E-06
  8     77       96           -67062.36628      -61059.11821    0.531724E-05    0.553879E-07
  8     78       96           -67062.36486      -61059.11679    0.503344E-05    0.524316E-07
  8     79       48           -67062.36441      -61059.11634    0.247291E-05    0.515189E-07
  8     80      192           -67062.39150      -61059.14343    0.282083E-04    0.146918E-06
  8     81      192           -67062.37530      -61059.12722    0.150717E-04    0.784982E-07
  8     82       96           -67062.41244      -61059.16436    0.316960E-04    0.330167E-06
  8     83       96           -67062.39691      -61059.14884    0.173879E-04    0.181124E-06
  8     84      192           -67062.42530      -61059.17722    0.104253E-03    0.542986E-06
  8     85      192           -67062.44172      -61059.19364    0.196759E-03    0.102478E-05
  8     86      192           -67062.41863      -61059.17056    0.805544E-04    0.419554E-06
  8     87       96           -67062.42418      -61059.17611    0.499243E-04    0.520045E-06
  8     88       96           -67062.41311      -61059.16503    0.325295E-04    0.338849E-06
  8     89      192           -67062.44060      -61059.19253    0.188460E-03    0.981563E-06
  8     90       48           -67062.41450      -61059.16643    0.171652E-04    0.357608E-06
  8     91       96           -67062.44096      -61059.19289    0.955440E-04    0.995250E-06
  8     92       48           -67062.47212      -61059.22405    0.159461E-03    0.332211E-05
  8     93       96           -67062.46959      -61059.22151    0.289134E-03    0.301181E-05
  8     94        6           -67062.34545      -61059.09737    0.148429E-06    0.247382E-07
  8     95       24           -67062.40391      -61059.15584    0.569856E-05    0.237440E-06
  8     96       48           -67062.45068      -61059.20261    0.695872E-04    0.144973E-05
  8     97       12           -67062.47861      -61059.23053    0.512336E-04    0.426946E-05
  9      1       16           -67812.76296      -61059.11442    0.765370E-06    0.478356E-07
  9      2       96           -67812.80679      -61059.15826    0.250304E-04    0.260734E-06
  9      3      192           -67812.77905      -61059.13051    0.171134E-04    0.891322E-07
  9      4      192           -67812.76004      -61059.11151    0.820603E-05    0.427398E-07
  9      5      192           -67812.79110      -61059.14256    0.272762E-04    0.142063E-06
  9      6      192           -67812.77669      -61059.12816    0.156251E-04    0.813810E-07
  9      7      192           -67812.78688      -61059.13835    0.231744E-04    0.120700E-06
  9      8      192           -67812.80827      -61059.15973    0.529940E-04    0.276010E-06
  9      9       96           -67812.81566      -61059.16712    0.352663E-04    0.367357E-06
  9     10       64           -67812.80977      -61059.16123    0.187214E-04    0.292522E-06
  9     11      192           -67812.79968      -61059.15114    0.380120E-04    0.197979E-06
  9     12       32           -67812.75844      -61059.10990    0.128519E-05    0.401623E-07
  9     13       96           -67812.76132      -61059.11278    0.431028E-05    0.448988E-07
  9     14      192           -67812.80434      -61059.15580    0.455203E-04    0.237085E-06
  9     15       96           -67812.81421      -61059.16567    0.333427E-04    0.347320E-06
  9     16       96           -67812.82611      -61059.17758    0.528440E-04    0.550459E-06
  9     17       96           -67812.75873      -61059.11019    0.389953E-05    0.406201E-07
  9     18       96           -67812.75730      -61059.10877    0.369040E-05    0.384417E-07
  9     19       96           -67812.77566      -61059.12713    0.750800E-05    0.782084E-07
  9     20       96           -67812.76941      -61059.12088    0.589539E-05    0.614103E-07
  9     21      192           -67812.79488      -61059.14634    0.315720E-04    0.164437E-06
  9     22      192           -67812.77850      -61059.12996    0.167538E-04    0.872593E-07
  9     23      192           -67812.78810      -61059.13957    0.242924E-04    0.126523E-06
  9     24      192           -67812.78696      -61059.13842    0.232426E-04    0.121055E-06
  9     25       48           -67812.77802      -61059.12949    0.411235E-05    0.856740E-07
  9     26       48           -67812.79165      -61059.14311    0.696567E-05    0.145118E-06
  9     27      192           -67812.81861      -61059.17007    0.790675E-04    0.411810E-06
  9     28      192           -67812.83925      -61059.19072    0.175719E-03    0.915203E-06
  9     29      192           -67812.83586      -61059.18733    0.154100E-03    0.802603E-06
  9     30       96           -67812.84881      -61059.20027    0.127147E-03    0.132445E-05
  9     31      192           -67812.84179      -61059.19325    0.193823E-03    0.100949E-05
  9     32      192           -67812.83873      -61059.19020    0.172213E-03    0.896943E-06
  9     33      192           -67812.81791      -61059.16937    0.769434E-04    0.400747E-06
  9     34       96           -67812.75800      -61059.10946    0.379037E-05    0.394830E-07
  9     35       96           -67812.77649      -61059.12796    0.775296E-05    0.807600E-07
  9     36      192           -67812.79496      -61059.14643    0.316796E-04    0.164998E-06
  9     37       96           -67812.78896      -61059.14043    0.125575E-04    0.130808E-06
  9     38      192           -67812.82654      -61059.17801    0.107469E-03    0.559734E-06
  9     39      192           -67812.80576      -61059.15723    0.480999E-04    0.250521E-06
  9     40       96           -67812.80616      -61059.15762    0.244221E-04    0.254397E-06
  9     41      192           -67812.82791      -61059.17937    0.113292E-03    0.590060E-06
  9     42       96           -67812.81007      -61059.16153    0.284087E-04    0.295924E-06
  9     43       96           -67812.84600      -61059.19747    0.114060E-03    0.118812E-05
  9     44       96           -67812.80759      -61059.15905    0.258101E-04    0.268855E-06
  9     45      192           -67812.78858      -61059.14005    0.247505E-04    0.128909E-06
  9     46      192           -67812.78535      -61059.13681    0.218393E-04    0.113746E-06
  9     47       96           -67812.80144      -61059.15290    0.203474E-04    0.211952E-06
  9     48      192           -67812.82713      -61059.17859    0.109920E-03    0.572501E-06
  9     49      192           -67812.79552      -61059.14698    0.323633E-04    0.168559E-06
  9     50      192           -67812.83546      -61059.18693    0.151751E-03    0.790372E-06
  9     51      192           -67812.81585      -61059.16732    0.710639E-04    0.370124E-06
  9     52      192           -67812.84622      -61059.19769    0.230069E-03    0.119828E-05
  9     53      192           -67812.85684      -61059.20830    0.346896E-03    0.180675E-05
  9     54       96           -67812.81905      -61059.17052    0.402155E-04    0.418911E-06
  9     55      192           -67812.82744      -61059.17890    0.111242E-03    0.579385E-06
  9     56      192           -67812.84162      -61059.19308    0.192530E-03    0.100276E-05
  9     57      192           -67812.85615      -61059.20762    0.337825E-03    0.175951E-05
