Structure,Energy,Nucleus,delta_iso
01,-62559.917473,Sn01,-653.0128794685888
01,-62559.917473,Sn02,-652.0596659003604
02,-62559.926490,Sn01,-652.3658371042652
02,-62559.926490,Sn02,-652.3677071647885
03,-62559.936786,Sn01,-658.0605591030999
03,-62559.936786,Sn02,-658.0605668786566
<class 'numpy.ndarray'>
[[0. 0. 0.]]
