
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.45348237850499      eV
 Composition: x =   0.12499999998746966     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  6     36      192           -65561.51409      -61058.79320    0.629809E-04    0.328026E-06
  6     37       48           -65561.51811      -61058.79721    0.183928E-04    0.383184E-06
  6     38       96           -65561.51989      -61058.79899    0.394077E-04    0.410497E-06
  6     39       96           -65561.51745      -61058.79656    0.358667E-04    0.373612E-06
  6     40       96           -65561.52718      -61058.80629    0.522494E-04    0.544265E-06
  6     41       48           -65561.51654      -61058.79565    0.173131E-04    0.360689E-06
  6     42      192           -65561.54816      -61058.82727    0.235284E-03    0.122544E-05
  6     43       24           -65561.51377      -61058.79288    0.777637E-05    0.324015E-06
  6     44       96           -65561.52518      -61058.80428    0.483577E-04    0.503726E-06
  6     45      192           -65561.54372      -61058.82282    0.198116E-03    0.103186E-05
  6     46      192           -65561.55012      -61058.82922    0.253767E-03    0.132170E-05
  6     47       96           -65561.54490      -61058.82401    0.103708E-03    0.108030E-05
  6     48       96           -65561.55341      -61058.83252    0.144132E-03    0.150137E-05
  6     49       96           -65561.57079      -61058.84990    0.282291E-03    0.294053E-05
  6     50       48           -65561.53532      -61058.81442    0.357902E-04    0.745628E-06
  6     51       96           -65561.57028      -61058.84939    0.276819E-03    0.288353E-05
  6     52      192           -65561.57470      -61058.85380    0.656666E-03    0.342013E-05
  6     53       96           -65561.57929      -61058.85840    0.392245E-03    0.408588E-05
  6     54       48           -65561.57496      -61058.85407    0.165858E-03    0.345537E-05
  6     55      192           -65561.56311      -61058.84222    0.419510E-03    0.218495E-05
  6     56       96           -65561.57904      -61058.85815    0.388470E-03    0.404656E-05
  6     57       16           -65561.54741      -61058.82652    0.190449E-04    0.119031E-05
  6     58       48           -65561.51364      -61058.79275    0.154735E-04    0.322365E-06
  6     59       48           -65561.55833      -61058.83743    0.871560E-04    0.181575E-05
  6     60       96           -65561.60610      -61058.88521    0.110631E-02    0.115241E-04
  6     61      192           -65561.59742      -61058.87652    0.158133E-02    0.823611E-05
  6     62       96           -65561.62828      -61058.90739    0.260937E-02    0.271809E-04
  6     63       96           -65561.60348      -61058.88258    0.999571E-03    0.104122E-04
  6     64       48           -65561.61413      -61058.89324    0.754680E-03    0.157225E-04
  6     65       48           -65561.59121      -61058.87031    0.310914E-03    0.647737E-05
  7      1      192           -66311.94451      -61058.77013    0.258094E-04    0.134424E-06
  7      2       48           -66311.97842      -61058.80405    0.239569E-04    0.499103E-06
  7      3       96           -66311.94963      -61058.77526    0.157342E-04    0.163898E-06
  7      4       96           -66311.91560      -61058.74122    0.421793E-05    0.439367E-07
  7      5       48           -66311.91094      -61058.73656    0.176069E-05    0.366811E-07
  7      6       96           -66311.93192      -61058.75754    0.792981E-05    0.826022E-07
  7      7       96           -66311.96458      -61058.79021    0.280507E-04    0.292194E-06
  7      8      192           -66311.94323      -61058.76886    0.245646E-04    0.127940E-06
  7      9      192           -66311.96152      -61058.78714    0.498349E-04    0.259557E-06
  7     10      192           -66311.97454      -61058.80016    0.824600E-04    0.429479E-06
  7     11      192           -66311.98827      -61058.81389    0.140259E-03    0.730515E-06
  7     12      192           -66311.96920      -61058.79483    0.670840E-04    0.349396E-06
  7     13      192           -66311.97897      -61058.80459    0.978770E-04    0.509776E-06
  7     14      192           -66311.95455      -61058.78017    0.380504E-04    0.198179E-06
  7     15      192           -66311.94879      -61058.77441    0.304553E-04    0.158621E-06
  7     16      192           -66311.97501      -61058.80063    0.839761E-04    0.437375E-06
  7     17      192           -66311.97941      -61058.80503    0.995494E-04    0.518486E-06
  7     18      192           -66311.97931      -61058.80493    0.991536E-04    0.516425E-06
  7     19       96           -66311.98554      -61058.81117    0.631062E-04    0.657356E-06
  7     20       96           -66311.97225      -61058.79788    0.377422E-04    0.393148E-06
  7     21      192           -66311.93300      -61058.75862    0.165349E-04    0.861194E-07
  7     22      192           -66311.95195      -61058.77757    0.344137E-04    0.179238E-06
  7     23       96           -66311.91308      -61058.73870    0.382603E-05    0.398545E-07
  7     24       96           -66311.92432      -61058.74994    0.591001E-05    0.615626E-07
  7     25      192           -66311.93376      -61058.75939    0.170322E-04    0.887093E-07
  7     26      192           -66311.94964      -61058.77526    0.314696E-04    0.163904E-06
  7     27      192           -66311.95674      -61058.78236    0.414222E-04    0.215741E-06
  7     28      192           -66311.94869      -61058.77432    0.303412E-04    0.158027E-06
  7     29       96           -66311.96376      -61058.78939    0.271759E-04    0.283083E-06
  7     30      192           -66311.92504      -61058.75066    0.121529E-04    0.632964E-07
  7     31       96           -66311.92608      -61058.75170    0.632516E-05    0.658870E-07
  7     32      192           -66311.94219      -61058.76782    0.235969E-04    0.122900E-06
  7     33      192           -66311.95534      -61058.78096    0.392387E-04    0.204368E-06
  7     34      192           -66311.93241      -61058.75803    0.161618E-04    0.841763E-07
  7     35      192           -66311.94584      -61058.77146    0.271720E-04    0.141521E-06
  7     36      192           -66311.96232      -61058.78794    0.513932E-04    0.267673E-06
  7     37      192           -66311.94051      -61058.76614    0.221113E-04    0.115163E-06
  7     38       96           -66311.94944      -61058.77507    0.156178E-04    0.162685E-06
  7     39      192           -66311.96984      -61058.79546    0.687522E-04    0.358084E-06
  7     40       96           -66311.93276      -61058.75838    0.818980E-05    0.853104E-07
  7     41      192           -66311.96916      -61058.79479    0.669803E-04    0.348856E-06
  7     42       96           -66311.96775      -61058.79337    0.317014E-04    0.330223E-06
  7     43       96           -66311.96666      -61058.79228    0.303938E-04    0.316602E-06
  7     44       96           -66311.99143      -61058.81705    0.792476E-04    0.825496E-06
  7     45       96           -66311.96841      -61058.79403    0.325275E-04    0.338828E-06
  7     46      192           -66311.97714      -61058.80276    0.911881E-04    0.474938E-06
  7     47      192           -66311.96119      -61058.78681    0.492047E-04    0.256275E-06
  7     48      192           -66311.99185      -61058.81747    0.161066E-03    0.838887E-06
  7     49      192           -66311.99770      -61058.82332    0.201990E-03    0.105203E-05
  7     50      192           -66311.97840      -61058.80403    0.957537E-04    0.498717E-06
  7     51       48           -66311.98007      -61058.80570    0.255349E-04    0.531976E-06
  7     52       96           -66311.96713      -61058.79276    0.309598E-04    0.322498E-06
  7     53       48           -66311.91035      -61058.73597    0.172103E-05    0.358548E-07
  7     54       96           -66311.93432      -61058.75994    0.870023E-05    0.906274E-07
  7     55      192           -66311.93864      -61058.76426    0.205668E-04    0.107119E-06
  7     56      192           -66311.94337      -61058.76899    0.246922E-04    0.128605E-06
  7     57       32           -66311.93053      -61058.75615    0.250480E-05    0.782751E-07
  7     58       96           -66311.95366      -61058.77928    0.183856E-04    0.191517E-06
  7     59       96           -66311.95312      -61058.77874    0.180056E-04    0.187558E-06
  7     60      192           -66311.96400      -61058.78963    0.548588E-04    0.285723E-06
  7     61       96           -66311.96270      -61058.78833    0.260852E-04    0.271721E-06
  7     62       16           -66311.93216      -61058.75779    0.133401E-05    0.833758E-07
  7     63       96           -66311.99363      -61058.81925    0.862734E-04    0.898682E-06
  7     64      192           -66312.02416      -61058.84978    0.562045E-03    0.292732E-05
  7     65      192           -66312.00195      -61058.82757    0.238064E-03    0.123992E-05
  7     66      192           -66312.02133      -61058.84696    0.503942E-03    0.262470E-05
  7     67      192           -66312.01008      -61058.83570    0.326028E-03    0.169806E-05
  7     68       64           -66311.99630      -61058.82193    0.637932E-04    0.996768E-06
  7     69       96           -66312.02607      -61058.85170    0.302642E-03    0.315252E-05
  7     70      192           -66312.01215      -61058.83777    0.353221E-03    0.183969E-05
  7     71      192           -66312.02303      -61058.84865    0.538070E-03    0.280245E-05
  7     72       96           -66311.98848      -61058.81411    0.707069E-04    0.736530E-06
  7     73      192           -66312.02080      -61058.84643    0.493678E-03    0.257124E-05
  7     74       96           -66311.98403      -61058.80965    0.595143E-04    0.619940E-06
  7     75       96           -66312.03621      -61058.86184    0.448030E-03    0.466697E-05
  7     76      192           -66311.98906      -61058.81468    0.144594E-03    0.753096E-06
  7     77       96           -66311.99918      -61058.82480    0.106933E-03    0.111389E-05
  7     78       96           -66311.95201      -61058.77763    0.172455E-04    0.179641E-06
  7     79       96           -66311.97882      -61058.80445    0.486610E-04    0.506885E-06
  7     80       48           -66311.97449      -61058.80011    0.205736E-04    0.428616E-06
  7     81       32           -66312.00074      -61058.82637    0.378689E-04    0.118340E-05
  7     82       16           -66312.07070      -61058.89632    0.283462E-03    0.177164E-04
  8      1       48           -67062.37149      -61058.74363    0.231445E-05    0.482177E-07
  8      2       96           -67062.33935      -61058.71149    0.133547E-05    0.139112E-07
  8      3      192           -67062.38655      -61058.75869    0.165795E-04    0.863517E-07
  8      4      192           -67062.36876      -61058.74090    0.832970E-05    0.433839E-07
  8      5      192           -67062.39867      -61058.77081    0.264928E-04    0.137984E-06
  8      6      192           -67062.39225      -61058.76439    0.206670E-04    0.107641E-06
  8      7       96           -67062.35957      -61058.73171    0.291909E-05    0.304072E-07
  8      8      192           -67062.33768      -61058.70982    0.250366E-05    0.130399E-07
  8      9      192           -67062.35671      -61058.72885    0.522797E-05    0.272290E-07
  8     10       96           -67062.36931      -61058.74145    0.425441E-05    0.443167E-07
  8     11      192           -67062.37592      -61058.74806    0.109908E-04    0.572438E-07
  8     12      192           -67062.37400      -61058.74614    0.102041E-04    0.531464E-07
  8     13       48           -67062.32089      -61058.69303    0.326919E-06    0.681081E-08
  8     14      192           -67062.34967      -61058.72181    0.398122E-05    0.207355E-07
  8     15      192           -67062.34013      -61058.71227    0.275254E-05    0.143362E-07
  8     16      192           -67062.35628      -61058.72842    0.514054E-05    0.267736E-07
  8     17      192           -67062.36970      -61058.74184    0.863882E-05    0.449938E-07
  8     18      192           -67062.36911      -61058.74125    0.844422E-05    0.439803E-07
  8     19       96           -67062.36918      -61058.74132    0.423405E-05    0.441047E-07
  8     20       96           -67062.38028      -61058.75242    0.650395E-05    0.677495E-07
  8     21       96           -67062.35428      -61058.72642    0.237938E-05    0.247852E-07
  8     22      192           -67062.36855      -61058.74069    0.826199E-05    0.430312E-07
  8     23      192           -67062.39009      -61058.76223    0.190111E-04    0.990163E-07
  8     24       96           -67062.37760      -61058.74974    0.586302E-05    0.610731E-07
  8     25       48           -67062.40669      -61058.77883    0.903405E-05    0.188209E-06
  8     26       96           -67062.38834      -61058.76048    0.888271E-05    0.925282E-07
  8     27       12           -67062.33386      -61058.70600    0.134989E-06    0.112491E-07
  8     28       96           -67062.36664      -61058.73878    0.383768E-05    0.399759E-07
  8     29       96           -67062.36557      -61058.73771    0.368123E-05    0.383461E-07
  8     30       96           -67062.38265      -61058.75479    0.712756E-05    0.742454E-07
  8     31      192           -67062.37600      -61058.74814    0.110236E-04    0.574145E-07
  8     32      192           -67062.40881      -61058.78095    0.392169E-04    0.204254E-06
  8     33      192           -67062.39069      -61058.76283    0.194583E-04    0.101345E-06
  8     34      192           -67062.39482      -61058.76696    0.228280E-04    0.118896E-06
  8     35      192           -67062.39888      -61058.77102    0.267100E-04    0.139114E-06
  8     36       48           -67062.38652      -61058.75866    0.413911E-05    0.862315E-07
  8     37       48           -67062.41005      -61058.78219    0.102879E-04    0.214332E-06
  8     38      192           -67062.33684      -61058.70898    0.242400E-05    0.126250E-07
  8     39      192           -67062.34865      -61058.72080    0.382779E-05    0.199364E-07
  8     40      192           -67062.35818      -61058.73032    0.553385E-05    0.288222E-07
  8     41       24           -67062.32830      -61058.70044    0.217709E-06    0.907119E-08
  8     42      192           -67062.35732      -61058.72946    0.535258E-05    0.278780E-07
  8     43       96           -67062.36696      -61058.73910    0.388473E-05    0.404659E-07
  8     44       96           -67062.37934      -61058.75148    0.627244E-05    0.653379E-07
  8     45       48           -67062.35793      -61058.73007    0.137015E-05    0.285448E-07
  8     46       96           -67062.36611      -61058.73825    0.375908E-05    0.391571E-07
  8     47      192           -67062.37410      -61058.74624    0.102425E-04    0.533462E-07
  8     48      192           -67062.38632      -61058.75846    0.164339E-04    0.855934E-07
  8     49      192           -67062.36835      -61058.74049    0.820054E-05    0.427111E-07
  8     50       48           -67062.36430      -61058.73645    0.175306E-05    0.365220E-07
  8     51       96           -67062.35851      -61058.73065    0.280171E-05    0.291845E-07
  8     52      192           -67062.41745      -61058.78959    0.547753E-04    0.285288E-06
  8     53      192           -67062.39766      -61058.76980    0.254797E-04    0.132707E-06
  8     54      192           -67062.42900      -61058.80114    0.856280E-04    0.445979E-06
  8     55       48           -67062.40622      -61058.77836    0.887163E-05    0.184826E-06
  8     56      192           -67062.41988      -61058.79202    0.601761E-04    0.313417E-06
  8     57      192           -67062.41906      -61058.79120    0.583063E-04    0.303679E-06
  8     58       96           -67062.42897      -61058.80111    0.427710E-04    0.445531E-06
  8     59      192           -67062.42367      -61058.79582    0.696991E-04    0.363016E-06
  8     60      192           -67062.43777      -61058.80992    0.120253E-03    0.626319E-06
  8     61      192           -67062.40146      -61058.77360    0.295143E-04    0.153720E-06
  8     62      192           -67062.43244      -61058.80458    0.978453E-04    0.509611E-06
  8     63      192           -67062.44145      -61058.81359    0.138644E-03    0.722104E-06
  8     64      192           -67062.39707      -61058.76921    0.249038E-04    0.129708E-06
  8     65       96           -67062.40749      -61058.77963    0.186309E-04    0.194072E-06
  8     66      192           -67062.42128      -61058.79342    0.635345E-04    0.330909E-06
  8     67      192           -67062.40120      -61058.77334    0.292212E-04    0.152194E-06
  8     68       96           -67062.35701      -61058.72915    0.264388E-05    0.275404E-07
  8     69       96           -67062.35604      -61058.72818    0.254652E-05    0.265262E-07
  8     70      192           -67062.37643      -61058.74857    0.112072E-04    0.583707E-07
  8     71       96           -67062.37170      -61058.74384    0.466702E-05    0.486148E-07
  8     72       96           -67062.39875      -61058.77089    0.132906E-04    0.138443E-06
  8     73      192           -67062.40666      -61058.77880    0.360873E-04    0.187955E-06
  8     74       96           -67062.41114      -61058.78328    0.214611E-04    0.223553E-06
  8     75       96           -67062.42871      -61058.80085    0.423479E-04    0.441124E-06
  8     76       24           -67062.40570      -61058.77784    0.434647E-05    0.181103E-06
  8     77       96           -67062.36628      -61058.73842    0.378490E-05    0.394261E-07
  8     78       96           -67062.36486      -61058.73701    0.358289E-05    0.373218E-07
  8     79       48           -67062.36441      -61058.73655    0.176026E-05    0.366721E-07
  8     80      192           -67062.39150      -61058.76364    0.200791E-04    0.104579E-06
  8     81      192           -67062.37530      -61058.74744    0.107283E-04    0.558765E-07
  8     82       96           -67062.41244      -61058.78458    0.225618E-04    0.235019E-06
  8     83       96           -67062.39691      -61058.76905    0.123770E-04    0.128927E-06
  8     84      192           -67062.42530      -61058.79744    0.742094E-04    0.386507E-06
  8     85      192           -67062.44172      -61058.81386    0.140056E-03    0.729460E-06
  8     86      192           -67062.41863      -61058.79077    0.573401E-04    0.298646E-06
  8     87       96           -67062.42418      -61058.79632    0.355370E-04    0.370177E-06
  8     88       96           -67062.41311      -61058.78525    0.231551E-04    0.241199E-06
  8     89      192           -67062.44060      -61058.81274    0.134149E-03    0.698694E-06
  8     90       48           -67062.41450      -61058.78664    0.122185E-04    0.254552E-06
  8     91       96           -67062.44096      -61058.81310    0.680099E-04    0.708437E-06
  8     92       48           -67062.47212      -61058.84426    0.113507E-03    0.236473E-05
  8     93       96           -67062.46959      -61058.84173    0.205810E-03    0.214386E-05
  8     94        6           -67062.34545      -61058.71759    0.105655E-06    0.176091E-07
  8     95       24           -67062.40391      -61058.77605    0.405633E-05    0.169014E-06
  8     96       48           -67062.45068      -61058.82282    0.495334E-04    0.103195E-05
  8     97       12           -67062.47861      -61058.85075    0.364690E-04    0.303908E-05
  9      1       16           -67812.76296      -61058.68161    0.700727E-07    0.437954E-08
  9      2       96           -67812.80679      -61058.72545    0.229163E-05    0.238712E-07
  9      3      192           -67812.77905      -61058.69770    0.156680E-05    0.816041E-08
  9      4      192           -67812.76004      -61058.67870    0.751295E-06    0.391300E-08
  9      5      192           -67812.79110      -61058.70975    0.249724E-05    0.130065E-07
  9      6      192           -67812.77669      -61058.69535    0.143054E-05    0.745075E-08
  9      7      192           -67812.78688      -61058.70554    0.212171E-05    0.110506E-07
  9      8      192           -67812.80827      -61058.72692    0.485181E-05    0.252699E-07
  9      9       96           -67812.81566      -61058.73432    0.322877E-05    0.336330E-07
  9     10       64           -67812.80977      -61058.72843    0.171402E-05    0.267815E-07
  9     11      192           -67812.79968      -61058.71833    0.348015E-05    0.181258E-07
  9     12       32           -67812.75844      -61058.67709    0.117665E-06    0.367702E-08
  9     13       96           -67812.76132      -61058.67998    0.394623E-06    0.411066E-08
  9     14      192           -67812.80434      -61058.72299    0.416757E-05    0.217061E-07
  9     15       96           -67812.81421      -61058.73287    0.305266E-05    0.317985E-07
  9     16       96           -67812.82611      -61058.74477    0.483808E-05    0.503967E-07
  9     17       96           -67812.75873      -61058.67739    0.357018E-06    0.371893E-08
  9     18       96           -67812.75730      -61058.67596    0.337871E-06    0.351949E-08
  9     19       96           -67812.77566      -61058.69432    0.687388E-06    0.716029E-08
  9     20       96           -67812.76941      -61058.68807    0.539746E-06    0.562236E-08
  9     21      192           -67812.79488      -61058.71354    0.289054E-05    0.150549E-07
  9     22      192           -67812.77850      -61058.69715    0.153388E-05    0.798894E-08
  9     23      192           -67812.78810      -61058.70676    0.222406E-05    0.115837E-07
  9     24      192           -67812.78696      -61058.70562    0.212795E-05    0.110831E-07
  9     25       48           -67812.77802      -61058.69668    0.376502E-06    0.784380E-08
  9     26       48           -67812.79165      -61058.71030    0.637735E-06    0.132862E-07
  9     27      192           -67812.81861      -61058.73727    0.723895E-05    0.377028E-07
  9     28      192           -67812.83925      -61058.75791    0.160878E-04    0.837905E-07
  9     29      192           -67812.83586      -61058.75452    0.141084E-04    0.734815E-07
  9     30       96           -67812.84881      -61058.76747    0.116408E-04    0.121258E-06
  9     31      192           -67812.84179      -61058.76045    0.177452E-04    0.924231E-07
  9     32      192           -67812.83873      -61058.75739    0.157668E-04    0.821187E-07
  9     33      192           -67812.81791      -61058.73656    0.704448E-05    0.366900E-07
  9     34       96           -67812.75800      -61058.67665    0.347024E-06    0.361483E-08
  9     35       96           -67812.77649      -61058.69515    0.709815E-06    0.739390E-08
  9     36      192           -67812.79496      -61058.71362    0.290039E-05    0.151062E-07
  9     37       96           -67812.78896      -61058.70762    0.114969E-05    0.119760E-07
  9     38      192           -67812.82654      -61058.74520    0.983922E-05    0.512459E-07
  9     39      192           -67812.80576      -61058.72442    0.440374E-05    0.229362E-07
  9     40       96           -67812.80616      -61058.72482    0.223594E-05    0.232911E-07
  9     41      192           -67812.82791      -61058.74657    0.103723E-04    0.540224E-07
  9     42       96           -67812.81007      -61058.72873    0.260093E-05    0.270931E-07
  9     43       96           -67812.84600      -61058.76466    0.104426E-04    0.108778E-06
  9     44       96           -67812.80759      -61058.72625    0.236302E-05    0.246148E-07
  9     45      192           -67812.78858      -61058.70724    0.226601E-05    0.118021E-07
  9     46      192           -67812.78535      -61058.70401    0.199947E-05    0.104139E-07
  9     47       96           -67812.80144      -61058.72010    0.186288E-05    0.194050E-07
  9     48      192           -67812.82713      -61058.74579    0.100636E-04    0.524147E-07
  9     49      192           -67812.79552      -61058.71418    0.296299E-05    0.154322E-07
  9     50      192           -67812.83546      -61058.75412    0.138934E-04    0.723617E-07
  9     51      192           -67812.81585      -61058.73451    0.650618E-05    0.338864E-07
  9     52      192           -67812.84622      -61058.76488    0.210638E-04    0.109707E-06
  9     53      192           -67812.85684      -61058.77550    0.317597E-04    0.165415E-06
  9     54       96           -67812.81905      -61058.73771    0.368189E-05    0.383530E-07
  9     55      192           -67812.82744      -61058.74609    0.101846E-04    0.530450E-07
  9     56      192           -67812.84162      -61058.76028    0.176269E-04    0.918067E-07
  9     57      192           -67812.85615      -61058.77481    0.309293E-04    0.161090E-06
