        T    Average data
     300.0     10.9187     10.9187     10.9187   1301.6950
     873.0     10.9187     10.9187     10.9187   1301.6950
    1273.0     10.9187     10.9187     10.9187   1301.6950
    1673.0     10.9187     10.9187     10.9187   1301.6950
  Infinite     10.9187     10.9187     10.9187   1301.6950
