   x         T                   mu   
0.1250  473.00000000000000  -0.05383262417990409
0.1250  873.00000000000000  -0.12030331504706737
0.1250  1273.0000000000000  -0.18718078726340082
0.1250  1673.0000000000000  -0.25415714387293065
