        T    Average data
     300.0     10.9160     10.9162     10.9169   1300.8637
     873.0     10.9160     10.9162     10.9168   1300.8552
    1273.0     10.9160     10.9162     10.9168   1300.8538
    1673.0     10.9160     10.9162     10.9168   1300.8531
  Infinite     10.9160     10.9162     10.9167   1300.8507
