-464.77;1032.378906
-464.7904547;882.328125
-464.8109095;725.5136719
-464.8313642;562.0332031
-464.851819;392.0039063
-464.8722737;215.5683594
-464.8927284;32.89648438
-464.9131832;-155.8164063
-464.9336379;-350.3574219
-464.9540927;-550.4804688
-464.9745474;-755.9121094
-464.9950021;-966.3535156
-465.0154569;-1181.476563
-465.0359116;-1400.929688
-465.0563664;-1624.328125
-465.0768211;-1851.261719
-465.0972758;-2081.291016
-465.1177306;-2313.951172
-465.1381853;-2548.746094
-465.1586401;-2785.15625
-465.1790948;-3022.636719
-465.1995495;-3260.613281
-465.2200043;-3498.492188
-465.240459;-3735.650391
-465.2609138;-3971.451172
-465.2813685;-4205.232422
-465.3018232;-4436.316406
-465.322278;-4664.003906
-465.3427327;-4887.587891
-465.3631875;-5106.347656
-465.3836422;-5319.550781
-465.4040969;-5526.458984
-465.4245517;-5726.330078
-465.4450064;-5918.421875
-465.4654611;-6101.992188
-465.4859159;-6276.304688
-465.5063706;-6440.634766
-465.5268254;-6594.265625
-465.5472801;-6736.496094
-465.5677348;-6866.646484
-465.5881896;-6984.058594
-465.6086443;-7088.099609
-465.6290991;-7178.171875
-465.6495538;-7253.703125
-465.6700085;-7314.164063
-465.6904633;-7359.068359
-465.710918;-7387.96875
-465.7313728;-7400.46875
-465.7518275;-7396.224609
-465.7722822;-7374.943359
-465.792737;-7336.390625
-465.8131917;-7280.396484
-465.8336465;-7206.845703
-465.8541012;-7115.693359
-465.8745559;-7006.962891
-465.8950107;-6880.744141
-465.9154654;-6737.195313
-465.9359202;-6576.548828
-465.9563749;-6399.109375
-465.9768296;-6205.255859
-465.9972844;-5995.435547
-466.0177391;-5770.173828
-466.0381939;-5530.064453
-466.0586486;-5275.773438
-466.0791033;-5008.037109
-466.0995581;-4727.658203
-466.1200128;-4435.507813
-466.1404676;-4132.517578
-466.1609223;-3819.681641
-466.181377;-3498.050781
-466.2018318;-3168.724609
-466.2222865;-2832.859375
-466.2427413;-2491.648438
-466.263196;-2146.332031
-466.2836507;-1798.179688
-466.3041055;-1448.494141
-466.3245602;-1098.601563
-466.345015;-749.8457031
-466.3654697;-403.5820313
-466.3859244;-61.171875
-466.4063792;276.0175781
-466.4268339;606.6386719
-466.4472887;929.3476563
-466.4677434;1242.820313
-466.4881981;1545.763672
-466.5086529;1836.914063
-466.5291076;2115.048828
-466.5495624;2378.996094
-466.5700171;2627.625
-466.5904718;2859.876953
-466.6109266;3074.746094
-466.6313813;3271.302734
-466.651836;3448.691406
-466.6722908;3606.134766
-466.6927455;3742.947266
-466.7132003;3858.523438
-466.733655;3952.357422
-466.7541097;4024.039063
-466.7745645;4073.257813
-466.7950192;4099.804688
-466.815474;4103.576172
-466.8359287;4084.572266
-466.8563834;4042.904297
-466.8768382;3978.789063
-466.8972929;3892.546875
-466.9177477;3784.609375
-466.9382024;3655.513672
-466.9586571;3505.894531
-466.9791119;3336.494141
-466.9995666;3148.150391
-467.0200214;2941.794922
-467.0404761;2718.451172
-467.0609308;2479.228516
-467.0813856;2225.318359
-467.1018403;1957.988281
-467.1222951;1678.572266
-467.1427498;1388.472656
-467.1632045;1089.144531
-467.1836593;782.0957031
-467.204114;468.8769531
-467.2245688;151.0703125
-467.2450235;-169.7070313
-467.2654782;-491.8320313
-467.285933;-813.6582031
-467.3063877;-1133.541016
-467.3268425;-1449.841797
-467.3472972;-1760.935547
-467.3677519;-2065.21875
-467.3882067;-2361.117188
-467.4086614;-2647.095703
-467.4291162;-2921.669922
-467.4495709;-3183.400391
-467.4700256;-3430.917969
-467.4904804;-3662.917969
-467.5109351;-3878.167969
-467.5313899;-4075.525391
-467.5518446;-4253.925781
-467.5722993;-4412.404297
-467.5927541;-4550.091797
-467.6132088;-4666.224609
-467.6336636;-4760.142578
-467.6541183;-4831.294922
-467.674573;-4879.25
-467.6950278;-4903.685547
-467.7154825;-4904.398438
-467.7359373;-4881.302734
-467.756392;-4834.433594
-467.7768467;-4763.941406
-467.7973015;-4670.09375
-467.8177562;-4553.277344
-467.838211;-4413.990234
-467.8586657;-4252.84375
-467.8791204;-4070.552734
-467.8995752;-3867.943359
-467.9200299;-3645.935547
-467.9404846;-3405.548828
-467.9609394;-3147.886719
-467.9813941;-2874.142578
-468.0018489;-2585.583984
-468.0223036;-2283.548828
-468.0427583;-1969.443359
-468.0632131;-1644.726563
-468.0836678;-1310.908203
-468.1041226;-969.5371094
-468.1245773;-622.2011719
-468.145032;-270.5058594
-468.1654868;83.9140625
-468.1859415;439.4316406
-468.2063963;794.4042969
-468.226851;1147.203125
-468.2473057;1496.214844
-468.2677605;1839.849609
-468.2882152;2176.544922
-468.30867;2504.783203
-468.3291247;2823.087891
-468.3495794;3130.035156
-468.3700342;3424.267578
-468.3904889;3704.484375
-468.4109437;3969.464844
-468.4313984;4218.060547
-468.4518531;4449.205078
-468.4723079;4661.923828
-468.4927626;4855.328125
-468.5132174;5028.625
-468.5336721;5181.121094
-468.5541268;5312.220703
-468.5745816;5421.429688
-468.5950363;5508.357422
-468.6154911;5572.71875
-468.6359458;5614.328125
-468.6564005;5633.111328
-468.6768553;5629.089844
-468.69731;5602.388672
-468.7177648;5553.236328
-468.7382195;5481.955078
-468.7586742;5388.958984
-468.779129;5274.761719
-468.7995837;5139.957031
-468.8200385;4985.222656
-468.8404932;4811.320313
-468.8609479;4619.082031
-468.8814027;4409.408203
-468.9018574;4183.265625
-468.9223122;3941.675781
-468.9427669;3685.716797
-468.9632216;3416.507813
-468.9836764;3135.212891
-469.0041311;2843.027344
-469.0245859;2541.173828
-469.0450406;2230.898438
-469.0654953;1913.462891
-469.0859501;1590.134766
-469.1064048;1262.185547
-469.1268595;930.8886719
-469.1473143;597.5
-469.167769;263.2695313
-469.1882238;-70.57421875
-469.2086785;-402.8359375
-469.2291332;-732.3417969
-469.249588;-1057.951172
-469.2700427;-1378.570313
-469.2904975;-1693.142578
-469.3109522;-2000.658203
-469.3314069;-2300.160156
-469.3518617;-2590.740234
-469.3723164;-2871.550781
-469.3927712;-3141.798828
-469.4132259;-3400.751953
-469.4336806;-3647.736328
-469.4541354;-3882.144531
-469.4745901;-4103.431641
-469.4950449;-4311.115234
-469.5154996;-4504.777344
-469.5359543;-4684.060547
-469.5564091;-4848.675781
-469.5768638;-4998.390625
-469.5973186;-5133.041016
-469.6177733;-5252.513672
-469.638228;-5356.759766
-469.6586828;-5445.785156
-469.6791375;-5519.646484
-469.6995923;-5578.457031
-469.720047;-5622.376953
-469.7405017;-5651.611328
-469.7609565;-5666.414063
-469.7814112;-5667.078125
-469.801866;-5653.931641
