
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.42156173906744      eV
 Composition: x =   0.62499999999814593     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  4     12       96           -64060.72217      -61059.02308    0.503272E-03    0.524241E-05
  4     13       96           -64060.69587      -61058.99678    0.181963E-03    0.189544E-05
  4     14       96           -64060.72462      -61059.02553    0.553321E-03    0.576376E-05
  4     15       96           -64060.73338      -61059.03429    0.776315E-03    0.808662E-05
  4     16      192           -64060.74358      -61059.04449    0.230367E-02    0.119983E-04
  4     17       48           -64060.73462      -61059.03553    0.407229E-03    0.848395E-05
  4     18       24           -64060.74005      -61059.04096    0.251225E-03    0.104677E-04
  4     19        8           -64060.70845      -61059.00936    0.246652E-04    0.308315E-05
  4     20        4           -64060.71469      -61059.01560    0.156976E-04    0.392439E-05
  4     21       12           -64060.72936      -61059.03027    0.830741E-04    0.692284E-05
  4     22        8           -64060.80941      -61059.11032    0.122491E-02    0.153114E-03
  5      1       96           -64811.10732      -61058.99059    0.143230E-03    0.149198E-05
  5      2      192           -64811.12798      -61059.01125    0.636899E-03    0.331718E-05
  5      3       48           -64811.11935      -61059.00262    0.114042E-03    0.237588E-05
  5      4      192           -64811.11591      -61058.99918    0.399273E-03    0.207955E-05
  5      5       96           -64811.13305      -61059.01633    0.387537E-03    0.403685E-05
  5      6      192           -64811.14693      -61059.03020    0.132566E-02    0.690449E-05
  5      7       96           -64811.14333      -61059.02660    0.576645E-03    0.600672E-05
  5      8       96           -64811.11657      -61058.99984    0.204807E-03    0.213340E-05
  5      9       96           -64811.15908      -61059.04235    0.106051E-02    0.110470E-04
  5     10      192           -64811.12358      -61059.00686    0.537347E-03    0.279868E-05
  5     11       96           -64811.15460      -61059.03787    0.891736E-03    0.928892E-05
  5     12       96           -64811.13429      -61059.01757    0.406578E-03    0.423519E-05
  5     13       48           -64811.09652      -61058.97979    0.471508E-04    0.982309E-06
  5     14       96           -64811.09885      -61058.98212    0.103216E-03    0.107516E-05
  5     15       96           -64811.10455      -61058.98782    0.128662E-03    0.134023E-05
  5     16      192           -64811.12491      -61059.00818    0.565627E-03    0.294597E-05
  5     17      192           -64811.13724      -61059.02052    0.911413E-03    0.474694E-05
  5     18      192           -64811.14338      -61059.02665    0.115566E-02    0.601905E-05
  5     19      192           -64811.14607      -61059.02934    0.128239E-02    0.667910E-05
  5     20      192           -64811.15355      -61059.03682    0.171268E-02    0.892023E-05
  5     21       96           -64811.14266      -61059.02593    0.561936E-03    0.585350E-05
  5     22       96           -64811.16473      -61059.04800    0.131946E-02    0.137444E-04
  5     23      192           -64811.12660      -61059.00987    0.603885E-03    0.314524E-05
  5     24      192           -64811.13486      -61059.01814    0.831317E-03    0.432978E-05
  5     25      192           -64811.15418      -61059.03745    0.175480E-02    0.913958E-05
  5     26      192           -64811.14948      -61059.03275    0.146309E-02    0.762026E-05
  5     27       96           -64811.13234      -61059.01561    0.377009E-03    0.392718E-05
  5     28       96           -64811.14099      -61059.02427    0.526845E-03    0.548796E-05
  5     29       96           -64811.10918      -61058.99245    0.153915E-03    0.160328E-05
  5     30       48           -64811.11499      -61058.99826    0.963508E-04    0.200731E-05
  5     31       48           -64811.12250      -61059.00577    0.128810E-03    0.268355E-05
  5     32       96           -64811.15092      -61059.03419    0.773509E-03    0.805739E-05
  5     33       96           -64811.15329      -61059.03657    0.847839E-03    0.883165E-05
  5     34       48           -64811.17400      -61059.05727    0.944267E-03    0.196722E-04
  5     35       96           -64811.20776      -61059.09103    0.697110E-02    0.726156E-04
  6      1       48           -65561.52021      -61058.98513    0.579712E-04    0.120773E-05
  6      2       96           -65561.51663      -61058.98156    0.100968E-03    0.105175E-05
  6      3       96           -65561.53725      -61059.00217    0.224105E-03    0.233443E-05
  6      4       96           -65561.55042      -61059.01534    0.373019E-03    0.388561E-05
  6      5      192           -65561.54507      -61059.00999    0.606670E-03    0.315974E-05
  6      6      192           -65561.52659      -61058.99152    0.296849E-03    0.154609E-05
  6      7      192           -65561.55623      -61059.02115    0.933966E-03    0.486441E-05
  6      8       16           -65561.58156      -61059.04648    0.207368E-03    0.129605E-04
  6      9       48           -65561.53048      -61058.99540    0.862397E-04    0.179666E-05
  6     10      192           -65561.50648      -61058.97140    0.136339E-03    0.710097E-06
  6     11       96           -65561.50926      -61058.97418    0.759027E-04    0.790653E-06
  6     12       32           -65561.53261      -61058.99754    0.624476E-04    0.195149E-05
  6     13      192           -65561.53638      -61059.00130    0.433394E-03    0.225726E-05
  6     14      192           -65561.55508      -61059.02000    0.893399E-03    0.465312E-05
  6     15      192           -65561.56568      -61059.03060    0.134628E-02    0.701186E-05
  6     16      192           -65561.52769      -61058.99261    0.309717E-03    0.161311E-05
  6     17      192           -65561.54578      -61059.01070    0.623393E-03    0.324684E-05
  6     18       64           -65561.54481      -61059.00973    0.200176E-03    0.312776E-05
  6     19      192           -65561.55339      -61059.01832    0.837090E-03    0.435985E-05
  6     20       96           -65561.56876      -61059.03368    0.758279E-03    0.789874E-05
  6     21      192           -65561.56988      -61059.03480    0.158395E-02    0.824974E-05
  6     22      192           -65561.54427      -61059.00919    0.588024E-03    0.306263E-05
  6     23      192           -65561.55311      -61059.01803    0.827881E-03    0.431188E-05
  6     24      192           -65561.57385      -61059.03877    0.184651E-02    0.961722E-05
  6     25      192           -65561.56475      -61059.02967    0.129876E-02    0.676436E-05
  6     26       96           -65561.58096      -61059.04589    0.121585E-02    0.126651E-04
  6     27      192           -65561.56031      -61059.02523    0.109385E-02    0.569711E-05
  6     28       96           -65561.53571      -61059.00064    0.211210E-03    0.220011E-05
  6     29      192           -65561.55869      -61059.02361    0.102728E-02    0.535044E-05
  6     30      192           -65561.55524      -61059.02016    0.899050E-03    0.468255E-05
  6     31      192           -65561.55868      -61059.02360    0.102681E-02    0.534796E-05
  6     32      192           -65561.56461      -61059.02953    0.129169E-02    0.672756E-05
  6     33       48           -65561.50632      -61058.97124    0.338691E-04    0.705606E-06
  6     34      192           -65561.52438      -61058.98930    0.272485E-03    0.141919E-05
  6     35       32           -65561.54198      -61059.00691    0.897274E-04    0.280398E-05
  6     36      192           -65561.51409      -61058.97901    0.183011E-03    0.953184E-06
  6     37       48           -65561.51811      -61058.98303    0.534463E-04    0.111346E-05
  6     38       96           -65561.51989      -61058.98481    0.114512E-03    0.119283E-05
  6     39       96           -65561.51745      -61058.98238    0.104222E-03    0.108565E-05
  6     40       96           -65561.52718      -61058.99210    0.151827E-03    0.158154E-05
  6     41       48           -65561.51654      -61058.98147    0.503087E-04    0.104810E-05
  6     42      192           -65561.54816      -61059.01308    0.683694E-03    0.356091E-05
  6     43       24           -65561.51377      -61058.97869    0.225967E-04    0.941531E-06
  6     44       96           -65561.52518      -61058.99010    0.140519E-03    0.146374E-05
  6     45      192           -65561.54372      -61059.00864    0.575691E-03    0.299839E-05
  6     46      192           -65561.55012      -61059.01504    0.737402E-03    0.384064E-05
  6     47       96           -65561.54490      -61059.00982    0.301358E-03    0.313915E-05
  6     48       96           -65561.55341      -61059.01833    0.418821E-03    0.436271E-05
  6     49       96           -65561.57079      -61059.03571    0.820286E-03    0.854465E-05
  6     50       48           -65561.53532      -61059.00024    0.104000E-03    0.216666E-05
  6     51       96           -65561.57028      -61059.03521    0.804387E-03    0.837903E-05
  6     52      192           -65561.57470      -61059.03962    0.190815E-02    0.993830E-05
  6     53       96           -65561.57929      -61059.04422    0.113979E-02    0.118728E-04
  6     54       48           -65561.57496      -61059.03988    0.481953E-03    0.100407E-04
  6     55      192           -65561.56311      -61059.02803    0.121902E-02    0.634906E-05
  6     56       96           -65561.57904      -61059.04397    0.112882E-02    0.117586E-04
  6     57       16           -65561.54741      -61059.01233    0.553411E-04    0.345882E-05
  6     58       48           -65561.51364      -61058.97856    0.449633E-04    0.936736E-06
  6     59       48           -65561.55833      -61059.02325    0.253260E-03    0.527625E-05
  6     60       96           -65561.60610      -61059.07102    0.321475E-02    0.334869E-04
  6     61      192           -65561.59742      -61059.06234    0.459507E-02    0.239326E-04
  6     62       96           -65561.62828      -61059.09320    0.758236E-02    0.789829E-04
  6     63       96           -65561.60348      -61059.06840    0.290457E-02    0.302560E-04
  6     64       48           -65561.61413      -61059.07905    0.219296E-02    0.456867E-04
  6     65       48           -65561.59121      -61059.05613    0.903460E-03    0.188221E-04
  7      1      192           -66311.94451      -61058.99037    0.283949E-03    0.147890E-05
  7      2       48           -66311.97842      -61059.02428    0.263569E-03    0.549101E-05
  7      3       96           -66311.94963      -61058.99549    0.173104E-03    0.180317E-05
  7      4       96           -66311.91560      -61058.96146    0.464046E-04    0.483381E-06
  7      5       48           -66311.91094      -61058.95679    0.193707E-04    0.403557E-06
  7      6       96           -66311.93192      -61058.97778    0.872419E-04    0.908769E-06
  7      7       96           -66311.96458      -61059.01044    0.308607E-03    0.321465E-05
  7      8      192           -66311.94323      -61058.98909    0.270253E-03    0.140757E-05
  7      9      192           -66311.96152      -61059.00738    0.548272E-03    0.285558E-05
  7     10      192           -66311.97454      -61059.02040    0.907205E-03    0.472502E-05
  7     11      192           -66311.98827      -61059.03413    0.154309E-02    0.803695E-05
  7     12      192           -66311.96920      -61059.01506    0.738042E-03    0.384397E-05
  7     13      192           -66311.97897      -61059.02483    0.107682E-02    0.560843E-05
  7     14      192           -66311.95455      -61059.00040    0.418621E-03    0.218032E-05
  7     15      192           -66311.94879      -61058.99465    0.335062E-03    0.174511E-05
  7     16      192           -66311.97501      -61059.02087    0.923885E-03    0.481190E-05
  7     17      192           -66311.97941      -61059.02527    0.109522E-02    0.570426E-05
  7     18      192           -66311.97931      -61059.02516    0.109086E-02    0.568158E-05
  7     19       96           -66311.98554      -61059.03140    0.694279E-03    0.723208E-05
  7     20       96           -66311.97225      -61059.01811    0.415230E-03    0.432532E-05
  7     21      192           -66311.93300      -61058.97886    0.181913E-03    0.947465E-06
  7     22      192           -66311.95195      -61058.99781    0.378611E-03    0.197193E-05
  7     23       96           -66311.91308      -61058.95894    0.420930E-04    0.438469E-06
  7     24       96           -66311.92432      -61058.97018    0.650206E-04    0.677297E-06
  7     25      192           -66311.93376      -61058.97962    0.187384E-03    0.975959E-06
  7     26      192           -66311.94964      -61058.99549    0.346221E-03    0.180324E-05
  7     27      192           -66311.95674      -61059.00260    0.455717E-03    0.237353E-05
  7     28      192           -66311.94869      -61058.99455    0.333807E-03    0.173858E-05
  7     29       96           -66311.96376      -61059.00962    0.298983E-03    0.311441E-05
  7     30      192           -66311.92504      -61058.97090    0.133703E-03    0.696372E-06
  7     31       96           -66311.92608      -61058.97193    0.695878E-04    0.724873E-06
  7     32      192           -66311.94219      -61058.98805    0.259607E-03    0.135212E-05
  7     33      192           -66311.95534      -61059.00120    0.431695E-03    0.224841E-05
  7     34      192           -66311.93241      -61058.97827    0.177809E-03    0.926087E-06
  7     35      192           -66311.94584      -61058.99170    0.298940E-03    0.155698E-05
  7     36      192           -66311.96232      -61059.00817    0.565416E-03    0.294487E-05
  7     37      192           -66311.94051      -61058.98637    0.243264E-03    0.126700E-05
  7     38       96           -66311.94944      -61058.99530    0.171823E-03    0.178982E-05
  7     39      192           -66311.96984      -61059.01570    0.756395E-03    0.393956E-05
  7     40       96           -66311.93276      -61058.97861    0.901022E-04    0.938565E-06
  7     41      192           -66311.96916      -61059.01502    0.736901E-03    0.383803E-05
  7     42       96           -66311.96775      -61059.01360    0.348772E-03    0.363304E-05
  7     43       96           -66311.96666      -61059.01251    0.334385E-03    0.348318E-05
  7     44       96           -66311.99143      -61059.03729    0.871863E-03    0.908190E-05
  7     45       96           -66311.96841      -61059.01427    0.357860E-03    0.372770E-05
  7     46      192           -66311.97714      -61059.02300    0.100323E-02    0.522515E-05
  7     47      192           -66311.96119      -61059.00705    0.541339E-03    0.281947E-05
  7     48      192           -66311.99185      -61059.03770    0.177201E-02    0.922923E-05
  7     49      192           -66311.99770      -61059.04356    0.222225E-02    0.115742E-04
  7     50      192           -66311.97840      -61059.02426    0.105346E-02    0.548676E-05
  7     51       48           -66311.98007      -61059.02593    0.280928E-03    0.585267E-05
  7     52       96           -66311.96713      -61059.01299    0.340612E-03    0.354804E-05
  7     53       48           -66311.91035      -61058.95620    0.189344E-04    0.394466E-06
  7     54       96           -66311.93432      -61058.98018    0.957178E-04    0.997061E-06
  7     55      192           -66311.93864      -61058.98450    0.226271E-03    0.117850E-05
  7     56      192           -66311.94337      -61058.98922    0.271658E-03    0.141488E-05
  7     57       32           -66311.93053      -61058.97639    0.275573E-04    0.861164E-06
  7     58       96           -66311.95366      -61058.99952    0.202274E-03    0.210702E-05
  7     59       96           -66311.95312      -61058.99898    0.198093E-03    0.206347E-05
  7     60      192           -66311.96400      -61059.00986    0.603543E-03    0.314345E-05
  7     61       96           -66311.96270      -61059.00856    0.286983E-03    0.298941E-05
  7     62       16           -66311.93216      -61058.97802    0.146765E-04    0.917281E-06
  7     63       96           -66311.99363      -61059.03948    0.949160E-03    0.988708E-05
  7     64      192           -66312.02416      -61059.07001    0.618349E-02    0.322057E-04
  7     65      192           -66312.00195      -61059.04781    0.261912E-02    0.136413E-04
  7     66      192           -66312.02133      -61059.06719    0.554425E-02    0.288763E-04
  7     67      192           -66312.01008      -61059.05593    0.358688E-02    0.186817E-04
  7     68       64           -66311.99630      -61059.04216    0.701837E-03    0.109662E-04
  7     69       96           -66312.02607      -61059.07193    0.332959E-02    0.346832E-04
  7     70      192           -66312.01215      -61059.05801    0.388605E-02    0.202398E-04
  7     71      192           -66312.02303      -61059.06889    0.591971E-02    0.308318E-04
  7     72       96           -66311.98848      -61059.03434    0.777900E-03    0.810313E-05
  7     73      192           -66312.02080      -61059.06666    0.543132E-02    0.282881E-04
  7     74       96           -66311.98403      -61059.02989    0.654762E-03    0.682044E-05
  7     75       96           -66312.03621      -61059.08207    0.492911E-02    0.513449E-04
  7     76      192           -66311.98906      -61059.03492    0.159079E-02    0.828538E-05
  7     77       96           -66311.99918      -61059.04503    0.117645E-02    0.122547E-04
  7     78       96           -66311.95201      -61058.99786    0.189731E-03    0.197636E-05
  7     79       96           -66311.97882      -61059.02468    0.535357E-03    0.557663E-05
  7     80       48           -66311.97449      -61059.02034    0.226345E-03    0.471553E-05
  7     81       32           -66312.00074      -61059.04660    0.416624E-03    0.130195E-04
  7     82       16           -66312.07070      -61059.11656    0.311858E-02    0.194911E-03
  8      1       48           -67062.37149      -61058.99757    0.937816E-04    0.195378E-05
  8      2       96           -67062.33935      -61058.96543    0.541133E-04    0.563680E-06
  8      3      192           -67062.38655      -61059.01263    0.671802E-03    0.349897E-05
  8      4      192           -67062.36876      -61058.99484    0.337520E-03    0.175791E-05
  8      5      192           -67062.39867      -61059.02475    0.107349E-02    0.559109E-05
  8      6      192           -67062.39225      -61059.01833    0.837427E-03    0.436160E-05
  8      7       96           -67062.35957      -61058.98565    0.118282E-03    0.123210E-05
  8      8      192           -67062.33768      -61058.96376    0.101448E-03    0.528378E-06
  8      9      192           -67062.35671      -61058.98279    0.211837E-03    0.110332E-05
  8     10       96           -67062.36931      -61058.99539    0.172389E-03    0.179571E-05
  8     11      192           -67062.37592      -61059.00200    0.445348E-03    0.231952E-05
  8     12      192           -67062.37400      -61059.00008    0.413471E-03    0.215349E-05
  8     13       48           -67062.32089      -61058.94697    0.132468E-04    0.275974E-06
  8     14      192           -67062.34967      -61058.97575    0.161319E-03    0.840203E-06
  8     15      192           -67062.34013      -61058.96621    0.111533E-03    0.580902E-06
  8     16      192           -67062.35628      -61058.98236    0.208295E-03    0.108487E-05
  8     17      192           -67062.36970      -61058.99578    0.350045E-03    0.182315E-05
  8     18      192           -67062.36911      -61058.99519    0.342160E-03    0.178208E-05
  8     19       96           -67062.36918      -61058.99526    0.171564E-03    0.178712E-05
  8     20       96           -67062.38028      -61059.00636    0.263540E-03    0.274521E-05
  8     21       96           -67062.35428      -61058.98036    0.964125E-04    0.100430E-05
  8     22      192           -67062.36855      -61058.99462    0.334776E-03    0.174363E-05
  8     23      192           -67062.39009      -61059.01617    0.770331E-03    0.401214E-05
  8     24       96           -67062.37760      -61059.00368    0.237570E-03    0.247468E-05
  8     25       48           -67062.40669      -61059.03277    0.366060E-03    0.762625E-05
  8     26       96           -67062.38834      -61059.01442    0.359928E-03    0.374925E-05
  8     27       12           -67062.33386      -61058.95994    0.546977E-05    0.455814E-06
  8     28       96           -67062.36664      -61058.99272    0.155503E-03    0.161982E-05
  8     29       96           -67062.36557      -61058.99164    0.149164E-03    0.155379E-05
  8     30       96           -67062.38265      -61059.00873    0.288809E-03    0.300843E-05
  8     31      192           -67062.37600      -61059.00208    0.446676E-03    0.232644E-05
  8     32      192           -67062.40881      -61059.03489    0.158907E-02    0.827640E-05
  8     33      192           -67062.39069      -61059.01677    0.788449E-03    0.410651E-05
  8     34      192           -67062.39482      -61059.02090    0.924992E-03    0.481766E-05
  8     35      192           -67062.39888      -61059.02496    0.108229E-02    0.563692E-05
  8     36       48           -67062.38652      -61059.01259    0.167717E-03    0.349410E-05
  8     37       48           -67062.41005      -61059.03613    0.416867E-03    0.868473E-05
  8     38      192           -67062.33684      -61058.96292    0.982203E-04    0.511564E-06
  8     39      192           -67062.34865      -61058.97473    0.155102E-03    0.807823E-06
  8     40      192           -67062.35818      -61058.98426    0.224232E-03    0.116787E-05
  8     41       24           -67062.32830      -61058.95438    0.882155E-05    0.367565E-06
  8     42      192           -67062.35732      -61058.98340    0.216887E-03    0.112962E-05
  8     43       96           -67062.36696      -61058.99304    0.157409E-03    0.163968E-05
  8     44       96           -67062.37934      -61059.00542    0.254159E-03    0.264749E-05
  8     45       48           -67062.35793      -61058.98401    0.555185E-04    0.115663E-05
  8     46       96           -67062.36611      -61058.99219    0.152318E-03    0.158664E-05
  8     47      192           -67062.37410      -61059.00018    0.415025E-03    0.216159E-05
  8     48      192           -67062.38632      -61059.01240    0.665904E-03    0.346825E-05
  8     49      192           -67062.36835      -61058.99443    0.332286E-03    0.173066E-05
  8     50       48           -67062.36430      -61058.99038    0.710339E-04    0.147987E-05
  8     51       96           -67062.35851      -61058.98459    0.113526E-03    0.118256E-05
  8     52      192           -67062.41745      -61059.04353    0.221950E-02    0.115599E-04
  8     53      192           -67062.39766      -61059.02374    0.103244E-02    0.537729E-05
  8     54      192           -67062.42900      -61059.05508    0.346965E-02    0.180711E-04
  8     55       48           -67062.40622      -61059.03230    0.359479E-03    0.748914E-05
  8     56      192           -67062.41988      -61059.04596    0.243833E-02    0.126997E-04
  8     57      192           -67062.41906      -61059.04514    0.236257E-02    0.123051E-04
  8     58       96           -67062.42897      -61059.05505    0.173308E-02    0.180529E-04
  8     59      192           -67062.42367      -61059.04975    0.282421E-02    0.147094E-04
  8     60      192           -67062.43777      -61059.06385    0.487266E-02    0.253784E-04
  8     61      192           -67062.40146      -61059.02754    0.119592E-02    0.622874E-05
  8     62      192           -67062.43244      -61059.05852    0.396469E-02    0.206494E-04
  8     63      192           -67062.44145      -61059.06753    0.561786E-02    0.292597E-04
  8     64      192           -67062.39707      -61059.02315    0.100910E-02    0.525575E-05
  8     65       96           -67062.40749      -61059.03357    0.754925E-03    0.786380E-05
  8     66      192           -67062.42128      -61059.04736    0.257442E-02    0.134084E-04
  8     67      192           -67062.40120      -61059.02728    0.118404E-02    0.616689E-05
  8     68       96           -67062.35701      -61058.98309    0.107130E-03    0.111594E-05
  8     69       96           -67062.35604      -61058.98212    0.103185E-03    0.107484E-05
  8     70      192           -67062.37643      -61059.00251    0.454115E-03    0.236518E-05
  8     71       96           -67062.37170      -61058.99778    0.189108E-03    0.196987E-05
  8     72       96           -67062.39875      -61059.02483    0.538534E-03    0.560973E-05
  8     73      192           -67062.40666      -61059.03274    0.146226E-02    0.761593E-05
  8     74       96           -67062.41114      -61059.03722    0.869605E-03    0.905838E-05
  8     75       96           -67062.42871      -61059.05479    0.171594E-02    0.178743E-04
  8     76       24           -67062.40570      -61059.03178    0.176119E-03    0.733830E-05
  8     77       96           -67062.36628      -61058.99236    0.153364E-03    0.159755E-05
  8     78       96           -67062.36486      -61058.99094    0.145179E-03    0.151228E-05
  8     79       48           -67062.36441      -61058.99049    0.713257E-04    0.148595E-05
  8     80      192           -67062.39150      -61059.01758    0.813607E-03    0.423754E-05
  8     81      192           -67062.37530      -61059.00138    0.434710E-03    0.226411E-05
  8     82       96           -67062.41244      -61059.03851    0.914204E-03    0.952296E-05
  8     83       96           -67062.39691      -61059.02299    0.501517E-03    0.522413E-05
  8     84      192           -67062.42530      -61059.05138    0.300697E-02    0.156613E-04
  8     85      192           -67062.44172      -61059.06780    0.567508E-02    0.295577E-04
  8     86      192           -67062.41863      -61059.04471    0.232342E-02    0.121011E-04
  8     87       96           -67062.42418      -61059.05026    0.143996E-02    0.149996E-04
  8     88       96           -67062.41311      -61059.03919    0.938244E-03    0.977337E-05
  8     89      192           -67062.44060      -61059.06668    0.543573E-02    0.283111E-04
  8     90       48           -67062.41450      -61059.04058    0.495093E-03    0.103144E-04
  8     91       96           -67062.44096      -61059.06704    0.275576E-02    0.287059E-04
  8     92       48           -67062.47212      -61059.09820    0.459932E-02    0.958191E-04
  8     93       96           -67062.46959      -61059.09567    0.833944E-02    0.868692E-04
  8     94        6           -67062.34545      -61058.97153    0.428113E-05    0.713522E-06
  8     95       24           -67062.40391      -61059.02999    0.164363E-03    0.684845E-05
  8     96       48           -67062.45068      -61059.07676    0.200709E-02    0.418145E-04
  8     97       12           -67062.47861      -61059.10469    0.147772E-02    0.123144E-03
  9      1       16           -67812.76296      -61058.96854    0.101728E-04    0.635799E-06
  9      2       96           -67812.80679      -61059.01238    0.332688E-03    0.346550E-05
  9      3      192           -67812.77905      -61058.98463    0.227460E-03    0.118469E-05
  9      4      192           -67812.76004      -61058.96563    0.109069E-03    0.568068E-06
  9      5      192           -67812.79110      -61058.99668    0.362537E-03    0.188821E-05
  9      6      192           -67812.77669      -61058.98228    0.207679E-03    0.108166E-05
  9      7      192           -67812.78688      -61058.99247    0.308019E-03    0.160426E-05
  9      8      192           -67812.80827      -61059.01385    0.704361E-03    0.366855E-05
  9      9       96           -67812.81566      -61059.02124    0.468736E-03    0.488267E-05
  9     10       64           -67812.80977      -61059.01536    0.248832E-03    0.388800E-05
  9     11      192           -67812.79968      -61059.00526    0.505231E-03    0.263141E-05
  9     12       32           -67812.75844      -61058.96402    0.170819E-04    0.533811E-06
  9     13       96           -67812.76132      -61058.96691    0.572894E-04    0.596764E-06
  9     14      192           -67812.80434      -61059.00992    0.605026E-03    0.315118E-05
  9     15       96           -67812.81421      -61059.01979    0.443169E-03    0.461634E-05
  9     16       96           -67812.82611      -61059.03170    0.702368E-03    0.731633E-05
  9     17       96           -67812.75873      -61058.96432    0.518300E-04    0.539895E-06
  9     18       96           -67812.75730      -61058.96289    0.490503E-04    0.510941E-06
  9     19       96           -67812.77566      -61058.98125    0.997913E-04    0.103949E-05
  9     20       96           -67812.76941      -61058.97500    0.783575E-04    0.816224E-06
  9     21      192           -67812.79488      -61059.00046    0.419633E-03    0.218559E-05
  9     22      192           -67812.77850      -61058.98408    0.222680E-03    0.115979E-05
  9     23      192           -67812.78810      -61058.99369    0.322878E-03    0.168166E-05
  9     24      192           -67812.78696      -61058.99255    0.308925E-03    0.160899E-05
  9     25       48           -67812.77802      -61058.98361    0.546586E-04    0.113872E-05
  9     26       48           -67812.79165      -61058.99723    0.925831E-04    0.192881E-05
  9     27      192           -67812.81861      -61059.02420    0.105091E-02    0.547350E-05
  9     28      192           -67812.83925      -61059.04484    0.233554E-02    0.121643E-04
  9     29      192           -67812.83586      -61059.04145    0.204819E-02    0.106677E-04
  9     30       96           -67812.84881      -61059.05440    0.168995E-02    0.176036E-04
  9     31      192           -67812.84179      -61059.04738    0.257616E-02    0.134175E-04
  9     32      192           -67812.83873      -61059.04432    0.228894E-02    0.119216E-04
  9     33      192           -67812.81791      -61059.02349    0.102268E-02    0.532646E-05
  9     34       96           -67812.75800      -61058.96358    0.503791E-04    0.524782E-06
  9     35       96           -67812.77649      -61058.98208    0.103047E-03    0.107341E-05
  9     36      192           -67812.79496      -61059.00055    0.421064E-03    0.219304E-05
  9     37       96           -67812.78896      -61058.99455    0.166906E-03    0.173861E-05
  9     38      192           -67812.82654      -61059.03213    0.142841E-02    0.743962E-05
  9     39      192           -67812.80576      -61059.01135    0.639312E-03    0.332975E-05
  9     40       96           -67812.80616      -61059.01175    0.324603E-03    0.338128E-05
  9     41      192           -67812.82791      -61059.03350    0.150580E-02    0.784268E-05
  9     42       96           -67812.81007      -61059.01565    0.377590E-03    0.393323E-05
  9     43       96           -67812.84600      -61059.05159    0.151601E-02    0.157918E-04
  9     44       96           -67812.80759      -61059.01317    0.343051E-03    0.357345E-05
  9     45      192           -67812.78858      -61058.99417    0.328967E-03    0.171337E-05
  9     46      192           -67812.78535      -61058.99094    0.290273E-03    0.151184E-05
  9     47       96           -67812.80144      -61059.00703    0.270444E-03    0.281712E-05
  9     48      192           -67812.82713      -61059.03271    0.146098E-02    0.760930E-05
  9     49      192           -67812.79552      -61059.00110    0.430152E-03    0.224037E-05
  9     50      192           -67812.83546      -61059.04105    0.201698E-02    0.105051E-04
  9     51      192           -67812.81585      -61059.02144    0.944534E-03    0.491945E-05
  9     52      192           -67812.84622      -61059.05181    0.305793E-02    0.159267E-04
  9     53      192           -67812.85684      -61059.06243    0.461071E-02    0.240141E-04
  9     54       96           -67812.81905      -61059.02464    0.534517E-03    0.556789E-05
  9     55      192           -67812.82744      -61059.03302    0.147855E-02    0.770079E-05
  9     56      192           -67812.84162      -61059.04720    0.255898E-02    0.133280E-04
  9     57      192           -67812.85615      -61059.06174    0.449015E-02    0.233862E-04
