        T    Average data
     300.0     10.9025     10.9027     10.9046   1296.2037
     873.0     10.9033     10.9026     10.9042   1296.2320
    1273.0     10.9035     10.9026     10.9041   1296.2350
    1673.0     10.9035     10.9026     10.9041   1296.2364
  Infinite     10.9037     10.9025     10.9040   1296.2405
