   x         T                   mu   
0.7500  473.00000000000000  0.027749386987466096
0.7500  873.00000000000000  0.06441591386999335
0.7500  1273.0000000000000  0.10182095405787095
0.7500  1673.0000000000000  0.1394445702746907
