
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.39995061301249      eV
 Composition: x =   0.75000000000225542     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  7     19       96           -66311.98554      -61059.18589    0.187694E-03    0.195515E-05
  7     20       96           -66311.97225      -61059.17260    0.135475E-03    0.141119E-05
  7     21      192           -66311.93300      -61059.13334    0.103426E-03    0.538676E-06
  7     22      192           -66311.95195      -61059.15229    0.164638E-03    0.857488E-06
  7     23       96           -66311.91308      -61059.11343    0.317222E-04    0.330440E-06
  7     24       96           -66311.92432      -61059.12467    0.417961E-04    0.435376E-06
  7     25      192           -66311.93376      -61059.13411    0.105388E-03    0.548895E-06
  7     26      192           -66311.94964      -61059.14998    0.155559E-03    0.810203E-06
  7     27      192           -66311.95674      -61059.15709    0.185177E-03    0.964464E-06
  7     28      192           -66311.94869      -61059.14904    0.151998E-03    0.791654E-06
  7     29       96           -66311.96376      -61059.16411    0.109999E-03    0.114582E-05
  7     30      192           -66311.92504      -61059.12538    0.850777E-04    0.443113E-06
  7     31       96           -66311.92608      -61059.12642    0.436350E-04    0.454531E-06
  7     32      192           -66311.94219      -61059.14254    0.129596E-03    0.674977E-06
  7     33      192           -66311.95534      -61059.15569    0.178925E-03    0.931900E-06
  7     34      192           -66311.93241      -61059.13275    0.101940E-03    0.530935E-06
  7     35      192           -66311.94584      -61059.14619    0.141726E-03    0.738155E-06
  7     36      192           -66311.96232      -61059.16266    0.212324E-03    0.110585E-05
  7     37      192           -66311.94051      -61059.14086    0.124360E-03    0.647706E-06
  7     38       96           -66311.94944      -61059.14979    0.774120E-04    0.806375E-06
  7     39      192           -66311.96984      -61059.17018    0.255362E-03    0.133001E-05
  7     40       96           -66311.93276      -61059.13310    0.514043E-04    0.535461E-06
  7     41      192           -66311.96916      -61059.16951    0.251168E-03    0.130817E-05
  7     42       96           -66311.96775      -61059.16809    0.121287E-03    0.126341E-05
  7     43       96           -66311.96666      -61059.16700    0.118090E-03    0.123010E-05
  7     44       96           -66311.99143      -61059.19178    0.216864E-03    0.225900E-05
  7     45       96           -66311.96841      -61059.16876    0.123282E-03    0.128419E-05
  7     46      192           -66311.97714      -61059.17749    0.305455E-03    0.159091E-05
  7     47      192           -66311.96119      -61059.16154    0.206544E-03    0.107575E-05
  7     48      192           -66311.99185      -61059.19219    0.438177E-03    0.228217E-05
  7     49      192           -66311.99770      -61059.19805    0.505839E-03    0.263458E-05
  7     50      192           -66311.97840      -61059.17875    0.315068E-03    0.164098E-05
  7     51       48           -66311.98007      -61059.18042    0.820593E-04    0.170957E-05
  7     52       96           -66311.96713      -61059.16748    0.119480E-03    0.124458E-05
  7     53       48           -66311.91035      -61059.11069    0.148321E-04    0.309003E-06
  7     54       96           -66311.93432      -61059.13466    0.534137E-04    0.556393E-06
  7     55      192           -66311.93864      -61059.13899    0.118777E-03    0.618632E-06
  7     56      192           -66311.94337      -61059.14371    0.133379E-03    0.694684E-06
  7     57       32           -66311.93053      -61059.13088    0.162245E-04    0.507015E-06
  7     58       96           -66311.95366      -61059.15401    0.858521E-04    0.894293E-06
  7     59       96           -66311.95312      -61059.15347    0.847222E-04    0.882523E-06
  7     60      192           -66311.96400      -61059.16435    0.221296E-03    0.115258E-05
  7     61       96           -66311.96270      -61059.16305    0.107177E-03    0.111643E-05
  7     62       16           -66311.93216      -61059.13251    0.844364E-05    0.527727E-06
  7     63       96           -66311.99363      -61059.19397    0.228868E-03    0.238404E-05
  7     64      192           -66312.02416      -61059.22450    0.968053E-03    0.504194E-05
  7     65      192           -66312.00195      -61059.20229    0.561403E-03    0.292397E-05
  7     66      192           -66312.02133      -61059.22168    0.903320E-03    0.470479E-05
  7     67      192           -66312.01008      -61059.21042    0.685312E-03    0.356933E-05
  7     68       64           -66311.99630      -61059.19665    0.162940E-03    0.254594E-05
  7     69       96           -66312.02607      -61059.22642    0.507322E-03    0.528461E-05
  7     70      192           -66312.01215      -61059.21249    0.721033E-03    0.375538E-05
  7     71      192           -66312.02303      -61059.22337    0.941653E-03    0.490444E-05
  7     72       96           -66311.98848      -61059.18883    0.201733E-03    0.210138E-05
  7     73      192           -66312.02080      -61059.22115    0.891606E-03    0.464378E-05
  7     74       96           -66311.98403      -61059.18437    0.180846E-03    0.188381E-05
  7     75       96           -66312.03621      -61059.23656    0.650648E-03    0.677758E-05
  7     76      192           -66311.98906      -61059.18940    0.409197E-03    0.213124E-05
  7     77       96           -66311.99918      -61059.19952    0.262253E-03    0.273180E-05
  7     78       96           -66311.95201      -61059.15235    0.824360E-04    0.858709E-06
  7     79       96           -66311.97882      -61059.17917    0.159166E-03    0.165798E-05
  7     80       48           -66311.97449      -61059.17483    0.715517E-04    0.149066E-05
  7     81       32           -66312.00074      -61059.20109    0.908393E-04    0.283873E-05
  7     82       16           -66312.07070      -61059.27105    0.252720E-03    0.157950E-04
  8      1       48           -67062.37149      -61059.17188    0.665551E-04    0.138657E-05
  8      2       96           -67062.33935      -61059.13975    0.605084E-04    0.630296E-06
  8      3      192           -67062.38655      -61059.18695    0.385254E-03    0.200653E-05
  8      4      192           -67062.36876      -61059.16915    0.248968E-03    0.129671E-05
  8      5      192           -67062.39867      -61059.19906    0.518624E-03    0.270117E-05
  8      6      192           -67062.39225      -61059.19264    0.443045E-03    0.230753E-05
  8      7       96           -67062.35957      -61059.15996    0.993609E-04    0.103501E-05
  8      8      192           -67062.33768      -61059.13808    0.116153E-03    0.604964E-06
  8      9      192           -67062.35671      -61059.15711    0.185283E-03    0.965018E-06
  8     10       96           -67062.36931      -61059.16970    0.126175E-03    0.131432E-05
  8     11      192           -67062.37592      -61059.17632    0.296829E-03    0.154599E-05
  8     12      192           -67062.37400      -61059.17440    0.283171E-03    0.147485E-05
  8     13       48           -67062.32089      -61059.12128    0.192338E-04    0.400703E-06
  8     14      192           -67062.34967      -61059.15007    0.155881E-03    0.811882E-06
  8     15      192           -67062.34013      -61059.14053    0.123349E-03    0.642442E-06
  8     16      192           -67062.35628      -61059.15667    0.183312E-03    0.954750E-06
  8     17      192           -67062.36970      -61059.17009    0.254789E-03    0.132702E-05
  8     18      192           -67062.36911      -61059.16950    0.251133E-03    0.130799E-05
  8     19       96           -67062.36918      -61059.16958    0.125792E-03    0.131033E-05
  8     20       96           -67062.38028      -61059.18067    0.165154E-03    0.172036E-05
  8     21       96           -67062.35428      -61059.15468    0.872779E-04    0.909145E-06
  8     22      192           -67062.36855      -61059.16894    0.247682E-03    0.129001E-05
  8     23      192           -67062.39009      -61059.19048    0.420189E-03    0.218848E-05
  8     24       96           -67062.37760      -61059.17799    0.154637E-03    0.161080E-05
  8     25       48           -67062.40669      -61059.20709    0.157870E-03    0.328895E-05
  8     26       96           -67062.38834      -61059.18873    0.201255E-03    0.209641E-05
  8     27       12           -67062.33386      -61059.13426    0.661028E-05    0.550857E-06
  8     28       96           -67062.36664      -61059.16704    0.118189E-03    0.123114E-05
  8     29       96           -67062.36557      -61059.16596    0.115110E-03    0.119906E-05
  8     30       96           -67062.38265      -61059.18304    0.175029E-03    0.182322E-05
  8     31      192           -67062.37600      -61059.17640    0.297391E-03    0.154891E-05
  8     32      192           -67062.40881      -61059.20920    0.665110E-03    0.346412E-05
  8     33      192           -67062.39069      -61059.19109    0.426430E-03    0.222099E-05
  8     34      192           -67062.39482      -61059.19521    0.471891E-03    0.245777E-05
  8     35      192           -67062.39888      -61059.19927    0.521316E-03    0.271519E-05
  8     36       48           -67062.38652      -61059.18691    0.962285E-04    0.200476E-05
  8     37       48           -67062.41005      -61059.21045    0.171435E-03    0.357156E-05
  8     38      192           -67062.33684      -61059.13724    0.113795E-03    0.592683E-06
  8     39      192           -67062.34865      -61059.14905    0.152044E-03    0.791895E-06
  8     40      192           -67062.35818      -61059.15858    0.192088E-03    0.100046E-05
  8     41       24           -67062.32830      -61059.12869    0.115339E-04    0.480580E-06
  8     42      192           -67062.35732      -61059.15772    0.188073E-03    0.979545E-06
  8     43       96           -67062.36696      -61059.16735    0.119106E-03    0.124069E-05
  8     44       96           -67062.37934      -61059.17974    0.161401E-03    0.168126E-05
  8     45       48           -67062.35793      -61059.15833    0.477283E-04    0.994339E-06
  8     46       96           -67062.36611      -61059.16650    0.116648E-03    0.121508E-05
  8     47      192           -67062.37410      -61059.17450    0.283846E-03    0.147837E-05
  8     48      192           -67062.38632      -61059.18672    0.383105E-03    0.199534E-05
  8     49      192           -67062.36835      -61059.16875    0.246512E-03    0.128392E-05
  8     50       48           -67062.36430      -61059.16470    0.558031E-04    0.116256E-05
  8     51       96           -67062.35851      -61059.15890    0.968079E-04    0.100842E-05
  8     52      192           -67062.41745      -61059.21784    0.822112E-03    0.428183E-05
  8     53      192           -67062.39766      -61059.19806    0.505956E-03    0.263519E-05
  8     54      192           -67062.42900      -61059.22939    0.109143E-02    0.568452E-05
  8     55       48           -67062.40622      -61059.20662    0.156064E-03    0.325132E-05
  8     56      192           -67062.41988      -61059.22027    0.872636E-03    0.454498E-05
  8     57      192           -67062.41906      -61059.21946    0.855339E-03    0.445489E-05
  8     58       96           -67062.42897      -61059.22937    0.545366E-03    0.568090E-05
  8     59      192           -67062.42367      -61059.22407    0.957856E-03    0.498883E-05
  8     60      192           -67062.43777      -61059.23817    0.135374E-02    0.705072E-05
  8     61      192           -67062.40146      -61059.20186    0.555394E-03    0.289268E-05
  8     62      192           -67062.43244      -61059.23284    0.118777E-02    0.618631E-05
  8     63      192           -67062.44145      -61059.24185    0.148161E-02    0.771672E-05
  8     64      192           -67062.39707      -61059.19746    0.498673E-03    0.259725E-05
  8     65       96           -67062.40749      -61059.20788    0.321942E-03    0.335356E-05
  8     66      192           -67062.42128      -61059.22168    0.903218E-03    0.470426E-05
  8     67      192           -67062.40120      -61059.20160    0.551890E-03    0.287443E-05
  8     68       96           -67062.35701      -61059.15740    0.933123E-04    0.972004E-06
  8     69       96           -67062.35604      -61059.15643    0.911179E-04    0.949145E-06
  8     70      192           -67062.37643      -61059.17682    0.300522E-03    0.156522E-05
  8     71       96           -67062.37170      -61059.17209    0.133804E-03    0.139380E-05
  8     72       96           -67062.39875      -61059.19915    0.259860E-03    0.270687E-05
  8     73      192           -67062.40666      -61059.20705    0.630936E-03    0.328613E-05
  8     74       96           -67062.41114      -61059.21154    0.352154E-03    0.366827E-05
  8     75       96           -67062.42871      -61059.22911    0.541938E-03    0.564519E-05
  8     76       24           -67062.40570      -61059.20609    0.770312E-04    0.320963E-05
  8     77       96           -67062.36628      -61059.16668    0.117156E-03    0.122037E-05
  8     78       96           -67062.36486      -61059.16526    0.113150E-03    0.117865E-05
  8     79       48           -67062.36441      -61059.16481    0.559484E-04    0.116559E-05
  8     80      192           -67062.39150      -61059.19190    0.435010E-03    0.226568E-05
  8     81      192           -67062.37530      -61059.17569    0.292313E-03    0.152246E-05
  8     82       96           -67062.41244      -61059.21283    0.363504E-03    0.378650E-05
  8     83       96           -67062.39691      -61059.19731    0.248384E-03    0.258733E-05
  8     84      192           -67062.42530      -61059.22569    0.996717E-03    0.519123E-05
  8     85      192           -67062.44172      -61059.24211    0.149116E-02    0.776648E-05
  8     86      192           -67062.41863      -61059.21902    0.846322E-03    0.440793E-05
  8     87       96           -67062.42418      -61059.22458    0.484899E-03    0.505103E-05
  8     88       96           -67062.41311      -61059.21350    0.369537E-03    0.384935E-05
  8     89      192           -67062.44060      -61059.24100    0.145096E-02    0.755709E-05
  8     90       48           -67062.41450      -61059.21489    0.191192E-03    0.398318E-05
  8     91       96           -67062.44096      -61059.24136    0.731881E-03    0.762376E-05
  8     92       48           -67062.47212      -61059.27252    0.786010E-03    0.163752E-04
  8     93       96           -67062.46959      -61059.26998    0.147723E-02    0.153878E-04
  8     94        6           -67062.34545      -61059.14584    0.439164E-05    0.731940E-06
  8     95       24           -67062.40391      -61059.20431    0.737288E-04    0.307203E-05
  8     96       48           -67062.45068      -61059.25108    0.464535E-03    0.967782E-05
  8     97       12           -67062.47861      -61059.27900    0.230397E-03    0.191997E-04
  9      1       16           -67812.76296      -61059.16340    0.180173E-04    0.112608E-05
  9      2       96           -67812.80679      -61059.20724    0.316906E-03    0.330111E-05
  9      3      192           -67812.77905      -61059.17949    0.320847E-03    0.167108E-05
  9      4      192           -67812.76004      -61059.16049    0.201300E-03    0.104844E-05
  9      5      192           -67812.79110      -61059.19154    0.431221E-03    0.224594E-05
  9      6      192           -67812.77669      -61059.17714    0.302857E-03    0.157738E-05
  9      7      192           -67812.78688      -61059.18733    0.388876E-03    0.202539E-05
  9      8      192           -67812.80827      -61059.20871    0.657120E-03    0.342250E-05
  9      9       96           -67812.81566      -61059.21610    0.393881E-03    0.410293E-05
  9     10       64           -67812.80977      -61059.21021    0.227262E-03    0.355097E-05
  9     11      192           -67812.79968      -61059.20012    0.532254E-03    0.277216E-05
  9     12       32           -67812.75844      -61059.15888    0.322522E-04    0.100788E-05
  9     13       96           -67812.76132      -61059.16176    0.103846E-03    0.108172E-05
  9     14      192           -67812.80434      -61059.20478    0.596721E-03    0.310792E-05
  9     15       96           -67812.81421      -61059.21465    0.380116E-03    0.395954E-05
  9     16       96           -67812.82611      -61059.22656    0.509052E-03    0.530263E-05
  9     17       96           -67812.75873      -61059.15917    0.974546E-04    0.101515E-05
  9     18       96           -67812.75730      -61059.15775    0.941064E-04    0.980275E-06
  9     19       96           -67812.77566      -61059.17611    0.147657E-03    0.153809E-05
  9     20       96           -67812.76941      -61059.16986    0.126663E-03    0.131941E-05
  9     21      192           -67812.79488      -61059.19532    0.473136E-03    0.246425E-05
  9     22      192           -67812.77850      -61059.17894    0.316554E-03    0.164872E-05
  9     23      192           -67812.78810      -61059.18855    0.400672E-03    0.208683E-05
  9     24      192           -67812.78696      -61059.18740    0.389602E-03    0.202917E-05
  9     25       48           -67812.77802      -61059.17847    0.782236E-04    0.162966E-05
  9     26       48           -67812.79165      -61059.19209    0.109270E-03    0.227645E-05
  9     27      192           -67812.81861      -61059.21905    0.846953E-03    0.441121E-05
  9     28      192           -67812.83925      -61059.23970    0.140550E-02    0.732030E-05
  9     29      192           -67812.83586      -61059.23631    0.129320E-02    0.673544E-05
  9     30       96           -67812.84881      -61059.24925    0.888398E-03    0.925415E-05
  9     31      192           -67812.84179      -61059.24223    0.149569E-02    0.779003E-05
  9     32      192           -67812.83873      -61059.23918    0.138765E-02    0.722733E-05
  9     33      192           -67812.81791      -61059.21835    0.832450E-03    0.433568E-05
  9     34       96           -67812.75800      -61059.15844    0.957154E-04    0.997035E-06
  9     35       96           -67812.77649      -61059.17694    0.150695E-03    0.156974E-05
  9     36      192           -67812.79496      -61059.19541    0.474159E-03    0.246958E-05
  9     37       96           -67812.78896      -61059.18941    0.204613E-03    0.213138E-05
  9     38      192           -67812.82654      -61059.22699    0.102895E-02    0.535913E-05
  9     39      192           -67812.80576      -61059.20621    0.617951E-03    0.321850E-05
  9     40       96           -67812.80616      -61059.20660    0.312000E-03    0.325000E-05
  9     41      192           -67812.82791      -61059.22835    0.106397E-02    0.554150E-05
  9     42       96           -67812.81007      -61059.21051    0.343403E-03    0.357712E-05
  9     43       96           -67812.84600      -61059.24645    0.829256E-03    0.863809E-05
  9     44       96           -67812.80759      -61059.20803    0.323132E-03    0.336596E-05
  9     45      192           -67812.78858      -61059.18903    0.405448E-03    0.211171E-05
  9     46      192           -67812.78535      -61059.18579    0.374512E-03    0.195059E-05
  9     47       96           -67812.80144      -61059.20188    0.277891E-03    0.289469E-05
  9     48      192           -67812.82713      -61059.22757    0.104378E-02    0.543633E-05
  9     49      192           -67812.79552      -61059.19596    0.480624E-03    0.250325E-05
  9     50      192           -67812.83546      -61059.23591    0.128067E-02    0.667016E-05
  9     51      192           -67812.81585      -61059.21630    0.791521E-03    0.412251E-05
  9     52      192           -67812.84622      -61059.24667    0.166749E-02    0.868484E-05
  9     53      192           -67812.85684      -61059.25728    0.216359E-02    0.112687E-04
  9     54       96           -67812.81905      -61059.21950    0.428094E-03    0.445931E-05
  9     55      192           -67812.82744      -61059.22788    0.105172E-02    0.547770E-05
  9     56      192           -67812.84162      -61059.24206    0.148935E-02    0.775703E-05
  9     57      192           -67812.85615      -61059.25660    0.212754E-02    0.110809E-04
