Structure,Energy,Nucleus,delta_iso
12,-69313.704261,Sn05,-646.9569721352509
12,-69313.704261,Sn06,-658.3954281993351
12,-69313.704261,Sn07,-658.3944301209076
12,-69313.704261,Sn08,-650.427022845467
12,-69313.704261,Sn09,-658.5452152799717
12,-69313.704261,Sn10,-658.5450556586893
12,-69313.704261,Sn11,-650.4274024901279
13,-69313.709459,Sn01,-637.2286861750376
13,-69313.709459,Sn02,-648.1210313655984
13,-69313.709459,Sn03,-647.8523501177333
13,-69313.709459,Sn04,-658.6621579846615
13,-69313.709459,Sn05,-647.3963335418662
13,-69313.709459,Sn06,-649.0323330723168
13,-69313.709459,Sn07,-659.3909007035122
13,-69313.709459,Sn08,-649.8574166381832
13,-69313.709459,Sn09,-657.235648082753
13,-69313.709459,Sn10,-658.188831962625
13,-69313.709459,Sn11,-642.0656381448334
14,-69313.689950,Sn01,-638.2626086003615
14,-69313.689950,Sn02,-649.6910991492687
14,-69313.689950,Sn03,-647.5333643463996
14,-69313.689950,Sn04,-659.4305667811514
14,-69313.689950,Sn05,-649.0528932338179
14,-69313.689950,Sn06,-647.5336509327472
14,-69313.689950,Sn07,-659.3950786776472
14,-69313.689950,Sn08,-660.0247246826757
14,-69313.689950,Sn09,-649.0952615641472
14,-69313.689950,Sn10,-657.2735984090486
14,-69313.689950,Sn11,-649.6387709835299
15,-69313.703105,Sn01,-637.4298394079606
15,-69313.703105,Sn02,-648.8430123400767
15,-69313.703105,Sn03,-648.3798521167018
15,-69313.703105,Sn04,-658.5571995843629
15,-69313.703105,Sn05,-647.3656272498501
15,-69313.703105,Sn06,-648.3658454215429
15,-69313.703105,Sn07,-657.2837891175623
15,-69313.703105,Sn08,-647.5639207184008
15,-69313.703105,Sn09,-658.472356192211
15,-69313.703105,Sn10,-660.7505686638551
15,-69313.703105,Sn11,-648.9528863968626
16,-69313.668326,Sn01,-647.4417955603744
16,-69313.668326,Sn02,-655.798904781393
16,-69313.668326,Sn03,-657.3482130921775
16,-69313.668326,Sn04,-645.9603646838127
16,-69313.668326,Sn05,-655.7923756955452
16,-69313.668326,Sn06,-649.2347006542241
16,-69313.668326,Sn07,-657.5008673599
16,-69313.668326,Sn08,-656.6573154975154
16,-69313.668326,Sn09,-659.3980122101584
16,-69313.668326,Sn10,-657.5178260523608
16,-69313.668326,Sn11,-647.1882674083763
17,-69313.701432,Sn01,-648.2524053110369
17,-69313.701432,Sn02,-647.9649546800656
17,-69313.701432,Sn03,-648.1709377878806
17,-69313.701432,Sn04,-646.8098526054364
17,-69313.701432,Sn05,-648.9923181701097
17,-69313.701432,Sn06,-649.74782098378
17,-69313.701432,Sn07,-656.0373027642918
17,-69313.701432,Sn08,-658.2447698477918
17,-69313.701432,Sn09,-658.5129072411651
17,-69313.701432,Sn10,-659.9973414095616
17,-69313.701432,Sn11,-638.8330566579311
18,-69313.707036,Sn01,-648.9546684927573
18,-69313.707036,Sn02,-648.9543652585962
18,-69313.707036,Sn03,-648.9551130377254
18,-69313.707036,Sn04,-648.9550615728167
18,-69313.707036,Sn05,-649.515763443123
18,-69313.707036,Sn06,-659.278777062751
18,-69313.707036,Sn07,-649.5159172205649
18,-69313.707036,Sn08,-659.2782746982734
18,-69313.707036,Sn09,-659.278957468543
18,-69313.707036,Sn10,-659.2786883294375
18,-69313.707036,Sn11,-640.2580477324054
19,-69313.718510,Sn01,-641.2559180924673
19,-69313.718510,Sn02,-647.1620616241253
19,-69313.718510,Sn03,-649.3127961270711
19,-69313.718510,Sn04,-647.3394469112477
19,-69313.718510,Sn05,-650.4198842296637
19,-69313.718510,Sn06,-657.6604520415453
19,-69313.718510,Sn07,-649.1277819138609
19,-69313.718510,Sn08,-659.069813426087
19,-69313.718510,Sn09,-657.8520858744887
19,-69313.718510,Sn10,-658.1628085139469
19,-69313.718510,Sn11,-638.3590370154011
20,-69313.648473,Sn01,-657.1339027345803
20,-69313.648473,Sn02,-655.6630057080683
20,-69313.648473,Sn03,-657.1339568694939
20,-69313.648473,Sn04,-655.6634066047545
20,-69313.648473,Sn05,-658.7204409955407
20,-69313.648473,Sn06,-655.6629152804885
20,-69313.648473,Sn07,-658.7210215151945
20,-69313.648473,Sn08,-655.6635196678649
20,-69313.648473,Sn09,-659.1131391647409
20,-69313.648473,Sn10,-657.1346034005742
20,-69313.648473,Sn11,-657.1342676873983
21,-69313.661947,Sn01,-646.1502230859423
21,-69313.661947,Sn02,-658.6249278562991
21,-69313.661947,Sn03,-657.2368523058594
21,-69313.661947,Sn04,-646.8882350237327
21,-69313.661947,Sn05,-657.2691015393357
21,-69313.661947,Sn06,-651.5023841610796
21,-69313.661947,Sn07,-658.5331520788982
21,-69313.661947,Sn08,-658.3517008841463
21,-69313.661947,Sn09,-658.6069068009438
21,-69313.661947,Sn10,-658.2539781684277
21,-69313.661947,Sn11,-646.247881559229
22,-69313.629681,Sn01,-656.1074274734342
22,-69313.629681,Sn02,-656.107822465673
22,-69313.629681,Sn03,-656.1077146654784
22,-69313.629681,Sn04,-656.1075074748032
22,-69313.629681,Sn05,-657.5665893537089
22,-69313.629681,Sn06,-657.6972566569962
22,-69313.629681,Sn07,-657.6970829127285
22,-69313.629681,Sn08,-657.5662654088769
22,-69313.629681,Sn09,-657.6969752038617
22,-69313.629681,Sn10,-657.6981959282107
22,-69313.629681,Sn11,-655.1566168879431
23,-69313.677523,Sn01,-646.5188737038839
23,-69313.677523,Sn02,-656.8366272792964
23,-69313.677523,Sn03,-655.5382746806022
23,-69313.677523,Sn04,-648.5890397771122
23,-69313.677523,Sn05,-657.3324262613769
23,-69313.677523,Sn06,-656.4263250055774
23,-69313.677523,Sn07,-649.9110486403779
23,-69313.677523,Sn08,-658.7217715310867
23,-69313.677523,Sn09,-650.5948714910819
23,-69313.677523,Sn10,-657.0619302847708
23,-69313.677523,Sn11,-646.8780170038717
24,-69313.689310,Sn01,-647.849395479011
24,-69313.689310,Sn02,-649.1011184747035
24,-69313.689310,Sn03,-647.8492551552126
24,-69313.689310,Sn04,-649.1010742004974
24,-69313.689310,Sn05,-658.6373371627592
24,-69313.689310,Sn06,-651.0465008577821
24,-69313.689310,Sn07,-651.046633420191
24,-69313.689310,Sn08,-661.0234493152138
24,-69313.689310,Sn09,-659.5057542198674
24,-69313.689310,Sn10,-659.5057297088674
24,-69313.689310,Sn11,-637.9501335061827
25,-69313.710566,Sn01,-646.3535971298643
25,-69313.710566,Sn02,-648.8739828925677
25,-69313.710566,Sn03,-648.873814064947
25,-69313.710566,Sn04,-646.3535403689266
25,-69313.710566,Sn05,-659.7350303306371
25,-69313.710566,Sn06,-650.4832685109282
25,-69313.710566,Sn07,-642.5191036074411
25,-69313.710566,Sn08,-656.870211254427
25,-69313.710566,Sn09,-659.7351394302832
25,-69313.710566,Sn10,-656.8702595671475
25,-69313.710566,Sn11,-637.8380768555753
26,-69313.718148,Sn01,-646.6870760452557
26,-69313.718148,Sn02,-648.750895591319
26,-69313.718148,Sn03,-647.8223916978905
26,-69313.718148,Sn04,-647.4584944402113
26,-69313.718148,Sn05,-646.728176621592
26,-69313.718148,Sn06,-646.9938131425952
26,-69313.718148,Sn07,-658.0462579840932
26,-69313.718148,Sn08,-648.6750095489638
26,-69313.718148,Sn09,-659.0258612325806
26,-69313.718148,Sn10,-651.1015714040814
26,-69313.718148,Sn11,-649.7831210989598
27,-69313.685108,Sn01,-648.1641144307628
27,-69313.685108,Sn02,-656.6504493200791
27,-69313.685108,Sn03,-656.7470858364668
27,-69313.685108,Sn04,-646.8035389066026
27,-69313.685108,Sn05,-656.9260092353989
27,-69313.685108,Sn06,-648.1238316089457
27,-69313.685108,Sn07,-657.2622290466638
27,-69313.685108,Sn08,-657.5774090828409
27,-69313.685108,Sn09,-656.6977005734716
27,-69313.685108,Sn10,-652.5760307431774
27,-69313.685108,Sn11,-648.3998929000172
28,-69313.716763,Sn01,-649.2390188909758
28,-69313.716763,Sn02,-647.7874961266107
28,-69313.716763,Sn03,-649.2392118636958
28,-69313.716763,Sn04,-647.787795211706
28,-69313.716763,Sn05,-659.3268953349229
28,-69313.716763,Sn06,-647.551029959579
28,-69313.716763,Sn07,-647.5513056002906
28,-69313.716763,Sn08,-659.3271855401135
28,-69313.716763,Sn09,-648.0071748091282
28,-69313.716763,Sn10,-650.6840336501764
28,-69313.716763,Sn11,-648.0073918935905
29,-69313.735472,Sn01,-647.8754895397024
29,-69313.735472,Sn02,-647.5603211484931
29,-69313.735472,Sn03,-647.8754477054781
29,-69313.735472,Sn04,-647.5607333677249
29,-69313.735472,Sn05,-658.3793843950525
29,-69313.735472,Sn06,-649.7518821074536
29,-69313.735472,Sn07,-649.7521143832578
29,-69313.735472,Sn08,-658.379537658846
29,-69313.735472,Sn09,-649.727666554757
29,-69313.735472,Sn10,-656.7128609624956
29,-69313.735472,Sn11,-649.7277323918729
30,-69313.688413,Sn01,-647.7857082502323
30,-69313.688413,Sn02,-648.4047899610937
30,-69313.688413,Sn03,-639.9997442806243
30,-69313.688413,Sn04,-657.2145360457607
30,-69313.688413,Sn05,-648.8168242561414
30,-69313.688413,Sn06,-649.5209115343041
30,-69313.688413,Sn07,-657.8615943208724
30,-69313.688413,Sn08,-647.8857207459241
30,-69313.688413,Sn09,-648.417381320497
30,-69313.688413,Sn10,-660.396778975969
30,-69313.688413,Sn11,-657.9373410794014
31,-69313.737438,Sn01,-638.7056251687409
31,-69313.737438,Sn02,-650.3353056969727
31,-69313.737438,Sn03,-638.7056833924175
31,-69313.737438,Sn04,-650.3353204594582
31,-69313.737438,Sn05,-650.4359787941698
31,-69313.737438,Sn06,-648.5796502315216
31,-69313.737438,Sn07,-648.5796742139764
31,-69313.737438,Sn08,-649.9303742572029
31,-69313.737438,Sn09,-642.3049824243008
31,-69313.737438,Sn10,-660.095957463318
31,-69313.737438,Sn11,-649.9303863063742
32,-69313.741736,Sn01,-637.9804792575919
32,-69313.741736,Sn02,-649.1100478935277
32,-69313.741736,Sn03,-639.2271164878834
32,-69313.741736,Sn04,-647.4407305098293
32,-69313.741736,Sn05,-642.1334156903531
32,-69313.741736,Sn06,-649.3919285291895
32,-69313.741736,Sn07,-650.1333816825804
32,-69313.741736,Sn08,-658.9278154428293
32,-69313.741736,Sn09,-648.6534030067614
32,-69313.741736,Sn10,-648.9320126255166
32,-69313.741736,Sn11,-649.656762003001
33,-69313.725876,Sn01,-638.9832052120782
33,-69313.725876,Sn02,-656.4386345497419
33,-69313.725876,Sn03,-648.4007259479818
33,-69313.725876,Sn04,-646.632885217728
33,-69313.725876,Sn05,-641.840370793595
33,-69313.725876,Sn06,-658.1859255092704
33,-69313.725876,Sn07,-642.0349791165909
33,-69313.725876,Sn08,-658.7982345235391
33,-69313.725876,Sn09,-658.4381768357957
33,-69313.725876,Sn10,-646.6265276558815
33,-69313.725876,Sn11,-648.6371703425493
34,-69313.734949,Sn01,-658.1161788786603
34,-69313.734949,Sn02,-636.8797749589176
34,-69313.734949,Sn03,-648.6716042023086
34,-69313.734949,Sn04,-641.7745956148387
34,-69313.734949,Sn05,-656.6591150262839
34,-69313.734949,Sn06,-648.6721441330842
34,-69313.734949,Sn07,-641.774352896763
34,-69313.734949,Sn08,-658.1161973158191
34,-69313.734949,Sn09,-649.0373465516141
34,-69313.734949,Sn10,-656.6205336026414
34,-69313.734949,Sn11,-649.0376101157394
35,-69313.728395,Sn01,-647.3860741115959
35,-69313.728395,Sn02,-647.0392908257027
35,-69313.728395,Sn03,-655.6072153893647
35,-69313.728395,Sn04,-648.4357579969592
35,-69313.728395,Sn05,-640.5134402153953
35,-69313.728395,Sn06,-648.435784539302
35,-69313.728395,Sn07,-655.6069996683736
35,-69313.728395,Sn08,-647.3864680295137
35,-69313.728395,Sn09,-658.6641789544419
35,-69313.728395,Sn10,-658.6640079639956
35,-69313.728395,Sn11,-639.8988899421965
<class 'numpy.ndarray'>
[[0. 0. 0.]]
