
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.42132645995832      eV
 Composition: x =   0.62499999997889033     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  6     11       96           -65561.50926      -61058.98130    0.812495E-04    0.846349E-06
  6     12       32           -65561.53261      -61059.00466    0.668466E-04    0.208896E-05
  6     13      192           -65561.53638      -61059.00842    0.463923E-03    0.241627E-05
  6     14      192           -65561.55508      -61059.02712    0.956332E-03    0.498090E-05
  6     15      192           -65561.56568      -61059.03772    0.144111E-02    0.750579E-05
  6     16      192           -65561.52769      -61058.99973    0.331534E-03    0.172674E-05
  6     17      192           -65561.54578      -61059.01782    0.667307E-03    0.347556E-05
  6     18       64           -65561.54481      -61059.01685    0.214277E-03    0.334808E-05
  6     19      192           -65561.55339      -61059.02544    0.896057E-03    0.466697E-05
  6     20       96           -65561.56876      -61059.04080    0.811695E-03    0.845515E-05
  6     21      192           -65561.56988      -61059.04192    0.169553E-02    0.883088E-05
  6     22      192           -65561.54427      -61059.01631    0.629446E-03    0.327837E-05
  6     23      192           -65561.55311      -61059.02515    0.886199E-03    0.461562E-05
  6     24      192           -65561.57385      -61059.04589    0.197658E-02    0.102947E-04
  6     25      192           -65561.56475      -61059.03679    0.139024E-02    0.724086E-05
  6     26       96           -65561.58096      -61059.05301    0.130150E-02    0.135573E-04
  6     27      192           -65561.56031      -61059.03235    0.117090E-02    0.609843E-05
  6     28       96           -65561.53571      -61059.00776    0.226088E-03    0.235509E-05
  6     29      192           -65561.55869      -61059.03073    0.109965E-02    0.572734E-05
  6     30      192           -65561.55524      -61059.02728    0.962381E-03    0.501240E-05
  6     31      192           -65561.55868      -61059.03072    0.109914E-02    0.572468E-05
  6     32      192           -65561.56461      -61059.03665    0.138268E-02    0.720147E-05
  6     33       48           -65561.50632      -61058.97836    0.362549E-04    0.755311E-06
  6     34      192           -65561.52438      -61058.99642    0.291679E-03    0.151916E-05
  6     35       32           -65561.54198      -61059.01403    0.960480E-04    0.300150E-05
  6     36      192           -65561.51409      -61058.98613    0.195903E-03    0.102033E-05
  6     37       48           -65561.51811      -61058.99015    0.572112E-04    0.119190E-05
  6     38       96           -65561.51989      -61058.99193    0.122578E-03    0.127686E-05
  6     39       96           -65561.51745      -61058.98950    0.111564E-03    0.116212E-05
  6     40       96           -65561.52718      -61058.99922    0.162523E-03    0.169294E-05
  6     41       48           -65561.51654      -61058.98859    0.538526E-04    0.112193E-05
  6     42      192           -65561.54816      -61059.02020    0.731855E-03    0.381175E-05
  6     43       24           -65561.51377      -61058.98581    0.241885E-04    0.100785E-05
  6     44       96           -65561.52518      -61058.99722    0.150417E-03    0.156685E-05
  6     45      192           -65561.54372      -61059.01576    0.616244E-03    0.320960E-05
  6     46      192           -65561.55012      -61059.02216    0.789347E-03    0.411118E-05
  6     47       96           -65561.54490      -61059.01694    0.322587E-03    0.336028E-05
  6     48       96           -65561.55341      -61059.02545    0.448323E-03    0.467004E-05
  6     49       96           -65561.57079      -61059.04283    0.878069E-03    0.914655E-05
  6     50       48           -65561.53532      -61059.00736    0.111326E-03    0.231929E-05
  6     51       96           -65561.57028      -61059.04233    0.861050E-03    0.896927E-05
  6     52      192           -65561.57470      -61059.04674    0.204257E-02    0.106384E-04
  6     53       96           -65561.57929      -61059.05134    0.122008E-02    0.127092E-04
  6     54       48           -65561.57496      -61059.04700    0.515903E-03    0.107480E-04
  6     55      192           -65561.56311      -61059.03515    0.130489E-02    0.679630E-05
  6     56       96           -65561.57904      -61059.05109    0.120834E-02    0.125869E-04
  6     57       16           -65561.54741      -61059.01945    0.592395E-04    0.370247E-05
  6     58       48           -65561.51364      -61058.98568    0.481306E-04    0.100272E-05
  6     59       48           -65561.55833      -61059.03037    0.271100E-03    0.564792E-05
  6     60       96           -65561.60610      -61059.07814    0.344120E-02    0.358459E-04
  6     61      192           -65561.59742      -61059.06946    0.491876E-02    0.256185E-04
  6     62       96           -65561.62828      -61059.10032    0.811648E-02    0.845467E-04
  6     63       96           -65561.60348      -61059.07552    0.310918E-02    0.323873E-04
  6     64       48           -65561.61413      -61059.08617    0.234744E-02    0.489050E-04
  6     65       48           -65561.59121      -61059.06325    0.967102E-03    0.201480E-04
  7      1      192           -66311.94451      -61058.99522    0.278488E-03    0.145046E-05
  7      2       48           -66311.97842      -61059.02914    0.258499E-03    0.538540E-05
  7      3       96           -66311.94963      -61059.00035    0.169774E-03    0.176848E-05
  7      4       96           -66311.91560      -61058.96632    0.455121E-04    0.474084E-06
  7      5       48           -66311.91094      -61058.96165    0.189981E-04    0.395795E-06
  7      6       96           -66311.93192      -61058.98264    0.855638E-04    0.891290E-06
  7      7       96           -66311.96458      -61059.01530    0.302671E-03    0.315282E-05
  7      8      192           -66311.94323      -61058.99395    0.265055E-03    0.138050E-05
  7      9      192           -66311.96152      -61059.01223    0.537726E-03    0.280066E-05
  7     10      192           -66311.97454      -61059.02525    0.889755E-03    0.463414E-05
  7     11      192           -66311.98827      -61059.03899    0.151341E-02    0.788237E-05
  7     12      192           -66311.96920      -61059.01992    0.723847E-03    0.377003E-05
  7     13      192           -66311.97897      -61059.02968    0.105611E-02    0.550056E-05
  7     14      192           -66311.95455      -61059.00526    0.410569E-03    0.213838E-05
  7     15      192           -66311.94879      -61058.99950    0.328617E-03    0.171155E-05
  7     16      192           -66311.97501      -61059.02572    0.906114E-03    0.471935E-05
  7     17      192           -66311.97941      -61059.03012    0.107415E-02    0.559455E-05
  7     18      192           -66311.97931      -61059.03002    0.106988E-02    0.557230E-05
  7     19       96           -66311.98554      -61059.03626    0.680925E-03    0.709297E-05
  7     20       96           -66311.97225      -61059.02297    0.407244E-03    0.424212E-05
  7     21      192           -66311.93300      -61058.98371    0.178414E-03    0.929242E-06
  7     22      192           -66311.95195      -61059.00266    0.371329E-03    0.193400E-05
  7     23       96           -66311.91308      -61058.96379    0.412834E-04    0.430036E-06
  7     24       96           -66311.92432      -61058.97504    0.637699E-04    0.664270E-06
  7     25      192           -66311.93376      -61058.98448    0.183780E-03    0.957187E-06
  7     26      192           -66311.94964      -61059.00035    0.339562E-03    0.176855E-05
  7     27      192           -66311.95674      -61059.00745    0.446952E-03    0.232787E-05
  7     28      192           -66311.94869      -61058.99941    0.327386E-03    0.170514E-05
  7     29       96           -66311.96376      -61059.01448    0.293232E-03    0.305450E-05
  7     30      192           -66311.92504      -61058.97575    0.131132E-03    0.682978E-06
  7     31       96           -66311.92608      -61058.97679    0.682494E-04    0.710931E-06
  7     32      192           -66311.94219      -61058.99291    0.254614E-03    0.132611E-05
  7     33      192           -66311.95534      -61059.00605    0.423391E-03    0.220516E-05
  7     34      192           -66311.93241      -61058.98312    0.174389E-03    0.908274E-06
  7     35      192           -66311.94584      -61058.99655    0.293190E-03    0.152703E-05
  7     36      192           -66311.96232      -61059.01303    0.554541E-03    0.288823E-05
  7     37      192           -66311.94051      -61058.99123    0.238585E-03    0.124263E-05
  7     38       96           -66311.94944      -61059.00016    0.168518E-03    0.175540E-05
  7     39      192           -66311.96984      -61059.02055    0.741847E-03    0.386378E-05
  7     40       96           -66311.93276      -61058.98347    0.883692E-04    0.920512E-06
  7     41      192           -66311.96916      -61059.01988    0.722728E-03    0.376421E-05
  7     42       96           -66311.96775      -61059.01846    0.342063E-03    0.356316E-05
  7     43       96           -66311.96666      -61059.01737    0.327953E-03    0.341618E-05
  7     44       96           -66311.99143      -61059.04215    0.855093E-03    0.890722E-05
  7     45       96           -66311.96841      -61059.01912    0.350976E-03    0.365600E-05
  7     46      192           -66311.97714      -61059.02785    0.983933E-03    0.512465E-05
  7     47      192           -66311.96119      -61059.01191    0.530926E-03    0.276524E-05
  7     48      192           -66311.99185      -61059.04256    0.173793E-02    0.905171E-05
  7     49      192           -66311.99770      -61059.04841    0.217951E-02    0.113516E-04
  7     50      192           -66311.97840      -61059.02912    0.103320E-02    0.538123E-05
  7     51       48           -66311.98007      -61059.03079    0.275525E-03    0.574010E-05
  7     52       96           -66311.96713      -61059.01785    0.334061E-03    0.347980E-05
  7     53       48           -66311.91035      -61058.96106    0.185702E-04    0.386879E-06
  7     54       96           -66311.93432      -61058.98503    0.938768E-04    0.977883E-06
  7     55      192           -66311.93864      -61058.98935    0.221919E-03    0.115583E-05
  7     56      192           -66311.94337      -61058.99408    0.266433E-03    0.138767E-05
  7     57       32           -66311.93053      -61058.98124    0.270272E-04    0.844600E-06
  7     58       96           -66311.95366      -61059.00438    0.198384E-03    0.206650E-05
  7     59       96           -66311.95312      -61059.00384    0.194283E-03    0.202378E-05
  7     60      192           -66311.96400      -61059.01472    0.591935E-03    0.308299E-05
  7     61       96           -66311.96270      -61059.01342    0.281463E-03    0.293191E-05
  7     62       16           -66311.93216      -61058.98288    0.143942E-04    0.899638E-06
  7     63       96           -66311.99363      -61059.04434    0.930903E-03    0.969691E-05
  7     64      192           -66312.02416      -61059.07487    0.606455E-02    0.315862E-04
  7     65      192           -66312.00195      -61059.05266    0.256875E-02    0.133789E-04
  7     66      192           -66312.02133      -61059.07205    0.543761E-02    0.283209E-04
  7     67      192           -66312.01008      -61059.06079    0.351789E-02    0.183223E-04
  7     68       64           -66311.99630      -61059.04702    0.688338E-03    0.107553E-04
  7     69       96           -66312.02607      -61059.07679    0.326555E-02    0.340161E-04
  7     70      192           -66312.01215      -61059.06286    0.381130E-02    0.198505E-04
  7     71      192           -66312.02303      -61059.07374    0.580585E-02    0.302388E-04
  7     72       96           -66311.98848      -61059.03920    0.762938E-03    0.794727E-05
  7     73      192           -66312.02080      -61059.07152    0.532686E-02    0.277440E-04
  7     74       96           -66311.98403      -61059.03474    0.642168E-03    0.668925E-05
  7     75       96           -66312.03621      -61059.08693    0.483431E-02    0.503574E-04
  7     76      192           -66311.98906      -61059.03977    0.156019E-02    0.812602E-05
  7     77       96           -66311.99918      -61059.04989    0.115383E-02    0.120190E-04
  7     78       96           -66311.95201      -61059.00272    0.186081E-03    0.193835E-05
  7     79       96           -66311.97882      -61059.02954    0.525060E-03    0.546937E-05
  7     80       48           -66311.97449      -61059.02520    0.221992E-03    0.462483E-05
  7     81       32           -66312.00074      -61059.05146    0.408611E-03    0.127691E-04
  7     82       16           -66312.07070      -61059.12141    0.305859E-02    0.191162E-03
  8      1       48           -67062.37149      -61059.00088    0.866305E-04    0.180480E-05
  8      2       96           -67062.33935      -61058.96874    0.499870E-04    0.520698E-06
  8      3      192           -67062.38655      -61059.01594    0.620576E-03    0.323216E-05
  8      4      192           -67062.36876      -61058.99814    0.311783E-03    0.162387E-05
  8      5      192           -67062.39867      -61059.02806    0.991633E-03    0.516476E-05
  8      6      192           -67062.39225      -61059.02164    0.773571E-03    0.402901E-05
  8      7       96           -67062.35957      -61058.98896    0.109262E-03    0.113815E-05
  8      8      192           -67062.33768      -61058.96707    0.937127E-04    0.488087E-06
  8      9      192           -67062.35671      -61058.98610    0.195684E-03    0.101919E-05
  8     10       96           -67062.36931      -61058.99869    0.159243E-03    0.165879E-05
  8     11      192           -67062.37592      -61059.00531    0.411389E-03    0.214265E-05
  8     12      192           -67062.37400      -61059.00339    0.381942E-03    0.198928E-05
  8     13       48           -67062.32089      -61058.95028    0.122366E-04    0.254930E-06
  8     14      192           -67062.34967      -61058.97906    0.149018E-03    0.776135E-06
  8     15      192           -67062.34013      -61058.96952    0.103028E-03    0.536606E-06
  8     16      192           -67062.35628      -61058.98567    0.192412E-03    0.100214E-05
  8     17      192           -67062.36970      -61058.99909    0.323353E-03    0.168413E-05
  8     18      192           -67062.36911      -61058.99850    0.316069E-03    0.164619E-05
  8     19       96           -67062.36918      -61058.99857    0.158481E-03    0.165085E-05
  8     20       96           -67062.38028      -61059.00967    0.243444E-03    0.253588E-05
  8     21       96           -67062.35428      -61058.98367    0.890608E-04    0.927717E-06
  8     22      192           -67062.36855      -61058.99793    0.309248E-03    0.161067E-05
  8     23      192           -67062.39009      -61059.01948    0.711591E-03    0.370620E-05
  8     24       96           -67062.37760      -61059.00699    0.219454E-03    0.228598E-05
  8     25       48           -67062.40669      -61059.03608    0.338147E-03    0.704472E-05
  8     26       96           -67062.38834      -61059.01773    0.332482E-03    0.346335E-05
  8     27       12           -67062.33386      -61058.96325    0.505269E-05    0.421057E-06
  8     28       96           -67062.36664      -61058.99603    0.143645E-03    0.149631E-05
  8     29       96           -67062.36557      -61058.99495    0.137789E-03    0.143531E-05
  8     30       96           -67062.38265      -61059.01203    0.266786E-03    0.277902E-05
  8     31      192           -67062.37600      -61059.00539    0.412616E-03    0.214904E-05
  8     32      192           -67062.40881      -61059.03820    0.146790E-02    0.764530E-05
  8     33      192           -67062.39069      -61059.02008    0.728328E-03    0.379337E-05
  8     34      192           -67062.39482      -61059.02421    0.854458E-03    0.445030E-05
  8     35      192           -67062.39888      -61059.02827    0.999760E-03    0.520708E-05
  8     36       48           -67062.38652      -61059.01590    0.154928E-03    0.322767E-05
  8     37       48           -67062.41005      -61059.03944    0.385080E-03    0.802249E-05
  8     38      192           -67062.33684      -61058.96623    0.907307E-04    0.472556E-06
  8     39      192           -67062.34865      -61058.97804    0.143275E-03    0.746224E-06
  8     40      192           -67062.35818      -61058.98757    0.207134E-03    0.107882E-05
  8     41       24           -67062.32830      -61058.95769    0.814888E-05    0.339537E-06
  8     42      192           -67062.35732      -61058.98671    0.200349E-03    0.104348E-05
  8     43       96           -67062.36696      -61058.99634    0.145406E-03    0.151465E-05
  8     44       96           -67062.37934      -61059.00873    0.234779E-03    0.244561E-05
  8     45       48           -67062.35793      -61058.98732    0.512850E-04    0.106844E-05
  8     46       96           -67062.36611      -61058.99549    0.140703E-03    0.146566E-05
  8     47      192           -67062.37410      -61059.00349    0.383378E-03    0.199676E-05
  8     48      192           -67062.38632      -61059.01571    0.615127E-03    0.320378E-05
  8     49      192           -67062.36835      -61058.99774    0.306948E-03    0.159869E-05
  8     50       48           -67062.36430      -61058.99369    0.656173E-04    0.136703E-05
  8     51       96           -67062.35851      -61058.98790    0.104869E-03    0.109238E-05
  8     52      192           -67062.41745      -61059.04683    0.205025E-02    0.106784E-04
  8     53      192           -67062.39766      -61059.02705    0.953713E-03    0.496725E-05
  8     54      192           -67062.42900      -61059.05838    0.320508E-02    0.166931E-04
  8     55       48           -67062.40622      -61059.03561    0.332067E-03    0.691807E-05
  8     56      192           -67062.41988      -61059.04927    0.225240E-02    0.117313E-04
  8     57      192           -67062.41906      -61059.04845    0.218242E-02    0.113668E-04
  8     58       96           -67062.42897      -61059.05836    0.160093E-02    0.166763E-04
  8     59      192           -67062.42367      -61059.05306    0.260885E-02    0.135878E-04
  8     60      192           -67062.43777      -61059.06716    0.450111E-02    0.234433E-04
  8     61      192           -67062.40146      -61059.03085    0.110473E-02    0.575378E-05
  8     62      192           -67062.43244      -61059.06183    0.366237E-02    0.190749E-04
  8     63      192           -67062.44145      -61059.07084    0.518948E-02    0.270285E-04
  8     64      192           -67062.39707      -61059.02646    0.932157E-03    0.485499E-05
  8     65       96           -67062.40749      -61059.03687    0.697360E-03    0.726416E-05
  8     66      192           -67062.42128      -61059.05067    0.237811E-02    0.123860E-04
  8     67      192           -67062.40120      -61059.03059    0.109376E-02    0.569665E-05
  8     68       96           -67062.35701      -61058.98640    0.989611E-04    0.103084E-05
  8     69       96           -67062.35604      -61058.98543    0.953168E-04    0.992883E-06
  8     70      192           -67062.37643      -61059.00582    0.419488E-03    0.218483E-05
  8     71       96           -67062.37170      -61059.00109    0.174688E-03    0.181966E-05
  8     72       96           -67062.39875      -61059.02814    0.497469E-03    0.518197E-05
  8     73      192           -67062.40666      -61059.03605    0.135076E-02    0.703519E-05
  8     74       96           -67062.41114      -61059.04053    0.803295E-03    0.836765E-05
  8     75       96           -67062.42871      -61059.05810    0.158509E-02    0.165114E-04
  8     76       24           -67062.40570      -61059.03509    0.162690E-03    0.677873E-05
  8     77       96           -67062.36628      -61058.99567    0.141670E-03    0.147573E-05
  8     78       96           -67062.36486      -61058.99425    0.134108E-03    0.139696E-05
  8     79       48           -67062.36441      -61058.99380    0.658869E-04    0.137264E-05
  8     80      192           -67062.39150      -61059.02089    0.751567E-03    0.391441E-05
  8     81      192           -67062.37530      -61059.00469    0.401562E-03    0.209147E-05
  8     82       96           -67062.41244      -61059.04182    0.844494E-03    0.879681E-05
  8     83       96           -67062.39691      -61059.02630    0.463275E-03    0.482578E-05
  8     84      192           -67062.42530      -61059.05468    0.277768E-02    0.144671E-04
  8     85      192           -67062.44172      -61059.07110    0.524234E-02    0.273039E-04
  8     86      192           -67062.41863      -61059.04802    0.214625E-02    0.111784E-04
  8     87       96           -67062.42418      -61059.05357    0.133016E-02    0.138558E-04
  8     88       96           -67062.41311      -61059.04249    0.866700E-03    0.902812E-05
  8     89      192           -67062.44060      -61059.06999    0.502124E-02    0.261523E-04
  8     90       48           -67062.41450      -61059.04389    0.457341E-03    0.952794E-05
  8     91       96           -67062.44096      -61059.07035    0.254563E-02    0.265170E-04
  8     92       48           -67062.47212      -61059.10151    0.424860E-02    0.885126E-04
  8     93       96           -67062.46959      -61059.09897    0.770354E-02    0.802452E-04
  8     94        6           -67062.34545      -61058.97483    0.395468E-05    0.659114E-06
  8     95       24           -67062.40391      -61059.03330    0.151830E-03    0.632623E-05
  8     96       48           -67062.45068      -61059.08007    0.185405E-02    0.386260E-04
  8     97       12           -67062.47861      -61059.10800    0.136504E-02    0.113754E-03
  9      1       16           -67812.76296      -61058.97102    0.909844E-05    0.568652E-06
  9      2       96           -67812.80679      -61059.01486    0.297552E-03    0.309950E-05
  9      3      192           -67812.77905      -61058.98711    0.203438E-03    0.105957E-05
  9      4      192           -67812.76004      -61058.96811    0.975503E-04    0.508074E-06
  9      5      192           -67812.79110      -61058.99916    0.324249E-03    0.168880E-05
  9      6      192           -67812.77669      -61058.98475    0.185746E-03    0.967427E-06
  9      7      192           -67812.78688      -61058.99494    0.275489E-03    0.143484E-05
  9      8      192           -67812.80827      -61059.01633    0.629973E-03    0.328111E-05
  9      9       96           -67812.81566      -61059.02372    0.419233E-03    0.436701E-05
  9     10       64           -67812.80977      -61059.01783    0.222553E-03    0.347739E-05
  9     11      192           -67812.79968      -61059.00774    0.451873E-03    0.235350E-05
  9     12       32           -67812.75844      -61058.96650    0.152779E-04    0.477435E-06
  9     13       96           -67812.76132      -61058.96938    0.512390E-04    0.533740E-06
  9     14      192           -67812.80434      -61059.01240    0.541129E-03    0.281838E-05
  9     15       96           -67812.81421      -61059.02227    0.396366E-03    0.412881E-05
  9     16       96           -67812.82611      -61059.03417    0.628190E-03    0.654365E-05
  9     17       96           -67812.75873      -61058.96679    0.463562E-04    0.482877E-06
  9     18       96           -67812.75730      -61058.96537    0.438701E-04    0.456980E-06
  9     19       96           -67812.77566      -61058.98373    0.892523E-04    0.929712E-06
  9     20       96           -67812.76941      -61058.97748    0.700822E-04    0.730023E-06
  9     21      192           -67812.79488      -61059.00294    0.375316E-03    0.195477E-05
  9     22      192           -67812.77850      -61058.98656    0.199163E-03    0.103731E-05
  9     23      192           -67812.78810      -61058.99616    0.288779E-03    0.150406E-05
  9     24      192           -67812.78696      -61058.99502    0.276300E-03    0.143906E-05
  9     25       48           -67812.77802      -61058.98608    0.488861E-04    0.101846E-05
  9     26       48           -67812.79165      -61058.99971    0.828053E-04    0.172511E-05
  9     27      192           -67812.81861      -61059.02667    0.939925E-03    0.489544E-05
  9     28      192           -67812.83925      -61059.04732    0.208888E-02    0.108796E-04
  9     29      192           -67812.83586      -61059.04392    0.183188E-02    0.954104E-05
  9     30       96           -67812.84881      -61059.05687    0.151147E-02    0.157445E-04
  9     31      192           -67812.84179      -61059.04985    0.230409E-02    0.120005E-04
  9     32      192           -67812.83873      -61059.04680    0.204720E-02    0.106625E-04
  9     33      192           -67812.81791      -61059.02597    0.914675E-03    0.476393E-05
  9     34       96           -67812.75800      -61058.96606    0.450585E-04    0.469360E-06
  9     35       96           -67812.77649      -61058.98456    0.921644E-04    0.960045E-06
  9     36      192           -67812.79496      -61059.00303    0.376595E-03    0.196143E-05
  9     37       96           -67812.78896      -61058.99702    0.149279E-03    0.155499E-05
  9     38      192           -67812.82654      -61059.03461    0.127755E-02    0.665392E-05
  9     39      192           -67812.80576      -61059.01382    0.571794E-03    0.297809E-05
  9     40       96           -67812.80616      -61059.01422    0.290321E-03    0.302418E-05
  9     41      192           -67812.82791      -61059.03597    0.134677E-02    0.701441E-05
  9     42       96           -67812.81007      -61059.01813    0.337713E-03    0.351784E-05
  9     43       96           -67812.84600      -61059.05406    0.135590E-02    0.141240E-04
  9     44       96           -67812.80759      -61059.01565    0.306821E-03    0.319605E-05
  9     45      192           -67812.78858      -61058.99665    0.294225E-03    0.153242E-05
  9     46      192           -67812.78535      -61058.99341    0.259617E-03    0.135217E-05
  9     47       96           -67812.80144      -61059.00950    0.241882E-03    0.251960E-05
  9     48      192           -67812.82713      -61059.03519    0.130669E-02    0.680568E-05
  9     49      192           -67812.79552      -61059.00358    0.384723E-03    0.200377E-05
  9     50      192           -67812.83546      -61059.04353    0.180396E-02    0.939564E-05
  9     51      192           -67812.81585      -61059.02391    0.844781E-03    0.439990E-05
  9     52      192           -67812.84622      -61059.05428    0.273498E-02    0.142447E-04
  9     53      192           -67812.85684      -61059.06490    0.412377E-02    0.214780E-04
  9     54       96           -67812.81905      -61059.02711    0.478067E-03    0.497986E-05
  9     55      192           -67812.82744      -61059.03550    0.132240E-02    0.688751E-05
  9     56      192           -67812.84162      -61059.04968    0.228872E-02    0.119204E-04
  9     57      192           -67812.85615      -61059.06421    0.401594E-02    0.209164E-04
