   x         T                   mu   
0.6250  473.00000000000000  0.013451780082846199
0.6250  873.00000000000000  0.030684141938763787
0.6250  1273.0000000000000  0.04817046507184841
0.6250  1673.0000000000000  0.06571974066889652
