
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.41424821991711      eV
 Composition: x =   0.62499999997774314     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  5     25      192           -64811.15418      -61059.08294    0.144757E-02    0.753942E-05
  5     26      192           -64811.14948      -61059.07824    0.128992E-02    0.671831E-05
  5     27       96           -64811.13234      -61059.06110    0.423582E-03    0.441232E-05
  5     28       96           -64811.14099      -61059.06975    0.523737E-03    0.545560E-05
  5     29       96           -64811.10918      -61059.03794    0.239977E-03    0.249976E-05
  5     30       48           -64811.11499      -61059.04375    0.138371E-03    0.288273E-05
  5     31       48           -64811.12250      -61059.05126    0.166349E-03    0.346561E-05
  5     32       96           -64811.15092      -61059.07968    0.668183E-03    0.696024E-05
  5     33       96           -64811.15329      -61059.08205    0.708221E-03    0.737731E-05
  5     34       48           -64811.17400      -61059.10276    0.588489E-03    0.122602E-04
  5     35       96           -64811.20776      -61059.13652    0.269463E-02    0.280691E-04
  6      1       48           -65561.52021      -61059.03472    0.110871E-03    0.230981E-05
  6      2       96           -65561.51663      -61059.03114    0.203122E-03    0.211585E-05
  6      3       96           -65561.53725      -61059.05176    0.336803E-03    0.350837E-05
  6      4       96           -65561.55042      -61059.06493    0.465289E-03    0.484676E-05
  6      5      192           -65561.54507      -61059.05958    0.816190E-03    0.425099E-05
  6      6      192           -65561.52659      -61059.04110    0.518692E-03    0.270152E-05
  6      7      192           -65561.55623      -61059.07074    0.107309E-02    0.558901E-05
  6      8       16           -65561.58156      -61059.09607    0.166489E-03    0.104056E-04
  6      9       48           -65561.53048      -61059.04499    0.142634E-03    0.297154E-05
  6     10      192           -65561.50648      -61059.02099    0.316655E-03    0.164924E-05
  6     11       96           -65561.50926      -61059.02377    0.169495E-03    0.176557E-05
  6     12       32           -65561.53261      -61059.04712    0.100208E-03    0.313149E-05
  6     13      192           -65561.53638      -61059.05089    0.659397E-03    0.343436E-05
  6     14      192           -65561.55508      -61059.06959    0.104329E-02    0.543380E-05
  6     15      192           -65561.56568      -61059.08019    0.135319E-02    0.704784E-05
  6     16      192           -65561.52769      -61059.04220    0.532842E-03    0.277522E-05
  6     17      192           -65561.54578      -61059.06029    0.830389E-03    0.432495E-05
  6     18       64           -65561.54481      -61059.05932    0.270314E-03    0.422365E-05
  6     19      192           -65561.55339      -61059.06791    0.100109E-02    0.521400E-05
  6     20       96           -65561.56876      -61059.08327    0.729682E-03    0.760086E-05
  6     21      192           -65561.56988      -61059.08439    0.150017E-02    0.781337E-05
  6     22      192           -65561.54427      -61059.05878    0.800190E-03    0.416765E-05
  6     23      192           -65561.55311      -61059.06762    0.994088E-03    0.517754E-05
  6     24      192           -65561.57385      -61059.08836    0.165343E-02    0.861163E-05
  6     25      192           -65561.56475      -61059.07926    0.132269E-02    0.688902E-05
  6     26       96           -65561.58096      -61059.09547    0.984436E-03    0.102545E-04
  6     27      192           -65561.56031      -61059.07482    0.118621E-02    0.617818E-05
  6     28       96           -65561.53571      -61059.05022    0.324379E-03    0.337895E-05
  6     29      192           -65561.55869      -61059.07320    0.113991E-02    0.593701E-05
  6     30      192           -65561.55524      -61059.06975    0.104747E-02    0.545557E-05
  6     31      192           -65561.55868      -61059.07319    0.113957E-02    0.593526E-05
  6     32      192           -65561.56461      -61059.07912    0.131812E-02    0.686523E-05
  6     33       48           -65561.50632      -61059.02083    0.788459E-04    0.164262E-05
  6     34      192           -65561.52438      -61059.03889    0.491270E-03    0.255870E-05
  6     35       32           -65561.54198      -61059.05649    0.126107E-03    0.394083E-05
  6     36      192           -65561.51409      -61059.02860    0.381664E-03    0.198783E-05
  6     37       48           -65561.51811      -61059.03262    0.105301E-03    0.219377E-05
  6     38       96           -65561.51989      -61059.03440    0.220003E-03    0.229170E-05
  6     39       96           -65561.51745      -61059.03196    0.207250E-03    0.215885E-05
  6     40       96           -65561.52718      -61059.04169    0.263102E-03    0.274064E-05
  6     41       48           -65561.51654      -61059.03105    0.101337E-03    0.211119E-05
  6     42      192           -65561.54816      -61059.06267    0.880471E-03    0.458579E-05
  6     43       24           -65561.51377      -61059.02828    0.473372E-04    0.197238E-05
  6     44       96           -65561.52518      -61059.03969    0.250497E-03    0.260935E-05
  6     45      192           -65561.54372      -61059.05823    0.789503E-03    0.411200E-05
  6     46      192           -65561.55012      -61059.06463    0.923731E-03    0.481110E-05
  6     47       96           -65561.54490      -61059.05941    0.406407E-03    0.423340E-05
  6     48       96           -65561.55341      -61059.06792    0.500753E-03    0.521618E-05
  6     49       96           -65561.57079      -61059.08530    0.766981E-03    0.798938E-05
  6     50       48           -65561.53532      -61059.04983    0.160621E-03    0.334628E-05
  6     51       96           -65561.57028      -61059.08479    0.757518E-03    0.789082E-05
  6     52      192           -65561.57470      -61059.08921    0.168823E-02    0.879288E-05
  6     53       96           -65561.57929      -61059.09380    0.944917E-03    0.984289E-05
  6     54       48           -65561.57496      -61059.08947    0.424811E-03    0.885024E-05
  6     55      192           -65561.56311      -61059.07762    0.127059E-02    0.661767E-05
  6     56       96           -65561.57904      -61059.09355    0.939140E-03    0.978270E-05
  6     57       16           -65561.54741      -61059.06192    0.720313E-04    0.450196E-05
  6     58       48           -65561.51364      -61059.02815    0.943683E-04    0.196601E-05
  6     59       48           -65561.55833      -61059.07284    0.282463E-03    0.588466E-05
  6     60       96           -65561.60610      -61059.12061    0.182394E-02    0.189993E-04
  6     61      192           -65561.59742      -61059.11193    0.294790E-02    0.153536E-04
  6     62       96           -65561.62828      -61059.14279    0.314317E-02    0.327413E-04
  6     63       96           -65561.60348      -61059.11799    0.171026E-02    0.178152E-04
  6     64       48           -65561.61413      -61059.12864    0.111058E-02    0.231370E-04
  6     65       48           -65561.59121      -61059.10572    0.632827E-03    0.131839E-04
  7      1      192           -66311.94451      -61059.04477    0.567531E-03    0.295589E-05
  7      2       48           -66311.97842      -61059.07869    0.326039E-03    0.679248E-05
  7      3       96           -66311.94963      -61059.04990    0.321785E-03    0.335193E-05
  7      4       96           -66311.91560      -61059.01586    0.139617E-03    0.145434E-05
  7      5       48           -66311.91094      -61059.01120    0.622574E-04    0.129703E-05
  7      6       96           -66311.93192      -61059.03218    0.208365E-03    0.217047E-05
  7      7       96           -66311.96458      -61059.06484    0.464328E-03    0.483675E-05
  7      8      192           -66311.94323      -61059.04349    0.550013E-03    0.286465E-05
  7      9      192           -66311.96152      -61059.06178    0.861450E-03    0.448672E-05
  7     10      192           -66311.97454      -61059.07480    0.118562E-02    0.617511E-05
  7     11      192           -66311.98827      -61059.08853    0.166058E-02    0.864885E-05
  7     12      192           -66311.96920      -61059.06947    0.104017E-02    0.541753E-05
  7     13      192           -66311.97897      -61059.07923    0.132178E-02    0.688425E-05
  7     14      192           -66311.95455      -61059.05481    0.725959E-03    0.378103E-05
  7     15      192           -66311.94879      -61059.04905    0.630351E-03    0.328308E-05
  7     16      192           -66311.97501      -61059.07527    0.119940E-02    0.624688E-05
  7     17      192           -66311.97941      -61059.07967    0.133606E-02    0.695863E-05
  7     18      192           -66311.97931      -61059.07957    0.133269E-02    0.694107E-05
  7     19       96           -66311.98554      -61059.08581    0.776538E-03    0.808894E-05
  7     20       96           -66311.97225      -61059.07252    0.560492E-03    0.583846E-05
  7     21      192           -66311.93300      -61059.03326    0.427899E-03    0.222864E-05
  7     22      192           -66311.95195      -61059.05221    0.681147E-03    0.354764E-05
  7     23       96           -66311.91308      -61059.01334    0.131243E-03    0.136711E-05
  7     24       96           -66311.92432      -61059.02458    0.172921E-03    0.180126E-05
  7     25      192           -66311.93376      -61059.03403    0.436016E-03    0.227092E-05
  7     26      192           -66311.94964      -61059.04990    0.643586E-03    0.335201E-05
  7     27      192           -66311.95674      -61059.05700    0.766125E-03    0.399023E-05
  7     28      192           -66311.94869      -61059.04895    0.628852E-03    0.327527E-05
  7     29       96           -66311.96376      -61059.06403    0.455092E-03    0.474054E-05
  7     30      192           -66311.92504      -61059.02530    0.351988E-03    0.183327E-05
  7     31       96           -66311.92608      -61059.02634    0.180529E-03    0.188051E-05
  7     32      192           -66311.94219      -61059.04246    0.536170E-03    0.279255E-05
  7     33      192           -66311.95534      -61059.05560    0.740257E-03    0.385551E-05
  7     34      192           -66311.93241      -61059.03267    0.421750E-03    0.219661E-05
  7     35      192           -66311.94584      -61059.04610    0.586355E-03    0.305393E-05
  7     36      192           -66311.96232      -61059.06258    0.878438E-03    0.457520E-05
  7     37      192           -66311.94051      -61059.04077    0.514507E-03    0.267972E-05
  7     38       96           -66311.94944      -61059.04971    0.320273E-03    0.333618E-05
  7     39      192           -66311.96984      -61059.07010    0.105650E-02    0.550259E-05
  7     40       96           -66311.93276      -61059.03302    0.212672E-03    0.221534E-05
  7     41      192           -66311.96916      -61059.06943    0.103914E-02    0.541221E-05
  7     42       96           -66311.96775      -61059.06801    0.501795E-03    0.522704E-05
  7     43       96           -66311.96666      -61059.06692    0.488566E-03    0.508923E-05
  7     44       96           -66311.99143      -61059.09169    0.897220E-03    0.934604E-05
  7     45       96           -66311.96841      -61059.06867    0.510049E-03    0.531301E-05
  7     46      192           -66311.97714      -61059.07740    0.126375E-02    0.658201E-05
  7     47      192           -66311.96119      -61059.06145    0.854524E-03    0.445065E-05
  7     48      192           -66311.99185      -61059.09211    0.181285E-02    0.944192E-05
  7     49      192           -66311.99770      -61059.09796    0.209279E-02    0.108999E-04
  7     50      192           -66311.97840      -61059.07867    0.130352E-02    0.678915E-05
  7     51       48           -66311.98007      -61059.08033    0.339500E-03    0.707292E-05
  7     52       96           -66311.96713      -61059.06740    0.494317E-03    0.514914E-05
  7     53       48           -66311.91035      -61059.01061    0.613642E-04    0.127842E-05
  7     54       96           -66311.93432      -61059.03458    0.220986E-03    0.230194E-05
  7     55      192           -66311.93864      -61059.03890    0.491412E-03    0.255944E-05
  7     56      192           -66311.94337      -61059.04363    0.551824E-03    0.287408E-05
  7     57       32           -66311.93053      -61059.03079    0.671248E-04    0.209765E-05
  7     58       96           -66311.95366      -61059.05392    0.355192E-03    0.369991E-05
  7     59       96           -66311.95312      -61059.05338    0.350517E-03    0.365122E-05
  7     60      192           -66311.96400      -61059.06427    0.915558E-03    0.476853E-05
  7     61       96           -66311.96270      -61059.06297    0.443420E-03    0.461896E-05
  7     62       16           -66311.93216      -61059.03242    0.349335E-04    0.218334E-05
  7     63       96           -66311.99363      -61059.09389    0.946885E-03    0.986338E-05
  7     64      192           -66312.02416      -61059.12442    0.400508E-02    0.208598E-04
  7     65      192           -66312.00195      -61059.10221    0.232267E-02    0.120972E-04
  7     66      192           -66312.02133      -61059.12160    0.373726E-02    0.194649E-04
  7     67      192           -66312.01008      -61059.11034    0.283531E-02    0.147672E-04
  7     68       64           -66311.99630      -61059.09657    0.674124E-03    0.105332E-04
  7     69       96           -66312.02607      -61059.12633    0.209892E-02    0.218637E-04
  7     70      192           -66312.01215      -61059.11241    0.298309E-02    0.155369E-04
  7     71      192           -66312.02303      -61059.12329    0.389586E-02    0.202909E-04
  7     72       96           -66311.98848      -61059.08875    0.834619E-03    0.869395E-05
  7     73      192           -66312.02080      -61059.12107    0.368880E-02    0.192125E-04
  7     74       96           -66311.98403      -61059.08429    0.748205E-03    0.779380E-05
  7     75       96           -66312.03621      -61059.13648    0.269189E-02    0.280406E-04
  7     76      192           -66311.98906      -61059.08932    0.169295E-02    0.881746E-05
  7     77       96           -66311.99918      -61059.09944    0.108501E-02    0.113021E-04
  7     78       96           -66311.95201      -61059.05227    0.341059E-03    0.355269E-05
  7     79       96           -66311.97882      -61059.07909    0.658509E-03    0.685947E-05
  7     80       48           -66311.97449      -61059.07475    0.296028E-03    0.616724E-05
  7     81       32           -66312.00074      -61059.10100    0.375825E-03    0.117445E-04
  7     82       16           -66312.07070      -61059.17096    0.104557E-02    0.653480E-04
  8      1       48           -67062.37149      -61059.05750    0.193889E-03    0.403936E-05
  8      2       96           -67062.33935      -61059.02537    0.176274E-03    0.183619E-05
  8      3      192           -67062.38655      -61059.07257    0.112233E-02    0.584545E-05
  8      4      192           -67062.36876      -61059.05477    0.725296E-03    0.377758E-05
  8      5      192           -67062.39867      -61059.08468    0.151086E-02    0.786908E-05
  8      6      192           -67062.39225      -61059.07826    0.129069E-02    0.672232E-05
  8      7       96           -67062.35957      -61059.04558    0.289460E-03    0.301520E-05
  8      8      192           -67062.33768      -61059.02369    0.338379E-03    0.176239E-05
  8      9      192           -67062.35671      -61059.04273    0.539770E-03    0.281130E-05
  8     10       96           -67062.36931      -61059.05532    0.367575E-03    0.382890E-05
  8     11      192           -67062.37592      -61059.06194    0.864727E-03    0.450379E-05
  8     12      192           -67062.37400      -61059.06002    0.824939E-03    0.429656E-05
  8     13       48           -67062.32089      -61059.00690    0.560321E-04    0.116733E-05
  8     14      192           -67062.34967      -61059.03569    0.454115E-03    0.236518E-05
  8     15      192           -67062.34013      -61059.02614    0.359342E-03    0.187157E-05
  8     16      192           -67062.35628      -61059.04229    0.534027E-03    0.278139E-05
  8     17      192           -67062.36970      -61059.05571    0.742253E-03    0.386590E-05
  8     18      192           -67062.36911      -61059.05512    0.731605E-03    0.381044E-05
  8     19       96           -67062.36918      -61059.05520    0.366458E-03    0.381727E-05
  8     20       96           -67062.38028      -61059.06629    0.481129E-03    0.501176E-05
  8     21       96           -67062.35428      -61059.04030    0.254259E-03    0.264853E-05
  8     22      192           -67062.36855      -61059.05456    0.721551E-03    0.375808E-05
  8     23      192           -67062.39009      -61059.07610    0.122410E-02    0.637552E-05
  8     24       96           -67062.37760      -61059.06361    0.450490E-03    0.469261E-05
  8     25       48           -67062.40669      -61059.09271    0.459908E-03    0.958141E-05
  8     26       96           -67062.38834      -61059.07435    0.586299E-03    0.610728E-05
  8     27       12           -67062.33386      -61059.01988    0.192572E-04    0.160476E-05
  8     28       96           -67062.36664      -61059.05266    0.344310E-03    0.358657E-05
  8     29       96           -67062.36557      -61059.05158    0.335340E-03    0.349313E-05
  8     30       96           -67062.38265      -61059.06866    0.509897E-03    0.531142E-05
  8     31      192           -67062.37600      -61059.06201    0.866362E-03    0.451230E-05
  8     32      192           -67062.40881      -61059.09482    0.193761E-02    0.100917E-04
  8     33      192           -67062.39069      -61059.07670    0.124228E-02    0.647022E-05
  8     34      192           -67062.39482      -61059.08083    0.137472E-02    0.716000E-05
  8     35      192           -67062.39888      -61059.08489    0.151870E-02    0.790992E-05
  8     36       48           -67062.38652      -61059.07253    0.280334E-03    0.584029E-05
  8     37       48           -67062.41005      -61059.09607    0.499426E-03    0.104047E-04
  8     38      192           -67062.33684      -61059.02286    0.331509E-03    0.172661E-05
  8     39      192           -67062.34865      -61059.03467    0.442936E-03    0.230696E-05
  8     40      192           -67062.35818      -61059.04420    0.559592E-03    0.291454E-05
  8     41       24           -67062.32830      -61059.01431    0.336007E-04    0.140003E-05
  8     42      192           -67062.35732      -61059.04334    0.547895E-03    0.285362E-05
  8     43       96           -67062.36696      -61059.05297    0.346982E-03    0.361439E-05
  8     44       96           -67062.37934      -61059.06536    0.470195E-03    0.489787E-05
  8     45       48           -67062.35793      -61059.04395    0.139043E-03    0.289672E-05
  8     46       96           -67062.36611      -61059.05212    0.339821E-03    0.353980E-05
  8     47      192           -67062.37410      -61059.06011    0.826904E-03    0.430679E-05
  8     48      192           -67062.38632      -61059.07234    0.111607E-02    0.581285E-05
  8     49      192           -67062.36835      -61059.05437    0.718143E-03    0.374033E-05
  8     50       48           -67062.36430      -61059.05032    0.162566E-03    0.338680E-05
  8     51       96           -67062.35851      -61059.04452    0.282022E-03    0.293773E-05
  8     52      192           -67062.41745      -61059.10346    0.239499E-02    0.124739E-04
  8     53      192           -67062.39766      -61059.08367    0.147396E-02    0.767686E-05
  8     54      192           -67062.42900      -61059.11501    0.317956E-02    0.165602E-04
  8     55       48           -67062.40622      -61059.09224    0.454646E-03    0.947180E-05
  8     56      192           -67062.41988      -61059.10589    0.254217E-02    0.132405E-04
  8     57      192           -67062.41906      -61059.10508    0.249179E-02    0.129781E-04
  8     58       96           -67062.42897      -61059.11498    0.158877E-02    0.165497E-04
  8     59      192           -67062.42367      -61059.10969    0.279044E-02    0.145335E-04
  8     60      192           -67062.43777      -61059.12379    0.394373E-02    0.205402E-04
  8     61      192           -67062.40146      -61059.08747    0.161798E-02    0.842699E-05
  8     62      192           -67062.43244      -61059.11846    0.346023E-02    0.180221E-04
  8     63      192           -67062.44145      -61059.12747    0.431625E-02    0.224804E-04
  8     64      192           -67062.39707      -61059.08308    0.145274E-02    0.756635E-05
  8     65       96           -67062.40749      -61059.09350    0.937886E-03    0.976965E-05
  8     66      192           -67062.42128      -61059.10730    0.263127E-02    0.137045E-04
  8     67      192           -67062.40120      -61059.08722    0.160777E-02    0.837382E-05
  8     68       96           -67062.35701      -61059.04302    0.271839E-03    0.283165E-05
  8     69       96           -67062.35604      -61059.04205    0.265446E-03    0.276506E-05
  8     70      192           -67062.37643      -61059.06244    0.875486E-03    0.455982E-05
  8     71       96           -67062.37170      -61059.05771    0.389801E-03    0.406042E-05
  8     72       96           -67062.39875      -61059.08477    0.757027E-03    0.788570E-05
  8     73      192           -67062.40666      -61059.09267    0.183805E-02    0.957319E-05
  8     74       96           -67062.41114      -61059.09716    0.102590E-02    0.106864E-04
  8     75       96           -67062.42871      -61059.11473    0.157878E-02    0.164456E-04
  8     76       24           -67062.40570      -61059.09171    0.224408E-03    0.935035E-05
  8     77       96           -67062.36628      -61059.05230    0.341300E-03    0.355520E-05
  8     78       96           -67062.36486      -61059.05088    0.329630E-03    0.343365E-05
  8     79       48           -67062.36441      -61059.05043    0.162990E-03    0.339562E-05
  8     80      192           -67062.39150      -61059.07752    0.126728E-02    0.660041E-05
  8     81      192           -67062.37530      -61059.06131    0.851569E-03    0.443525E-05
  8     82       96           -67062.41244      -61059.09845    0.105896E-02    0.110309E-04
  8     83       96           -67062.39691      -61059.08293    0.723595E-03    0.753745E-05
  8     84      192           -67062.42530      -61059.11131    0.290365E-02    0.151232E-04
  8     85      192           -67062.44172      -61059.12773    0.434408E-02    0.226254E-04
  8     86      192           -67062.41863      -61059.10464    0.246552E-02    0.128412E-04
  8     87       96           -67062.42418      -61059.11019    0.141261E-02    0.147147E-04
  8     88       96           -67062.41311      -61059.09912    0.107654E-02    0.112140E-04
  8     89      192           -67062.44060      -61059.12662    0.422696E-02    0.220154E-04
  8     90       48           -67062.41450      -61059.10051    0.556984E-03    0.116038E-04
  8     91       96           -67062.44096      -61059.12697    0.213213E-02    0.222096E-04
  8     92       48           -67062.47212      -61059.15814    0.228982E-02    0.477045E-04
  8     93       96           -67062.46959      -61059.15560    0.430348E-02    0.448280E-04
  8     94        6           -67062.34545      -61059.03146    0.127938E-04    0.213230E-05
  8     95       24           -67062.40391      -61059.08993    0.214788E-03    0.894949E-05
  8     96       48           -67062.45068      -61059.13670    0.135329E-02    0.281936E-04
  8     97       12           -67062.47861      -61059.16462    0.671194E-03    0.559329E-04
  9      1       16           -67812.76296      -61059.03472    0.369592E-04    0.230995E-05
  9      2       96           -67812.80679      -61059.07856    0.650075E-03    0.677161E-05
  9      3      192           -67812.77905      -61059.05081    0.658158E-03    0.342791E-05
  9      4      192           -67812.76004      -61059.03181    0.412930E-03    0.215068E-05
  9      5      192           -67812.79110      -61059.06286    0.884571E-03    0.460714E-05
  9      6      192           -67812.77669      -61059.04846    0.621255E-03    0.323570E-05
  9      7      192           -67812.78688      -61059.05865    0.797707E-03    0.415472E-05
  9      8      192           -67812.80827      -61059.08003    0.134796E-02    0.702063E-05
  9      9       96           -67812.81566      -61059.08742    0.807975E-03    0.841640E-05
  9     10       64           -67812.80977      -61059.08153    0.466187E-03    0.728417E-05
  9     11      192           -67812.79968      -61059.07144    0.109182E-02    0.568657E-05
  9     12       32           -67812.75844      -61059.03020    0.661594E-04    0.206748E-05
  9     13       96           -67812.76132      -61059.03308    0.213020E-03    0.221896E-05
  9     14      192           -67812.80434      -61059.07610    0.122406E-02    0.637533E-05
  9     15       96           -67812.81421      -61059.08597    0.779737E-03    0.812226E-05
  9     16       96           -67812.82611      -61059.09788    0.104423E-02    0.108774E-04
  9     17       96           -67812.75873      -61059.03050    0.199910E-03    0.208240E-05
  9     18       96           -67812.75730      -61059.02907    0.193042E-03    0.201085E-05
  9     19       96           -67812.77566      -61059.04743    0.302891E-03    0.315512E-05
  9     20       96           -67812.76941      -61059.04118    0.259826E-03    0.270652E-05
  9     21      192           -67812.79488      -61059.06664    0.970552E-03    0.505496E-05
  9     22      192           -67812.77850      -61059.05026    0.649353E-03    0.338204E-05
  9     23      192           -67812.78810      -61059.05987    0.821904E-03    0.428075E-05
  9     24      192           -67812.78696      -61059.05873    0.799196E-03    0.416248E-05
  9     25       48           -67812.77802      -61059.04979    0.160461E-03    0.334294E-05
  9     26       48           -67812.79165      -61059.06341    0.224147E-03    0.466973E-05
  9     27      192           -67812.81861      -61059.09038    0.173737E-02    0.904879E-05
  9     28      192           -67812.83925      -61059.11102    0.288312E-02    0.150162E-04
  9     29      192           -67812.83586      -61059.10763    0.265277E-02    0.138165E-04
  9     30       96           -67812.84881      -61059.12058    0.182239E-02    0.189832E-04
  9     31      192           -67812.84179      -61059.11356    0.306812E-02    0.159798E-04
  9     32      192           -67812.83873      -61059.11050    0.284650E-02    0.148255E-04
  9     33      192           -67812.81791      -61059.08967    0.170762E-02    0.889384E-05
  9     34       96           -67812.75800      -61059.02976    0.196342E-03    0.204523E-05
  9     35       96           -67812.77649      -61059.04826    0.309122E-03    0.322002E-05
  9     36      192           -67812.79496      -61059.06673    0.972649E-03    0.506588E-05
  9     37       96           -67812.78896      -61059.06073    0.419725E-03    0.437214E-05
  9     38      192           -67812.82654      -61059.09831    0.211071E-02    0.109933E-04
  9     39      192           -67812.80576      -61059.07753    0.126761E-02    0.660215E-05
  9     40       96           -67812.80616      -61059.07792    0.640010E-03    0.666677E-05
  9     41      192           -67812.82791      -61059.09967    0.218253E-02    0.113674E-04
  9     42       96           -67812.81007      -61059.08183    0.704428E-03    0.733780E-05
  9     43       96           -67812.84600      -61059.11777    0.170107E-02    0.177194E-04
  9     44       96           -67812.80759      -61059.07935    0.662846E-03    0.690465E-05
  9     45      192           -67812.78858      -61059.06035    0.831701E-03    0.433178E-05
  9     46      192           -67812.78535      -61059.05712    0.768243E-03    0.400127E-05
  9     47       96           -67812.80144      -61059.07321    0.570041E-03    0.593793E-05
  9     48      192           -67812.82713      -61059.09889    0.214111E-02    0.111516E-04
  9     49      192           -67812.79552      -61059.06728    0.985911E-03    0.513496E-05
  9     50      192           -67812.83546      -61059.10723    0.262706E-02    0.136826E-04
  9     51      192           -67812.81585      -61059.08762    0.162366E-02    0.845656E-05
  9     52      192           -67812.84622      -61059.11799    0.342054E-02    0.178153E-04
  9     53      192           -67812.85684      -61059.12860    0.443821E-02    0.231157E-04
  9     54       96           -67812.81905      -61059.09082    0.878155E-03    0.914745E-05
  9     55      192           -67812.82744      -61059.09920    0.215741E-02    0.112365E-04
  9     56      192           -67812.84162      -61059.11338    0.305513E-02    0.159121E-04
  9     57      192           -67812.85615      -61059.12792    0.436425E-02    0.227304E-04
