   x         T                   mu   
0.6870  473.00000000000000  0.020029946304816804
0.6870  873.00000000000000  0.046318843457811454
0.6870  1273.0000000000000  0.07311528909599474
0.6870  1673.0000000000000  0.1000565254933008
