
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.40767005369514      eV
 Composition: x =   0.68700000001401040     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  6     20       96           -65561.56876      -61059.12274    0.352685E-03    0.367380E-05
  6     21      192           -65561.56988      -61059.12386    0.725091E-03    0.377652E-05
  6     22      192           -65561.54427      -61059.09824    0.386764E-03    0.201439E-05
  6     23      192           -65561.55311      -61059.10709    0.480483E-03    0.250251E-05
  6     24      192           -65561.57385      -61059.12783    0.799170E-03    0.416235E-05
  6     25      192           -65561.56475      -61059.11873    0.639310E-03    0.332974E-05
  6     26       96           -65561.58096      -61059.13494    0.475818E-03    0.495643E-05
  6     27      192           -65561.56031      -61059.11429    0.573343E-03    0.298616E-05
  6     28       96           -65561.53571      -61059.08969    0.156785E-03    0.163318E-05
  6     29      192           -65561.55869      -61059.11267    0.550962E-03    0.286959E-05
  6     30      192           -65561.55524      -61059.10922    0.506284E-03    0.263690E-05
  6     31      192           -65561.55868      -61059.11266    0.550800E-03    0.286875E-05
  6     32      192           -65561.56461      -61059.11859    0.637102E-03    0.331824E-05
  6     33       48           -65561.50632      -61059.06029    0.381094E-04    0.793945E-06
  6     34      192           -65561.52438      -61059.07836    0.237450E-03    0.123672E-05
  6     35       32           -65561.54198      -61059.09596    0.609524E-04    0.190476E-05
  6     36      192           -65561.51409      -61059.06807    0.184473E-03    0.960799E-06
  6     37       48           -65561.51811      -61059.07209    0.508962E-04    0.106034E-05
  6     38       96           -65561.51989      -61059.07387    0.106336E-03    0.110767E-05
  6     39       96           -65561.51745      -61059.07143    0.100172E-03    0.104346E-05
  6     40       96           -65561.52718      -61059.08116    0.127168E-03    0.132466E-05
  6     41       48           -65561.51654      -61059.07052    0.489802E-04    0.102042E-05
  6     42      192           -65561.54816      -61059.10214    0.425567E-03    0.221649E-05
  6     43       24           -65561.51377      -61059.06775    0.228800E-04    0.953332E-06
  6     44       96           -65561.52518      -61059.07916    0.121075E-03    0.126120E-05
  6     45      192           -65561.54372      -61059.09770    0.381599E-03    0.198749E-05
  6     46      192           -65561.55012      -61059.10410    0.446476E-03    0.232540E-05
  6     47       96           -65561.54490      -61059.09888    0.196433E-03    0.204617E-05
  6     48       96           -65561.55341      -61059.10739    0.242034E-03    0.252119E-05
  6     49       96           -65561.57079      -61059.12477    0.370713E-03    0.386159E-05
  6     50       48           -65561.53532      -61059.08930    0.776348E-04    0.161739E-05
  6     51       96           -65561.57028      -61059.12426    0.366139E-03    0.381395E-05
  6     52      192           -65561.57470      -61059.12868    0.815991E-03    0.424995E-05
  6     53       96           -65561.57929      -61059.13327    0.456717E-03    0.475746E-05
  6     54       48           -65561.57496      -61059.12894    0.205328E-03    0.427767E-05
  6     55      192           -65561.56311      -61059.11709    0.614128E-03    0.319858E-05
  6     56       96           -65561.57904      -61059.13302    0.453924E-03    0.472837E-05
  6     57       16           -65561.54741      -61059.10139    0.348156E-04    0.217598E-05
  6     58       48           -65561.51364      -61059.06762    0.456120E-04    0.950250E-06
  6     59       48           -65561.55833      -61059.11231    0.136526E-03    0.284429E-05
  6     60       96           -65561.60610      -61059.16008    0.881581E-03    0.918314E-05
  6     61      192           -65561.59742      -61059.15140    0.142484E-02    0.742102E-05
  6     62       96           -65561.62828      -61059.18226    0.151922E-02    0.158252E-04
  6     63       96           -65561.60348      -61059.15746    0.826636E-03    0.861080E-05
  6     64       48           -65561.61413      -61059.16811    0.536787E-03    0.111831E-04
  6     65       48           -65561.59121      -61059.14519    0.305871E-03    0.637231E-05
  7      1      192           -66311.94451      -61059.09082    0.322354E-03    0.167892E-05
  7      2       48           -66311.97842      -61059.12473    0.185188E-03    0.385808E-05
  7      3       96           -66311.94963      -61059.09594    0.182772E-03    0.190387E-05
  7      4       96           -66311.91560      -61059.06191    0.793012E-04    0.826054E-06
  7      5       48           -66311.91094      -61059.05724    0.353617E-04    0.736703E-06
  7      6       96           -66311.93192      -61059.07823    0.118350E-03    0.123281E-05
  7      7       96           -66311.96458      -61059.11089    0.263735E-03    0.274724E-05
  7      8      192           -66311.94323      -61059.08954    0.312403E-03    0.162710E-05
  7      9      192           -66311.96152      -61059.10783    0.489297E-03    0.254842E-05
  7     10      192           -66311.97454      -61059.12085    0.673424E-03    0.350742E-05
  7     11      192           -66311.98827      -61059.13458    0.943196E-03    0.491248E-05
  7     12      192           -66311.96920      -61059.11551    0.590806E-03    0.307711E-05
  7     13      192           -66311.97897      -61059.12528    0.750759E-03    0.391021E-05
  7     14      192           -66311.95455      -61059.10085    0.412339E-03    0.214760E-05
  7     15      192           -66311.94879      -61059.09510    0.358034E-03    0.186476E-05
  7     16      192           -66311.97501      -61059.12132    0.681251E-03    0.354818E-05
  7     17      192           -66311.97941      -61059.12572    0.758870E-03    0.395245E-05
  7     18      192           -66311.97931      -61059.12561    0.756955E-03    0.394247E-05
  7     19       96           -66311.98554      -61059.13185    0.441068E-03    0.459446E-05
  7     20       96           -66311.97225      -61059.11856    0.318356E-03    0.331620E-05
  7     21      192           -66311.93300      -61059.07931    0.243043E-03    0.126585E-05
  7     22      192           -66311.95195      -61059.09826    0.386887E-03    0.201503E-05
  7     23       96           -66311.91308      -61059.05939    0.745450E-04    0.776510E-06
  7     24       96           -66311.92432      -61059.07063    0.982178E-04    0.102310E-05
  7     25      192           -66311.93376      -61059.08007    0.247654E-03    0.128986E-05
  7     26      192           -66311.94964      -61059.09595    0.365552E-03    0.190392E-05
  7     27      192           -66311.95674      -61059.10305    0.435153E-03    0.226642E-05
  7     28      192           -66311.94869      -61059.09500    0.357183E-03    0.186033E-05
  7     29       96           -66311.96376      -61059.11007    0.258489E-03    0.269259E-05
  7     30      192           -66311.92504      -61059.07135    0.199927E-03    0.104128E-05
  7     31       96           -66311.92608      -61059.07239    0.102539E-03    0.106812E-05
  7     32      192           -66311.94219      -61059.08850    0.304540E-03    0.158615E-05
  7     33      192           -66311.95534      -61059.10165    0.420460E-03    0.218990E-05
  7     34      192           -66311.93241      -61059.07872    0.239551E-03    0.124766E-05
  7     35      192           -66311.94584      -61059.09215    0.333045E-03    0.173461E-05
  7     36      192           -66311.96232      -61059.10863    0.498946E-03    0.259868E-05
  7     37      192           -66311.94051      -61059.08682    0.292236E-03    0.152206E-05
  7     38       96           -66311.94944      -61059.09575    0.181913E-03    0.189492E-05
  7     39      192           -66311.96984      -61059.11615    0.600082E-03    0.312543E-05
  7     40       96           -66311.93276      -61059.07906    0.120796E-03    0.125830E-05
  7     41      192           -66311.96916      -61059.11547    0.590226E-03    0.307410E-05
  7     42       96           -66311.96775      -61059.11405    0.285016E-03    0.296892E-05
  7     43       96           -66311.96666      -61059.11297    0.277502E-03    0.289065E-05
  7     44       96           -66311.99143      -61059.13774    0.509614E-03    0.530848E-05
  7     45       96           -66311.96841      -61059.11472    0.289704E-03    0.301775E-05
  7     46      192           -66311.97714      -61059.12345    0.717798E-03    0.373853E-05
  7     47      192           -66311.96119      -61059.10750    0.485363E-03    0.252793E-05
  7     48      192           -66311.99185      -61059.13816    0.102968E-02    0.536294E-05
  7     49      192           -66311.99770      -61059.14401    0.118869E-02    0.619108E-05
  7     50      192           -66311.97840      -61059.12471    0.740388E-03    0.385619E-05
  7     51       48           -66311.98007      -61059.12638    0.192833E-03    0.401736E-05
  7     52       96           -66311.96713      -61059.11344    0.280769E-03    0.292467E-05
  7     53       48           -66311.91035      -61059.05666    0.348544E-04    0.726134E-06
  7     54       96           -66311.93432      -61059.08063    0.125518E-03    0.130748E-05
  7     55      192           -66311.93864      -61059.08495    0.279118E-03    0.145374E-05
  7     56      192           -66311.94337      -61059.08968    0.313432E-03    0.163246E-05
  7     57       32           -66311.93053      -61059.07684    0.381264E-04    0.119145E-05
  7     58       96           -66311.95366      -61059.09997    0.201746E-03    0.210152E-05
  7     59       96           -66311.95312      -61059.09943    0.199091E-03    0.207387E-05
  7     60      192           -66311.96400      -61059.11031    0.520030E-03    0.270849E-05
  7     61       96           -66311.96270      -61059.10901    0.251859E-03    0.262353E-05
  7     62       16           -66311.93216      -61059.07847    0.198419E-04    0.124012E-05
  7     63       96           -66311.99363      -61059.13994    0.537824E-03    0.560233E-05
  7     64      192           -66312.02416      -61059.17047    0.227485E-02    0.118482E-04
  7     65      192           -66312.00195      -61059.14826    0.131926E-02    0.687113E-05
  7     66      192           -66312.02133      -61059.16764    0.212274E-02    0.110559E-04
  7     67      192           -66312.01008      -61059.15639    0.161043E-02    0.838768E-05
  7     68       64           -66311.99630      -61059.14261    0.382897E-03    0.598277E-05
  7     69       96           -66312.02607      -61059.17238    0.119217E-02    0.124184E-04
  7     70      192           -66312.01215      -61059.15846    0.169437E-02    0.882487E-05
  7     71      192           -66312.02303      -61059.16934    0.221282E-02    0.115251E-04
  7     72       96           -66311.98848      -61059.13479    0.474057E-03    0.493810E-05
  7     73      192           -66312.02080      -61059.16711    0.209521E-02    0.109126E-04
  7     74       96           -66311.98403      -61059.13034    0.424975E-03    0.442682E-05
  7     75       96           -66312.03621      -61059.18252    0.152898E-02    0.159268E-04
  7     76      192           -66311.98906      -61059.13537    0.961585E-03    0.500825E-05
  7     77       96           -66311.99918      -61059.14549    0.616275E-03    0.641953E-05
  7     78       96           -66311.95201      -61059.09832    0.193719E-03    0.201790E-05
  7     79       96           -66311.97882      -61059.12513    0.374028E-03    0.389613E-05
  7     80       48           -66311.97449      -61059.12080    0.168141E-03    0.350295E-05
  7     81       32           -66312.00074      -61059.14705    0.213466E-03    0.667081E-05
  7     82       16           -66312.07070      -61059.21701    0.593875E-03    0.371172E-04
  8      1       48           -67062.37149      -61059.11013    0.129415E-03    0.269616E-05
  8      2       96           -67062.33935      -61059.07799    0.117658E-03    0.122560E-05
  8      3      192           -67062.38655      -61059.12519    0.749121E-03    0.390167E-05
  8      4      192           -67062.36876      -61059.10740    0.484114E-03    0.252143E-05
  8      5      192           -67062.39867      -61059.13731    0.100846E-02    0.525238E-05
  8      6      192           -67062.39225      -61059.13089    0.861495E-03    0.448696E-05
  8      7       96           -67062.35957      -61059.09821    0.193206E-03    0.201256E-05
  8      8      192           -67062.33768      -61059.07632    0.225858E-03    0.117634E-05
  8      9      192           -67062.35671      -61059.09535    0.360281E-03    0.187646E-05
  8     10       96           -67062.36931      -61059.10795    0.245345E-03    0.255568E-05
  8     11      192           -67062.37592      -61059.11456    0.577180E-03    0.300615E-05
  8     12      192           -67062.37400      -61059.11264    0.550623E-03    0.286783E-05
  8     13       48           -67062.32089      -61059.05953    0.373998E-04    0.779162E-06
  8     14      192           -67062.34967      -61059.08831    0.303109E-03    0.157869E-05
  8     15      192           -67062.34013      -61059.07877    0.239850E-03    0.124922E-05
  8     16      192           -67062.35628      -61059.09492    0.356448E-03    0.185650E-05
  8     17      192           -67062.36970      -61059.10834    0.495433E-03    0.258038E-05
  8     18      192           -67062.36911      -61059.10775    0.488325E-03    0.254336E-05
  8     19       96           -67062.36918      -61059.10782    0.244600E-03    0.254792E-05
  8     20       96           -67062.38028      -61059.11892    0.321140E-03    0.334521E-05
  8     21       96           -67062.35428      -61059.09292    0.169711E-03    0.176782E-05
  8     22      192           -67062.36855      -61059.10718    0.481614E-03    0.250841E-05
  8     23      192           -67062.39009      -61059.12873    0.817051E-03    0.425547E-05
  8     24       96           -67062.37760      -61059.11624    0.300689E-03    0.313218E-05
  8     25       48           -67062.40669      -61059.14533    0.306975E-03    0.639532E-05
  8     26       96           -67062.38834      -61059.12698    0.391338E-03    0.407643E-05
  8     27       12           -67062.33386      -61059.07250    0.128536E-04    0.107113E-05
  8     28       96           -67062.36664      -61059.10528    0.229817E-03    0.239393E-05
  8     29       96           -67062.36557      -61059.10420    0.223830E-03    0.233156E-05
  8     30       96           -67062.38265      -61059.12129    0.340341E-03    0.354522E-05
  8     31      192           -67062.37600      -61059.11464    0.578272E-03    0.301183E-05
  8     32      192           -67062.40881      -61059.14745    0.129330E-02    0.673592E-05
  8     33      192           -67062.39069      -61059.12933    0.829187E-03    0.431868E-05
  8     34      192           -67062.39482      -61059.13346    0.917586E-03    0.477909E-05
  8     35      192           -67062.39888      -61059.13752    0.101369E-02    0.527964E-05
  8     36       48           -67062.38652      -61059.12515    0.187115E-03    0.389823E-05
  8     37       48           -67062.41005      -61059.14869    0.333352E-03    0.694484E-05
  8     38      192           -67062.33684      -61059.07548    0.221273E-03    0.115246E-05
  8     39      192           -67062.34865      -61059.08729    0.295647E-03    0.153983E-05
  8     40      192           -67062.35818      -61059.09682    0.373511E-03    0.194537E-05
  8     41       24           -67062.32830      -61059.06694    0.224275E-04    0.934480E-06
  8     42      192           -67062.35732      -61059.09596    0.365704E-03    0.190471E-05
  8     43       96           -67062.36696      -61059.10560    0.231600E-03    0.241250E-05
  8     44       96           -67062.37934      -61059.11798    0.313842E-03    0.326918E-05
  8     45       48           -67062.35793      -61059.09657    0.928069E-04    0.193348E-05
  8     46       96           -67062.36611      -61059.10475    0.226820E-03    0.236271E-05
  8     47      192           -67062.37410      -61059.11274    0.551935E-03    0.287466E-05
  8     48      192           -67062.38632      -61059.12496    0.744942E-03    0.387991E-05
  8     49      192           -67062.36835      -61059.10699    0.479339E-03    0.249656E-05
  8     50       48           -67062.36430      -61059.10294    0.108508E-03    0.226059E-05
  8     51       96           -67062.35851      -61059.09715    0.188242E-03    0.196085E-05
  8     52      192           -67062.41745      -61059.15609    0.159858E-02    0.832596E-05
  8     53      192           -67062.39766      -61059.13630    0.983824E-03    0.512408E-05
  8     54      192           -67062.42900      -61059.16764    0.212227E-02    0.110535E-04
  8     55       48           -67062.40622      -61059.14486    0.303463E-03    0.632215E-05
  8     56      192           -67062.41988      -61059.15852    0.169683E-02    0.883764E-05
  8     57      192           -67062.41906      -61059.15770    0.166319E-02    0.866247E-05
  8     58       96           -67062.42897      -61059.16761    0.106046E-02    0.110464E-04
  8     59      192           -67062.42367      -61059.16231    0.186254E-02    0.970071E-05
  8     60      192           -67062.43777      -61059.17641    0.263232E-02    0.137100E-04
  8     61      192           -67062.40146      -61059.14010    0.107996E-02    0.562477E-05
  8     62      192           -67062.43244      -61059.17108    0.230961E-02    0.120292E-04
  8     63      192           -67062.44145      -61059.18009    0.288097E-02    0.150050E-04
  8     64      192           -67062.39707      -61059.13571    0.969662E-03    0.505032E-05
  8     65       96           -67062.40749      -61059.14613    0.626012E-03    0.652096E-05
  8     66      192           -67062.42128      -61059.15992    0.175629E-02    0.914736E-05
  8     67      192           -67062.40120      -61059.13984    0.107314E-02    0.558928E-05
  8     68       96           -67062.35701      -61059.09565    0.181444E-03    0.189005E-05
  8     69       96           -67062.35604      -61059.09468    0.177177E-03    0.184560E-05
  8     70      192           -67062.37643      -61059.11507    0.584361E-03    0.304355E-05
  8     71       96           -67062.37170      -61059.11034    0.260181E-03    0.271022E-05
  8     72       96           -67062.39875      -61059.13739    0.505294E-03    0.526348E-05
  8     73      192           -67062.40666      -61059.14530    0.122685E-02    0.638983E-05
  8     74       96           -67062.41114      -61059.14978    0.684758E-03    0.713289E-05
  8     75       96           -67062.42871      -61059.16735    0.105379E-02    0.109770E-04
  8     76       24           -67062.40570      -61059.14434    0.149786E-03    0.624109E-05
  8     77       96           -67062.36628      -61059.10492    0.227808E-03    0.237300E-05
  8     78       96           -67062.36486      -61059.10350    0.220019E-03    0.229186E-05
  8     79       48           -67062.36441      -61059.10305    0.108791E-03    0.226647E-05
  8     80      192           -67062.39150      -61059.13014    0.845871E-03    0.440558E-05
  8     81      192           -67062.37530      -61059.11394    0.568397E-03    0.296040E-05
  8     82       96           -67062.41244      -61059.15107    0.706828E-03    0.736279E-05
  8     83       96           -67062.39691      -61059.13555    0.482979E-03    0.503103E-05
  8     84      192           -67062.42530      -61059.16394    0.193810E-02    0.100943E-04
  8     85      192           -67062.44172      -61059.18036    0.289955E-02    0.151018E-04
  8     86      192           -67062.41863      -61059.15727    0.164566E-02    0.857115E-05
  8     87       96           -67062.42418      -61059.16282    0.942878E-03    0.982165E-05
  8     88       96           -67062.41311      -61059.15175    0.718560E-03    0.748500E-05
  8     89      192           -67062.44060      -61059.17924    0.282137E-02    0.146947E-04
  8     90       48           -67062.41450      -61059.15314    0.371771E-03    0.774523E-05
  8     91       96           -67062.44096      -61059.17960    0.142313E-02    0.148243E-04
  8     92       48           -67062.47212      -61059.21076    0.152839E-02    0.318414E-04
  8     93       96           -67062.46959      -61059.20823    0.287245E-02    0.299214E-04
  8     94        6           -67062.34545      -61059.08409    0.853949E-05    0.142325E-05
  8     95       24           -67062.40391      -61059.14255    0.143365E-03    0.597352E-05
  8     96       48           -67062.45068      -61059.18932    0.903282E-03    0.188184E-04
  8     97       12           -67062.47861      -61059.21725    0.448003E-03    0.373336E-04
  9      1       16           -67812.76296      -61059.09393    0.289897E-04    0.181186E-05
  9      2       96           -67812.80679      -61059.13776    0.509901E-03    0.531147E-05
  9      3      192           -67812.77905      -61059.11001    0.516241E-03    0.268875E-05
  9      4      192           -67812.76004      -61059.09101    0.323891E-03    0.168693E-05
  9      5      192           -67812.79110      -61059.12207    0.693833E-03    0.361371E-05
  9      6      192           -67812.77669      -61059.10766    0.487295E-03    0.253800E-05
  9      7      192           -67812.78688      -61059.11785    0.625699E-03    0.325885E-05
  9      8      192           -67812.80827      -61059.13924    0.105730E-02    0.550679E-05
  9      9       96           -67812.81566      -61059.14663    0.633753E-03    0.660159E-05
  9     10       64           -67812.80977      -61059.14074    0.365664E-03    0.571350E-05
  9     11      192           -67812.79968      -61059.13065    0.856395E-03    0.446039E-05
  9     12       32           -67812.75844      -61059.08941    0.518936E-04    0.162168E-05
  9     13       96           -67812.76132      -61059.09229    0.167087E-03    0.174049E-05
  9     14      192           -67812.80434      -61059.13531    0.960121E-03    0.500063E-05
  9     15       96           -67812.81421      -61059.14518    0.611604E-03    0.637088E-05
  9     16       96           -67812.82611      -61059.15708    0.819063E-03    0.853190E-05
  9     17       96           -67812.75873      -61059.08970    0.156804E-03    0.163337E-05
  9     18       96           -67812.75730      -61059.08827    0.151417E-03    0.157726E-05
  9     19       96           -67812.77566      -61059.10663    0.237579E-03    0.247479E-05
  9     20       96           -67812.76941      -61059.10038    0.203800E-03    0.212292E-05
  9     21      192           -67812.79488      -61059.12585    0.761274E-03    0.396497E-05
  9     22      192           -67812.77850      -61059.10947    0.509334E-03    0.265278E-05
  9     23      192           -67812.78810      -61059.11907    0.644679E-03    0.335770E-05
  9     24      192           -67812.78696      -61059.11793    0.626867E-03    0.326493E-05
  9     25       48           -67812.77802      -61059.10899    0.125861E-03    0.262211E-05
  9     26       48           -67812.79165      -61059.12262    0.175815E-03    0.366280E-05
  9     27      192           -67812.81861      -61059.14958    0.136274E-02    0.709762E-05
  9     28      192           -67812.83925      -61059.17022    0.226144E-02    0.117783E-04
  9     29      192           -67812.83586      -61059.16683    0.208076E-02    0.108373E-04
  9     30       96           -67812.84881      -61059.17978    0.142943E-02    0.148899E-04
  9     31      192           -67812.84179      -61059.17276    0.240655E-02    0.125341E-04
  9     32      192           -67812.83873      -61059.16970    0.223272E-02    0.116287E-04
  9     33      192           -67812.81791      -61059.14888    0.133941E-02    0.697608E-05
  9     34       96           -67812.75800      -61059.08896    0.154006E-03    0.160422E-05
  9     35       96           -67812.77649      -61059.10746    0.242467E-03    0.252570E-05
  9     36      192           -67812.79496      -61059.12593    0.762919E-03    0.397354E-05
  9     37       96           -67812.78896      -61059.11993    0.329221E-03    0.342938E-05
  9     38      192           -67812.82654      -61059.15751    0.165558E-02    0.862281E-05
  9     39      192           -67812.80576      -61059.13673    0.994281E-03    0.517855E-05
  9     40       96           -67812.80616      -61059.13713    0.502006E-03    0.522923E-05
  9     41      192           -67812.82791      -61059.15888    0.171192E-02    0.891625E-05
  9     42       96           -67812.81007      -61059.14104    0.552534E-03    0.575556E-05
  9     43       96           -67812.84600      -61059.17697    0.133427E-02    0.138986E-04
  9     44       96           -67812.80759      -61059.13856    0.519918E-03    0.541581E-05
  9     45      192           -67812.78858      -61059.11955    0.652363E-03    0.339773E-05
  9     46      192           -67812.78535      -61059.11632    0.602589E-03    0.313848E-05
  9     47       96           -67812.80144      -61059.13241    0.447125E-03    0.465755E-05
  9     48      192           -67812.82713      -61059.15810    0.167943E-02    0.874703E-05
  9     49      192           -67812.79552      -61059.12649    0.773322E-03    0.402772E-05
  9     50      192           -67812.83546      -61059.16643    0.206059E-02    0.107322E-04
  9     51      192           -67812.81585      -61059.14682    0.127355E-02    0.663309E-05
  9     52      192           -67812.84622      -61059.17719    0.268298E-02    0.139739E-04
  9     53      192           -67812.85684      -61059.18781    0.348121E-02    0.181313E-04
  9     54       96           -67812.81905      -61059.15002    0.688801E-03    0.717501E-05
  9     55      192           -67812.82744      -61059.15841    0.169221E-02    0.881359E-05
  9     56      192           -67812.84162      -61059.17259    0.239636E-02    0.124810E-04
  9     57      192           -67812.85615      -61059.18712    0.342319E-02    0.178291E-04
