        T    Average data
     300.0     10.8798     10.8798     10.8798   1287.8388
     873.0     10.8798     10.8798     10.8798   1287.8388
    1273.0     10.8798     10.8798     10.8798   1287.8388
    1673.0     10.8798     10.8798     10.8798   1287.8388
  Infinite     10.8798     10.8798     10.8798   1287.8388
