0.000 ;   873.0  ;   -61059.1356   ;  -61059.1356 ; 0.000000E+00
0.125 ;   873.0  ;   -62559.9291   ;  -62560.3818 ; 0.518538E-03
0.250 ;   873.0  ;   -64060.7412   ;  -64061.4154 ; 0.772280E-03
0.375 ;   873.0  ;   -65561.5693   ;  -65562.3607 ; 0.906440E-03
0.500 ;   873.0  ;   -67062.4140   ;  -67063.2416 ; 0.948048E-03
0.625 ;   873.0  ;   -68563.2754   ;  -68564.0648 ; 0.904227E-03
0.750 ;   873.0  ;   -70064.1549   ;  -70064.8266 ; 0.769430E-03
0.875 ;   873.0  ;   -71565.0548   ;  -71565.5064 ; 0.517245E-03
1.000 ;   873.0  ;   -73065.9788   ;  -73065.9788 ; 0.000000E+00
