-465.06;1447.125
-465.0804547;1512.285156
-465.1009095;1555.128906
-465.1213642;1575.136719
-465.141819;1572.339844
-465.1622737;1547.324219
-465.1827284;1501.1875
-465.2031832;1435.503906
-465.2236379;1352.300781
-465.2440927;1253.96875
-465.2645474;1143.226563
-465.2850021;1023.027344
-465.3054569;896.4882813
-465.3259116;766.8164063
-465.3463664;637.2226563
-465.3668211;510.8476563
-465.3872758;390.6679688
-465.4077306;279.4453125
-465.4281853;179.6523438
-465.4486401;93.40234375
-465.4690948;22.42578125
-465.4895495;-31.984375
-465.5100043;-69.015625
-465.530459;-88.3046875
-465.5509138;-89.99609375
-465.5713685;-74.6875
-465.5918232;-43.4453125
-465.612278;2.24609375
-465.6327327;60.5234375
-465.6531875;129.1796875
-465.6736422;205.7304688
-465.6940969;287.4804688
-465.7145517;371.5859375
-465.7350064;455.1210938
-465.7554611;535.15625
-465.7759159;608.8164063
-465.7963706;673.3671875
-465.8168254;726.2695313
-465.8372801;765.2265625
-465.8577348;788.2617188
-465.8781896;793.7382813
-465.8986443;780.40625
-465.9190991;747.4375
-465.9395538;694.4179688
-465.9600085;621.3828125
-465.9804633;528.78125
-466.000918;417.5
-466.0213728;288.8046875
-466.0418275;144.328125
-466.0622822;-13.95703125
-466.082737;-183.8242188
-466.1031917;-362.7929688
-466.1236465;-548.2226563
-466.1441012;-737.3398438
-466.1645559;-927.3203125
-466.1850107;-1115.324219
-466.2054654;-1298.582031
-466.2259202;-1474.410156
-466.2463749;-1640.285156
-466.2668296;-1793.890625
-466.2872844;-1933.132813
-466.3077391;-2056.195313
-466.3281939;-2161.550781
-466.3486486;-2247.976563
-466.3691033;-2314.582031
-466.3895581;-2360.777344
-466.4100128;-2386.3125
-466.4304676;-2391.226563
-466.4509223;-2375.851563
-466.471377;-2340.785156
-466.4918318;-2286.859375
-466.5122865;-2215.125
-466.5327413;-2126.789063
-466.553196;-2023.214844
-466.5736507;-1905.871094
-466.5941055;-1776.285156
-466.6145602;-1636.03125
-466.635015;-1486.699219
-466.6554697;-1329.847656
-466.6759244;-1166.996094
-466.6963792;-999.6015625
-466.7168339;-829.0507813
-466.7372887;-656.6289063
-466.7577434;-483.53125
-466.7781981;-310.8554688
-466.7986529;-139.6054688
-466.8191076;29.3046875
-466.8395624;195.0507813
-466.8600171;356.8789063
-466.8804718;514.0898438
-466.9009266;666.03125
-466.9213813;812.078125
-466.941836;951.640625
-466.9622908;1084.125
-466.9827455;1208.933594
-467.0032003;1325.476563
-467.023655;1433.140625
-467.0441097;1531.296875
-467.0645645;1619.320313
-467.0850192;1696.574219
-467.105474;1762.433594
-467.1259287;1816.292969
-467.1463834;1857.59375
-467.1668382;1885.835938
-467.1872929;1900.589844
-467.2077477;1901.539063
-467.2282024;1888.492188
-467.2486571;1861.414063
-467.2691119;1820.433594
-467.2895666;1765.875
-467.3100214;1698.273438
-467.3304761;1618.378906
-467.3509308;1527.183594
-467.3713856;1425.902344
-467.3918403;1315.992188
-467.4122951;1199.121094
-467.4327498;1077.179688
-467.4532045;952.2304688
-467.4736593;826.5117188
-467.494114;702.3828125
-467.5145688;582.2890625
-467.5350235;468.734375
-467.5554782;364.21875
-467.575933;271.1914063
-467.5963877;192
-467.6168425;128.8515625
-467.6372972;83.74609375
-467.6577519;58.421875
-467.6782067;54.33984375
-467.6986614;72.609375
-467.7191162;113.9648438
-467.7395709;178.7382813
-467.7600256;266.8320313
-467.7804804;377.71875
-467.8009351;510.40625
-467.8213899;663.4804688
-467.8418446;835.09375
-467.8622993;1022.984375
-467.8827541;1224.539063
-467.9032088;1436.804688
-467.9236636;1656.542969
-467.9441183;1880.308594
-467.964573;2104.480469
-467.9850278;2325.355469
-468.0054825;2539.207031
-468.0259373;2742.359375
-468.046392;2931.269531
-468.0668467;3102.582031
-468.0873015;3253.21875
-468.1077562;3380.429688
-468.128211;3481.859375
-468.1486657;3555.597656
-468.1691204;3600.226563
-468.1895752;3614.839844
-468.2100299;3599.085938
-468.2304846;3553.175781
-468.2509394;3477.875
-468.2713941;3374.503906
-468.2918489;3244.898438
-468.3123036;3091.414063
-468.3327583;2916.835938
-468.3532131;2724.359375
-468.3736678;2517.523438
-468.3941226;2300.128906
-468.4145773;2076.167969
-468.435032;1849.757813
-468.4554868;1625.050781
-468.4759415;1406.140625
-468.4963963;1197
-468.516851;1001.394531
-468.5373057;822.8007813
-468.5577605;664.34375
-468.5782152;528.734375
-468.59867;418.21875
-468.6191247;334.5273438
-468.6395794;278.8476563
-468.6600342;251.796875
-468.6804889;253.4179688
-468.7009437;283.1757813
-468.7213984;339.96875
-468.7418531;422.1640625
-468.7623079;527.609375
-468.7827626;653.6992188
-468.8032174;797.4257813
-468.8236721;955.4257813
-468.8441268;1124.054688
-468.8645816;1299.46875
-468.8850363;1477.683594
-468.9054911;1654.664063
-468.9259458;1826.394531
-468.9464005;1988.953125
-468.9668553;2138.59375
-468.98731;2271.800781
-469.0077648;2385.367188
-469.0282195;2476.429688
-469.0486742;2542.535156
-469.069129;2581.667969
-469.0895837;2592.289063
-469.1100385;2573.347656
-469.1304932;2524.292969
-469.1509479;2445.078125
-469.1714027;2336.152344
-469.1918574;2198.433594
-469.2123122;2033.296875
-469.2327669;1842.527344
-469.2532216;1628.296875
-469.2736764;1393.09375
-469.2941311;1139.695313
-469.3145859;871.109375
-469.3350406;590.5039063
-469.3554953;301.1757813
-469.3759501;6.46484375
-469.3964048;-290.2617188
-469.4168595;-585.7109375
-469.4373143;-876.6640625
-469.457769;-1160.054688
-469.4782238;-1432.988281
-469.4986785;-1692.800781
-469.5191332;-1937.058594
-469.539588;-2163.601563
-469.5600427;-2370.558594
-469.5804975;-2556.355469
-469.6009522;-2719.722656
-469.6214069;-2859.6875
-469.6418617;-2975.597656
-469.6623164;-3067.070313
-469.6827712;-3134.023438
-469.7032259;-3176.632813
-469.7236806;-3195.328125
-469.7441354;-3190.765625
-469.7645901;-3163.816406
-469.7850449;-3115.535156
-469.8054996;-3047.15625
-469.8259543;-2960.050781
-469.8464091;-2855.722656
-469.8668638;-2735.792969
-469.8873186;-2601.960938
-469.9077733;-2456.019531
-469.928228;-2299.808594
-469.9486828;-2135.234375
-469.9691375;-1964.222656
-469.9895923;-1788.738281
-470.010047;-1610.765625
-470.0305017;-1432.285156
-470.0509565;-1255.285156
-470.0714112;-1081.738281
-470.091866;-913.6054688
-470.1123207;-752.8007813
-470.1327754;-601.2148438
-470.1532302;-460.671875
-470.1736849;-332.9296875
-470.1941397;-219.6601563
-470.2145944;-122.4492188
-470.2350491;-42.74609375
-470.2555039;18.1171875
-470.2759586;58.98046875
-470.2964134;78.83984375
-470.3168681;76.89453125
-470.3373228;52.54296875
-470.3577776;5.4296875
-470.3782323;-64.57421875
-470.3986871;-157.3398438
-470.4191418;-272.46875
-470.4395965;-409.2890625
-470.4600513;-566.8554688
-470.480506;-743.9492188
-470.5009608;-939.0820313
-470.5214155;-1150.511719
-470.5418702;-1376.257813
-470.562325;-1614.113281
-470.5827797;-1861.683594
-470.6032345;-2116.40625
-470.6236892;-2375.59375
-470.6441439;-2636.46875
-470.6645987;-2896.203125
-470.6850534;-3151.964844
-470.7055081;-3400.964844
-470.7259629;-3640.492188
-470.7464176;-3867.972656
-470.7668724;-4081.007813
-470.7873271;-4277.414063
-470.8077818;-4455.265625
-470.8282366;-4612.921875
-470.8486913;-4749.0625
-470.8691461;-4862.714844
-470.8896008;-4953.253906
-470.9100555;-5020.425781
-470.9305103;-5064.355469
-470.950965;-5085.519531
-470.9714198;-5084.753906
-470.9918745;-5063.230469
-471.0123292;-5022.410156
-471.032784;-4964.042969
-471.0532387;-4890.097656
-471.0736935;-4802.730469
-471.0941482;-4704.238281
-471.1146029;-4597.003906
-471.1350577;-4483.429688
-471.1555124;-4365.914063
-471.1759672;-4246.761719
-471.1964219;-4128.15625
-471.2168766;-4012.109375
-471.2373314;-3900.398438
-471.2577861;-3794.554688
-471.2782409;-3695.804688
-471.2986956;-3605.0625
-471.3191503;-3522.910156
-471.3396051;-3449.574219
-471.3600598;-3384.945313
-471.3805146;-3328.574219
-471.4009693;-3279.6875
-471.421424;-3237.214844
-471.4418788;-3199.824219
-471.4623335;-3165.957031
-471.4827883;-3133.871094
-471.503243;-3101.703125
-471.5236977;-3067.5
-471.5441525;-3029.292969
-471.5646072;-2985.144531
-471.585062;-2933.210938
-471.6055167;-2871.792969
-471.6259714;-2799.382813
-471.6464262;-2714.714844
-471.6668809;-2616.816406
-471.6873357;-2505.019531
-471.7077904;-2379
-471.7282451;-2238.800781
-471.7486999;-2084.828125
-471.7691546;-1917.859375
-471.7896094;-1739.023438
-471.8100641;-1549.800781
-471.8305188;-1351.976563
-471.8509736;-1147.609375
-471.8714283;-939
-471.891883;-728.6210938
-471.9123378;-519.0820313
-471.9327925;-313.0625
-471.9532473;-113.25
-471.973702;77.72265625
-471.9941567;257.3359375
-472.0146115;423.2421875
-472.0350662;573.3203125
-472.055521;705.7304688
-472.0759757;818.9609375
-472.0964304;911.8476563
-472.1168852;983.6367188
-472.1373399;1033.972656
-472.1577947;1062.917969
-472.1782494;1070.96875
-472.1987041;1059.027344
-472.2191589;1028.386719
-472.2396136;980.7109375
-472.2600684;917.9921875
-472.2805231;842.5078125
-472.3009778;756.7617188
-472.3214326;663.4375
-472.3418873;565.34375
-472.3623421;465.3203125
-472.3827968;366.2109375
-472.4032515;270.7773438
-472.4237063;181.6367188
-472.444161;101.2148438
-472.4646158;31.67578125
-472.4850705;-25.1015625
-472.5055252;-67.6015625
-472.52598;-94.6640625
-472.5464347;-105.5351563
-472.5668895;-99.8671875
-472.5873442;-77.72265625
-472.6077989;-39.578125
-472.6282537;13.6953125
-472.6487084;80.87109375
-472.6691632;160.375
-472.6896179;250.3476563
-472.7100726;348.6835938
-472.7305274;453.0859375
-472.7509821;561.1210938
-472.7714369;670.2851563
-472.7918916;778.0507813
-472.8123463;881.9492188
-472.8328011;979.609375
-472.8532558;1068.816406
-472.8737106;1147.570313
-472.8941653;1214.121094
-472.91462;1267.003906
-472.9350748;1305.085938
-472.9555295;1327.554688
-472.9759843;1333.964844
-472.996439;1324.210938
-473.0168937;1298.53125
-473.0373485;1257.503906
-473.0578032;1202
-473.078258;1133.164063
-473.0987127;1052.375
-473.1191674;961.1992188
-473.1396222;861.3476563
-473.1600769;754.6132813
-473.1805316;642.8320313
-473.2009864;527.8125
-473.2214411;411.3125
-473.2418959;294.9570313
-473.2623506;180.2265625
-473.2828053;68.3984375
-473.3032601;-39.47265625
-473.3237148;-142.5898438
-473.3441696;-240.421875
-473.3646243;-332.6992188
-473.385079;-419.4296875
-473.4055338;-500.8828125
-473.4259885;-577.5507813
-473.4464433;-650.1445313
-473.466898;-719.5507813
-473.4873527;-786.78125
-473.5078075;-852.9257813
-473.5282622;-919.1132813
-473.548717;-986.4453125
-473.5691717;-1055.949219
-473.5896264;-1128.519531
-473.6100812;-1204.867188
-473.6305359;-1285.46875
-473.6509907;-1370.539063
-473.6714454;-1459.972656
-473.6919001;-1553.335938
-473.7123549;-1649.84375
-473.7328096;-1748.34375
-473.7532644;-1847.324219
-473.7737191;-1944.9375
-473.7941738;-2039
-473.8146286;-2127.054688
-473.8350833;-2206.394531
