
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.43887910825390      eV
 Composition: x =   0.37499999995466299     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  5     12       96           -64811.13429      -61058.93990    0.268249E-02    0.279426E-04
  5     13       48           -64811.09652      -61058.90212    0.530881E-03    0.110600E-04
  5     14       96           -64811.09885      -61058.90446    0.112436E-02    0.117121E-04
  5     15       96           -64811.10455      -61058.91015    0.129303E-02    0.134690E-04
  5     16      192           -64811.12491      -61058.93051    0.426169E-02    0.221963E-04
  5     17      192           -64811.13724      -61058.94285    0.576752E-02    0.300392E-04
  5     18      192           -64811.14338      -61058.94899    0.670485E-02    0.349211E-04
  5     19      192           -64811.14607      -61058.95168    0.716227E-02    0.373035E-04
  5     20      192           -64811.15355      -61058.95916    0.860497E-02    0.448175E-04
  5     21       96           -64811.14266      -61058.94826    0.329364E-02    0.343088E-04
  5     22       96           -64811.16473      -61058.97033    0.565977E-02    0.589559E-04
  5     23      192           -64811.12660      -61058.93221    0.444232E-02    0.231371E-04
  5     24      192           -64811.13486      -61058.94047    0.544066E-02    0.283368E-04
  5     25      192           -64811.15418      -61058.95978    0.873858E-02    0.455134E-04
  5     26      192           -64811.14948      -61058.95508    0.778686E-02    0.405566E-04
  5     27       96           -64811.13234      -61058.93795    0.255705E-02    0.266359E-04
  5     28       96           -64811.14099      -61058.94660    0.316166E-02    0.329339E-04
  5     29       96           -64811.10918      -61058.91479    0.144868E-02    0.150904E-04
  5     30       48           -64811.11499      -61058.92060    0.835308E-03    0.174022E-04
  5     31       48           -64811.12250      -61058.92810    0.100420E-02    0.209209E-04
  5     32       96           -64811.15092      -61058.95653    0.403364E-02    0.420171E-04
  5     33       96           -64811.15329      -61058.95890    0.427534E-02    0.445348E-04
  5     34       48           -64811.17400      -61058.97960    0.355255E-02    0.740114E-04
  5     35       96           -64811.20776      -61059.01336    0.162668E-01    0.169445E-03
  6      1       48           -65561.52021      -61058.88693    0.365746E-03    0.761971E-05
  6      2       96           -65561.51663      -61058.88336    0.670067E-03    0.697987E-05
  6      3       96           -65561.53725      -61058.90397    0.111106E-02    0.115735E-04
  6      4       96           -65561.55042      -61058.91714    0.153491E-02    0.159887E-04
  6      5      192           -65561.54507      -61058.91180    0.269248E-02    0.140233E-04
  6      6      192           -65561.52659      -61058.89332    0.171108E-02    0.891189E-05
  6      7      192           -65561.55623      -61058.92295    0.353995E-02    0.184373E-04
  6      8       16           -65561.58156      -61058.94829    0.549222E-03    0.343264E-04
  6      9       48           -65561.53048      -61058.89720    0.470527E-03    0.980264E-05
  6     10      192           -65561.50648      -61058.87320    0.104459E-02    0.544060E-05
  6     11       96           -65561.50926      -61058.87598    0.559135E-03    0.582433E-05
  6     12       32           -65561.53261      -61058.89934    0.330569E-03    0.103303E-04
  6     13      192           -65561.53638      -61058.90310    0.217525E-02    0.113294E-04
  6     14      192           -65561.55508      -61058.92180    0.344164E-02    0.179252E-04
  6     15      192           -65561.56568      -61058.93240    0.446394E-02    0.232497E-04
  6     16      192           -65561.52769      -61058.89442    0.175776E-02    0.915500E-05
  6     17      192           -65561.54578      -61058.91250    0.273932E-02    0.142673E-04
  6     18       64           -65561.54481      -61058.91153    0.891722E-03    0.139331E-04
  6     19      192           -65561.55339      -61058.92012    0.330243E-02    0.172002E-04
  6     20       96           -65561.56876      -61058.93548    0.240711E-02    0.250740E-04
  6     21      192           -65561.56988      -61058.93661    0.494881E-02    0.257751E-04
  6     22      192           -65561.54427      -61058.91099    0.263970E-02    0.137484E-04
  6     23      192           -65561.55311      -61058.91983    0.327934E-02    0.170799E-04
  6     24      192           -65561.57385      -61058.94057    0.545441E-02    0.284084E-04
  6     25      192           -65561.56475      -61058.93148    0.436335E-02    0.227258E-04
  6     26       96           -65561.58096      -61058.94769    0.324750E-02    0.338281E-04
  6     27      192           -65561.56031      -61058.92704    0.391312E-02    0.203808E-04
  6     28       96           -65561.53571      -61058.90244    0.107007E-02    0.111466E-04
  6     29      192           -65561.55869      -61058.92541    0.376037E-02    0.195852E-04
  6     30      192           -65561.55524      -61058.92197    0.345543E-02    0.179971E-04
  6     31      192           -65561.55868      -61058.92540    0.375926E-02    0.195795E-04
  6     32      192           -65561.56461      -61058.93133    0.434828E-02    0.226473E-04
  6     33       48           -65561.50632      -61058.87304    0.260100E-03    0.541875E-05
  6     34      192           -65561.52438      -61058.89111    0.162062E-02    0.844073E-05
  6     35       32           -65561.54198      -61058.90871    0.416006E-03    0.130002E-04
  6     36      192           -65561.51409      -61058.88082    0.125905E-02    0.655754E-05
  6     37       48           -65561.51811      -61058.88483    0.347371E-03    0.723690E-05
  6     38       96           -65561.51989      -61058.88661    0.725754E-03    0.755994E-05
  6     39       96           -65561.51745      -61058.88418    0.683684E-03    0.712171E-05
  6     40       96           -65561.52718      -61058.89391    0.867931E-03    0.904095E-05
  6     41       48           -65561.51654      -61058.88327    0.334295E-03    0.696447E-05
  6     42      192           -65561.54816      -61058.91489    0.290453E-02    0.151278E-04
  6     43       24           -65561.51377      -61058.88050    0.156158E-03    0.650658E-05
  6     44       96           -65561.52518      -61058.89190    0.826351E-03    0.860782E-05
  6     45      192           -65561.54372      -61058.91044    0.260445E-02    0.135648E-04
  6     46      192           -65561.55012      -61058.91684    0.304724E-02    0.158710E-04
  6     47       96           -65561.54490      -61058.91163    0.134067E-02    0.139653E-04
  6     48       96           -65561.55341      -61058.92014    0.165190E-02    0.172073E-04
  6     49       96           -65561.57079      -61058.93752    0.253015E-02    0.263557E-04
  6     50       48           -65561.53532      -61058.90204    0.529864E-03    0.110388E-04
  6     51       96           -65561.57028      -61058.93701    0.249893E-02    0.260305E-04
  6     52      192           -65561.57470      -61058.94142    0.556921E-02    0.290063E-04
  6     53       96           -65561.57929      -61058.94602    0.311713E-02    0.324701E-04
  6     54       48           -65561.57496      -61058.94169    0.140139E-02    0.291955E-04
  6     55      192           -65561.56311      -61058.92984    0.419148E-02    0.218306E-04
  6     56       96           -65561.57904      -61058.94577    0.309807E-02    0.322716E-04
  6     57       16           -65561.54741      -61058.91414    0.237620E-03    0.148512E-04
  6     58       48           -65561.51364      -61058.88037    0.311306E-03    0.648554E-05
  6     59       48           -65561.55833      -61058.92505    0.931802E-03    0.194125E-04
  6     60       96           -65561.60610      -61058.97283    0.601687E-02    0.626758E-04
  6     61      192           -65561.59742      -61058.96414    0.972464E-02    0.506492E-04
  6     62       96           -65561.62828      -61058.99501    0.103688E-01    0.108008E-03
  6     63       96           -65561.60348      -61058.97020    0.564187E-02    0.587695E-04
  6     64       48           -65561.61413      -61058.98086    0.366362E-02    0.763254E-04
  6     65       48           -65561.59121      -61058.95793    0.208760E-02    0.434916E-04
  7      1      192           -66311.94451      -61058.87236    0.102308E-02    0.532856E-05
  7      2       48           -66311.97842      -61058.90627    0.587748E-03    0.122448E-04
  7      3       96           -66311.94963      -61058.87748    0.580080E-03    0.604250E-05
  7      4       96           -66311.91560      -61058.84345    0.251686E-03    0.262172E-05
  7      5       48           -66311.91094      -61058.83878    0.112231E-03    0.233814E-05
  7      6       96           -66311.93192      -61058.85977    0.375618E-03    0.391269E-05
  7      7       96           -66311.96458      -61058.89243    0.837041E-03    0.871917E-05
  7      8      192           -66311.94323      -61058.87108    0.991503E-03    0.516408E-05
  7      9      192           -66311.96152      -61058.88937    0.155293E-02    0.808817E-05
  7     10      192           -66311.97454      -61058.90239    0.213731E-02    0.111318E-04
  7     11      192           -66311.98827      -61058.91612    0.299351E-02    0.155912E-04
  7     12      192           -66311.96920      -61058.89705    0.187510E-02    0.976613E-05
  7     13      192           -66311.97897      -61058.90682    0.238276E-02    0.124102E-04
  7     14      192           -66311.95455      -61058.88239    0.130868E-02    0.681604E-05
  7     15      192           -66311.94879      -61058.87664    0.113633E-02    0.591837E-05
  7     16      192           -66311.97501      -61058.90286    0.216215E-02    0.112612E-04
  7     17      192           -66311.97941      -61058.90725    0.240850E-02    0.125443E-04
  7     18      192           -66311.97931      -61058.90715    0.240242E-02    0.125126E-04
  7     19       96           -66311.98554      -61058.91339    0.139986E-02    0.145819E-04
  7     20       96           -66311.97225      -61058.90010    0.101039E-02    0.105249E-04
  7     21      192           -66311.93300      -61058.86085    0.771369E-03    0.401755E-05
  7     22      192           -66311.95195      -61058.87979    0.122790E-02    0.639530E-05
  7     23       96           -66311.91308      -61058.84093    0.236590E-03    0.246448E-05
  7     24       96           -66311.92432      -61058.85217    0.311723E-03    0.324712E-05
  7     25      192           -66311.93376      -61058.86161    0.786003E-03    0.409376E-05
  7     26      192           -66311.94964      -61058.87748    0.116019E-02    0.604264E-05
  7     27      192           -66311.95674      -61058.88459    0.138109E-02    0.719316E-05
  7     28      192           -66311.94869      -61058.87654    0.113363E-02    0.590431E-05
  7     29       96           -66311.96376      -61058.89161    0.820390E-03    0.854573E-05
  7     30      192           -66311.92504      -61058.85289    0.634526E-03    0.330482E-05
  7     31       96           -66311.92608      -61058.85392    0.325438E-03    0.338998E-05
  7     32      192           -66311.94219      -61058.87004    0.966549E-03    0.503411E-05
  7     33      192           -66311.95534      -61058.88319    0.133445E-02    0.695029E-05
  7     34      192           -66311.93241      -61058.86026    0.760284E-03    0.395981E-05
  7     35      192           -66311.94584      -61058.87369    0.105702E-02    0.550530E-05
  7     36      192           -66311.96232      -61058.89016    0.158355E-02    0.824767E-05
  7     37      192           -66311.94051      -61058.86836    0.927498E-03    0.483072E-05
  7     38       96           -66311.94944      -61058.87729    0.577354E-03    0.601410E-05
  7     39      192           -66311.96984      -61058.89769    0.190454E-02    0.991946E-05
  7     40       96           -66311.93276      -61058.86060    0.383383E-03    0.399357E-05
  7     41      192           -66311.96916      -61058.89701    0.187326E-02    0.975655E-05
  7     42       96           -66311.96775      -61058.89559    0.904582E-03    0.942273E-05
  7     43       96           -66311.96666      -61058.89450    0.880734E-03    0.917432E-05
  7     44       96           -66311.99143      -61058.91928    0.161741E-02    0.168480E-04
  7     45       96           -66311.96841      -61058.89626    0.919462E-03    0.957773E-05
  7     46      192           -66311.97714      -61058.90499    0.227814E-02    0.118653E-04
  7     47      192           -66311.96119      -61058.88904    0.154044E-02    0.802314E-05
  7     48      192           -66311.99185      -61058.91969    0.326801E-02    0.170209E-04
  7     49      192           -66311.99770      -61058.92555    0.377265E-02    0.196492E-04
  7     50      192           -66311.97840      -61058.90625    0.234984E-02    0.122387E-04
  7     51       48           -66311.98007      -61058.90792    0.612014E-03    0.127503E-04
  7     52       96           -66311.96713      -61058.89498    0.891102E-03    0.928231E-05
  7     53       48           -66311.91035      -61058.83819    0.110621E-03    0.230460E-05
  7     54       96           -66311.93432      -61058.86216    0.398370E-03    0.414968E-05
  7     55      192           -66311.93864      -61058.86649    0.885864E-03    0.461387E-05
  7     56      192           -66311.94337      -61058.87121    0.994768E-03    0.518108E-05
  7     57       32           -66311.93053      -61058.85838    0.121005E-03    0.378141E-05
  7     58       96           -66311.95366      -61058.88151    0.640301E-03    0.666980E-05
  7     59       96           -66311.95312      -61058.88097    0.631874E-03    0.658202E-05
  7     60      192           -66311.96400      -61058.89185    0.165047E-02    0.859619E-05
  7     61       96           -66311.96270      -61058.89055    0.799349E-03    0.832656E-05
  7     62       16           -66311.93216      -61058.86001    0.629743E-04    0.393589E-05
  7     63       96           -66311.99363      -61058.92147    0.170694E-02    0.177806E-04
  7     64      192           -66312.02416      -61058.95200    0.721992E-02    0.376038E-04
  7     65      192           -66312.00195      -61058.92979    0.418705E-02    0.218075E-04
  7     66      192           -66312.02133      -61058.94918    0.673713E-02    0.350892E-04
  7     67      192           -66312.01008      -61058.93792    0.511119E-02    0.266208E-04
  7     68       64           -66311.99630      -61058.92415    0.121524E-02    0.189881E-04
  7     69       96           -66312.02607      -61058.95392    0.378370E-02    0.394136E-04
  7     70      192           -66312.01215      -61058.93999    0.537760E-02    0.280083E-04
  7     71      192           -66312.02303      -61058.95088    0.702303E-02    0.365783E-04
  7     72       96           -66311.98848      -61058.91633    0.150456E-02    0.156725E-04
  7     73      192           -66312.02080      -61058.94865    0.664977E-02    0.346342E-04
  7     74       96           -66311.98403      -61058.91187    0.134878E-02    0.140498E-04
  7     75       96           -66312.03621      -61058.96406    0.485265E-02    0.505485E-04
  7     76      192           -66311.98906      -61058.91690    0.305187E-02    0.158952E-04
  7     77       96           -66311.99918      -61058.92702    0.195593E-02    0.203743E-04
  7     78       96           -66311.95201      -61058.87985    0.614823E-03    0.640441E-05
  7     79       96           -66311.97882      -61058.90667    0.118709E-02    0.123655E-04
  7     80       48           -66311.97449      -61058.90233    0.533646E-03    0.111176E-04
  7     81       32           -66312.00074      -61058.92859    0.677496E-03    0.211718E-04
  7     82       16           -66312.07070      -61058.99855    0.188484E-02    0.117802E-03
  8      1       48           -67062.37149      -61058.86045    0.191001E-03    0.397918E-05
  8      2       96           -67062.33935      -61058.82832    0.173648E-03    0.180883E-05
  8      3      192           -67062.38655      -61058.87552    0.110561E-02    0.575837E-05
  8      4      192           -67062.36876      -61058.85772    0.714491E-03    0.372131E-05
  8      5      192           -67062.39867      -61058.88764    0.148835E-02    0.775185E-05
  8      6      192           -67062.39225      -61058.88122    0.127146E-02    0.662218E-05
  8      7       96           -67062.35957      -61058.84854    0.285147E-03    0.297028E-05
  8      8      192           -67062.33768      -61058.82665    0.333338E-03    0.173613E-05
  8      9      192           -67062.35671      -61058.84568    0.531729E-03    0.276942E-05
  8     10       96           -67062.36931      -61058.85827    0.362099E-03    0.377186E-05
  8     11      192           -67062.37592      -61058.86489    0.851845E-03    0.443669E-05
  8     12      192           -67062.37400      -61058.86297    0.812649E-03    0.423255E-05
  8     13       48           -67062.32089      -61058.80986    0.551973E-04    0.114994E-05
  8     14      192           -67062.34967      -61058.83864    0.447350E-03    0.232995E-05
  8     15      192           -67062.34013      -61058.82910    0.353988E-03    0.184369E-05
  8     16      192           -67062.35628      -61058.84525    0.526071E-03    0.273995E-05
  8     17      192           -67062.36970      -61058.85867    0.731196E-03    0.380831E-05
  8     18      192           -67062.36911      -61058.85808    0.720706E-03    0.375367E-05
  8     19       96           -67062.36918      -61058.85815    0.360999E-03    0.376040E-05
  8     20       96           -67062.38028      -61058.86925    0.473962E-03    0.493710E-05
  8     21       96           -67062.35428      -61058.84325    0.250471E-03    0.260908E-05
  8     22      192           -67062.36855      -61058.85751    0.710802E-03    0.370209E-05
  8     23      192           -67062.39009      -61058.87906    0.120586E-02    0.628054E-05
  8     24       96           -67062.37760      -61058.86656    0.443779E-03    0.462270E-05
  8     25       48           -67062.40669      -61058.89566    0.453056E-03    0.943867E-05
  8     26       96           -67062.38834      -61058.87730    0.577565E-03    0.601630E-05
  8     27       12           -67062.33386      -61058.82283    0.189703E-04    0.158086E-05
  8     28       96           -67062.36664      -61058.85561    0.339181E-03    0.353314E-05
  8     29       96           -67062.36557      -61058.85453    0.330344E-03    0.344109E-05
  8     30       96           -67062.38265      -61058.87161    0.502300E-03    0.523229E-05
  8     31      192           -67062.37600      -61058.86497    0.853455E-03    0.444508E-05
  8     32      192           -67062.40881      -61058.89778    0.190874E-02    0.994137E-05
  8     33      192           -67062.39069      -61058.87966    0.122377E-02    0.637383E-05
  8     34      192           -67062.39482      -61058.88379    0.135424E-02    0.705333E-05
  8     35      192           -67062.39888      -61058.88785    0.149608E-02    0.779208E-05
  8     36       48           -67062.38652      -61058.87548    0.276158E-03    0.575329E-05
  8     37       48           -67062.41005      -61058.89902    0.491986E-03    0.102497E-04
  8     38      192           -67062.33684      -61058.82581    0.326571E-03    0.170089E-05
  8     39      192           -67062.34865      -61058.83762    0.436337E-03    0.227259E-05
  8     40      192           -67062.35818      -61058.84715    0.551255E-03    0.287112E-05
  8     41       24           -67062.32830      -61058.81727    0.331002E-04    0.137917E-05
  8     42      192           -67062.35732      -61058.84629    0.539733E-03    0.281111E-05
  8     43       96           -67062.36696      -61058.85592    0.341812E-03    0.356055E-05
  8     44       96           -67062.37934      -61058.86831    0.463190E-03    0.482490E-05
  8     45       48           -67062.35793      -61058.84690    0.136971E-03    0.285357E-05
  8     46       96           -67062.36611      -61058.85507    0.334758E-03    0.348706E-05
  8     47      192           -67062.37410      -61058.86307    0.814585E-03    0.424263E-05
  8     48      192           -67062.38632      -61058.87529    0.109944E-02    0.572625E-05
  8     49      192           -67062.36835      -61058.85732    0.707444E-03    0.368460E-05
  8     50       48           -67062.36430      -61058.85327    0.160144E-03    0.333634E-05
  8     51       96           -67062.35851      -61058.84747    0.277821E-03    0.289396E-05
  8     52      192           -67062.41745      -61058.90641    0.235931E-02    0.122881E-04
  8     53      192           -67062.39766      -61058.88663    0.145200E-02    0.756249E-05
  8     54      192           -67062.42900      -61058.91796    0.313219E-02    0.163135E-04
  8     55       48           -67062.40622      -61058.89519    0.447873E-03    0.933069E-05
  8     56      192           -67062.41988      -61058.90884    0.250430E-02    0.130432E-04
  8     57      192           -67062.41906      -61058.90803    0.245466E-02    0.127847E-04
  8     58       96           -67062.42897      -61058.91794    0.156510E-02    0.163031E-04
  8     59      192           -67062.42367      -61058.91264    0.274887E-02    0.143170E-04
  8     60      192           -67062.43777      -61058.92674    0.388497E-02    0.202342E-04
  8     61      192           -67062.40146      -61058.89043    0.159388E-02    0.830145E-05
  8     62      192           -67062.43244      -61058.92141    0.340868E-02    0.177536E-04
  8     63      192           -67062.44145      -61058.93042    0.425194E-02    0.221455E-04
  8     64      192           -67062.39707      -61058.88604    0.143110E-02    0.745363E-05
  8     65       96           -67062.40749      -61058.89645    0.923914E-03    0.962410E-05
  8     66      192           -67062.42128      -61058.91025    0.259207E-02    0.135003E-04
  8     67      192           -67062.40120      -61058.89017    0.158382E-02    0.824907E-05
  8     68       96           -67062.35701      -61058.84598    0.267789E-03    0.278947E-05
  8     69       96           -67062.35604      -61058.84501    0.261491E-03    0.272387E-05
  8     70      192           -67062.37643      -61058.86539    0.862443E-03    0.449189E-05
  8     71       96           -67062.37170      -61058.86067    0.383994E-03    0.399993E-05
  8     72       96           -67062.39875      -61058.88772    0.745749E-03    0.776822E-05
  8     73      192           -67062.40666      -61058.89563    0.181067E-02    0.943057E-05
  8     74       96           -67062.41114      -61058.90011    0.101062E-02    0.105272E-04
  8     75       96           -67062.42871      -61058.91768    0.155526E-02    0.162006E-04
  8     76       24           -67062.40570      -61058.89467    0.221065E-03    0.921105E-05
  8     77       96           -67062.36628      -61058.85525    0.336215E-03    0.350224E-05
  8     78       96           -67062.36486      -61058.85383    0.324720E-03    0.338249E-05
  8     79       48           -67062.36441      -61058.85338    0.160561E-03    0.334503E-05
  8     80      192           -67062.39150      -61058.88047    0.124840E-02    0.650208E-05
  8     81      192           -67062.37530      -61058.86427    0.838882E-03    0.436918E-05
  8     82       96           -67062.41244      -61058.90140    0.104319E-02    0.108665E-04
  8     83       96           -67062.39691      -61058.88588    0.712815E-03    0.742516E-05
  8     84      192           -67062.42530      -61058.91426    0.286039E-02    0.148979E-04
  8     85      192           -67062.44172      -61058.93068    0.427936E-02    0.222884E-04
  8     86      192           -67062.41863      -61058.90760    0.242879E-02    0.126499E-04
  8     87       96           -67062.42418      -61058.91315    0.139157E-02    0.144955E-04
  8     88       96           -67062.41311      -61058.90207    0.106050E-02    0.110469E-04
  8     89      192           -67062.44060      -61058.92957    0.416399E-02    0.216874E-04
  8     90       48           -67062.41450      -61058.90347    0.548687E-03    0.114310E-04
  8     91       96           -67062.44096      -61058.92993    0.210036E-02    0.218788E-04
  8     92       48           -67062.47212      -61058.96109    0.225570E-02    0.469938E-04
  8     93       96           -67062.46959      -61058.95855    0.423937E-02    0.441601E-04
  8     94        6           -67062.34545      -61058.83441    0.126032E-04    0.210053E-05
  8     95       24           -67062.40391      -61058.89288    0.211588E-03    0.881616E-05
  8     96       48           -67062.45068      -61058.93965    0.133313E-02    0.277735E-04
  8     97       12           -67062.47861      -61058.96757    0.661195E-03    0.550996E-04
  9      1       16           -67812.76296      -61058.81304    0.198959E-04    0.124349E-05
  9      2       96           -67812.80679      -61058.85688    0.349949E-03    0.364530E-05
  9      3      192           -67812.77905      -61058.82913    0.354300E-03    0.184531E-05
  9      4      192           -67812.76004      -61058.81013    0.222289E-03    0.115775E-05
  9      5      192           -67812.79110      -61058.84118    0.476183E-03    0.248012E-05
  9      6      192           -67812.77669      -61058.82678    0.334435E-03    0.174185E-05
  9      7      192           -67812.78688      -61058.83697    0.429422E-03    0.223658E-05
  9      8      192           -67812.80827      -61058.85835    0.725636E-03    0.377935E-05
  9      9       96           -67812.81566      -61058.86575    0.434950E-03    0.453073E-05
  9     10       64           -67812.80977      -61058.85986    0.250958E-03    0.392122E-05
  9     11      192           -67812.79968      -61058.84976    0.587751E-03    0.306120E-05
  9     12       32           -67812.75844      -61058.80852    0.356150E-04    0.111297E-05
  9     13       96           -67812.76132      -61058.81141    0.114673E-03    0.119451E-05
  9     14      192           -67812.80434      -61058.85442    0.658939E-03    0.343197E-05
  9     15       96           -67812.81421      -61058.86430    0.419749E-03    0.437238E-05
  9     16       96           -67812.82611      -61058.87620    0.562129E-03    0.585552E-05
  9     17       96           -67812.75873      -61058.80882    0.107616E-03    0.112100E-05
  9     18       96           -67812.75730      -61058.80739    0.103919E-03    0.108248E-05
  9     19       96           -67812.77566      -61058.82575    0.163053E-03    0.169847E-05
  9     20       96           -67812.76941      -61058.81950    0.139870E-03    0.145698E-05
  9     21      192           -67812.79488      -61058.84497    0.522469E-03    0.272119E-05
  9     22      192           -67812.77850      -61058.82858    0.349560E-03    0.182063E-05
  9     23      192           -67812.78810      -61058.83819    0.442448E-03    0.230442E-05
  9     24      192           -67812.78696      -61058.83705    0.430224E-03    0.224075E-05
  9     25       48           -67812.77802      -61058.82811    0.863797E-04    0.179958E-05
  9     26       48           -67812.79165      -61058.84173    0.120663E-03    0.251381E-05
  9     27      192           -67812.81861      -61058.86870    0.935262E-03    0.487116E-05
  9     28      192           -67812.83925      -61058.88934    0.155204E-02    0.808356E-05
  9     29      192           -67812.83586      -61058.88595    0.142804E-02    0.743772E-05
  9     30       96           -67812.84881      -61058.89890    0.981028E-03    0.102190E-04
  9     31      192           -67812.84179      -61058.89188    0.165164E-02    0.860227E-05
  9     32      192           -67812.83873      -61058.88882    0.153233E-02    0.798089E-05
  9     33      192           -67812.81791      -61058.86799    0.919247E-03    0.478774E-05
  9     34       96           -67812.75800      -61058.80808    0.105695E-03    0.110099E-05
  9     35       96           -67812.77649      -61058.82658    0.166407E-03    0.173341E-05
  9     36      192           -67812.79496      -61058.84505    0.523598E-03    0.272707E-05
  9     37       96           -67812.78896      -61058.83905    0.225947E-03    0.235361E-05
  9     38      192           -67812.82654      -61058.87663    0.113624E-02    0.591791E-05
  9     39      192           -67812.80576      -61058.85585    0.682383E-03    0.355408E-05
  9     40       96           -67812.80616      -61058.85625    0.344531E-03    0.358886E-05
  9     41      192           -67812.82791      -61058.87800    0.117490E-02    0.611929E-05
  9     42       96           -67812.81007      -61058.86016    0.379209E-03    0.395009E-05
  9     43       96           -67812.84600      -61058.89609    0.915720E-03    0.953875E-05
  9     44       96           -67812.80759      -61058.85768    0.356824E-03    0.371692E-05
  9     45      192           -67812.78858      -61058.83867    0.447722E-03    0.233189E-05
  9     46      192           -67812.78535      -61058.83544    0.413561E-03    0.215397E-05
  9     47       96           -67812.80144      -61058.85153    0.306865E-03    0.319651E-05
  9     48      192           -67812.82713      -61058.87722    0.115261E-02    0.600316E-05
  9     49      192           -67812.79552      -61058.84561    0.530737E-03    0.276425E-05
  9     50      192           -67812.83546      -61058.88555    0.141420E-02    0.736563E-05
  9     51      192           -67812.81585      -61058.86594    0.874050E-03    0.455234E-05
  9     52      192           -67812.84622      -61058.89631    0.184135E-02    0.959037E-05
  9     53      192           -67812.85684      -61058.90693    0.238918E-02    0.124437E-04
  9     54       96           -67812.81905      -61058.86914    0.472729E-03    0.492427E-05
  9     55      192           -67812.82744      -61058.87752    0.116138E-02    0.604884E-05
  9     56      192           -67812.84162      -61058.89171    0.164464E-02    0.856583E-05
  9     57      192           -67812.85615      -61058.90624    0.234937E-02    0.122363E-04
