
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.44611807831780      eV
 Composition: x =   0.31250000000559530     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  6      9       48           -65561.53048      -61058.69715    0.690820E-03    0.143921E-04
  6     10      192           -65561.50648      -61058.67315    0.200857E-02    0.104613E-04
  6     11       96           -65561.50926      -61058.67593    0.104206E-02    0.108548E-04
  6     12       32           -65561.53261      -61058.69929    0.473817E-03    0.148068E-04
  6     13      192           -65561.53638      -61058.70305    0.298872E-02    0.155663E-04
  6     14      192           -65561.55508      -61058.72175    0.383217E-02    0.199592E-04
  6     15      192           -65561.56568      -61058.73235    0.441209E-02    0.229796E-04
  6     16      192           -65561.52769      -61058.69436    0.266282E-02    0.138689E-04
  6     17      192           -65561.54578      -61058.71245    0.338641E-02    0.176376E-04
  6     18       64           -65561.54481      -61058.71148    0.111440E-02    0.174125E-04
  6     19      192           -65561.55339      -61058.72007    0.374739E-02    0.195177E-04
  6     20       96           -65561.56876      -61058.73543    0.229821E-02    0.239396E-04
  6     21      192           -65561.56988      -61058.73655    0.466560E-02    0.243000E-04
  6     22      192           -65561.54427      -61058.71094    0.331912E-02    0.172871E-04
  6     23      192           -65561.55311      -61058.71978    0.373317E-02    0.194436E-04
  6     24      192           -65561.57385      -61058.74052    0.491810E-02    0.256151E-04
  6     25      192           -65561.56475      -61058.73142    0.435794E-02    0.226976E-04
  6     26       96           -65561.58096      -61058.74764    0.270305E-02    0.281567E-04
  6     27      192           -65561.56031      -61058.72698    0.410823E-02    0.213970E-04
  6     28       96           -65561.53571      -61058.70239    0.148125E-02    0.154297E-04
  6     29      192           -65561.55869      -61058.72536    0.402055E-02    0.209404E-04
  6     30      192           -65561.55524      -61058.72191    0.384049E-02    0.200025E-04
  6     31      192           -65561.55868      -61058.72535    0.401991E-02    0.209370E-04
  6     32      192           -65561.56461      -61058.73128    0.434978E-02    0.226551E-04
  6     33       48           -65561.50632      -61058.67299    0.501048E-03    0.104385E-04
  6     34      192           -65561.52438      -61058.69105    0.254816E-02    0.132717E-04
  6     35       32           -65561.54198      -61058.70866    0.536665E-03    0.167708E-04
  6     36      192           -65561.51409      -61058.68076    0.222241E-02    0.115750E-04
  6     37       48           -65561.51811      -61058.68478    0.586084E-03    0.122101E-04
  6     38       96           -65561.51989      -61058.68656    0.120023E-02    0.125024E-04
  6     39       96           -65561.51745      -61058.68413    0.116202E-02    0.121044E-04
  6     40       96           -65561.52718      -61058.69385    0.132240E-02    0.137750E-04
  6     41       48           -65561.51654      -61058.68322    0.574025E-03    0.119589E-04
  6     42      192           -65561.54816      -61058.71483    0.349558E-02    0.182062E-04
  6     43       24           -65561.51377      -61058.68044    0.276629E-03    0.115262E-04
  6     44       96           -65561.52518      -61058.69185    0.128769E-02    0.134134E-04
  6     45      192           -65561.54372      -61058.71039    0.329503E-02    0.171616E-04
  6     46      192           -65561.55012      -61058.71679    0.358761E-02    0.186855E-04
  6     47       96           -65561.54490      -61058.71158    0.167369E-02    0.174343E-04
  6     48       96           -65561.55341      -61058.72008    0.187412E-02    0.195221E-04
  6     49       96           -65561.57079      -61058.73746    0.236113E-02    0.245951E-04
  6     50       48           -65561.53532      -61058.70199    0.736736E-03    0.153487E-04
  6     51       96           -65561.57028      -61058.73696    0.234530E-02    0.244302E-04
  6     52      192           -65561.57470      -61058.74137    0.497392E-02    0.259058E-04
  6     53       96           -65561.57929      -61058.74597    0.264370E-02    0.275386E-04
  6     54       48           -65561.57496      -61058.74163    0.124787E-02    0.259972E-04
  6     55      192           -65561.56311      -61058.72978    0.426408E-02    0.222087E-04
  6     56       96           -65561.57904      -61058.74572    0.263493E-02    0.274472E-04
  6     57       16           -65561.54741      -61058.71408    0.288401E-03    0.180251E-04
  6     58       48           -65561.51364      -61058.68031    0.552289E-03    0.115060E-04
  6     59       48           -65561.55833      -61058.72500    0.100033E-02    0.208401E-04
  6     60       96           -65561.60610      -61058.77277    0.377539E-02    0.393270E-04
  6     61      192           -65561.59742      -61058.76409    0.672759E-02    0.350395E-04
  6     62       96           -65561.62828      -61058.79496    0.507018E-02    0.528143E-04
  6     63       96           -65561.60348      -61058.77015    0.364602E-02    0.379794E-04
  6     64       48           -65561.61413      -61058.78080    0.210036E-02    0.437576E-04
  6     65       48           -65561.59121      -61058.75788    0.154864E-02    0.322633E-04
  7      1      192           -66311.94451      -61058.63896    0.127499E-02    0.664059E-05
  7      2       48           -66311.97842      -61058.67287    0.500294E-03    0.104228E-04
  7      3       96           -66311.94963      -61058.64409    0.682440E-03    0.710875E-05
  7      4       96           -66311.91560      -61058.61005    0.434098E-03    0.452186E-05
  7      5       48           -66311.91094      -61058.60539    0.203996E-03    0.424992E-05
  7      6       96           -66311.93192      -61058.62637    0.539265E-03    0.561735E-05
  7      7       96           -66311.96458      -61058.65903    0.832439E-03    0.867124E-05
  7      8      192           -66311.94323      -61058.63768    0.125352E-02    0.652873E-05
  7      9      192           -66311.96152      -61058.65597    0.159847E-02    0.832538E-05
  7     10      192           -66311.97454      -61058.66899    0.190048E-02    0.989834E-05
  7     11      192           -66311.98827      -61058.68272    0.228106E-02    0.118805E-04
  7     12      192           -66311.96920      -61058.66366    0.177037E-02    0.922069E-05
  7     13      192           -66311.97897      -61058.67342    0.201578E-02    0.104989E-04
  7     14      192           -66311.95455      -61058.64900    0.145693E-02    0.758819E-05
  7     15      192           -66311.94879      -61058.64324    0.134962E-02    0.702925E-05
  7     16      192           -66311.97501      -61058.66946    0.191242E-02    0.996050E-05
  7     17      192           -66311.97941      -61058.67386    0.202755E-02    0.105602E-04
  7     18      192           -66311.97931      -61058.67376    0.202478E-02    0.105457E-04
  7     19       96           -66311.98554      -61058.67999    0.109991E-02    0.114574E-04
  7     20       96           -66311.97225      -61058.66671    0.921812E-03    0.960221E-05
  7     21      192           -66311.93300      -61058.62745    0.109410E-02    0.569842E-05
  7     22      192           -66311.95195      -61058.64640    0.140750E-02    0.733071E-05
  7     23       96           -66311.91308      -61058.60753    0.419792E-03    0.437284E-05
  7     24       96           -66311.92432      -61058.61877    0.487448E-03    0.507758E-05
  7     25      192           -66311.93376      -61058.62822    0.110529E-02    0.575674E-05
  7     26      192           -66311.94964      -61058.64409    0.136490E-02    0.710884E-05
  7     27      192           -66311.95674      -61058.65119    0.150007E-02    0.781285E-05
  7     28      192           -66311.94869      -61058.64314    0.134788E-02    0.702019E-05
  7     29       96           -66311.96376      -61058.65821    0.823425E-03    0.857735E-05
  7     30      192           -66311.92504      -61058.61949    0.984245E-03    0.512627E-05
  7     31       96           -66311.92608      -61058.62053    0.498953E-03    0.519743E-05
  7     32      192           -66311.94219      -61058.63664    0.123632E-02    0.643918E-05
  7     33      192           -66311.95534      -61058.64979    0.147241E-02    0.766880E-05
  7     34      192           -66311.93241      -61058.62686    0.108555E-02    0.565390E-05
  7     35      192           -66311.94584      -61058.64029    0.129773E-02    0.675903E-05
  7     36      192           -66311.96232      -61058.65677    0.161548E-02    0.841394E-05
  7     37      192           -66311.94051      -61058.63496    0.120900E-02    0.629689E-05
  7     38       96           -66311.94944      -61058.64389    0.680700E-03    0.709063E-05
  7     39      192           -66311.96984      -61058.66429    0.178538E-02    0.929885E-05
  7     40       96           -66311.93276      -61058.62721    0.545277E-03    0.567997E-05
  7     41      192           -66311.96916      -61058.66362    0.176943E-02    0.921579E-05
  7     42       96           -66311.96775      -61058.66220    0.868185E-03    0.904359E-05
  7     43       96           -66311.96666      -61058.66111    0.855707E-03    0.891362E-05
  7     44       96           -66311.99143      -61058.68588    0.118946E-02    0.123902E-04
  7     45       96           -66311.96841      -61058.66286    0.875893E-03    0.912389E-05
  7     46      192           -66311.97714      -61058.67159    0.196734E-02    0.102465E-04
  7     47      192           -66311.96119      -61058.65564    0.159150E-02    0.828905E-05
  7     48      192           -66311.99185      -61058.68630    0.239211E-02    0.124589E-04
  7     49      192           -66311.99770      -61058.69215    0.258565E-02    0.134669E-04
  7     50      192           -66311.97840      -61058.67285    0.200064E-02    0.104200E-04
  7     51       48           -66311.98007      -61058.67452    0.511382E-03    0.106538E-04
  7     52       96           -66311.96713      -61058.66158    0.861150E-03    0.897032E-05
  7     53       48           -66311.91035      -61058.60480    0.202405E-03    0.421677E-05
  7     54       96           -66311.93432      -61058.62877    0.556724E-03    0.579921E-05
  7     55      192           -66311.93864      -61058.63309    0.117929E-02    0.614214E-05
  7     56      192           -66311.94337      -61058.63782    0.125575E-02    0.654037E-05
  7     57       32           -66311.93053      -61058.62498    0.176462E-03    0.551443E-05
  7     58       96           -66311.95366      -61058.64811    0.719956E-03    0.749954E-05
  7     59       96           -66311.95312      -61058.64757    0.714807E-03    0.744590E-05
  7     60      192           -66311.96400      -61058.65845    0.165211E-02    0.860475E-05
  7     61       96           -66311.96270      -61058.65716    0.811915E-03    0.845745E-05
  7     62       16           -66311.93216      -61058.62661    0.901659E-04    0.563537E-05
  7     63       96           -66311.99363      -61058.68808    0.122469E-02    0.127572E-04
  7     64      192           -66312.02416      -61058.71861    0.367535E-02    0.191425E-04
  7     65      192           -66312.00195      -61058.69640    0.273586E-02    0.142493E-04
  7     66      192           -66312.02133      -61058.71579    0.354009E-02    0.184379E-04
  7     67      192           -66312.01008      -61058.70453    0.304805E-02    0.158753E-04
  7     68       64           -66311.99630      -61058.69076    0.846050E-03    0.132195E-04
  7     69       96           -66312.02607      -61058.72052    0.188508E-02    0.196363E-04
  7     70      192           -66312.01215      -61058.70660    0.313313E-02    0.163184E-04
  7     71      192           -66312.02303      -61058.71748    0.362070E-02    0.188578E-04
  7     72       96           -66311.98848      -61058.68293    0.114375E-02    0.119141E-04
  7     73      192           -66312.02080      -61058.71525    0.351514E-02    0.183080E-04
  7     74       96           -66311.98403      -61058.67848    0.107799E-02    0.112290E-04
  7     75       96           -66312.03621      -61058.73067    0.215714E-02    0.224703E-04
  7     76      192           -66311.98906      -61058.68351    0.230505E-02    0.120055E-04
  7     77       96           -66311.99918      -61058.69363    0.131846E-02    0.137340E-04
  7     78       96           -66311.95201      -61058.64646    0.704290E-03    0.733636E-05
  7     79       96           -66311.97882      -61058.67327    0.100592E-02    0.104784E-04
  7     80       48           -66311.97449      -61058.66894    0.474792E-03    0.989150E-05
  7     81       32           -66312.00074      -61058.69519    0.448725E-03    0.140227E-04
  7     82       16           -66312.07070      -61058.76515    0.568609E-03    0.355380E-04
  8      1       48           -67062.37149      -61058.59372    0.174685E-03    0.363927E-05
  8      2       96           -67062.33935      -61058.56158    0.227915E-03    0.237411E-05
  8      3      192           -67062.38655      -61058.60878    0.853648E-03    0.444609E-05
  8      4      192           -67062.36876      -61058.59099    0.673829E-03    0.350953E-05
  8      5      192           -67062.39867      -61058.62090    0.100284E-02    0.522310E-05
  8      6      192           -67062.39225      -61058.61448    0.920805E-03    0.479586E-05
  8      7       96           -67062.35957      -61058.58180    0.298180E-03    0.310604E-05
  8      8      192           -67062.33768      -61058.55991    0.445810E-03    0.232193E-05
  8      9      192           -67062.35671      -61058.57894    0.574159E-03    0.299041E-05
  8     10       96           -67062.36931      -61058.59154    0.339387E-03    0.353528E-05
  8     11      192           -67062.37592      -61058.59815    0.741181E-03    0.386032E-05
  8     12      192           -67062.37400      -61058.59623    0.722504E-03    0.376304E-05
  8     13       48           -67062.32089      -61058.54312    0.891572E-04    0.185744E-05
  8     14      192           -67062.34967      -61058.57190    0.522845E-03    0.272315E-05
  8     15      192           -67062.34013      -61058.56236    0.460568E-03    0.239879E-05
  8     16      192           -67062.35628      -61058.57851    0.570841E-03    0.297313E-05
  8     17      192           -67062.36970      -61058.59193    0.682319E-03    0.355375E-05
  8     18      192           -67062.36911      -61058.59134    0.676998E-03    0.352603E-05
  8     19       96           -67062.36918      -61058.59141    0.338828E-03    0.352946E-05
  8     20       96           -67062.38028      -61058.60251    0.392682E-03    0.409044E-05
  8     21       96           -67062.35428      -61058.57651    0.277951E-03    0.289532E-05
  8     22      192           -67062.36855      -61058.59077    0.671942E-03    0.349970E-05
  8     23      192           -67062.39009      -61058.61232    0.894754E-03    0.466018E-05
  8     24       96           -67062.37760      -61058.59983    0.378929E-03    0.394718E-05
  8     25       48           -67062.40669      -61058.62892    0.278932E-03    0.581107E-05
  8     26       96           -67062.38834      -61058.61057    0.437079E-03    0.455290E-05
  8     27       12           -67062.33386      -61058.55609    0.264840E-04    0.220700E-05
  8     28       96           -67062.36664      -61058.58887    0.327574E-03    0.341223E-05
  8     29       96           -67062.36557      -61058.58779    0.322922E-03    0.336378E-05
  8     30       96           -67062.38265      -61058.60488    0.405234E-03    0.422119E-05
  8     31      192           -67062.37600      -61058.59823    0.741940E-03    0.386427E-05
  8     32      192           -67062.40881      -61058.63104    0.114754E-02    0.597676E-05
  8     33      192           -67062.39069      -61058.61292    0.901931E-03    0.469756E-05
  8     34      192           -67062.39482      -61058.61705    0.952817E-03    0.496259E-05
  8     35      192           -67062.39888      -61058.62111    0.100565E-02    0.523777E-05
  8     36       48           -67062.38652      -61058.60874    0.213310E-03    0.444396E-05
  8     37       48           -67062.41005      -61058.63228    0.291672E-03    0.607650E-05
  8     38      192           -67062.33684      -61058.55907    0.440883E-03    0.229627E-05
  8     39      192           -67062.34865      -61058.57088    0.515831E-03    0.268662E-05
  8     40      192           -67062.35818      -61058.58041    0.585488E-03    0.304942E-05
  8     41       24           -67062.32830      -61058.55053    0.491924E-04    0.204968E-05
  8     42      192           -67062.35732      -61058.57955    0.578825E-03    0.301472E-05
  8     43       96           -67062.36696      -61058.58919    0.328949E-03    0.342655E-05
  8     44       96           -67062.37934      -61058.60157    0.387822E-03    0.403981E-05
  8     45       48           -67062.35793      -61058.58016    0.145886E-03    0.303930E-05
  8     46       96           -67062.36611      -61058.58834    0.325253E-03    0.338805E-05
  8     47      192           -67062.37410      -61058.59633    0.723436E-03    0.376790E-05
  8     48      192           -67062.38632      -61058.60855    0.851065E-03    0.443263E-05
  8     49      192           -67062.36835      -61058.59058    0.670220E-03    0.349073E-05
  8     50       48           -67062.36430      -61058.58653    0.158779E-03    0.330791E-05
  8     51       96           -67062.35851      -61058.58074    0.294004E-03    0.306254E-05
  8     52      192           -67062.41745      -61058.63968    0.128716E-02    0.670398E-05
  8     53      192           -67062.39766      -61058.61989    0.989488E-03    0.515358E-05
  8     54      192           -67062.42900      -61058.65123    0.150076E-02    0.781646E-05
  8     55       48           -67062.40622      -61058.62845    0.277198E-03    0.577496E-05
  8     56      192           -67062.41988      -61058.64211    0.132944E-02    0.692415E-05
  8     57      192           -67062.41906      -61058.64129    0.131510E-02    0.684946E-05
  8     58       96           -67062.42897      -61058.65120    0.750121E-03    0.781376E-05
  8     59      192           -67062.42367      -61058.64590    0.139828E-02    0.728270E-05
  8     60      192           -67062.43777      -61058.66000    0.168652E-02    0.878397E-05
  8     61      192           -67062.40146      -61058.62369    0.104075E-02    0.542059E-05
  8     62      192           -67062.43244      -61058.65467    0.157115E-02    0.818305E-05
  8     63      192           -67062.44145      -61058.66368    0.177105E-02    0.922421E-05
  8     64      192           -67062.39707      -61058.61930    0.981745E-03    0.511326E-05
  8     65       96           -67062.40749      -61058.62972    0.563775E-03    0.587265E-05
  8     66      192           -67062.42128      -61058.64351    0.135448E-02    0.705459E-05
  8     67      192           -67062.40120      -61058.62343    0.103719E-02    0.540203E-05
  8     68       96           -67062.35701      -61058.57924    0.288203E-03    0.300212E-05
  8     69       96           -67062.35604      -61058.57827    0.284511E-03    0.296366E-05
  8     70      192           -67062.37643      -61058.59866    0.746163E-03    0.388627E-05
  8     71       96           -67062.37170      -61058.59393    0.350356E-03    0.364954E-05
  8     72       96           -67062.39875      -61058.62098    0.501991E-03    0.522908E-05
  8     73      192           -67062.40666      -61058.62889    0.111521E-02    0.580837E-05
  8     74       96           -67062.41114      -61058.63337    0.591850E-03    0.616510E-05
  8     75       96           -67062.42871      -61058.65094    0.747563E-03    0.778711E-05
  8     76       24           -67062.40570      -61058.62793    0.137633E-03    0.573472E-05
  8     77       96           -67062.36628      -61058.58851    0.326019E-03    0.339603E-05
  8     78       96           -67062.36486      -61058.58709    0.319932E-03    0.333262E-05
  8     79       48           -67062.36441      -61058.58664    0.159003E-03    0.331257E-05
  8     80      192           -67062.39150      -61058.61373    0.911719E-03    0.474853E-05
  8     81      192           -67062.37530      -61058.59753    0.735049E-03    0.382838E-05
  8     82       96           -67062.41244      -61058.63466    0.602110E-03    0.627198E-05
  8     83       96           -67062.39691      -61058.61914    0.489856E-03    0.510266E-05
  8     84      192           -67062.42530      -61058.64753    0.142873E-02    0.744133E-05
  8     85      192           -67062.44172      -61058.66395    0.177723E-02    0.925640E-05
  8     86      192           -67062.41863      -61058.64086    0.130757E-02    0.681024E-05
  8     87       96           -67062.42418      -61058.64641    0.703848E-03    0.733175E-05
  8     88       96           -67062.41311      -61058.63534    0.607504E-03    0.632817E-05
  8     89      192           -67062.44060      -61058.66283    0.175110E-02    0.912034E-05
  8     90       48           -67062.41450      -61058.63673    0.309429E-03    0.644644E-05
  8     91       96           -67062.44096      -61058.66319    0.879729E-03    0.916384E-05
  8     92       48           -67062.47212      -61058.69435    0.665594E-03    0.138665E-04
  8     93       96           -67062.46959      -61058.69182    0.128708E-02    0.134071E-04
  8     94        6           -67062.34545      -61058.56768    0.154466E-04    0.257443E-05
  8     95       24           -67062.40391      -61058.62614    0.134404E-03    0.560018E-05
  8     96       48           -67062.45068      -61058.67291    0.500559E-03    0.104283E-04
  8     97       12           -67062.47861      -61058.70084    0.181381E-03    0.151151E-04
  9      1       16           -67812.76296      -61058.51296    0.199047E-04    0.124405E-05
  9      2       96           -67812.80679      -61058.55680    0.213886E-03    0.222798E-05
  9      3      192           -67812.77905      -61058.52905    0.295814E-03    0.154070E-05
  9      4      192           -67812.76004      -61058.51005    0.229788E-03    0.119681E-05
  9      5      192           -67812.79110      -61058.54110    0.347207E-03    0.180837E-05
  9      6      192           -67812.77669      -61058.52670    0.286709E-03    0.149327E-05
  9      7      192           -67812.78688      -61058.53689    0.328297E-03    0.170988E-05
  9      8      192           -67812.80827      -61058.55827    0.436224E-03    0.227200E-05
  9      9       96           -67812.81566      -61058.56567    0.240629E-03    0.250655E-05
  9     10       64           -67812.80977      -61058.55978    0.148340E-03    0.231782E-05
  9     11      192           -67812.79968      -61058.54968    0.389153E-03    0.202684E-05
  9     12       32           -67812.75844      -61058.50844    0.374880E-04    0.117150E-05
  9     13       96           -67812.76132      -61058.51133    0.116856E-03    0.121725E-05
  9     14      192           -67812.80434      -61058.55434    0.414021E-03    0.215636E-05
  9     15       96           -67812.81421      -61058.56422    0.236035E-03    0.245870E-05
  9     16       96           -67812.82611      -61058.57612    0.276505E-03    0.288026E-05
  9     17       96           -67812.75873      -61058.50874    0.112903E-03    0.117607E-05
  9     18       96           -67812.75730      -61058.50731    0.110785E-03    0.115401E-05
  9     19       96           -67812.77566      -61058.52567    0.141409E-03    0.147301E-05
  9     20       96           -67812.76941      -61058.51942    0.130134E-03    0.135556E-05
  9     21      192           -67812.79488      -61058.54489    0.365103E-03    0.190158E-05
  9     22      192           -67812.77850      -61058.52850    0.293663E-03    0.152949E-05
  9     23      192           -67812.78810      -61058.53811    0.333655E-03    0.173779E-05
  9     24      192           -67812.78696      -61058.53697    0.328629E-03    0.171161E-05
  9     25       48           -67812.77802      -61058.52803    0.729546E-04    0.151989E-05
  9     26       48           -67812.79165      -61058.54165    0.874386E-04    0.182164E-05
  9     27      192           -67812.81861      -61058.56862    0.500524E-03    0.260690E-05
  9     28      192           -67812.83925      -61058.58926    0.658578E-03    0.343009E-05
  9     29      192           -67812.83586      -61058.58587    0.629526E-03    0.327878E-05
  9     30       96           -67812.84881      -61058.59882    0.373885E-03    0.389463E-05
  9     31      192           -67812.84179      -61058.59180    0.681148E-03    0.354765E-05
  9     32      192           -67812.83873      -61058.58874    0.654033E-03    0.340642E-05
  9     33      192           -67812.81791      -61058.56791    0.495862E-03    0.258261E-05
  9     34       96           -67812.75800      -61058.50800    0.111807E-03    0.116465E-05
  9     35       96           -67812.77649      -61058.52650    0.142977E-03    0.148935E-05
  9     36      192           -67812.79496      -61058.54497    0.365531E-03    0.190380E-05
  9     37       96           -67812.78896      -61058.53897    0.168748E-03    0.175779E-05
  9     38      192           -67812.82654      -61058.57655    0.556195E-03    0.289685E-05
  9     39      192           -67812.80576      -61058.55577    0.421938E-03    0.219759E-05
  9     40       96           -67812.80616      -61058.55617    0.212085E-03    0.220922E-05
  9     41      192           -67812.82791      -61058.57792    0.566372E-03    0.294985E-05
  9     42       96           -67812.81007      -61058.56008    0.223397E-03    0.232705E-05
  9     43       96           -67812.84600      -61058.59601    0.360186E-03    0.375194E-05
  9     44       96           -67812.80759      -61058.55760    0.216152E-03    0.225159E-05
  9     45      192           -67812.78858      -61058.53859    0.335805E-03    0.174898E-05
  9     46      192           -67812.78535      -61058.53536    0.321670E-03    0.167537E-05
  9     47       96           -67812.80144      -61058.55145    0.199190E-03    0.207490E-05
  9     48      192           -67812.82713      -61058.57714    0.560522E-03    0.291939E-05
  9     49      192           -67812.79552      -61058.54553    0.368223E-03    0.191783E-05
  9     50      192           -67812.83546      -61058.58547    0.626213E-03    0.326152E-05
  9     51      192           -67812.81585      -61058.56586    0.482500E-03    0.251302E-05
  9     52      192           -67812.84622      -61058.59623    0.722482E-03    0.376293E-05
  9     53      192           -67812.85684      -61058.60685    0.831980E-03    0.433323E-05
  9     54       96           -67812.81905      -61058.56906    0.251737E-03    0.262226E-05
  9     55      192           -67812.82744      -61058.57744    0.562829E-03    0.293140E-05
  9     56      192           -67812.84162      -61058.59163    0.679583E-03    0.353950E-05
  9     57      192           -67812.85615      -61058.60616    0.824438E-03    0.429395E-05
  9     58       96           -67812.81278      -61058.56279    0.231594E-03    0.241244E-05
  9     59      192           -67812.86009      -61058.61010    0.868721E-03    0.452459E-05
  9     60      192           -67812.83829      -61058.58830    0.650158E-03    0.338624E-05
  9     61      192           -67812.84829      -61058.59830    0.742638E-03    0.386791E-05
  9     62      192           -67812.80518      -61058.55519    0.418686E-03    0.218066E-05
  9     63      192           -67812.85725      -61058.60726    0.836548E-03    0.435702E-05
  9     64       96           -67812.81455      -61058.56456    0.237120E-03    0.247000E-05
  9     65       96           -67812.79692      -61058.54692    0.187567E-03    0.195382E-05
  9     66      192           -67812.81048      -61058.56049    0.449283E-03    0.234001E-05
  9     67      192           -67812.83063      -61058.58064    0.587240E-03    0.305854E-05
  9     68      192           -67812.82720      -61058.57721    0.561059E-03    0.292218E-05
  9     69       48           -67812.87338      -61058.62339    0.259166E-03    0.539928E-05
  9     70       96           -67812.87207      -61058.62207    0.509316E-03    0.530537E-05
  9     71      192           -67812.88936      -61058.63937    0.128193E-02    0.667674E-05
  9     72       96           -67812.86915      -61058.61916    0.489965E-03    0.510380E-05
  9     73       48           -67812.77518      -61058.52518    0.702453E-04    0.146344E-05
  9     74       96           -67812.80572      -61058.55573    0.210857E-03    0.219642E-05
  9     75       96           -67812.84596      -61058.59597    0.359976E-03    0.374975E-05
  9     76      192           -67812.86070      -61058.61071    0.875771E-03    0.456131E-05
  9     77       96           -67812.85495      -61058.60496    0.405685E-03    0.422589E-05
  9     78       48           -67812.87663      -61058.62664    0.270579E-03    0.563705E-05
  9     79       96           -67812.89835      -61058.64836    0.722338E-03    0.752435E-05
  9     80       32           -67812.80120      -61058.55121    0.661878E-04    0.206837E-05
  9     81       96           -67812.89119      -61058.64120    0.656724E-03    0.684088E-05
  9     82       16           -67812.84558      -61058.59559    0.596952E-04    0.373095E-05
 10      1       96           -68563.19951      -61058.47730    0.743346E-04    0.774319E-06
 10      2      192           -68563.22623      -61058.50402    0.212079E-03    0.110458E-05
 10      3       96           -68563.19852      -61058.47631    0.733687E-04    0.764257E-06
 10      4       96           -68563.19838      -61058.47617    0.732313E-04    0.762826E-06
 10      5       48           -68563.21124      -61058.48903    0.434411E-04    0.905023E-06
 10      6       48           -68563.24170      -61058.51949    0.651254E-04    0.135678E-05
 10      7      192           -68563.19709      -61058.47488    0.143963E-03    0.749807E-06
 10      8       96           -68563.20784      -61058.48563    0.830430E-04    0.865031E-06
 10      9       96           -68563.21364      -61058.49143    0.897011E-04    0.934386E-06
 10     10      192           -68563.25766      -61058.53545    0.322076E-03    0.167748E-05
 10     11       96           -68563.19797      -61058.47576    0.728294E-04    0.758640E-06
 10     12      192           -68563.22825      -61058.50604    0.217853E-03    0.113465E-05
 10     13       96           -68563.24672      -61058.52450    0.139228E-03    0.145029E-05
 10     14      192           -68563.24614      -61058.52393    0.276328E-03    0.143921E-05
 10     15       96           -68563.22693      -61058.50472    0.107034E-03    0.111493E-05
 10     16      192           -68563.22335      -61058.50114    0.204116E-03    0.106310E-05
 10     17      192           -68563.25546      -61058.53325    0.312793E-03    0.162913E-05
 10     18      192           -68563.25561      -61058.53339    0.313380E-03    0.163219E-05
 10     19      192           -68563.25470      -61058.53249    0.309645E-03    0.161274E-05
 10     20      192           -68563.26407      -61058.54186    0.350689E-03    0.182651E-05
 10     21      192           -68563.27507      -61058.55286    0.405921E-03    0.211417E-05
 10     22      192           -68563.27252      -61058.55031    0.392413E-03    0.204382E-05
 10     23      192           -68563.23484      -61058.51262    0.237779E-03    0.123843E-05
 10     24      192           -68563.19848      -61058.47627    0.146655E-03    0.763831E-06
 10     25       96           -68563.19666      -61058.47445    0.715712E-04    0.745534E-06
 10     26       96           -68563.23259      -61058.51038    0.115391E-03    0.120199E-05
 10     27      192           -68563.22735      -61058.50513    0.215243E-03    0.112106E-05
 10     28       64           -68563.25601      -61058.53379    0.105018E-03    0.164091E-05
 10     29      192           -68563.24584      -61058.52363    0.275228E-03    0.143348E-05
 10     30      192           -68563.22906      -61058.50685    0.220200E-03    0.114688E-05
 10     31      192           -68563.24792      -61058.52571    0.282944E-03    0.147367E-05
 10     32      192           -68563.24485      -61058.52264    0.271648E-03    0.141483E-05
 10     33      192           -68563.26372      -61058.54151    0.349066E-03    0.181805E-05
 10     34       96           -68563.22979      -61058.50758    0.111181E-03    0.115814E-05
 10     35       48           -68563.20800      -61058.48579    0.416110E-04    0.866896E-06
 10     36      192           -68563.24395      -61058.52174    0.268410E-03    0.139797E-05
 10     37       48           -68563.20696      -61058.48475    0.410375E-04    0.854949E-06
 10     38      192           -68563.28889      -61058.56667    0.487747E-03    0.254035E-05
 10     39      192           -68563.28843      -61058.56622    0.484832E-03    0.252517E-05
 10     40       96           -68563.29626      -61058.57404    0.268975E-03    0.280182E-05
 10     41       96           -68563.29383      -61058.57162    0.260453E-03    0.271305E-05
 10     42       32           -68563.25704      -61058.53483    0.532345E-04    0.166358E-05
 10     43       16           -68563.27082      -61058.54861    0.319687E-04    0.199805E-05
 10     44       48           -68563.20535      -61058.48314    0.401681E-04    0.836835E-06
 10     45      192           -68563.25355      -61058.53134    0.304936E-03    0.158821E-05
 10     46       48           -68563.24488      -61058.52267    0.679364E-04    0.141534E-05
 10     47      192           -68563.27231      -61058.55009    0.391268E-03    0.203785E-05
 10     48      192           -68563.25558      -61058.53336    0.313251E-03    0.163152E-05
 10     49       48           -68563.21547      -61058.49325    0.459506E-04    0.957305E-06
 10     50       48           -68563.26774      -61058.54553    0.920553E-04    0.191782E-05
 10     51      192           -68563.29441      -61058.57220    0.524924E-03    0.273398E-05
 10     52      192           -68563.30566      -61058.58344    0.609539E-03    0.317468E-05
 10     53       24           -68563.22534      -61058.50313    0.261974E-04    0.109156E-05
 10     54       96           -68563.30286      -61058.58065    0.293650E-03    0.305886E-05
 10     55       96           -68563.21527      -61058.49306    0.916646E-04    0.954840E-06
 10     56       32           -68563.24851      -61058.52630    0.475312E-04    0.148535E-05
