
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.42306597765389      eV
 Composition: x =   0.24999999999799863     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  2      1       48           -62559.91747      -61059.01201    0.274856E-01    0.572617E-03
  2      2       24           -62559.92649      -61059.02103    0.154928E-01    0.645533E-03
  2      3       48           -62559.93679      -61059.03132    0.355302E-01    0.740213E-03
  3      1       48           -63310.31227      -61058.95407    0.127244E-01    0.265091E-03
  3      2       32           -63310.31342      -61058.95523    0.861428E-02    0.269196E-03
  3      3       96           -63310.32148      -61058.96328    0.287635E-01    0.299619E-03
  3      4      192           -63310.33108      -61058.97289    0.653595E-01    0.340414E-03
  3      5       96           -63310.33003      -61058.97183    0.322247E-01    0.335674E-03
  3      6       48           -63310.32923      -61058.97104    0.159434E-01    0.332154E-03
  3      7       32           -63310.36223      -61059.00404    0.164813E-01    0.515039E-03
  3      8       16           -63310.29084      -61058.93265    0.319038E-02    0.199399E-03
  4      1       12           -64060.69708      -61058.88615    0.128963E-02    0.107469E-03
  4      2      192           -64060.71656      -61058.90564    0.267345E-01    0.139242E-03
  4      3      192           -64060.71491      -61058.90398    0.261524E-01    0.136210E-03
  4      4       96           -64060.72606      -61058.91514    0.151667E-01    0.157986E-03
  4      5       24           -64060.72769      -61058.91676    0.387451E-02    0.161438E-03
  4      6       96           -64060.73540      -61058.92448    0.171722E-01    0.178877E-03
  4      7       48           -64060.73390      -61058.92298    0.841639E-02    0.175341E-03
  4      8       96           -64060.71444      -61058.90352    0.129960E-01    0.135375E-03
  4      9      192           -64060.73261      -61058.92169    0.330927E-01    0.172358E-03
  4     10       96           -64060.75440      -61058.94347    0.221038E-01    0.230248E-03
  4     11       96           -64060.75643      -61058.94550    0.227089E-01    0.236551E-03
  4     12       96           -64060.72217      -61058.91125    0.144023E-01    0.150024E-03
  4     13       96           -64060.69587      -61058.88495    0.101532E-01    0.105763E-03
  4     14       96           -64060.72462      -61058.91370    0.148793E-01    0.154993E-03
  4     15       96           -64060.73338      -61058.92245    0.167155E-01    0.174120E-03
  4     16      192           -64060.74358      -61058.93265    0.382854E-01    0.199403E-03
  4     17       48           -64060.73462      -61058.92369    0.849665E-02    0.177013E-03
  4     18       24           -64060.74005      -61058.92912    0.456642E-02    0.190268E-03
  4     19        8           -64060.70845      -61058.89752    0.100007E-02    0.125009E-03
  4     20        4           -64060.71469      -61058.90376    0.543258E-03    0.135814E-03
  4     21       12           -64060.72936      -61058.91843    0.198079E-02    0.165066E-03
  4     22        8           -64060.80941      -61058.99848    0.382696E-02    0.478370E-03
  5      1       96           -64811.10732      -61058.84367    0.586531E-02    0.610969E-04
  5      2      192           -64811.12798      -61058.86432    0.154371E-01    0.804017E-04
  5      3       48           -64811.11935      -61058.85569    0.344110E-02    0.716896E-04
  5      4      192           -64811.11591      -61058.85225    0.131485E-01    0.684817E-04
  5      5       96           -64811.13305      -61058.86940    0.825734E-02    0.860139E-04
  5      6      192           -64811.14693      -61058.88327    0.198596E-01    0.103435E-03
  5      7       96           -64811.14333      -61058.87967    0.946566E-02    0.986007E-04
  5      8       96           -64811.11657      -61058.85291    0.663226E-02    0.690860E-04
  5      9       96           -64811.15908      -61058.89542    0.116703E-01    0.121565E-03
  5     10      192           -64811.12358      -61058.85993    0.145613E-01    0.758401E-04
  5     11       96           -64811.15460      -61058.89094    0.109954E-01    0.114536E-03
  5     12       96           -64811.13429      -61058.87064    0.839457E-02    0.874434E-04
  5     13       48           -64811.09652      -61058.83286    0.254029E-02    0.529228E-04
  5     14       96           -64811.09885      -61058.83520    0.524076E-02    0.545912E-04
  5     15       96           -64811.10455      -61058.84089    0.565304E-02    0.588859E-04
  5     16      192           -64811.12491      -61058.86125    0.148202E-01    0.771887E-04
  5     17      192           -64811.13724      -61058.87359    0.174603E-01    0.909393E-04
  5     18      192           -64811.14338      -61058.87972    0.189447E-01    0.986702E-04
  5     19      192           -64811.14607      -61058.88241    0.196343E-01    0.102262E-03
  5     20      192           -64811.15355      -61058.88989    0.216869E-01    0.112953E-03
  5     21       96           -64811.14266      -61058.87900    0.938199E-02    0.977290E-04
  5     22       96           -64811.16473      -61058.90107    0.125802E-01    0.131043E-03
  5     23      192           -64811.12660      -61058.86295    0.151573E-01    0.789445E-04
  5     24      192           -64811.13486      -61058.87121    0.169171E-01    0.881097E-04
  5     25      192           -64811.15418      -61058.89052    0.218687E-01    0.113900E-03
  5     26      192           -64811.14948      -61058.88582    0.205443E-01    0.107001E-03
  5     27       96           -64811.13234      -61058.86869    0.817955E-02    0.852037E-04
  5     28       96           -64811.14099      -61058.87734    0.917638E-02    0.955873E-04
  5     29       96           -64811.10918      -61058.84553    0.601213E-02    0.626264E-04
  5     30       48           -64811.11499      -61058.85134    0.324743E-02    0.676547E-04
  5     31       48           -64811.12250      -61058.85884    0.358815E-02    0.747532E-04
  5     32       96           -64811.15092      -61058.88726    0.104709E-01    0.109072E-03
  5     33       96           -64811.15329      -61058.88964    0.108063E-01    0.112566E-03
  5     34       48           -64811.17400      -61058.91034    0.711494E-02    0.148228E-03
  5     35       96           -64811.20776      -61058.94410    0.222899E-01    0.232186E-03
 ------------------------------
  n      Cumulative prob(n,T) 
     0            0.00296
     1            0.01963
     2            0.07851
     3            0.18330
     4            0.30456
     5            0.41104
 ------------------------------

 ____________________________________________________________________________________________
 Temperature: T =    1273.0000000000000      K
 Chemical potential: mu =   -750.47453985499146      eV
 Composition: x =   0.25000000000594452     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  0      1        1           -61059.13561      -61059.13561    0.270829E-02    0.270829E-02
  1      1       16           -61809.52206      -61059.04752    0.194116E-01    0.121323E-02
  2      1       48           -62559.91747      -61058.96839    0.283093E-01    0.589778E-03
  2      2       24           -62559.92649      -61058.97741    0.153673E-01    0.640305E-03
  2      3       48           -62559.93679      -61058.98771    0.337590E-01    0.703312E-03
  3      1       48           -63310.31227      -61058.88865    0.136842E-01    0.285087E-03
  3      2       32           -63310.31342      -61058.88980    0.921942E-02    0.288107E-03
  3      3       96           -63310.32148      -61058.89786    0.297656E-01    0.310058E-03
  3      4      192           -63310.33108      -61058.90746    0.649774E-01    0.338424E-03
  3      5       96           -63310.33003      -61058.90641    0.321777E-01    0.335185E-03
  3      6       48           -63310.32923      -61058.90561    0.159730E-01    0.332771E-03
  3      7       32           -63310.36223      -61058.93861    0.143859E-01    0.449559E-03
  3      8       16           -63310.29084      -61058.86722    0.375218E-02    0.234511E-03
  4      1       12           -64060.69708      -61058.79892    0.150979E-02    0.125816E-03
  4      2      192           -64060.71656      -61058.81840    0.288520E-01    0.150271E-03
  4      3      192           -64060.71491      -61058.81675    0.284198E-01    0.148020E-03
  4      4       96           -64060.72606      -61058.82790    0.157312E-01    0.163866E-03
  4      5       24           -64060.72769      -61058.82953    0.399152E-02    0.166313E-03
  4      6       96           -64060.73540      -61058.83725    0.171297E-01    0.178434E-03
  4      7       48           -64060.73390      -61058.83574    0.844837E-02    0.176008E-03
  4      8       96           -64060.71444      -61058.81628    0.141500E-01    0.147396E-03
  4      9      192           -64060.73261      -61058.83445    0.333981E-01    0.173949E-03
  4     10       96           -64060.75440      -61058.85624    0.203675E-01    0.212162E-03
  4     11       96           -64060.75643      -61058.85827    0.207483E-01    0.216128E-03
  4     12       96           -64060.72217      -61058.82401    0.151831E-01    0.158157E-03
  4     13       96           -64060.69587      -61058.79771    0.119465E-01    0.124442E-03
  4     14       96           -64060.72462      -61058.82646    0.155262E-01    0.161731E-03
  4     15       96           -64060.73338      -61058.83522    0.168159E-01    0.175166E-03
  4     16      192           -64060.74358      -61058.84542    0.369090E-01    0.192234E-03
  4     17       48           -64060.73462      -61058.83646    0.850354E-02    0.177157E-03
  4     18       24           -64060.74005      -61058.84189    0.446761E-02    0.186150E-03
  4     19        8           -64060.70845      -61058.81029    0.111648E-02    0.139560E-03
  4     20        4           -64060.71469      -61058.81653    0.590898E-03    0.147724E-03
  4     21       12           -64060.72936      -61058.83120    0.202641E-02    0.168868E-03
  4     22        8           -64060.80941      -61058.91125    0.280247E-02    0.350308E-03
  5      1       96           -64811.10732      -61058.73462    0.672153E-02    0.700160E-04
  5      2      192           -64811.12798      -61058.75528    0.162284E-01    0.845227E-04
  5      3       48           -64811.11935      -61058.74665    0.375022E-02    0.781296E-04
  5      4      192           -64811.11591      -61058.74321    0.145372E-01    0.757148E-04
  5      5       96           -64811.13305      -61058.76035    0.849847E-02    0.885257E-04
  5      6      192           -64811.14693      -61058.77423    0.192886E-01    0.100462E-03
  5      7       96           -64811.14333      -61058.77063    0.933287E-02    0.972174E-04
  5      8       96           -64811.11657      -61058.74387    0.731255E-02    0.761724E-04
  5      9       96           -64811.15908      -61058.78638    0.107739E-01    0.112228E-03
  5     10      192           -64811.12358      -61058.75088    0.155912E-01    0.812041E-04
  5     11       96           -64811.15460      -61058.78190    0.103427E-01    0.107736E-03
  5     12       96           -64811.13429      -61058.76159    0.859508E-02    0.895320E-04
  5     13       48           -64811.09652      -61058.72382    0.304552E-02    0.634483E-04
  5     14       96           -64811.09885      -61058.72615    0.622208E-02    0.648134E-04
  5     15       96           -64811.10455      -61058.73185    0.655375E-02    0.682683E-04
  5     16      192           -64811.12491      -61058.75221    0.157808E-01    0.821916E-04
  5     17      192           -64811.13724      -61058.76454    0.176585E-01    0.919715E-04
  5     18      192           -64811.14338      -61058.77068    0.186748E-01    0.972643E-04
  5     19      192           -64811.14607      -61058.77337    0.191384E-01    0.996789E-04
  5     20      192           -64811.15355      -61058.78085    0.204889E-01    0.106713E-03
  5     21       96           -64811.14266      -61058.76996    0.927621E-02    0.966272E-04
  5     22       96           -64811.16473      -61058.79203    0.113431E-01    0.118158E-03
  5     23      192           -64811.12660      -61058.75390    0.160261E-01    0.834692E-04
  5     24      192           -64811.13486      -61058.76217    0.172799E-01    0.899993E-04
  5     25      192           -64811.15418      -61058.78148    0.206065E-01    0.107325E-03
  5     26      192           -64811.14948      -61058.77678    0.197423E-01    0.102824E-03
  5     27       96           -64811.13234      -61058.75964    0.844349E-02    0.879530E-04
  5     28       96           -64811.14099      -61058.76829    0.913631E-02    0.951699E-04
  5     29       96           -64811.10918      -61058.73648    0.683647E-02    0.712132E-04
  5     30       48           -64811.11499      -61058.74229    0.360416E-02    0.750866E-04
  5     31       48           -64811.12250      -61058.74980    0.385940E-02    0.804041E-04
  5     32       96           -64811.15092      -61058.77822    0.100017E-01    0.104185E-03
  5     33       96           -64811.15329      -61058.78059    0.102204E-01    0.106462E-03
  5     34       48           -64811.17400      -61058.80130    0.617167E-02    0.128577E-03
  5     35       96           -64811.20776      -61058.83506    0.167917E-01    0.174914E-03
 ------------------------------
  n      Cumulative prob(n,T) 
     0            0.00271
     1            0.01941
     2            0.07744
     3            0.18394
     4            0.30863
     5            0.40787
 ------------------------------

 ____________________________________________________________________________________________
 Temperature: T =    1673.0000000000000      K
 Chemical potential: mu =   -750.49647138657394      eV
 Composition: x =   0.24999999999797989     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  0      1        1           -61059.13561      -61059.13561    0.258845E-02    0.258845E-02
  1      1       16           -61809.52206      -61059.02559    0.193074E-01    0.120671E-02
  2      1       48           -62559.91747      -61058.92453    0.287357E-01    0.598660E-03
  2      2       24           -62559.92649      -61058.93355    0.152952E-01    0.637299E-03
  2      3       48           -62559.93679      -61058.94384    0.328549E-01    0.684477E-03
  3      1       48           -63310.31227      -61058.82285    0.141947E-01    0.295723E-03
  3      2       32           -63310.31342      -61058.82401    0.953933E-02    0.298104E-03
  3      3       96           -63310.32148      -61058.83206    0.302624E-01    0.315234E-03
  3      4      192           -63310.33108      -61058.84167    0.646937E-01    0.336947E-03
  3      5       96           -63310.33003      -61058.84061    0.321110E-01    0.334490E-03
  3      6       48           -63310.32923      -61058.83982    0.159674E-01    0.332655E-03
  3      7       32           -63310.36223      -61058.87282    0.133829E-01    0.418216E-03
  3      8       16           -63310.29084      -61058.80143    0.407822E-02    0.254889E-03
  4      1       12           -64060.69708      -61058.71119    0.163566E-02    0.136305E-03
  4      2      192           -64060.71656      -61058.73068    0.299578E-01    0.156030E-03
  4      3      192           -64060.71491      -61058.72902    0.296157E-01    0.154248E-03
  4      4       96           -64060.72606      -61058.74018    0.159993E-01    0.166659E-03
  4      5       24           -64060.72769      -61058.74180    0.404519E-02    0.168550E-03
  4      6       96           -64060.73540      -61058.74952    0.170705E-01    0.177818E-03
  4      7       48           -64060.73390      -61058.74802    0.844678E-02    0.175975E-03
  4      8       96           -64060.71444      -61058.72856    0.147603E-01    0.153754E-03
  4      9      192           -64060.73261      -61058.74673    0.334859E-01    0.174406E-03
  4     10       96           -64060.75440      -61058.76851    0.194741E-01    0.202855E-03
  4     11       96           -64060.75643      -61058.77054    0.197505E-01    0.205735E-03
  4     12       96           -64060.72217      -61058.73629    0.155734E-01    0.162223E-03
  4     13       96           -64060.69587      -61058.70999    0.129765E-01    0.135171E-03
  4     14       96           -64060.72462      -61058.73874    0.158404E-01    0.165004E-03
  4     15       96           -64060.73338      -61058.74749    0.168320E-01    0.175334E-03
  4     16      192           -64060.74358      -61058.75769    0.361321E-01    0.188188E-03
  4     17       48           -64060.73462      -61058.74873    0.848872E-02    0.176848E-03
  4     18       24           -64060.74005      -61058.75416    0.440733E-02    0.183639E-03
  4     19        8           -64060.70845      -61058.72256    0.117995E-02    0.147493E-03
  4     20        4           -64060.71469      -61058.72880    0.616056E-03    0.154014E-03
  4     21       12           -64060.72936      -61058.74347    0.204619E-02    0.170516E-03
  4     22        8           -64060.80941      -61058.82352    0.237678E-02    0.297098E-03
  5      1       96           -64811.10732      -61058.62497    0.719509E-02    0.749488E-04
  5      2      192           -64811.12798      -61058.64562    0.166070E-01    0.864947E-04
  5      3       48           -64811.11935      -61058.63699    0.391056E-02    0.814701E-04
  5      4      192           -64811.11591      -61058.63355    0.152730E-01    0.795469E-04
  5      5       96           -64811.13305      -61058.65070    0.860105E-02    0.895943E-04
  5      6      192           -64811.14693      -61058.66457    0.189400E-01    0.986456E-04
  5      7       96           -64811.14333      -61058.66097    0.923637E-02    0.962122E-04
  5      8       96           -64811.11657      -61058.63421    0.767160E-02    0.799125E-04
  5      9       96           -64811.15908      -61058.67672    0.103027E-01    0.107319E-03
  5     10      192           -64811.12358      -61058.64123    0.161085E-01    0.838982E-04
  5     11       96           -64811.15460      -61058.67224    0.998737E-02    0.104035E-03
  5     12       96           -64811.13429      -61058.65194    0.867535E-02    0.903682E-04
  5     13       48           -64811.09652      -61058.61416    0.333777E-02    0.695370E-04
  5     14       96           -64811.09885      -61058.61650    0.678455E-02    0.706724E-04
  5     15       96           -64811.10455      -61058.62219    0.705802E-02    0.735210E-04
  5     16      192           -64811.12491      -61058.64255    0.162573E-01    0.846734E-04
  5     17      192           -64811.13724      -61058.65489    0.177093E-01    0.922358E-04
  5     18      192           -64811.14338      -61058.66102    0.184795E-01    0.962475E-04
  5     19      192           -64811.14607      -61058.66371    0.188276E-01    0.980603E-04
  5     20      192           -64811.15355      -61058.67119    0.198302E-01    0.103282E-03
  5     21       96           -64811.14266      -61058.66030    0.919367E-02    0.957674E-04
  5     22       96           -64811.16473      -61058.68237    0.107143E-01    0.111607E-03
  5     23      192           -64811.12660      -61058.64425    0.164492E-01    0.856731E-04
  5     24      192           -64811.13486      -61058.65251    0.174196E-01    0.907269E-04
  5     25      192           -64811.15418      -61058.67182    0.199168E-01    0.103733E-03
  5     26      192           -64811.14948      -61058.66712    0.192779E-01    0.100406E-03
  5     27       96           -64811.13234      -61058.64999    0.855868E-02    0.891529E-04
  5     28       96           -64811.14099      -61058.65864    0.908798E-02    0.946664E-04
  5     29       96           -64811.10918      -61058.62683    0.728852E-02    0.759221E-04
  5     30       48           -64811.11499      -61058.63264    0.379412E-02    0.790442E-04
  5     31       48           -64811.12250      -61058.64014    0.399689E-02    0.832686E-04
  5     32       96           -64811.15092      -61058.66856    0.973586E-02    0.101415E-03
  5     33       96           -64811.15329      -61058.67094    0.989737E-02    0.103098E-03
  5     34       48           -64811.17400      -61058.69164    0.571293E-02    0.119019E-03
  5     35       96           -64811.20776      -61058.72540    0.144409E-01    0.150426E-03
 ------------------------------
  n      Cumulative prob(n,T) 
     0            0.00259
     1            0.01931
     2            0.07689
     3            0.18423
     4            0.31071
     5            0.40628
 ------------------------------

 ____________________________________________________________________________________________
 Ideal disorder limit
 Composition: x =   0.24999999999999981     
  n      m     omega(n,m)     E(n,m)                           prob(n,m,T)   prob(n,m,T)/omega    
  0      1        1           -61059.13561                    -.409688E-02    -.409688E-02
  1      1       16           -61809.52206                    0.406452E-02    0.254033E-03
  2      1       48           -62559.91747                    0.299791E-01    0.624564E-03
  2      2       24           -62559.92649                    0.149895E-01    0.624564E-03
  2      3       48           -62559.93679                    0.299791E-01    0.624564E-03
  3      1       48           -63310.31227                    0.186312E-01    0.388150E-03
  3      2       32           -63310.31342                    0.124208E-01    0.388150E-03
  3      3       96           -63310.32148                    0.372624E-01    0.388150E-03
  3      4      192           -63310.33108                    0.745249E-01    0.388150E-03
  3      5       96           -63310.33003                    0.372624E-01    0.388150E-03
  3      6       48           -63310.32923                    0.186312E-01    0.388150E-03
  3      7       32           -63310.36223                    0.124208E-01    0.388150E-03
  3      8       16           -63310.29084                    0.621040E-02    0.388150E-03
  4      1       12           -64060.69708                    0.227245E-02    0.189371E-03
  4      2      192           -64060.71656                    0.363592E-01    0.189371E-03
  4      3      192           -64060.71491                    0.363592E-01    0.189371E-03
  4      4       96           -64060.72606                    0.181796E-01    0.189371E-03
  4      5       24           -64060.72769                    0.454490E-02    0.189371E-03
  4      6       96           -64060.73540                    0.181796E-01    0.189371E-03
  4      7       48           -64060.73390                    0.908980E-02    0.189371E-03
  4      8       96           -64060.71444                    0.181796E-01    0.189371E-03
  4      9      192           -64060.73261                    0.363592E-01    0.189371E-03
  4     10       96           -64060.75440                    0.181796E-01    0.189371E-03
  4     11       96           -64060.75643                    0.181796E-01    0.189371E-03
  4     12       96           -64060.72217                    0.181796E-01    0.189371E-03
  4     13       96           -64060.69587                    0.181796E-01    0.189371E-03
  4     14       96           -64060.72462                    0.181796E-01    0.189371E-03
  4     15       96           -64060.73338                    0.181796E-01    0.189371E-03
  4     16      192           -64060.74358                    0.363592E-01    0.189371E-03
  4     17       48           -64060.73462                    0.908980E-02    0.189371E-03
  4     18       24           -64060.74005                    0.454490E-02    0.189371E-03
  4     19        8           -64060.70845                    0.151497E-02    0.189371E-03
  4     20        4           -64060.71469                    0.757483E-03    0.189371E-03
  4     21       12           -64060.72936                    0.227245E-02    0.189371E-03
  4     22        8           -64060.80941                    0.151497E-02    0.189371E-03
  5      1       96           -64811.10732                    0.797946E-02    0.831194E-04
  5      2      192           -64811.12798                    0.159589E-01    0.831194E-04
  5      3       48           -64811.11935                    0.398973E-02    0.831194E-04
  5      4      192           -64811.11591                    0.159589E-01    0.831194E-04
  5      5       96           -64811.13305                    0.797946E-02    0.831194E-04
  5      6      192           -64811.14693                    0.159589E-01    0.831194E-04
  5      7       96           -64811.14333                    0.797946E-02    0.831194E-04
  5      8       96           -64811.11657                    0.797946E-02    0.831194E-04
  5      9       96           -64811.15908                    0.797946E-02    0.831194E-04
  5     10      192           -64811.12358                    0.159589E-01    0.831194E-04
  5     11       96           -64811.15460                    0.797946E-02    0.831194E-04
  5     12       96           -64811.13429                    0.797946E-02    0.831194E-04
  5     13       48           -64811.09652                    0.398973E-02    0.831194E-04
  5     14       96           -64811.09885                    0.797946E-02    0.831194E-04
  5     15       96           -64811.10455                    0.797946E-02    0.831194E-04
  5     16      192           -64811.12491                    0.159589E-01    0.831194E-04
  5     17      192           -64811.13724                    0.159589E-01    0.831194E-04
  5     18      192           -64811.14338                    0.159589E-01    0.831194E-04
  5     19      192           -64811.14607                    0.159589E-01    0.831194E-04
  5     20      192           -64811.15355                    0.159589E-01    0.831194E-04
  5     21       96           -64811.14266                    0.797946E-02    0.831194E-04
  5     22       96           -64811.16473                    0.797946E-02    0.831194E-04
  5     23      192           -64811.12660                    0.159589E-01    0.831194E-04
  5     24      192           -64811.13486                    0.159589E-01    0.831194E-04
  5     25      192           -64811.15418                    0.159589E-01    0.831194E-04
  5     26      192           -64811.14948                    0.159589E-01    0.831194E-04
  5     27       96           -64811.13234                    0.797946E-02    0.831194E-04
  5     28       96           -64811.14099                    0.797946E-02    0.831194E-04
  5     29       96           -64811.10918                    0.797946E-02    0.831194E-04
  5     30       48           -64811.11499                    0.398973E-02    0.831194E-04
  5     31       48           -64811.12250                    0.398973E-02    0.831194E-04
  5     32       96           -64811.15092                    0.797946E-02    0.831194E-04
  5     33       96           -64811.15329                    0.797946E-02    0.831194E-04
  5     34       48           -64811.17400                    0.398973E-02    0.831194E-04
  5     35       96           -64811.20776                    0.797946E-02    0.831194E-04
