
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.43977067318497      eV
 Composition: x =   0.24999999999485709     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  8     60      192           -67062.43777      -61058.41090    0.622503E-03    0.324220E-05
  8     61      192           -67062.40146      -61058.37458    0.408434E-03    0.212726E-05
  8     62      192           -67062.43244      -61058.40557    0.585160E-03    0.304771E-05
  8     63      192           -67062.44145      -61058.41458    0.649655E-03    0.338362E-05
  8     64      192           -67062.39707      -61058.37019    0.388144E-03    0.202158E-05
  8     65       96           -67062.40749      -61058.38061    0.219009E-03    0.228134E-05
  8     66      192           -67062.42128      -61058.39440    0.514062E-03    0.267741E-05
  8     67      192           -67062.40120      -61058.37433    0.407213E-03    0.212090E-05
  8     68       96           -67062.35701      -61058.33013    0.121917E-03    0.126997E-05
  8     69       96           -67062.35604      -61058.32916    0.120552E-03    0.125575E-05
  8     70      192           -67062.37643      -61058.34955    0.305465E-03    0.159096E-05
  8     71       96           -67062.37170      -61058.34482    0.144578E-03    0.150603E-05
  8     72       96           -67062.39875      -61058.37188    0.197904E-03    0.206150E-05
  8     73      192           -67062.40666      -61058.37978    0.433829E-03    0.225953E-05
  8     74       96           -67062.41114      -61058.38427    0.228501E-03    0.238021E-05
  8     75       96           -67062.42871      -61058.40184    0.280183E-03    0.291857E-05
  8     76       24           -67062.40570      -61058.37882    0.536279E-04    0.223450E-05
  8     77       96           -67062.36628      -61058.33941    0.135771E-03    0.141428E-05
  8     78       96           -67062.36486      -61058.33799    0.133555E-03    0.139120E-05
  8     79       48           -67062.36441      -61058.33753    0.664269E-04    0.138389E-05
  8     80      192           -67062.39150      -61058.36463    0.363862E-03    0.189511E-05
  8     81      192           -67062.37530      -61058.34842    0.301489E-03    0.157026E-05
  8     82       96           -67062.41244      -61058.38556    0.231955E-03    0.241620E-05
  8     83       96           -67062.39691      -61058.37004    0.193721E-03    0.201793E-05
  8     84      192           -67062.42530      -61058.39842    0.538580E-03    0.280510E-05
  8     85      192           -67062.44172      -61058.41484    0.651633E-03    0.339392E-05
  8     86      192           -67062.41863      -61058.39175    0.498483E-03    0.259626E-05
  8     87       96           -67062.42418      -61058.39730    0.265825E-03    0.276901E-05
  8     88       96           -67062.41311      -61058.38623    0.233768E-03    0.243509E-05
  8     89      192           -67062.44060      -61058.41373    0.643264E-03    0.335033E-05
  8     90       48           -67062.41450      -61058.38762    0.118789E-03    0.247477E-05
  8     91       96           -67062.44096      -61058.41408    0.322971E-03    0.336428E-05
  8     92       48           -67062.47212      -61058.44524    0.231834E-03    0.482988E-05
  8     93       96           -67062.46959      -61058.44271    0.450227E-03    0.468987E-05
  8     94        6           -67062.34545      -61058.31857    0.666307E-05    0.111051E-05
  8     95       24           -67062.40391      -61058.37704    0.525279E-04    0.218866E-05
  8     96       48           -67062.45068      -61058.42381    0.180776E-03    0.376616E-05
  8     97       12           -67062.47861      -61058.45173    0.624893E-04    0.520744E-05
  9      1       16           -67812.76296      -61058.23272    0.656116E-05    0.410073E-06
  9      2       96           -67812.80679      -61058.27656    0.654735E-04    0.682016E-06
  9      3      192           -67812.77905      -61058.24881    0.948958E-04    0.494249E-06
  9      4      192           -67812.76004      -61058.22981    0.761178E-04    0.396447E-06
  9      5      192           -67812.79110      -61058.26086    0.109139E-03    0.568434E-06
  9      6      192           -67812.77669      -61058.24646    0.923407E-04    0.480941E-06
  9      7      192           -67812.78688      -61058.25665    0.103932E-03    0.541312E-06
  9      8      192           -67812.80827      -61058.27803    0.133203E-03    0.693766E-06
  9      9       96           -67812.81566      -61058.28542    0.725660E-04    0.755896E-06
  9     10       64           -67812.80977      -61058.27953    0.451817E-04    0.705964E-06
  9     11      192           -67812.79968      -61058.26944    0.120565E-03    0.627944E-06
  9     12       32           -67812.75844      -61058.22820    0.124518E-04    0.389118E-06
  9     13       96           -67812.76132      -61058.23108    0.386257E-04    0.402351E-06
  9     14      192           -67812.80434      -61058.27410    0.127265E-03    0.662837E-06
  9     15       96           -67812.81421      -61058.28397    0.713552E-04    0.743283E-06
  9     16       96           -67812.82611      -61058.29588    0.819264E-04    0.853400E-06
  9     17       96           -67812.75873      -61058.22849    0.374825E-04    0.390443E-06
  9     18       96           -67812.75730      -61058.22707    0.368678E-04    0.384039E-06
  9     19       96           -67812.77566      -61058.24543    0.456229E-04    0.475238E-06
  9     20       96           -67812.76941      -61058.23918    0.424306E-04    0.441985E-06
  9     21      192           -67812.79488      -61058.26464    0.114035E-03    0.593930E-06
  9     22      192           -67812.77850      -61058.24826    0.942931E-04    0.491110E-06
  9     23      192           -67812.78810      -61058.25786    0.105411E-03    0.549017E-06
  9     24      192           -67812.78696      -61058.25672    0.104024E-03    0.541789E-06
  9     25       48           -67812.77802      -61058.24779    0.234440E-04    0.488416E-06
  9     26       48           -67812.79165      -61058.26141    0.274595E-04    0.572073E-06
  9     27      192           -67812.81861      -61058.28837    0.150192E-03    0.782248E-06
  9     28      192           -67812.83925      -61058.30902    0.190850E-03    0.994009E-06
  9     29      192           -67812.83586      -61058.30562    0.183479E-03    0.955620E-06
  9     30       96           -67812.84881      -61058.31857    0.106615E-03    0.111057E-05
  9     31      192           -67812.84179      -61058.31155    0.196547E-03    0.102368E-05
  9     32      192           -67812.83873      -61058.30850    0.189699E-03    0.988018E-06
  9     33      192           -67812.81791      -61058.28767    0.148970E-03    0.775883E-06
  9     34       96           -67812.75800      -61058.22776    0.371646E-04    0.387131E-06
  9     35       96           -67812.77649      -61058.24626    0.460644E-04    0.479838E-06
  9     36      192           -67812.79496      -61058.26473    0.114151E-03    0.594537E-06
  9     37       96           -67812.78896      -61058.25873    0.532349E-04    0.554530E-06
  9     38      192           -67812.82654      -61058.29631    0.164676E-03    0.857689E-06
  9     39      192           -67812.80576      -61058.27552    0.129387E-03    0.673889E-06
  9     40       96           -67812.80616      -61058.27592    0.649921E-04    0.677001E-06
  9     41      192           -67812.82791      -61058.29767    0.167304E-03    0.871373E-06
  9     42       96           -67812.81007      -61058.27983    0.680081E-04    0.708418E-06
  9     43       96           -67812.84600      -61058.31577    0.103197E-03    0.107496E-05
  9     44       96           -67812.80759      -61058.27735    0.660788E-04    0.688321E-06
  9     45      192           -67812.78858      -61058.25835    0.106004E-03    0.552103E-06
  9     46      192           -67812.78535      -61058.25511    0.102098E-03    0.531761E-06
  9     47       96           -67812.80144      -61058.27120    0.615287E-04    0.640924E-06
  9     48      192           -67812.82713      -61058.29689    0.165794E-03    0.863511E-06
  9     49      192           -67812.79552      -61058.26528    0.114885E-03    0.598358E-06
  9     50      192           -67812.83546      -61058.30523    0.182636E-03    0.951228E-06
  9     51      192           -67812.81585      -61058.28561    0.145459E-03    0.757599E-06
  9     52      192           -67812.84622      -61058.31599    0.206921E-03    0.107771E-05
  9     53      192           -67812.85684      -61058.32660    0.234049E-03    0.121900E-05
  9     54       96           -67812.81905      -61058.28882    0.754819E-04    0.786270E-06
  9     55      192           -67812.82744      -61058.29720    0.166390E-03    0.866613E-06
  9     56      192           -67812.84162      -61058.31138    0.196153E-03    0.102163E-05
  9     57      192           -67812.85615      -61058.32592    0.232195E-03    0.120935E-05
  9     58       96           -67812.81278      -61058.28254    0.701816E-04    0.731059E-06
  9     59      192           -67812.86009      -61058.32985    0.243047E-03    0.126587E-05
  9     60      192           -67812.83829      -61058.30805    0.188718E-03    0.982906E-06
  9     61      192           -67812.84829      -61058.31806    0.211951E-03    0.110391E-05
  9     62      192           -67812.80518      -61058.27494    0.128516E-03    0.669353E-06
  9     63      192           -67812.85725      -61058.32701    0.235170E-03    0.122485E-05
  9     64       96           -67812.81455      -61058.28432    0.716414E-04    0.746265E-06
  9     65       96           -67812.79692      -61058.26668    0.583825E-04    0.608151E-06
  9     66      192           -67812.81048      -61058.28025    0.136678E-03    0.711863E-06
  9     67      192           -67812.83063      -61058.30039    0.172673E-03    0.899337E-06
  9     68      192           -67812.82720      -61058.29696    0.165933E-03    0.864233E-06
  9     69       48           -67812.87338      -61058.34315    0.708988E-04    0.147706E-05
  9     70       96           -67812.87207      -61058.34183    0.139642E-03    0.145461E-05
  9     71      192           -67812.88936      -61058.35912    0.341362E-03    0.177792E-05
  9     72       96           -67812.86915      -61058.33891    0.134999E-03    0.140624E-05
  9     73       48           -67812.77518      -61058.24494    0.226821E-04    0.472543E-06
  9     74       96           -67812.80572      -61058.27548    0.646633E-04    0.673576E-06
  9     75       96           -67812.84596      -61058.31572    0.103144E-03    0.107441E-05
  9     76      192           -67812.86070      -61058.33046    0.244768E-03    0.127483E-05
  9     77       96           -67812.85495      -61058.32471    0.114490E-03    0.119260E-05
  9     78       48           -67812.87663      -61058.34639    0.736170E-04    0.153369E-05
  9     79       96           -67812.89835      -61058.36812    0.189451E-03    0.197345E-05
  9     80       32           -67812.80120      -61058.27097    0.204532E-04    0.639163E-06
  9     81       96           -67812.89119      -61058.36095    0.174338E-03    0.181602E-05
  9     82       16           -67812.84558      -61058.31534    0.171154E-04    0.106971E-05
 10      1       96           -68563.19951      -61058.16591    0.181316E-04    0.188871E-06
 10      2      192           -68563.22623      -61058.19264    0.494481E-04    0.257542E-06
 10      3       96           -68563.19852      -61058.16493    0.179258E-04    0.186727E-06
 10      4       96           -68563.19838      -61058.16479    0.178965E-04    0.186421E-06
 10      5       48           -68563.21124      -61058.17765    0.103883E-04    0.216422E-06
 10      6       48           -68563.24170      -61058.20811    0.147931E-04    0.308190E-06
 10      7      192           -68563.19709      -61058.16349    0.352591E-04    0.183641E-06
 10      8       96           -68563.20784      -61058.17425    0.199728E-04    0.208050E-06
 10      9       96           -68563.21364      -61058.18005    0.213638E-04    0.222540E-06
 10     10      192           -68563.25766      -61058.22407    0.712139E-04    0.370906E-06
 10     11       96           -68563.19797      -61058.16437    0.178107E-04    0.185528E-06
 10     12      192           -68563.22825      -61058.19466    0.506215E-04    0.263654E-06
 10     13       96           -68563.24672      -61058.21312    0.313588E-04    0.326654E-06
 10     14      192           -68563.24614      -61058.21254    0.622991E-04    0.324474E-06
 10     15       96           -68563.22693      -61058.19334    0.249263E-04    0.259649E-06
 10     16      192           -68563.22335      -61058.18976    0.478234E-04    0.249080E-06
 10     17      192           -68563.25546      -61058.22187    0.694189E-04    0.361557E-06
 10     18      192           -68563.25561      -61058.22201    0.695325E-04    0.362149E-06
 10     19      192           -68563.25470      -61058.22111    0.688085E-04    0.358378E-06
 10     20      192           -68563.26407      -61058.23047    0.767070E-04    0.399515E-06
 10     21      192           -68563.27507      -61058.24148    0.871540E-04    0.453927E-06
 10     22      192           -68563.27252      -61058.23893    0.846167E-04    0.440712E-06
 10     23      192           -68563.23484      -61058.20124    0.546408E-04    0.284588E-06
 10     24      192           -68563.19848      -61058.16489    0.358341E-04    0.186636E-06
 10     25       96           -68563.19666      -61058.16306    0.175418E-04    0.182727E-06
 10     26       96           -68563.23259      -61058.19899    0.266172E-04    0.277263E-06
 10     27      192           -68563.22735      -61058.19375    0.500915E-04    0.260893E-06
 10     28       64           -68563.25601      -61058.22241    0.232856E-04    0.363838E-06
 10     29      192           -68563.24584      -61058.21224    0.620826E-04    0.323347E-06
 10     30      192           -68563.22906      -61058.19546    0.510972E-04    0.266131E-06
 10     31      192           -68563.24792      -61058.21432    0.635993E-04    0.331246E-06
 10     32      192           -68563.24485      -61058.21126    0.613770E-04    0.319672E-06
 10     33      192           -68563.26372      -61058.23012    0.763969E-04    0.397901E-06
 10     34       96           -68563.22979      -61058.19620    0.257675E-04    0.268411E-06
 10     35       48           -68563.20800      -61058.17441    0.100052E-04    0.208441E-06
 10     36      192           -68563.24395      -61058.21036    0.607379E-04    0.316343E-06
 10     37       48           -68563.20696      -61058.17336    0.988470E-05    0.205931E-06
 10     38      192           -68563.28889      -61058.25529    0.102309E-03    0.532857E-06
 10     39      192           -68563.28843      -61058.25484    0.101774E-03    0.530075E-06
 10     40       96           -68563.29626      -61058.26266    0.557218E-04    0.580435E-06
 10     41       96           -68563.29383      -61058.26024    0.541775E-04    0.564349E-06
 10     42       32           -68563.25704      -61058.22344    0.117831E-04    0.368221E-06
 10     43       16           -68563.27082      -61058.23723    0.691333E-05    0.432083E-06
 10     44       48           -68563.20535      -61058.17175    0.970162E-05    0.202117E-06
 10     45      192           -68563.25355      -61058.21996    0.678940E-04    0.353615E-06
 10     46       48           -68563.24488      -61058.21129    0.153491E-04    0.319772E-06
 10     47      192           -68563.27231      -61058.23871    0.844010E-04    0.439588E-06
 10     48      192           -68563.25558      -61058.22198    0.695075E-04    0.362018E-06
 10     49       48           -68563.21547      -61058.18187    0.109103E-04    0.227298E-06
 10     50       48           -68563.26774      -61058.23414    0.200111E-04    0.416898E-06
 10     51      192           -68563.29441      -61058.26082    0.109084E-03    0.568147E-06
 10     52      192           -68563.30566      -61058.27206    0.124286E-03    0.647325E-06
 10     53       24           -68563.22534      -61058.19174    0.611736E-05    0.254890E-06
 10     54       96           -68563.30286      -61058.26926    0.601593E-04    0.626659E-06
 10     55       96           -68563.21527      -61058.18168    0.217715E-04    0.226787E-06
 10     56       32           -68563.24851      -61058.21492    0.106732E-04    0.333538E-06
 10     57       96           -68563.26640      -61058.23281    0.394065E-04    0.410484E-06
 10     58       48           -68563.30263      -61058.26904    0.300005E-04    0.625011E-06
 10     59       96           -68563.30455      -61058.27096    0.613529E-04    0.639092E-06
 10     60       96           -68563.30780      -61058.27421    0.637117E-04    0.663664E-06
 10     61       16           -68563.23690      -61058.20330    0.466367E-05    0.291479E-06
 10     62       96           -68563.29162      -61058.25802    0.528020E-04    0.550021E-06
 10     63       48           -68563.30391      -61058.27031    0.304487E-04    0.634349E-06
 10     64       96           -68563.29514      -61058.26155    0.550067E-04    0.572987E-06
 10     65       48           -68563.32761      -61058.29401    0.400873E-04    0.835153E-06
 11      1       96           -69313.62809      -61058.09114    0.761378E-05    0.793102E-07
 11      2       48           -69313.62715      -61058.09020    0.376550E-05    0.784479E-07
 11      3       96           -69313.65893      -61058.12198    0.108895E-04    0.113432E-06
 11      4      192           -69313.68541      -61058.14846    0.296135E-04    0.154237E-06
 11      5       96           -69313.62681      -61058.08986    0.750152E-05    0.781408E-07
 11      6      192           -69313.65819      -61058.12124    0.215935E-04    0.112466E-06
 11      7      192           -69313.65744      -61058.12049    0.214063E-04    0.111491E-06
 11      8      192           -69313.65830      -61058.12134    0.216193E-04    0.112600E-06
 11      9      192           -69313.67591      -61058.13895    0.265208E-04    0.138129E-06
 11     10      192           -69313.65793      -61058.12098    0.215282E-04    0.112126E-06
 11     11       96           -69313.63928      -61058.10233    0.866932E-05    0.903054E-07
 11     12       96           -69313.70426      -61058.16731    0.184272E-04    0.191950E-06
 11     13      192           -69313.70946      -61058.17250    0.391459E-04    0.203885E-06
 11     14       96           -69313.68995      -61058.15299    0.156076E-04    0.162579E-06
 11     15       96           -69313.70310      -61058.16615    0.181817E-04    0.189392E-06
 11     16      192           -69313.66833      -61058.13137    0.242876E-04    0.126498E-06
 11     17      192           -69313.70143      -61058.16448    0.356642E-04    0.185751E-06
 11     18       48           -69313.70704      -61058.17008    0.951513E-05    0.198232E-06
 11     19      192           -69313.71851      -61058.18155    0.434812E-04    0.226464E-06
 11     20       48           -69313.64847      -61058.11152    0.482248E-05    0.100468E-06
 11     21       96           -69313.66195      -61058.12499    0.112773E-04    0.117472E-06
 11     22       48           -69313.62968      -61058.09273    0.387760E-05    0.807834E-07
 11     23      192           -69313.67752      -61058.14057    0.270232E-04    0.140746E-06
 11     24       96           -69313.68931      -61058.15235    0.154921E-04    0.161376E-06
 11     25       96           -69313.71057      -61058.17361    0.198260E-04    0.206521E-06
 11     26      192           -69313.71815      -61058.18119    0.432989E-04    0.225515E-06
 11     27       96           -69313.68511      -61058.14815    0.147548E-04    0.153696E-06
 11     28       96           -69313.71676      -61058.17981    0.213043E-04    0.221920E-06
 11     29       96           -69313.73547      -61058.19852    0.264701E-04    0.275730E-06
 11     30       96           -69313.68841      -61058.15146    0.153317E-04    0.159705E-06
 11     31       96           -69313.73744      -61058.20048    0.270810E-04    0.282093E-06
 11     32      192           -69313.74174      -61058.20478    0.569318E-04    0.296520E-06
 11     33       96           -69313.72588      -61058.18892    0.236807E-04    0.246674E-06
 11     34       48           -69313.73495      -61058.19799    0.131550E-04    0.274062E-06
 11     35       96           -69313.72839      -61058.19144    0.243831E-04    0.253991E-06
 12      1        8           -70064.06517      -61058.02486    0.294015E-06    0.367519E-07
 12      2      192           -70064.09310      -61058.05279    0.975746E-05    0.508201E-07
 12      3       96           -70064.12351      -61058.08320    0.694347E-05    0.723278E-07
 12      4       96           -70064.13387      -61058.09355    0.782985E-05    0.815609E-07
 12      5       96           -70064.13171      -61058.09140    0.763664E-05    0.795484E-07
 12      6       96           -70064.09231      -61058.05200    0.483438E-05    0.503581E-07
 12      7      192           -70064.12289      -61058.08257    0.137864E-04    0.718043E-07
 12      8       12           -70064.07365      -61058.03333    0.486612E-06    0.405510E-07
 12      9       96           -70064.14746      -61058.10715    0.916799E-05    0.954999E-07
 12     10      192           -70064.15224      -61058.11192    0.193802E-04    0.100939E-06
 12     11       96           -70064.12175      -61058.08143    0.680254E-05    0.708598E-07
 12     12       24           -70064.12149      -61058.08118    0.169567E-05    0.706529E-07
 12     13       96           -70064.16960      -61058.12929    0.118534E-04    0.123473E-06
 12     14       48           -70064.13176      -61058.09145    0.382041E-05    0.795918E-07
 12     15       48           -70064.13138      -61058.09107    0.380377E-05    0.792452E-07
 12     16       96           -70064.16325      -61058.12293    0.110111E-04    0.114699E-06
 12     17       96           -70064.14087      -61058.10055    0.849242E-05    0.884627E-07
 12     18      192           -70064.17831      -61058.13800    0.262287E-04    0.136608E-06
 12     19       24           -70064.18632      -61058.14600    0.359778E-05    0.149907E-06
 12     20        4           -70064.09081      -61058.05050    0.197954E-06    0.494885E-07
 12     21       12           -70064.18951      -61058.14920    0.186682E-05    0.155568E-06
 12     22        8           -70064.18482      -61058.14450    0.117859E-05    0.147324E-06
 13      1       32           -70814.54558      -61058.00191    0.901123E-06    0.281601E-07
 13      2       48           -70814.54591      -61058.00224    0.135687E-05    0.282681E-07
 13      3       96           -70814.57501      -61058.03133    0.380361E-05    0.396209E-07
 13      4      192           -70814.58531      -61058.04164    0.857315E-05    0.446518E-07
 13      5       96           -70814.60588      -61058.06221    0.544257E-05    0.566934E-07
 13      6       16           -70814.56608      -61058.02240    0.571524E-06    0.357202E-07
 13      7       48           -70814.61397      -61058.07029    0.298886E-05    0.622679E-07
 13      8       32           -70814.62200      -61058.07833    0.218735E-05    0.683548E-07
 14      1       48           -71565.03360      -61057.98657    0.113121E-05    0.235668E-07
 14      2       24           -71565.04294      -61057.99590    0.630324E-06    0.262635E-07
 14      3       48           -71565.06234      -61058.01531    0.157910E-05    0.328980E-07
 15      1       16           -72315.51012      -61057.95973    0.276154E-06    0.172596E-07
 16      1        1           -73065.97876      -61057.92500    0.115355E-07    0.115355E-07
 ------------------------------
  n      Cumulative prob(n,T) 
     0            0.01456
     1            0.06000
     2            0.14434
     3            0.20432
     4            0.20520
     5            0.16530
     6            0.10987
     7            0.05770
     8            0.02542
     9            0.00945
    10            0.00292
    11            0.00073
    12            0.00016
    13            0.00003
    14            0.00000
    15            0.00000
    16            0.00000
 ------------------------------

 ____________________________________________________________________________________________
 Ideal disorder limit
 Composition: x =   0.25000000000000000     
  n      m     omega(n,m)     E(n,m)                           prob(n,m,T)   prob(n,m,T)/omega    
  0      1        1           -61059.13561                    0.100226E-01    0.100226E-01
  1      1       16           -61809.52206                    0.534538E-01    0.334087E-02
  2      1       48           -62559.91747                    0.534538E-01    0.111362E-02
  2      2       24           -62559.92649                    0.267269E-01    0.111362E-02
  2      3       48           -62559.93679                    0.534538E-01    0.111362E-02
  3      1       48           -63310.31227                    0.178179E-01    0.371207E-03
  3      2       32           -63310.31342                    0.118786E-01    0.371207E-03
  3      3       96           -63310.32148                    0.356359E-01    0.371207E-03
  3      4      192           -63310.33108                    0.712718E-01    0.371207E-03
  3      5       96           -63310.33003                    0.356359E-01    0.371207E-03
  3      6       48           -63310.32923                    0.178179E-01    0.371207E-03
  3      7       32           -63310.36223                    0.118786E-01    0.371207E-03
  3      8       16           -63310.29084                    0.593932E-02    0.371207E-03
  4      1       12           -64060.69708                    0.148483E-02    0.123736E-03
  4      2      192           -64060.71656                    0.237573E-01    0.123736E-03
  4      3      192           -64060.71491                    0.237573E-01    0.123736E-03
  4      4       96           -64060.72606                    0.118786E-01    0.123736E-03
  4      5       24           -64060.72769                    0.296966E-02    0.123736E-03
  4      6       96           -64060.73540                    0.118786E-01    0.123736E-03
  4      7       48           -64060.73390                    0.593932E-02    0.123736E-03
  4      8       96           -64060.71444                    0.118786E-01    0.123736E-03
  4      9      192           -64060.73261                    0.237573E-01    0.123736E-03
  4     10       96           -64060.75440                    0.118786E-01    0.123736E-03
  4     11       96           -64060.75643                    0.118786E-01    0.123736E-03
  4     12       96           -64060.72217                    0.118786E-01    0.123736E-03
  4     13       96           -64060.69587                    0.118786E-01    0.123736E-03
  4     14       96           -64060.72462                    0.118786E-01    0.123736E-03
  4     15       96           -64060.73338                    0.118786E-01    0.123736E-03
  4     16      192           -64060.74358                    0.237573E-01    0.123736E-03
  4     17       48           -64060.73462                    0.593932E-02    0.123736E-03
  4     18       24           -64060.74005                    0.296966E-02    0.123736E-03
  4     19        8           -64060.70845                    0.989886E-03    0.123736E-03
  4     20        4           -64060.71469                    0.494943E-03    0.123736E-03
  4     21       12           -64060.72936                    0.148483E-02    0.123736E-03
  4     22        8           -64060.80941                    0.989886E-03    0.123736E-03
  5      1       96           -64811.10732                    0.395954E-02    0.412453E-04
  5      2      192           -64811.12798                    0.791909E-02    0.412453E-04
  5      3       48           -64811.11935                    0.197977E-02    0.412453E-04
  5      4      192           -64811.11591                    0.791909E-02    0.412453E-04
  5      5       96           -64811.13305                    0.395954E-02    0.412453E-04
  5      6      192           -64811.14693                    0.791909E-02    0.412453E-04
  5      7       96           -64811.14333                    0.395954E-02    0.412453E-04
  5      8       96           -64811.11657                    0.395954E-02    0.412453E-04
  5      9       96           -64811.15908                    0.395954E-02    0.412453E-04
  5     10      192           -64811.12358                    0.791909E-02    0.412453E-04
  5     11       96           -64811.15460                    0.395954E-02    0.412453E-04
  5     12       96           -64811.13429                    0.395954E-02    0.412453E-04
  5     13       48           -64811.09652                    0.197977E-02    0.412453E-04
  5     14       96           -64811.09885                    0.395954E-02    0.412453E-04
  5     15       96           -64811.10455                    0.395954E-02    0.412453E-04
  5     16      192           -64811.12491                    0.791909E-02    0.412453E-04
  5     17      192           -64811.13724                    0.791909E-02    0.412453E-04
  5     18      192           -64811.14338                    0.791909E-02    0.412453E-04
  5     19      192           -64811.14607                    0.791909E-02    0.412453E-04
  5     20      192           -64811.15355                    0.791909E-02    0.412453E-04
  5     21       96           -64811.14266                    0.395954E-02    0.412453E-04
  5     22       96           -64811.16473                    0.395954E-02    0.412453E-04
  5     23      192           -64811.12660                    0.791909E-02    0.412453E-04
  5     24      192           -64811.13486                    0.791909E-02    0.412453E-04
  5     25      192           -64811.15418                    0.791909E-02    0.412453E-04
  5     26      192           -64811.14948                    0.791909E-02    0.412453E-04
  5     27       96           -64811.13234                    0.395954E-02    0.412453E-04
  5     28       96           -64811.14099                    0.395954E-02    0.412453E-04
  5     29       96           -64811.10918                    0.395954E-02    0.412453E-04
  5     30       48           -64811.11499                    0.197977E-02    0.412453E-04
  5     31       48           -64811.12250                    0.197977E-02    0.412453E-04
  5     32       96           -64811.15092                    0.395954E-02    0.412453E-04
  5     33       96           -64811.15329                    0.395954E-02    0.412453E-04
  5     34       48           -64811.17400                    0.197977E-02    0.412453E-04
  5     35       96           -64811.20776                    0.395954E-02    0.412453E-04
  6      1       48           -65561.52021                    0.659924E-03    0.137484E-04
  6      2       96           -65561.51663                    0.131985E-02    0.137484E-04
  6      3       96           -65561.53725                    0.131985E-02    0.137484E-04
  6      4       96           -65561.55042                    0.131985E-02    0.137484E-04
  6      5      192           -65561.54507                    0.263970E-02    0.137484E-04
  6      6      192           -65561.52659                    0.263970E-02    0.137484E-04
  6      7      192           -65561.55623                    0.263970E-02    0.137484E-04
  6      8       16           -65561.58156                    0.219975E-03    0.137484E-04
  6      9       48           -65561.53048                    0.659924E-03    0.137484E-04
  6     10      192           -65561.50648                    0.263970E-02    0.137484E-04
  6     11       96           -65561.50926                    0.131985E-02    0.137484E-04
  6     12       32           -65561.53261                    0.439949E-03    0.137484E-04
  6     13      192           -65561.53638                    0.263970E-02    0.137484E-04
  6     14      192           -65561.55508                    0.263970E-02    0.137484E-04
  6     15      192           -65561.56568                    0.263970E-02    0.137484E-04
  6     16      192           -65561.52769                    0.263970E-02    0.137484E-04
  6     17      192           -65561.54578                    0.263970E-02    0.137484E-04
  6     18       64           -65561.54481                    0.879899E-03    0.137484E-04
  6     19      192           -65561.55339                    0.263970E-02    0.137484E-04
  6     20       96           -65561.56876                    0.131985E-02    0.137484E-04
  6     21      192           -65561.56988                    0.263970E-02    0.137484E-04
  6     22      192           -65561.54427                    0.263970E-02    0.137484E-04
  6     23      192           -65561.55311                    0.263970E-02    0.137484E-04
  6     24      192           -65561.57385                    0.263970E-02    0.137484E-04
  6     25      192           -65561.56475                    0.263970E-02    0.137484E-04
  6     26       96           -65561.58096                    0.131985E-02    0.137484E-04
  6     27      192           -65561.56031                    0.263970E-02    0.137484E-04
  6     28       96           -65561.53571                    0.131985E-02    0.137484E-04
  6     29      192           -65561.55869                    0.263970E-02    0.137484E-04
  6     30      192           -65561.55524                    0.263970E-02    0.137484E-04
  6     31      192           -65561.55868                    0.263970E-02    0.137484E-04
  6     32      192           -65561.56461                    0.263970E-02    0.137484E-04
  6     33       48           -65561.50632                    0.659924E-03    0.137484E-04
  6     34      192           -65561.52438                    0.263970E-02    0.137484E-04
  6     35       32           -65561.54198                    0.439949E-03    0.137484E-04
  6     36      192           -65561.51409                    0.263970E-02    0.137484E-04
  6     37       48           -65561.51811                    0.659924E-03    0.137484E-04
  6     38       96           -65561.51989                    0.131985E-02    0.137484E-04
  6     39       96           -65561.51745                    0.131985E-02    0.137484E-04
  6     40       96           -65561.52718                    0.131985E-02    0.137484E-04
  6     41       48           -65561.51654                    0.659924E-03    0.137484E-04
  6     42      192           -65561.54816                    0.263970E-02    0.137484E-04
  6     43       24           -65561.51377                    0.329962E-03    0.137484E-04
  6     44       96           -65561.52518                    0.131985E-02    0.137484E-04
  6     45      192           -65561.54372                    0.263970E-02    0.137484E-04
  6     46      192           -65561.55012                    0.263970E-02    0.137484E-04
  6     47       96           -65561.54490                    0.131985E-02    0.137484E-04
  6     48       96           -65561.55341                    0.131985E-02    0.137484E-04
  6     49       96           -65561.57079                    0.131985E-02    0.137484E-04
  6     50       48           -65561.53532                    0.659924E-03    0.137484E-04
  6     51       96           -65561.57028                    0.131985E-02    0.137484E-04
  6     52      192           -65561.57470                    0.263970E-02    0.137484E-04
  6     53       96           -65561.57929                    0.131985E-02    0.137484E-04
  6     54       48           -65561.57496                    0.659924E-03    0.137484E-04
  6     55      192           -65561.56311                    0.263970E-02    0.137484E-04
  6     56       96           -65561.57904                    0.131985E-02    0.137484E-04
  6     57       16           -65561.54741                    0.219975E-03    0.137484E-04
  6     58       48           -65561.51364                    0.659924E-03    0.137484E-04
  6     59       48           -65561.55833                    0.659924E-03    0.137484E-04
  6     60       96           -65561.60610                    0.131985E-02    0.137484E-04
  6     61      192           -65561.59742                    0.263970E-02    0.137484E-04
  6     62       96           -65561.62828                    0.131985E-02    0.137484E-04
  6     63       96           -65561.60348                    0.131985E-02    0.137484E-04
  6     64       48           -65561.61413                    0.659924E-03    0.137484E-04
