  7      7       96           -66311.96458      -61057.66042    0.180092E-04    0.187596E-06
  7      8      192           -66311.94323      -61057.63907    0.296484E-04    0.154419E-06
  7      9      192           -66311.96152      -61057.65735    0.350270E-04    0.182432E-06
  7     10      192           -66311.97454      -61057.67037    0.394407E-04    0.205421E-06
  7     11      192           -66311.98827      -61057.68411    0.447002E-04    0.232814E-06
  7     12      192           -66311.96920      -61057.66504    0.375685E-04    0.195669E-06
  7     13      192           -66311.97897      -61057.67480    0.410665E-04    0.213888E-06
  7     14      192           -66311.95455      -61057.65038    0.328692E-04    0.171194E-06
  7     15      192           -66311.94879      -61057.64462    0.311890E-04    0.162443E-06
  7     16      192           -66311.97501      -61057.67084    0.396104E-04    0.206304E-06
  7     17      192           -66311.97941      -61057.67524    0.412308E-04    0.214744E-06
  7     18      192           -66311.97931      -61057.67514    0.411921E-04    0.214542E-06
  7     19       96           -66311.98554      -61057.68138    0.218012E-04    0.227095E-06
  7     20       96           -66311.97225      -61057.66809    0.193138E-04    0.201186E-06
  7     21      192           -66311.93300      -61057.62883    0.270078E-04    0.140666E-06
  7     22      192           -66311.95195      -61057.64778    0.321002E-04    0.167189E-06
  7     23       96           -66311.91308      -61057.60891    0.112616E-04    0.117308E-06
  7     24       96           -66311.92432      -61057.62016    0.124768E-04    0.129967E-06
  7     25      192           -66311.93376      -61057.62960    0.271971E-04    0.141651E-06
  7     26      192           -66311.94964      -61057.64547    0.314307E-04    0.163702E-06
  7     27      192           -66311.95674      -61057.65257    0.335335E-04    0.174654E-06
  7     28      192           -66311.94869      -61057.64453    0.311614E-04    0.162299E-06
  7     29       96           -66311.96376      -61057.65960    0.178753E-04    0.186201E-06
  7     30      192           -66311.92504      -61057.62087    0.251175E-04    0.130820E-06
  7     31       96           -66311.92608      -61057.62191    0.126780E-04    0.132063E-06
  7     32      192           -66311.94219      -61057.63803    0.293689E-04    0.152963E-06
  7     33      192           -66311.95534      -61057.65117    0.331083E-04    0.172439E-06
  7     34      192           -66311.93241      -61057.62824    0.268629E-04    0.139911E-06
  7     35      192           -66311.94584      -61057.64167    0.303617E-04    0.158134E-06
  7     36      192           -66311.96232      -61057.65815    0.352821E-04    0.183761E-06
  7     37      192           -66311.94051      -61057.63635    0.289223E-04    0.150637E-06
  7     38       96           -66311.94944      -61057.64528    0.156877E-04    0.163414E-06
  7     39      192           -66311.96984      -61057.66567    0.377866E-04    0.196805E-06
  7     40       96           -66311.93276      -61057.62859    0.134739E-04    0.140353E-06
  7     41      192           -66311.96916      -61057.66500    0.375548E-04    0.195598E-06
  7     42       96           -66311.96775      -61057.66358    0.185361E-04    0.193084E-06
  7     43       96           -66311.96666      -61057.66249    0.183530E-04    0.191177E-06
  7     44       96           -66311.99143      -61057.68727    0.230033E-04    0.239618E-06
  7     45       96           -66311.96841      -61057.66424    0.186488E-04    0.194258E-06
  7     46      192           -66311.97714      -61057.67297    0.403871E-04    0.210349E-06
  7     47      192           -66311.96119      -61057.65703    0.349221E-04    0.181886E-06
  7     48      192           -66311.99185      -61057.68768    0.461814E-04    0.240528E-06
  7     49      192           -66311.99770      -61057.69353    0.487123E-04    0.253710E-06
  7     50      192           -66311.97840      -61057.67424    0.408547E-04    0.212785E-06
