   x         T                   mu   
0.8750  473.00000000000000  0.05117437141780101
0.8750  873.00000000000000  0.1168169469286795
0.8750  1273.0000000000000  0.18335110238388097
0.8750  1673.0000000000000  0.2501422283605734
