
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.37652562858216      eV
 Composition: x =   0.87499999999541189     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  5     31       48           -64811.12250      -61059.23987    0.187541E-06    0.390711E-08
  5     32       96           -64811.15092      -61059.26829    0.753306E-06    0.784694E-08
  5     33       96           -64811.15329      -61059.27066    0.798445E-06    0.831713E-08
  5     34       48           -64811.17400      -61059.29137    0.663459E-06    0.138221E-07
  5     35       96           -64811.20776      -61059.32513    0.303791E-05    0.316449E-07
  6      1       48           -65561.52021      -61059.26106    0.315373E-06    0.657028E-08
  6      2       96           -65561.51663      -61059.25748    0.577782E-06    0.601856E-08
  6      3       96           -65561.53725      -61059.27809    0.958038E-06    0.997956E-08
  6      4       96           -65561.55042      -61059.29126    0.132352E-05    0.137866E-07
  6      5      192           -65561.54507      -61059.28592    0.232166E-05    0.120920E-07
  6      6      192           -65561.52659      -61059.26744    0.147542E-05    0.768450E-08
  6      7      192           -65561.55623      -61059.29707    0.305241E-05    0.158980E-07
  6      8       16           -65561.58156      -61059.32241    0.473580E-06    0.295988E-07
  6      9       48           -65561.53048      -61059.27132    0.405723E-06    0.845256E-08
  6     10      192           -65561.50648      -61059.24733    0.900727E-06    0.469129E-08
  6     11       96           -65561.50926      -61059.25010    0.482128E-06    0.502217E-08
  6     12       32           -65561.53261      -61059.27346    0.285041E-06    0.890755E-08
  6     13      192           -65561.53638      -61059.27722    0.187566E-05    0.976905E-08
  6     14      192           -65561.55508      -61059.29592    0.296764E-05    0.154565E-07
  6     15      192           -65561.56568      -61059.30653    0.384914E-05    0.200476E-07
  6     16      192           -65561.52769      -61059.26854    0.151567E-05    0.789412E-08
  6     17      192           -65561.54578      -61059.28662    0.236205E-05    0.123023E-07
  6     18       64           -65561.54481      -61059.28566    0.768909E-06    0.120142E-07
  6     19      192           -65561.55339      -61059.29424    0.284760E-05    0.148313E-07
  6     20       96           -65561.56876      -61059.30960    0.207558E-05    0.216207E-07
  6     21      192           -65561.56988      -61059.31073    0.426724E-05    0.222252E-07
  6     22      192           -65561.54427      -61059.28511    0.227614E-05    0.118549E-07
  6     23      192           -65561.55311      -61059.29396    0.282769E-05    0.147275E-07
  6     24      192           -65561.57385      -61059.31469    0.470320E-05    0.244958E-07
  6     25      192           -65561.56475      -61059.30560    0.376241E-05    0.195959E-07
  6     26       96           -65561.58096      -61059.32181    0.280023E-05    0.291691E-07
  6     27      192           -65561.56031      -61059.30116    0.337418E-05    0.175739E-07
  6     28       96           -65561.53571      -61059.27656    0.922698E-06    0.961144E-08
  6     29      192           -65561.55869      -61059.29953    0.324247E-05    0.168878E-07
  6     30      192           -65561.55524      -61059.29609    0.297953E-05    0.155184E-07
  6     31      192           -65561.55868      -61059.29952    0.324151E-05    0.168829E-07
  6     32      192           -65561.56461      -61059.30546    0.374941E-05    0.195282E-07
  6     33       48           -65561.50632      -61059.24716    0.224277E-06    0.467245E-08
  6     34      192           -65561.52438      -61059.26523    0.139742E-05    0.727822E-08
  6     35       32           -65561.54198      -61059.28283    0.358711E-06    0.112097E-07
  6     36      192           -65561.51409      -61059.25494    0.108564E-05    0.565440E-08
  6     37       48           -65561.51811      -61059.25895    0.299529E-06    0.624019E-08
  6     38       96           -65561.51989      -61059.26073    0.625799E-06    0.651874E-08
  6     39       96           -65561.51745      -61059.25830    0.589523E-06    0.614086E-08
  6     40       96           -65561.52718      -61059.26803    0.748394E-06    0.779577E-08
  6     41       48           -65561.51654      -61059.25739    0.288254E-06    0.600528E-08
  6     42      192           -65561.54816      -61059.28901    0.250450E-05    0.130443E-07
  6     43       24           -65561.51377      -61059.25462    0.134651E-06    0.561046E-08
  6     44       96           -65561.52518      -61059.26603    0.712541E-06    0.742230E-08
  6     45      192           -65561.54372      -61059.28456    0.224575E-05    0.116966E-07
  6     46      192           -65561.55012      -61059.29096    0.262756E-05    0.136852E-07
  6     47       96           -65561.54490      -61059.28575    0.115603E-05    0.120419E-07
  6     48       96           -65561.55341      -61059.29426    0.142439E-05    0.148374E-07
  6     49       96           -65561.57079      -61059.31164    0.218168E-05    0.227258E-07
  6     50       48           -65561.53532      -61059.27616    0.456888E-06    0.951851E-08
  6     51       96           -65561.57028      -61059.31113    0.215476E-05    0.224455E-07
  6     52      192           -65561.57470      -61059.31554    0.480219E-05    0.250114E-07
  6     53       96           -65561.57929      -61059.32014    0.268782E-05    0.279982E-07
  6     54       48           -65561.57496      -61059.31581    0.120838E-05    0.251745E-07
  6     55      192           -65561.56311      -61059.30396    0.361421E-05    0.188240E-07
  6     56       96           -65561.57904      -61059.31989    0.267139E-05    0.278270E-07
  6     57       16           -65561.54741      -61059.28826    0.204893E-06    0.128058E-07
  6     58       48           -65561.51364      -61059.25449    0.268431E-06    0.559232E-08
  6     59       48           -65561.55833      -61059.29917    0.803469E-06    0.167389E-07
  6     60       96           -65561.60610      -61059.34695    0.518819E-05    0.540437E-07
  6     61      192           -65561.59742      -61059.33826    0.838531E-05    0.436735E-07
  6     62       96           -65561.62828      -61059.36913    0.894076E-05    0.931329E-07
  6     63       96           -65561.60348      -61059.34432    0.486484E-05    0.506754E-07
  6     64       48           -65561.61413      -61059.35498    0.315905E-05    0.658134E-07
  6     65       48           -65561.59121      -61059.33205    0.180008E-05    0.375017E-07
  7      1      192           -66311.94451      -61059.30883    0.407312E-05    0.212142E-07
  7      2       48           -66311.97842      -61059.34274    0.233996E-05    0.487491E-07
  7      3       96           -66311.94963      -61059.31396    0.230943E-05    0.240565E-07
  7      4       96           -66311.91560      -61059.27992    0.100202E-05    0.104377E-07
  7      5       48           -66311.91094      -61059.27526    0.446816E-06    0.930867E-08
  7      6       96           -66311.93192      -61059.29624    0.149542E-05    0.155773E-07
  7      7       96           -66311.96458      -61059.32890    0.333244E-05    0.347130E-07
  7      8      192           -66311.94323      -61059.30755    0.394739E-05    0.205593E-07
  7      9      192           -66311.96152      -61059.32584    0.618255E-05    0.322008E-07
  7     10      192           -66311.97454      -61059.33886    0.850911E-05    0.443183E-07
  7     11      192           -66311.98827      -61059.35259    0.119178E-04    0.620720E-07
  7     12      192           -66311.96920      -61059.33352    0.746517E-05    0.388811E-07
  7     13      192           -66311.97897      -61059.34329    0.948628E-05    0.494077E-07
  7     14      192           -66311.95455      -61059.31887    0.521014E-05    0.271362E-07
  7     15      192           -66311.94879      -61059.31311    0.452397E-05    0.235624E-07
  7     16      192           -66311.97501      -61059.33933    0.860800E-05    0.448333E-07
  7     17      192           -66311.97941      -61059.34373    0.958877E-05    0.499415E-07
  7     18      192           -66311.97931      -61059.34363    0.956457E-05    0.498154E-07
  7     19       96           -66311.98554      -61059.34986    0.557315E-05    0.580536E-07
  7     20       96           -66311.97225      -61059.33657    0.402261E-05    0.419021E-07
  7     21      192           -66311.93300      -61059.29732    0.307099E-05    0.159948E-07
  7     22      192           -66311.95195      -61059.31627    0.488854E-05    0.254611E-07
  7     23       96           -66311.91308      -61059.27740    0.941919E-06    0.981166E-08
  7     24       96           -66311.92432      -61059.28864    0.124104E-05    0.129275E-07
  7     25      192           -66311.93376      -61059.29809    0.312925E-05    0.162982E-07
  7     26      192           -66311.94964      -61059.31396    0.461896E-05    0.240571E-07
  7     27      192           -66311.95674      -61059.32106    0.549841E-05    0.286376E-07
  7     28      192           -66311.94869      -61059.31301    0.451322E-05    0.235063E-07
  7     29       96           -66311.96376      -61059.32808    0.326615E-05    0.340224E-07
  7     30      192           -66311.92504      -61059.28936    0.252619E-05    0.131572E-07
  7     31       96           -66311.92608      -61059.29040    0.129564E-05    0.134963E-07
  7     32      192           -66311.94219      -61059.30651    0.384804E-05    0.200419E-07
  7     33      192           -66311.95534      -61059.31966    0.531276E-05    0.276706E-07
  7     34      192           -66311.93241      -61059.29673    0.302686E-05    0.157649E-07
  7     35      192           -66311.94584      -61059.31016    0.420822E-05    0.219178E-07
  7     36      192           -66311.96232      -61059.32664    0.630447E-05    0.328358E-07
  7     37      192           -66311.94051      -61059.30483    0.369257E-05    0.192322E-07
  7     38       96           -66311.94944      -61059.31376    0.229857E-05    0.239435E-07
  7     39      192           -66311.96984      -61059.33416    0.758238E-05    0.394916E-07
  7     40       96           -66311.93276      -61059.29708    0.152633E-05    0.158993E-07
  7     41      192           -66311.96916      -61059.33348    0.745785E-05    0.388430E-07
  7     42       96           -66311.96775      -61059.33207    0.360134E-05    0.375140E-07
  7     43       96           -66311.96666      -61059.33098    0.350640E-05    0.365250E-07
  7     44       96           -66311.99143      -61059.35575    0.643927E-05    0.670757E-07
  7     45       96           -66311.96841      -61059.33273    0.366058E-05    0.381310E-07
  7     46      192           -66311.97714      -61059.34146    0.906979E-05    0.472385E-07
  7     47      192           -66311.96119      -61059.32551    0.613285E-05    0.319419E-07
  7     48      192           -66311.99185      -61059.35617    0.130107E-04    0.677638E-07
  7     49      192           -66311.99770      -61059.36202    0.150197E-04    0.782278E-07
  7     50      192           -66311.97840      -61059.34272    0.935523E-05    0.487252E-07
  7     51       48           -66311.98007      -61059.34439    0.243656E-05    0.507617E-07
  7     52       96           -66311.96713      -61059.33145    0.354767E-05    0.369549E-07
  7     53       48           -66311.91035      -61059.27467    0.440406E-06    0.917512E-08
  7     54       96           -66311.93432      -61059.29864    0.158600E-05    0.165208E-07
  7     55      192           -66311.93864      -61059.30296    0.352682E-05    0.183688E-07
  7     56      192           -66311.94337      -61059.30769    0.396039E-05    0.206270E-07
  7     57       32           -66311.93053      -61059.29485    0.481749E-06    0.150546E-07
  7     58       96           -66311.95366      -61059.31798    0.254918E-05    0.265540E-07
  7     59       96           -66311.95312      -61059.31744    0.251563E-05    0.262045E-07
  7     60      192           -66311.96400      -61059.32832    0.657088E-05    0.342234E-07
  7     61       96           -66311.96270      -61059.32702    0.318239E-05    0.331499E-07
  7     62       16           -66311.93216      -61059.29648    0.250714E-06    0.156697E-07
  7     63       96           -66311.99363      -61059.35795    0.679571E-05    0.707887E-07
  7     64      192           -66312.02416      -61059.38848    0.287441E-04    0.149709E-06
  7     65      192           -66312.00195      -61059.36627    0.166696E-04    0.868207E-07
  7     66      192           -66312.02133      -61059.38566    0.268220E-04    0.139698E-06
  7     67      192           -66312.01008      -61059.37440    0.203488E-04    0.105983E-06
  7     68       64           -66311.99630      -61059.36063    0.483813E-05    0.755958E-07
  7     69       96           -66312.02607      -61059.39039    0.150638E-04    0.156914E-06
  7     70      192           -66312.01215      -61059.37647    0.214094E-04    0.111507E-06
  7     71      192           -66312.02303      -61059.38735    0.279602E-04    0.145626E-06
  7     72       96           -66311.98848      -61059.35280    0.598999E-05    0.623957E-07
  7     73      192           -66312.02080      -61059.38512    0.264742E-04    0.137886E-06
  7     74       96           -66311.98403      -61059.34835    0.536980E-05    0.559355E-07
  7     75       96           -66312.03621      -61059.40053    0.193195E-04    0.201245E-06
  7     76      192           -66311.98906      -61059.35338    0.121502E-04    0.632822E-07
  7     77       96           -66311.99918      -61059.36350    0.778699E-05    0.811145E-07
  7     78       96           -66311.95201      -61059.31633    0.244775E-05    0.254974E-07
  7     79       96           -66311.97882      -61059.34314    0.472606E-05    0.492298E-07
  7     80       48           -66311.97449      -61059.33881    0.212456E-05    0.442618E-07
  7     81       32           -66312.00074      -61059.36506    0.269726E-05    0.842895E-07
  7     82       16           -66312.07070      -61059.43502    0.750395E-05    0.468997E-06
  8      1       48           -67062.37149      -61059.35928    0.351093E-05    0.731444E-07
  8      2       96           -67062.33935      -61059.32715    0.319196E-05    0.332495E-07
  8      3      192           -67062.38655      -61059.37435    0.203230E-04    0.105849E-06
  8      4      192           -67062.36876      -61059.35655    0.131336E-04    0.684042E-07
  8      5      192           -67062.39867      -61059.38646    0.273586E-04    0.142493E-06
  8      6      192           -67062.39225      -61059.38004    0.233716E-04    0.121727E-06
  8      7       96           -67062.35957      -61059.34736    0.524151E-05    0.545991E-07
  8      8      192           -67062.33768      -61059.32547    0.612734E-05    0.319132E-07
  8      9      192           -67062.35671      -61059.34451    0.977412E-05    0.509069E-07
  8     10       96           -67062.36931      -61059.35710    0.665601E-05    0.693335E-07
  8     11      192           -67062.37592      -61059.36372    0.156584E-04    0.815542E-07
  8     12      192           -67062.37400      -61059.36180    0.149379E-04    0.778017E-07
  8     13       48           -67062.32089      -61059.30868    0.101462E-05    0.211380E-07
  8     14      192           -67062.34967      -61059.33747    0.822309E-05    0.428286E-07
  8     15      192           -67062.34013      -61059.32792    0.650693E-05    0.338903E-07
  8     16      192           -67062.35628      -61059.34407    0.967012E-05    0.503652E-07
  8     17      192           -67062.36970      -61059.35749    0.134407E-04    0.700035E-07
  8     18      192           -67062.36911      -61059.35690    0.132478E-04    0.689992E-07
  8     19       96           -67062.36918      -61059.35698    0.663579E-05    0.691229E-07
  8     20       96           -67062.38028      -61059.36807    0.871225E-05    0.907526E-07
  8     21       96           -67062.35428      -61059.34208    0.460411E-05    0.479594E-07
  8     22      192           -67062.36855      -61059.35634    0.130658E-04    0.680510E-07
  8     23      192           -67062.39009      -61059.37788    0.221659E-04    0.115447E-06
  8     24       96           -67062.37760      -61059.36539    0.815744E-05    0.849734E-07
  8     25       48           -67062.40669      -61059.39449    0.832798E-05    0.173499E-06
  8     26       96           -67062.38834      -61059.37613    0.106167E-04    0.110590E-06
  8     27       12           -67062.33386      -61059.32166    0.348707E-06    0.290589E-07
  8     28       96           -67062.36664      -61059.35444    0.623475E-05    0.649453E-07
  8     29       96           -67062.36557      -61059.35336    0.607231E-05    0.632533E-07
  8     30       96           -67062.38265      -61059.37044    0.923317E-05    0.961788E-07
  8     31      192           -67062.37600      -61059.36379    0.156880E-04    0.817084E-07
  8     32      192           -67062.40881      -61059.39660    0.350861E-04    0.182740E-06
  8     33      192           -67062.39069      -61059.37848    0.224951E-04    0.117162E-06
  8     34      192           -67062.39482      -61059.38261    0.248933E-04    0.129653E-06
  8     35      192           -67062.39888      -61059.38667    0.275006E-04    0.143232E-06
  8     36       48           -67062.38652      -61059.37431    0.507627E-05    0.105756E-06
  8     37       48           -67062.41005      -61059.39785    0.904357E-05    0.188408E-06
  8     38      192           -67062.33684      -61059.32464    0.600294E-05    0.312653E-07
  8     39      192           -67062.34865      -61059.33645    0.802065E-05    0.417742E-07
  8     40      192           -67062.35818      -61059.34598    0.101331E-04    0.527763E-07
  8     41       24           -67062.32830      -61059.31609    0.608440E-06    0.253516E-07
  8     42      192           -67062.35732      -61059.34512    0.992125E-05    0.516732E-07
  8     43       96           -67062.36696      -61059.35475    0.628312E-05    0.654491E-07
  8     44       96           -67062.37934      -61059.36714    0.851426E-05    0.886902E-07
  8     45       48           -67062.35793      -61059.34573    0.251777E-05    0.524536E-07
  8     46       96           -67062.36611      -61059.35390    0.615345E-05    0.640984E-07
  8     47      192           -67062.37410      -61059.36189    0.149735E-04    0.779871E-07
  8     48      192           -67062.38632      -61059.37412    0.202097E-04    0.105259E-06
  8     49      192           -67062.36835      -61059.35615    0.130041E-04    0.677295E-07
  8     50       48           -67062.36430      -61059.35210    0.294374E-05    0.613278E-07
  8     51       96           -67062.35851      -61059.34630    0.510683E-05    0.531962E-07
  8     52      192           -67062.41745      -61059.40524    0.433682E-04    0.225876E-06
  8     53      192           -67062.39766      -61059.38545    0.266903E-04    0.139012E-06
  8     54      192           -67062.42900      -61059.41679    0.575753E-04    0.299871E-06
  8     55       48           -67062.40622      -61059.39402    0.823270E-05    0.171515E-06
  8     56      192           -67062.41988      -61059.40767    0.460335E-04    0.239758E-06
  8     57      192           -67062.41906      -61059.40686    0.451211E-04    0.235006E-06
  8     58       96           -67062.42897      -61059.41676    0.287693E-04    0.299680E-06
  8     59      192           -67062.42367      -61059.41147    0.505291E-04    0.263172E-06
  8     60      192           -67062.43777      -61059.42557    0.714127E-04    0.371941E-06
  8     61      192           -67062.40146      -61059.38925    0.292983E-04    0.152595E-06
  8     62      192           -67062.43244      -61059.42024    0.626577E-04    0.326342E-06
  8     63      192           -67062.44145      -61059.42925    0.781583E-04    0.407074E-06
  8     64      192           -67062.39707      -61059.38486    0.263061E-04    0.137011E-06
  8     65       96           -67062.40749      -61059.39528    0.169832E-04    0.176908E-06
  8     66      192           -67062.42128      -61059.40908    0.476468E-04    0.248160E-06
  8     67      192           -67062.40120      -61059.38900    0.291134E-04    0.151632E-06
  8     68       96           -67062.35701      -61059.34480    0.492244E-05    0.512754E-07
  8     69       96           -67062.35604      -61059.34383    0.480668E-05    0.500695E-07
  8     70      192           -67062.37643      -61059.36422    0.158532E-04    0.825689E-07
  8     71       96           -67062.37170      -61059.35949    0.705848E-05    0.735259E-07
  8     72       96           -67062.39875      -61059.38655    0.137082E-04    0.142794E-06
  8     73      192           -67062.40666      -61059.39445    0.332833E-04    0.173351E-06
  8     74       96           -67062.41114      -61059.39894    0.185769E-04    0.193509E-06
  8     75       96           -67062.42871      -61059.41651    0.285885E-04    0.297796E-06
  8     76       24           -67062.40570      -61059.39349    0.406357E-05    0.169315E-06
  8     77       96           -67062.36628      -61059.35408    0.618023E-05    0.643774E-07
  8     78       96           -67062.36486      -61059.35266    0.596892E-05    0.621762E-07
  8     79       48           -67062.36441      -61059.35221    0.295140E-05    0.614875E-07
  8     80      192           -67062.39150      -61059.37930    0.229478E-04    0.119520E-06
  8     81      192           -67062.37530      -61059.36309    0.154201E-04    0.803132E-07
  8     82       96           -67062.41244      -61059.40023    0.191756E-04    0.199746E-06
  8     83       96           -67062.39691      -61059.38471    0.131028E-04    0.136488E-06
  8     84      192           -67062.42530      -61059.41309    0.525791E-04    0.273849E-06
  8     85      192           -67062.44172      -61059.42951    0.786623E-04    0.409699E-06
  8     86      192           -67062.41863      -61059.40642    0.446454E-04    0.232528E-06
  8     87       96           -67062.42418      -61059.41197    0.255795E-04    0.266453E-06
  8     88       96           -67062.41311      -61059.40090    0.194939E-04    0.203062E-06
  8     89      192           -67062.44060      -61059.42840    0.765415E-04    0.398654E-06
  8     90       48           -67062.41450      -61059.40229    0.100858E-04    0.210121E-06
  8     91       96           -67062.44096      -61059.42875    0.386084E-04    0.402170E-06
  8     92       48           -67062.47212      -61059.45992    0.414638E-04    0.863829E-06
  8     93       96           -67062.46959      -61059.45738    0.779272E-04    0.811741E-06
  8     94        6           -67062.34545      -61059.33324    0.231669E-06    0.386115E-07
  8     95       24           -67062.40391      -61059.39171    0.388936E-05    0.162057E-06
  8     96       48           -67062.45068      -61059.43848    0.245053E-04    0.510527E-06
  8     97       12           -67062.47861      -61059.46640    0.121539E-04    0.101283E-05
  9      1       16           -67812.76296      -61059.37423    0.168858E-05    0.105536E-06
  9      2       96           -67812.80679      -61059.41806    0.297004E-04    0.309380E-06
  9      3      192           -67812.77905      -61059.39031    0.300697E-04    0.156613E-06
  9      4      192           -67812.76004      -61059.37131    0.188658E-04    0.982595E-07
  9      5      192           -67812.79110      -61059.40237    0.404140E-04    0.210490E-06
  9      6      192           -67812.77669      -61059.38796    0.283837E-04    0.147832E-06
  9      7      192           -67812.78688      -61059.39815    0.364454E-04    0.189820E-06
  9      8      192           -67812.80827      -61059.41954    0.615853E-04    0.320757E-06
  9      9       96           -67812.81566      -61059.42693    0.369145E-04    0.384526E-06
  9     10       64           -67812.80977      -61059.42104    0.212990E-04    0.332797E-06
  9     11      192           -67812.79968      -61059.41095    0.498829E-04    0.259807E-06
  9     12       32           -67812.75844      -61059.36971    0.302267E-05    0.944586E-07
  9     13       96           -67812.76132      -61059.37259    0.973240E-05    0.101379E-06
  9     14      192           -67812.80434      -61059.41561    0.559246E-04    0.291274E-06
  9     15       96           -67812.81421      -61059.42548    0.356244E-04    0.371088E-06
  9     16       96           -67812.82611      -61059.43738    0.477084E-04    0.496962E-06
  9     17       96           -67812.75873      -61059.37000    0.913344E-05    0.951400E-07
  9     18       96           -67812.75730      -61059.36857    0.881965E-05    0.918713E-07
  9     19       96           -67812.77566      -61059.38693    0.138384E-04    0.144150E-06
  9     20       96           -67812.76941      -61059.38068    0.118709E-04    0.123655E-06
  9     21      192           -67812.79488      -61059.40615    0.443423E-04    0.230950E-06
  9     22      192           -67812.77850      -61059.38977    0.296675E-04    0.154518E-06
  9     23      192           -67812.78810      -61059.39937    0.375509E-04    0.195578E-06
  9     24      192           -67812.78696      -61059.39823    0.365134E-04    0.190174E-06
  9     25       48           -67812.77802      -61059.38929    0.733111E-05    0.152731E-06
  9     26       48           -67812.79165      -61059.40292    0.102408E-04    0.213349E-06
  9     27      192           -67812.81861      -61059.42988    0.793764E-04    0.413419E-06
  9     28      192           -67812.83925      -61059.45052    0.131723E-03    0.686058E-06
  9     29      192           -67812.83586      -61059.44713    0.121199E-03    0.631245E-06
  9     30       96           -67812.84881      -61059.46008    0.832607E-04    0.867299E-06
  9     31      192           -67812.84179      -61059.45306    0.140176E-03    0.730081E-06
  9     32      192           -67812.83873      -61059.45000    0.130050E-03    0.677345E-06
  9     33      192           -67812.81791      -61059.42918    0.780172E-04    0.406340E-06
  9     34       96           -67812.75800      -61059.36926    0.897044E-05    0.934421E-07
  9     35       96           -67812.77649      -61059.38776    0.141231E-04    0.147116E-06
  9     36      192           -67812.79496      -61059.40623    0.444382E-04    0.231449E-06
  9     37       96           -67812.78896      -61059.40023    0.191763E-04    0.199753E-06
  9     38      192           -67812.82654      -61059.43781    0.964334E-04    0.502257E-06
  9     39      192           -67812.80576      -61059.41703    0.579144E-04    0.301637E-06
  9     40       96           -67812.80616      -61059.41743    0.292406E-04    0.304590E-06
  9     41      192           -67812.82791      -61059.43918    0.997151E-04    0.519349E-06
  9     42       96           -67812.81007      -61059.42134    0.321837E-04    0.335247E-06
  9     43       96           -67812.84600      -61059.45727    0.777179E-04    0.809561E-06
  9     44       96           -67812.80759      -61059.41886    0.302839E-04    0.315458E-06
  9     45      192           -67812.78858      -61059.39985    0.379985E-04    0.197909E-06
  9     46      192           -67812.78535      -61059.39662    0.350993E-04    0.182809E-06
  9     47       96           -67812.80144      -61059.41271    0.260439E-04    0.271291E-06
  9     48      192           -67812.82713      -61059.43840    0.978226E-04    0.509493E-06
  9     49      192           -67812.79552      -61059.40679    0.450441E-04    0.234604E-06
  9     50      192           -67812.83546      -61059.44673    0.120024E-03    0.625127E-06
  9     51      192           -67812.81585      -61059.42712    0.741813E-04    0.386361E-06
  9     52      192           -67812.84622      -61059.45749    0.156277E-03    0.813942E-06
  9     53      192           -67812.85684      -61059.46811    0.202772E-03    0.105610E-05
  9     54       96           -67812.81905      -61059.43032    0.401209E-04    0.417926E-06
  9     55      192           -67812.82744      -61059.43871    0.985670E-04    0.513370E-06
  9     56      192           -67812.84162      -61059.45289    0.139582E-03    0.726989E-06
  9     57      192           -67812.85615      -61059.46742    0.199393E-03    0.103850E-05
