        T    Average data
     300.0     10.8765     10.8765     10.8765   1286.6872
     873.0     10.8765     10.8765     10.8765   1286.6872
    1273.0     10.8765     10.8765     10.8765   1286.6872
    1673.0     10.8765     10.8765     10.8765   1286.6872
  Infinite     10.8765     10.8765     10.8765   1286.6872
