        T    Average data
     300.0     10.8963     10.8948     10.8953   1293.4070
     873.0     10.8959     10.8950     10.8954   1293.4092
    1273.0     10.8959     10.8950     10.8954   1293.4070
    1673.0     10.8959     10.8950     10.8954   1293.4056
  Infinite     10.8958     10.8951     10.8954   1293.4005
