        T    Average data
     300.0     10.8826     10.8826     10.8840   1288.9954
     873.0     10.8827     10.8827     10.8839   1289.0033
    1273.0     10.8827     10.8827     10.8839   1289.0046
    1673.0     10.8827     10.8827     10.8839   1289.0053
  Infinite     10.8827     10.8827     10.8838   1289.0075
