-464.77;2001.183594
-464.7904547;2418.710938
-464.8109095;2825.703125
-464.8313642;3219.195313
-464.851819;3596.375
-464.8722737;3954.582031
-464.8927284;4291.359375
-464.9131832;4604.441406
-464.9336379;4891.796875
-464.9540927;5151.636719
-464.9745474;5382.429688
-464.9950021;5582.914063
-465.0154569;5752.097656
-465.0359116;5889.273438
-465.0563664;5994.023438
-465.0768211;6066.21875
-465.0972758;6106
-465.1177306;6113.808594
-465.1381853;6090.335938
-465.1586401;6036.554688
-465.1790948;5953.679688
-465.1995495;5843.148438
-465.2200043;5706.640625
-465.240459;5546.015625
-465.2609138;5363.324219
-465.2813685;5160.765625
-465.3018232;4940.683594
-465.322278;4705.523438
-465.3427327;4457.820313
-465.3631875;4200.167969
-465.3836422;3935.191406
-465.4040969;3665.535156
-465.4245517;3393.808594
-465.4450064;3122.597656
-465.4654611;2854.40625
-465.4859159;2591.660156
-465.5063706;2336.664063
-465.5268254;2091.59375
-465.5472801;1858.472656
-465.5677348;1639.152344
-465.5881896;1435.300781
-465.6086443;1248.378906
-465.6290991;1079.652344
-465.6495538;930.1484375
-465.6700085;800.6796875
-465.6904633;691.8203125
-465.710918;603.9101563
-465.7313728;537.0625
-465.7518275;491.1445313
-465.7722822;465.8046875
-465.792737;460.4726563
-465.8131917;474.3632813
-465.8336465;506.4882813
-465.8541012;555.6679688
-465.8745559;620.5585938
-465.8950107;699.65625
-465.9154654;791.3046875
-465.9359202;893.7382813
-465.9563749;1005.085938
-465.9768296;1123.390625
-465.9972844;1246.636719
-466.0177391;1372.765625
-466.0381939;1499.703125
-466.0586486;1625.375
-466.0791033;1747.726563
-466.0995581;1864.753906
-466.1200128;1974.507813
-466.1404676;2075.128906
-466.1609223;2164.847656
-466.181377;2242.023438
-466.2018318;2305.132813
-466.2222865;2352.808594
-466.2427413;2383.839844
-466.263196;2397.175781
-466.2836507;2391.945313
-466.3041055;2367.464844
-466.3245602;2323.238281
-466.345015;2258.953125
-466.3654697;2174.496094
-466.3859244;2069.945313
-466.4063792;1945.558594
-466.4268339;1801.796875
-466.4472887;1639.28125
-466.4677434;1458.8125
-466.4881981;1261.351563
-466.5086529;1048.011719
-466.5291076;820.0429688
-466.5495624;578.8203125
-466.5700171;325.8398438
-466.5904718;62.6875
-466.6109266;-208.9648438
-466.6313813;-487.3945313
-466.651836;-770.8046875
-466.6722908;-1057.382813
-466.6927455;-1345.292969
-466.7132003;-1632.695313
-466.733655;-1917.777344
-466.7541097;-2198.75
-466.7745645;-2473.863281
-466.7950192;-2741.445313
-466.815474;-2999.882813
-466.8359287;-3247.65625
-466.8563834;-3483.335938
-466.8768382;-3705.609375
-466.8972929;-3913.273438
-466.9177477;-4105.25
-466.9382024;-4280.589844
-466.9586571;-4438.484375
-466.9791119;-4578.253906
-466.9995666;-4699.367188
-467.0200214;-4801.429688
-467.0404761;-4884.195313
-467.0609308;-4947.539063
-467.0813856;-4991.492188
-467.1018403;-5016.203125
-467.1222951;-5021.953125
-467.1427498;-5009.140625
-467.1632045;-4978.273438
-467.1836593;-4929.964844
-467.204114;-4864.925781
-467.2245688;-4783.953125
-467.2450235;-4687.917969
-467.2654782;-4577.753906
-467.285933;-4454.457031
-467.3063877;-4319.058594
-467.3268425;-4172.628906
-467.3472972;-4016.261719
-467.3677519;-3851.066406
-467.3882067;-3678.144531
-467.4086614;-3498.601563
-467.4291162;-3313.527344
-467.4495709;-3123.976563
-467.4700256;-2930.980469
-467.4904804;-2735.527344
-467.5109351;-2538.558594
-467.5313899;-2340.96875
-467.5518446;-2143.589844
-467.5722993;-1947.195313
-467.5927541;-1752.492188
-467.6132088;-1560.125
-467.6336636;-1370.667969
-467.6541183;-1184.621094
-467.674573;-1002.429688
-467.6950278;-824.4570313
-467.7154825;-651.0039063
-467.7359373;-482.3125
-467.756392;-318.5585938
-467.7768467;-159.8632813
-467.7973015;-6.28515625
-467.8177562;142.1523438
-467.838211;285.4921875
-467.8586657;423.8046875
-467.8791204;557.1914063
-467.8995752;685.7929688
-467.9200299;809.7773438
-467.9404846;929.3320313
-467.9609394;1044.660156
-467.9813941;1155.96875
-468.0018489;1263.480469
-468.0223036;1367.417969
-468.0427583;1468.007813
-468.0632131;1565.457031
-468.0836678;1659.976563
-468.1041226;1751.765625
-468.1245773;1841.003906
-468.145032;1927.859375
-468.1654868;2012.484375
-468.1859415;2095.011719
-468.2063963;2175.5625
-468.226851;2254.226563
-468.2473057;2331.085938
-468.2677605;2406.203125
-468.2882152;2479.625
-468.30867;2551.386719
-468.3291247;2621.5
-468.3495794;2689.976563
-468.3700342;2756.816406
-468.3904889;2822.007813
-468.4109437;2885.539063
-468.4313984;2947.398438
-468.4518531;3007.566406
-468.4723079;3066.035156
-468.4927626;3122.800781
-468.5132174;3177.855469
-468.5336721;3231.210938
-468.5541268;3282.890625
-468.5745816;3332.917969
-468.5950363;3381.339844
-468.6154911;3428.210938
-468.6359458;3473.609375
-468.6564005;3517.609375
-468.6768553;3560.320313
-468.69731;3601.84375
-468.7177648;3642.316406
-468.7382195;3681.867188
-468.7586742;3720.644531
-468.779129;3758.796875
-468.7995837;3796.488281
-468.8200385;3833.878906
-468.8404932;3871.128906
-468.8609479;3908.402344
-468.8814027;3945.847656
-468.9018574;3983.613281
-468.9223122;4021.835938
-468.9427669;4060.628906
-468.9632216;4100.097656
-468.9836764;4140.320313
-469.0041311;4181.351563
-469.0245859;4223.226563
-469.0450406;4265.9375
-469.0654953;4309.460938
-469.0859501;4353.730469
-469.1064048;4398.640625
-469.1268595;4444.0625
-469.1473143;4489.820313
-469.167769;4535.703125
-469.1882238;4581.460938
-469.2086785;4626.808594
-469.2291332;4671.421875
-469.249588;4714.9375
-469.2700427;4756.972656
-469.2904975;4797.09375
-469.3109522;4834.851563
-469.3314069;4869.761719
-469.3518617;4901.324219
-469.3723164;4929.015625
-469.3927712;4952.296875
-469.4132259;4970.617188
-469.4336806;4983.421875
-469.4541354;4990.148438
-469.4745901;4990.246094
