
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.43197985506254      eV
 Composition: x =   0.37499999998039862     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  6     23      192           -65561.55311      -61058.96123    0.227052E-02    0.118256E-04
  6     24      192           -65561.57385      -61058.98197    0.506418E-02    0.263759E-04
  6     25      192           -65561.56475      -61058.97287    0.356194E-02    0.185518E-04
  6     26       96           -65561.58096      -61058.98908    0.333457E-02    0.347351E-04
  6     27      192           -65561.56031      -61058.96843    0.299995E-02    0.156248E-04
  6     28       96           -65561.53571      -61058.94383    0.579260E-03    0.603395E-05
  6     29      192           -65561.55869      -61058.96681    0.281740E-02    0.146740E-04
  6     30      192           -65561.55524      -61058.96336    0.246571E-02    0.128422E-04
  6     31      192           -65561.55868      -61058.96680    0.281610E-02    0.146672E-04
  6     32      192           -65561.56461      -61058.97273    0.354256E-02    0.184508E-04
  6     33       48           -65561.50632      -61058.91444    0.928886E-04    0.193518E-05
  6     34      192           -65561.52438      -61058.93250    0.747310E-03    0.389224E-05
  6     35       32           -65561.54198      -61058.95010    0.246084E-03    0.769012E-05
  6     36      192           -65561.51409      -61058.92221    0.501922E-03    0.261418E-05
  6     37       48           -65561.51811      -61058.92623    0.146580E-03    0.305376E-05
  6     38       96           -65561.51989      -61058.92801    0.314057E-03    0.327143E-05
  6     39       96           -65561.51745      -61058.92557    0.285837E-03    0.297747E-05
  6     40       96           -65561.52718      -61058.93530    0.416398E-03    0.433748E-05
  6     41       48           -65561.51654      -61058.92466    0.137975E-03    0.287449E-05
  6     42      192           -65561.54816      -61058.95628    0.187508E-02    0.976605E-05
  6     43       24           -65561.51377      -61058.92189    0.619732E-04    0.258222E-05
  6     44       96           -65561.52518      -61058.93330    0.385384E-03    0.401441E-05
  6     45      192           -65561.54372      -61058.95184    0.157887E-02    0.822331E-05
  6     46      192           -65561.55012      -61058.95824    0.202238E-02    0.105332E-04
  6     47       96           -65561.54490      -61058.95302    0.826498E-03    0.860935E-05
  6     48       96           -65561.55341      -61058.96153    0.114865E-02    0.119651E-04
  6     49       96           -65561.57079      -61058.97891    0.224970E-02    0.234343E-04
  6     50       48           -65561.53532      -61058.94344    0.285227E-03    0.594223E-05
  6     51       96           -65561.57028      -61058.97840    0.220609E-02    0.229801E-04
  6     52      192           -65561.57470      -61058.98282    0.523325E-02    0.272565E-04
  6     53       96           -65561.57929      -61058.98741    0.312597E-02    0.325622E-04
  6     54       48           -65561.57496      -61058.98308    0.132179E-02    0.275373E-04
  6     55      192           -65561.56311      -61058.97123    0.334325E-02    0.174128E-04
  6     56       96           -65561.57904      -61058.98716    0.309588E-02    0.322488E-04
  6     57       16           -65561.54741      -61058.95553    0.151777E-03    0.948606E-05
  6     58       48           -65561.51364      -61058.92176    0.123315E-03    0.256907E-05
  6     59       48           -65561.55833      -61058.96645    0.694584E-03    0.144705E-04
  6     60       96           -65561.60610      -61059.01422    0.881668E-02    0.918404E-04
  6     61      192           -65561.59742      -61059.00554    0.126023E-01    0.656371E-04
  6     62       96           -65561.62828      -61059.03640    0.207952E-01    0.216617E-03
  6     63       96           -65561.60348      -61059.01160    0.796601E-02    0.829792E-04
  6     64       48           -65561.61413      -61059.02225    0.601437E-02    0.125299E-03
  6     65       48           -65561.59121      -61058.99933    0.247780E-02    0.516209E-04
  7      1      192           -66311.94451      -61058.92030    0.466077E-03    0.242748E-05
  7      2       48           -66311.97842      -61058.95421    0.432624E-03    0.901299E-05
  7      3       96           -66311.94963      -61058.92542    0.284134E-03    0.295973E-05
  7      4       96           -66311.91560      -61058.89139    0.761689E-04    0.793426E-06
  7      5       48           -66311.91094      -61058.88672    0.317953E-04    0.662402E-06
  7      6       96           -66311.93192      -61058.90771    0.143200E-03    0.149166E-05
  7      7       96           -66311.96458      -61058.94037    0.506549E-03    0.527656E-05
  7      8      192           -66311.94323      -61058.91902    0.443596E-03    0.231040E-05
  7      9      192           -66311.96152      -61058.93731    0.899938E-03    0.468718E-05
  7     10      192           -66311.97454      -61058.95032    0.148909E-02    0.775570E-05
  7     11      192           -66311.98827      -61058.96406    0.253285E-02    0.131919E-04
  7     12      192           -66311.96920      -61058.94499    0.121143E-02    0.630953E-05
  7     13      192           -66311.97897      -61058.95476    0.176750E-02    0.920573E-05
  7     14      192           -66311.95455      -61058.93033    0.687128E-03    0.357879E-05
  7     15      192           -66311.94879      -61058.92457    0.549973E-03    0.286444E-05
  7     16      192           -66311.97501      -61058.95080    0.151647E-02    0.789829E-05
  7     17      192           -66311.97941      -61058.95519    0.179770E-02    0.936303E-05
  7     18      192           -66311.97931      -61058.95509    0.179055E-02    0.932580E-05
  7     19       96           -66311.98554      -61058.96133    0.113960E-02    0.118708E-04
  7     20       96           -66311.97225      -61058.94804    0.681562E-03    0.709961E-05
  7     21      192           -66311.93300      -61058.90878    0.298594E-03    0.155518E-05
  7     22      192           -66311.95195      -61058.92773    0.621456E-03    0.323675E-05
  7     23       96           -66311.91308      -61058.88887    0.690919E-04    0.719707E-06
  7     24       96           -66311.92432      -61058.90011    0.106725E-03    0.111172E-05
  7     25      192           -66311.93376      -61058.90955    0.307574E-03    0.160195E-05
  7     26      192           -66311.94964      -61058.92542    0.568290E-03    0.295985E-05
  7     27      192           -66311.95674      -61058.93253    0.748018E-03    0.389593E-05
  7     28      192           -66311.94869      -61058.92448    0.547913E-03    0.285371E-05
  7     29       96           -66311.96376      -61058.93955    0.490753E-03    0.511201E-05
  7     30      192           -66311.92504      -61058.90082    0.219462E-03    0.114303E-05
  7     31       96           -66311.92608      -61058.90186    0.114222E-03    0.118981E-05
  7     32      192           -66311.94219      -61058.91798    0.426122E-03    0.221938E-05
  7     33      192           -66311.95534      -61058.93113    0.708587E-03    0.369056E-05
  7     34      192           -66311.93241      -61058.90819    0.291857E-03    0.152009E-05
  7     35      192           -66311.94584      -61058.92163    0.490682E-03    0.255564E-05
  7     36      192           -66311.96232      -61058.93810    0.928079E-03    0.483374E-05
  7     37      192           -66311.94051      -61058.91630    0.399295E-03    0.207966E-05
  7     38       96           -66311.94944      -61058.92523    0.282032E-03    0.293783E-05
  7     39      192           -66311.96984      -61058.94562    0.124155E-02    0.646643E-05
  7     40       96           -66311.93276      -61058.90854    0.147895E-03    0.154057E-05
  7     41      192           -66311.96916      -61058.94495    0.120956E-02    0.629977E-05
  7     42       96           -66311.96775      -61058.94353    0.572477E-03    0.596330E-05
  7     43       96           -66311.96666      -61058.94244    0.548862E-03    0.571732E-05
  7     44       96           -66311.99143      -61058.96722    0.143108E-02    0.149071E-04
  7     45       96           -66311.96841      -61058.94420    0.587394E-03    0.611869E-05
  7     46      192           -66311.97714      -61058.95293    0.164671E-02    0.857661E-05
  7     47      192           -66311.96119      -61058.93698    0.888558E-03    0.462790E-05
  7     48      192           -66311.99185      -61058.96763    0.290860E-02    0.151489E-04
  7     49      192           -66311.99770      -61058.97349    0.364762E-02    0.189980E-04
  7     50      192           -66311.97840      -61058.95419    0.172916E-02    0.900602E-05
  7     51       48           -66311.98007      -61058.95586    0.461118E-03    0.960663E-05
  7     52       96           -66311.96713      -61058.94292    0.559084E-03    0.582379E-05
  7     53       48           -66311.91035      -61058.88613    0.310791E-04    0.647480E-06
  7     54       96           -66311.93432      -61058.91010    0.157112E-03    0.163658E-05
  7     55      192           -66311.93864      -61058.91443    0.371403E-03    0.193439E-05
  7     56      192           -66311.94337      -61058.91915    0.445902E-03    0.232240E-05
  7     57       32           -66311.93053      -61058.90632    0.452327E-04    0.141352E-05
  7     58       96           -66311.95366      -61058.92945    0.332015E-03    0.345849E-05
  7     59       96           -66311.95312      -61058.92891    0.325151E-03    0.338699E-05
  7     60      192           -66311.96400      -61058.93979    0.990661E-03    0.515969E-05
  7     61       96           -66311.96270      -61058.93849    0.471056E-03    0.490684E-05
  7     62       16           -66311.93216      -61058.90795    0.240901E-04    0.150563E-05
  7     63       96           -66311.99363      -61058.96941    0.155796E-02    0.162287E-04
  7     64      192           -66312.02416      -61058.99994    0.101496E-01    0.528627E-04
  7     65      192           -66312.00195      -61058.97773    0.429905E-02    0.223909E-04
  7     66      192           -66312.02133      -61058.99712    0.910038E-02    0.473978E-04
  7     67      192           -66312.01008      -61058.98586    0.588754E-02    0.306643E-04
  7     68       64           -66311.99630      -61058.97209    0.115200E-02    0.180000E-04
  7     69       96           -66312.02607      -61059.00186    0.546522E-02    0.569294E-04
  7     70      192           -66312.01215      -61058.98793    0.637859E-02    0.332218E-04
  7     71      192           -66312.02303      -61058.99881    0.971667E-02    0.506077E-04
  7     72       96           -66311.98848      -61058.96427    0.127685E-02    0.133005E-04
  7     73      192           -66312.02080      -61058.99659    0.891502E-02    0.464324E-04
  7     74       96           -66311.98403      -61058.95981    0.107473E-02    0.111951E-04
  7     75       96           -66312.03621      -61059.01200    0.809069E-02    0.842780E-04
  7     76      192           -66311.98906      -61058.96484    0.261114E-02    0.135997E-04
  7     77       96           -66311.99918      -61058.97496    0.193104E-02    0.201150E-04
  7     78       96           -66311.95201      -61058.92779    0.311426E-03    0.324402E-05
  7     79       96           -66311.97882      -61058.95461    0.878739E-03    0.915353E-05
  7     80       48           -66311.97449      -61058.95027    0.371525E-03    0.774011E-05
  7     81       32           -66312.00074      -61058.97653    0.683851E-03    0.213703E-04
  7     82       16           -66312.07070      -61059.04649    0.511886E-02    0.319929E-03
  8      1       48           -67062.37149      -61058.91423    0.921360E-04    0.191950E-05
  8      2       96           -67062.33935      -61058.88209    0.531637E-04    0.553789E-06
  8      3      192           -67062.38655      -61058.92929    0.660014E-03    0.343757E-05
  8      4      192           -67062.36876      -61058.91149    0.331597E-03    0.172707E-05
  8      5      192           -67062.39867      -61058.94141    0.105465E-02    0.549299E-05
  8      6      192           -67062.39225      -61058.93499    0.822732E-03    0.428506E-05
  8      7       96           -67062.35957      -61058.90231    0.116206E-03    0.121048E-05
  8      8      192           -67062.33768      -61058.88042    0.996683E-04    0.519106E-06
  8      9      192           -67062.35671      -61058.89945    0.208120E-03    0.108396E-05
  8     10       96           -67062.36931      -61058.91204    0.169364E-03    0.176420E-05
  8     11      192           -67062.37592      -61058.91866    0.437533E-03    0.227882E-05
  8     12      192           -67062.37400      -61058.91674    0.406215E-03    0.211570E-05
  8     13       48           -67062.32089      -61058.86363    0.130143E-04    0.271131E-06
  8     14      192           -67062.34967      -61058.89241    0.158488E-03    0.825459E-06
  8     15      192           -67062.34013      -61058.88287    0.109576E-03    0.570708E-06
  8     16      192           -67062.35628      -61058.89902    0.204640E-03    0.106583E-05
  8     17      192           -67062.36970      -61058.91244    0.343903E-03    0.179116E-05
  8     18      192           -67062.36911      -61058.91185    0.336156E-03    0.175081E-05
  8     19       96           -67062.36918      -61058.91192    0.168553E-03    0.175576E-05
  8     20       96           -67062.38028      -61058.92302    0.258916E-03    0.269704E-05
  8     21       96           -67062.35428      -61058.89702    0.947207E-04    0.986674E-06
  8     22      192           -67062.36855      -61058.91128    0.328902E-03    0.171303E-05
  8     23      192           -67062.39009      -61058.93283    0.756814E-03    0.394174E-05
  8     24       96           -67062.37760      -61058.92034    0.233401E-03    0.243126E-05
  8     25       48           -67062.40669      -61058.94943    0.359636E-03    0.749243E-05
  8     26       96           -67062.38834      -61058.93108    0.353612E-03    0.368346E-05
  8     27       12           -67062.33386      -61058.87660    0.537379E-05    0.447816E-06
  8     28       96           -67062.36664      -61058.90938    0.152774E-03    0.159140E-05
  8     29       96           -67062.36557      -61058.90830    0.146546E-03    0.152652E-05
  8     30       96           -67062.38265      -61058.92538    0.283741E-03    0.295564E-05
  8     31      192           -67062.37600      -61058.91874    0.438838E-03    0.228562E-05
  8     32      192           -67062.40881      -61058.95155    0.156118E-02    0.813117E-05
  8     33      192           -67062.39069      -61058.93343    0.774614E-03    0.403445E-05
  8     34      192           -67062.39482      -61058.93756    0.908760E-03    0.473313E-05
  8     35      192           -67062.39888      -61058.94162    0.106330E-02    0.553800E-05
  8     36       48           -67062.38652      -61058.92925    0.164774E-03    0.343279E-05
  8     37       48           -67062.41005      -61058.95279    0.409552E-03    0.853234E-05
  8     38      192           -67062.33684      -61058.87958    0.964968E-04    0.502588E-06
  8     39      192           -67062.34865      -61058.89139    0.152380E-03    0.793648E-06
  8     40      192           -67062.35818      -61058.90092    0.220297E-03    0.114738E-05
  8     41       24           -67062.32830      -61058.87104    0.866676E-05    0.361115E-06
  8     42      192           -67062.35732      -61058.90006    0.213081E-03    0.110980E-05
  8     43       96           -67062.36696      -61058.90969    0.154647E-03    0.161091E-05
  8     44       96           -67062.37934      -61058.92208    0.249699E-03    0.260104E-05
  8     45       48           -67062.35793      -61058.90067    0.545443E-04    0.113634E-05
  8     46       96           -67062.36611      -61058.90884    0.149645E-03    0.155880E-05
  8     47      192           -67062.37410      -61058.91684    0.407742E-03    0.212366E-05
  8     48      192           -67062.38632      -61058.92906    0.654219E-03    0.340739E-05
  8     49      192           -67062.36835      -61058.91109    0.326455E-03    0.170029E-05
  8     50       48           -67062.36430      -61058.90704    0.697874E-04    0.145390E-05
  8     51       96           -67062.35851      -61058.90125    0.111533E-03    0.116181E-05
  8     52      192           -67062.41745      -61058.96018    0.218055E-02    0.113570E-04
  8     53      192           -67062.39766      -61058.94040    0.101432E-02    0.528293E-05
  8     54      192           -67062.42900      -61058.97173    0.340877E-02    0.177540E-04
  8     55       48           -67062.40622      -61058.94896    0.353171E-03    0.735773E-05
  8     56      192           -67062.41988      -61058.96262    0.239555E-02    0.124768E-04
  8     57      192           -67062.41906      -61058.96180    0.232112E-02    0.120891E-04
  8     58       96           -67062.42897      -61058.97171    0.170267E-02    0.177361E-04
  8     59      192           -67062.42367      -61058.96641    0.277465E-02    0.144513E-04
  8     60      192           -67062.43777      -61058.98051    0.478716E-02    0.249331E-04
  8     61      192           -67062.40146      -61058.94420    0.117493E-02    0.611944E-05
  8     62      192           -67062.43244      -61058.97518    0.389512E-02    0.202871E-04
  8     63      192           -67062.44145      -61058.98419    0.551928E-02    0.287462E-04
  8     64      192           -67062.39707      -61058.93981    0.991397E-03    0.516353E-05
  8     65       96           -67062.40749      -61058.95022    0.741678E-03    0.772581E-05
  8     66      192           -67062.42128      -61058.96402    0.252925E-02    0.131732E-04
  8     67      192           -67062.40120      -61058.94394    0.116327E-02    0.605868E-05
  8     68       96           -67062.35701      -61058.89975    0.105250E-03    0.109636E-05
  8     69       96           -67062.35604      -61058.89878    0.101374E-03    0.105598E-05
  8     70      192           -67062.37643      -61058.91917    0.446147E-03    0.232368E-05
  8     71       96           -67062.37170      -61058.91444    0.185789E-03    0.193531E-05
  8     72       96           -67062.39875      -61058.94149    0.529084E-03    0.551129E-05
  8     73      192           -67062.40666      -61058.94940    0.143660E-02    0.748229E-05
  8     74       96           -67062.41114      -61058.95388    0.854345E-03    0.889943E-05
  8     75       96           -67062.42871      -61058.97145    0.168583E-02    0.175607E-04
  8     76       24           -67062.40570      -61058.94844    0.173029E-03    0.720953E-05
  8     77       96           -67062.36628      -61058.90902    0.150673E-03    0.156951E-05
  8     78       96           -67062.36486      -61058.90760    0.142631E-03    0.148574E-05
  8     79       48           -67062.36441      -61058.90715    0.700742E-04    0.145988E-05
  8     80      192           -67062.39150      -61058.93424    0.799330E-03    0.416318E-05
  8     81      192           -67062.37530      -61058.91804    0.427082E-03    0.222439E-05
  8     82       96           -67062.41244      -61058.95517    0.898163E-03    0.935586E-05
  8     83       96           -67062.39691      -61058.93965    0.492716E-03    0.513246E-05
  8     84      192           -67062.42530      -61058.96803    0.295420E-02    0.153865E-04
  8     85      192           -67062.44172      -61058.98445    0.557550E-02    0.290391E-04
  8     86      192           -67062.41863      -61058.96137    0.228265E-02    0.118888E-04
  8     87       96           -67062.42418      -61058.96692    0.141469E-02    0.147364E-04
  8     88       96           -67062.41311      -61058.95584    0.921780E-03    0.960187E-05
  8     89      192           -67062.44060      -61058.98334    0.534035E-02    0.278143E-04
  8     90       48           -67062.41450      -61058.95724    0.486406E-03    0.101335E-04
  8     91       96           -67062.44096      -61058.98370    0.270741E-02    0.282022E-04
  8     92       48           -67062.47212      -61059.01486    0.451861E-02    0.941377E-04
  8     93       96           -67062.46959      -61059.01232    0.819311E-02    0.853449E-04
  8     94        6           -67062.34545      -61058.88818    0.420601E-05    0.701001E-06
  8     95       24           -67062.40391      -61058.94665    0.161479E-03    0.672827E-05
  8     96       48           -67062.45068      -61058.99342    0.197187E-02    0.410807E-04
  8     97       12           -67062.47861      -61059.02135    0.145179E-02    0.120983E-03
  9      1       16           -67812.76296      -61058.87194    0.598251E-05    0.373907E-06
  9      2       96           -67812.80679      -61058.91577    0.195650E-03    0.203802E-05
  9      3      192           -67812.77905      -61058.88803    0.133767E-03    0.696701E-06
  9      4      192           -67812.76004      -61058.86902    0.641424E-04    0.334075E-06
  9      5      192           -67812.79110      -61058.90008    0.213204E-03    0.111044E-05
  9      6      192           -67812.77669      -61058.88567    0.122134E-03    0.636113E-06
  9      7      192           -67812.78688      -61058.89586    0.181142E-03    0.943450E-06
  9      8      192           -67812.80827      -61058.91725    0.414227E-03    0.215743E-05
  9      9       96           -67812.81566      -61058.92464    0.275659E-03    0.287144E-05
  9     10       64           -67812.80977      -61058.91875    0.146335E-03    0.228649E-05
  9     11      192           -67812.79968      -61058.90866    0.297121E-03    0.154750E-05
  9     12       32           -67812.75844      -61058.86742    0.100457E-04    0.313928E-06
  9     13       96           -67812.76132      -61058.87030    0.336913E-04    0.350951E-06
  9     14      192           -67812.80434      -61058.91332    0.355809E-03    0.185317E-05
  9     15       96           -67812.81421      -61058.92319    0.260623E-03    0.271482E-05
  9     16       96           -67812.82611      -61058.93509    0.413055E-03    0.430266E-05
  9     17       96           -67812.75873      -61058.86771    0.304806E-04    0.317507E-06
  9     18       96           -67812.75730      -61058.86628    0.288460E-04    0.300479E-06
  9     19       96           -67812.77566      -61058.88465    0.586862E-04    0.611315E-06
  9     20       96           -67812.76941      -61058.87839    0.460812E-04    0.480013E-06
  9     21      192           -67812.79488      -61058.90386    0.246782E-03    0.128532E-05
  9     22      192           -67812.77850      -61058.88748    0.130956E-03    0.682062E-06
  9     23      192           -67812.78810      -61058.89708    0.189881E-03    0.988964E-06
  9     24      192           -67812.78696      -61058.89594    0.181676E-03    0.946228E-06
  9     25       48           -67812.77802      -61058.88700    0.321442E-04    0.669670E-06
  9     26       48           -67812.79165      -61058.90063    0.544471E-04    0.113432E-05
  9     27      192           -67812.81861      -61058.92759    0.618030E-03    0.321891E-05
  9     28      192           -67812.83925      -61058.94824    0.137351E-02    0.715367E-05
  9     29      192           -67812.83586      -61058.94484    0.120452E-02    0.627354E-05
  9     30       96           -67812.84881      -61058.95779    0.993841E-03    0.103525E-04
  9     31      192           -67812.84179      -61058.95077    0.151501E-02    0.789069E-05
  9     32      192           -67812.83873      -61058.94771    0.134610E-02    0.701095E-05
  9     33      192           -67812.81791      -61058.92689    0.601427E-03    0.313243E-05
  9     34       96           -67812.75800      -61058.86698    0.296274E-04    0.308619E-06
  9     35       96           -67812.77649      -61058.88548    0.606010E-04    0.631260E-06
  9     36      192           -67812.79496      -61058.90395    0.247623E-03    0.128970E-05
  9     37       96           -67812.78896      -61058.89794    0.981557E-04    0.102246E-05
  9     38      192           -67812.82654      -61058.93552    0.840030E-03    0.437516E-05
  9     39      192           -67812.80576      -61058.91474    0.375973E-03    0.195819E-05
  9     40       96           -67812.80616      -61058.91514    0.190895E-03    0.198849E-05
  9     41      192           -67812.82791      -61058.93689    0.885542E-03    0.461220E-05
  9     42       96           -67812.81007      -61058.91905    0.222057E-03    0.231309E-05
  9     43       96           -67812.84600      -61058.95498    0.891548E-03    0.928696E-05
  9     44       96           -67812.80759      -61058.91657    0.201745E-03    0.210151E-05
  9     45      192           -67812.78858      -61058.89756    0.193462E-03    0.100761E-05
  9     46      192           -67812.78535      -61058.89433    0.170706E-03    0.889096E-06
  9     47       96           -67812.80144      -61058.91042    0.159045E-03    0.165672E-05
  9     48      192           -67812.82713      -61058.93611    0.859190E-03    0.447495E-05
  9     49      192           -67812.79552      -61058.90450    0.252968E-03    0.131754E-05
  9     50      192           -67812.83546      -61058.94444    0.118616E-02    0.617793E-05
  9     51      192           -67812.81585      -61058.92483    0.555470E-03    0.289307E-05
  9     52      192           -67812.84622      -61058.95520    0.179834E-02    0.936633E-05
  9     53      192           -67812.85684      -61058.96582    0.271151E-02    0.141225E-04
  9     54       96           -67812.81905      -61058.92803    0.314344E-03    0.327442E-05
  9     55      192           -67812.82744      -61058.93642    0.869521E-03    0.452875E-05
  9     56      192           -67812.84162      -61058.95060    0.150491E-02    0.783807E-05
  9     57      192           -67812.85615      -61058.96513    0.264061E-02    0.137532E-04
