
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.42633518024934      eV
 Composition: x =   0.50000000001519440     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  7     32      192           -66311.94219      -61058.95785    0.972868E-03    0.506702E-05
  7     33      192           -66311.95534      -61058.97099    0.134318E-02    0.699573E-05
  7     34      192           -66311.93241      -61058.94806    0.765255E-03    0.398571E-05
  7     35      192           -66311.94584      -61058.96149    0.106393E-02    0.554130E-05
  7     36      192           -66311.96232      -61058.97797    0.159391E-02    0.830160E-05
  7     37      192           -66311.94051      -61058.95617    0.933562E-03    0.486230E-05
  7     38       96           -66311.94944      -61058.96510    0.581129E-03    0.605342E-05
  7     39      192           -66311.96984      -61058.98549    0.191699E-02    0.998432E-05
  7     40       96           -66311.93276      -61058.94841    0.385890E-03    0.401968E-05
  7     41      192           -66311.96916      -61058.98482    0.188551E-02    0.982034E-05
  7     42       96           -66311.96775      -61058.98340    0.910497E-03    0.948434E-05
  7     43       96           -66311.96666      -61058.98231    0.886493E-03    0.923430E-05
  7     44       96           -66311.99143      -61059.00708    0.162799E-02    0.169582E-04
  7     45       96           -66311.96841      -61058.98406    0.925473E-03    0.964035E-05
  7     46      192           -66311.97714      -61058.99279    0.229304E-02    0.119429E-04
  7     47      192           -66311.96119      -61058.97684    0.155052E-02    0.807560E-05
  7     48      192           -66311.99185      -61059.00750    0.328937E-02    0.171322E-04
  7     49      192           -66311.99770      -61059.01335    0.379731E-02    0.197777E-04
  7     50      192           -66311.97840      -61058.99406    0.236520E-02    0.123188E-04
  7     51       48           -66311.98007      -61058.99573    0.616015E-03    0.128337E-04
  7     52       96           -66311.96713      -61058.98279    0.896928E-03    0.934300E-05
  7     53       48           -66311.91035      -61058.92600    0.111344E-03    0.231967E-05
  7     54       96           -66311.93432      -61058.94997    0.400974E-03    0.417682E-05
  7     55      192           -66311.93864      -61058.95429    0.891656E-03    0.464404E-05
  7     56      192           -66311.94337      -61058.95902    0.100127E-02    0.521496E-05
  7     57       32           -66311.93053      -61058.94618    0.121796E-03    0.380614E-05
  7     58       96           -66311.95366      -61058.96931    0.644488E-03    0.671341E-05
  7     59       96           -66311.95312      -61058.96877    0.636006E-03    0.662506E-05
  7     60      192           -66311.96400      -61058.97966    0.166126E-02    0.865240E-05
  7     61       96           -66311.96270      -61058.97836    0.804576E-03    0.838100E-05
  7     62       16           -66311.93216      -61058.94782    0.633860E-04    0.396163E-05
  7     63       96           -66311.99363      -61059.00928    0.171810E-02    0.178969E-04
  7     64      192           -66312.02416      -61059.03981    0.726713E-02    0.378496E-04
  7     65      192           -66312.00195      -61059.01760    0.421443E-02    0.219501E-04
  7     66      192           -66312.02133      -61059.03699    0.678118E-02    0.353186E-04
  7     67      192           -66312.01008      -61059.02573    0.514461E-02    0.267948E-04
  7     68       64           -66311.99630      -61059.01196    0.122318E-02    0.191122E-04
  7     69       96           -66312.02607      -61059.04173    0.380844E-02    0.396713E-04
  7     70      192           -66312.01215      -61059.02780    0.541276E-02    0.281914E-04
  7     71      192           -66312.02303      -61059.03868    0.706895E-02    0.368174E-04
  7     72       96           -66311.98848      -61059.00414    0.151440E-02    0.157750E-04
  7     73      192           -66312.02080      -61059.03646    0.669325E-02    0.348607E-04
  7     74       96           -66311.98403      -61058.99968    0.135760E-02    0.141417E-04
  7     75       96           -66312.03621      -61059.05187    0.488438E-02    0.508790E-04
  7     76      192           -66311.98906      -61059.00471    0.307183E-02    0.159991E-04
  7     77       96           -66311.99918      -61059.01483    0.196872E-02    0.205075E-04
  7     78       96           -66311.95201      -61058.96766    0.618843E-03    0.644629E-05
  7     79       96           -66311.97882      -61058.99448    0.119485E-02    0.124464E-04
  7     80       48           -66311.97449      -61058.99014    0.537136E-03    0.111903E-04
  7     81       32           -66312.00074      -61059.01640    0.681926E-03    0.213102E-04
  7     82       16           -66312.07070      -61059.08635    0.189716E-02    0.118572E-03
  8      1       48           -67062.37149      -61058.96081    0.261529E-03    0.544852E-05
  8      2       96           -67062.33935      -61058.92867    0.237769E-03    0.247676E-05
  8      3      192           -67062.38655      -61058.97587    0.151386E-02    0.788469E-05
  8      4      192           -67062.36876      -61058.95807    0.978321E-03    0.509542E-05
  8      5      192           -67062.39867      -61058.98799    0.203794E-02    0.106143E-04
  8      6      192           -67062.39225      -61058.98157    0.174095E-02    0.906746E-05
  8      7       96           -67062.35957      -61058.94889    0.390440E-03    0.406708E-05
  8      8      192           -67062.33768      -61058.92700    0.456425E-03    0.237721E-05
  8      9      192           -67062.35671      -61058.94603    0.728073E-03    0.379205E-05
  8     10       96           -67062.36931      -61058.95862    0.495806E-03    0.516464E-05
  8     11      192           -67062.37592      -61058.96524    0.116639E-02    0.607497E-05
  8     12      192           -67062.37400      -61058.96332    0.111272E-02    0.579544E-05
  8     13       48           -67062.32089      -61058.91021    0.755793E-04    0.157457E-05
  8     14      192           -67062.34967      -61058.93899    0.612537E-03    0.319030E-05
  8     15      192           -67062.34013      -61058.92945    0.484701E-03    0.252448E-05
  8     16      192           -67062.35628      -61058.94560    0.720327E-03    0.375170E-05
  8     17      192           -67062.36970      -61058.95902    0.100119E-02    0.521455E-05
  8     18      192           -67062.36911      -61058.95843    0.986831E-03    0.513974E-05
  8     19       96           -67062.36918      -61058.95850    0.494300E-03    0.514896E-05
  8     20       96           -67062.38028      -61058.96960    0.648975E-03    0.676016E-05
  8     21       96           -67062.35428      -61058.94360    0.342960E-03    0.357250E-05
  8     22      192           -67062.36855      -61058.95786    0.973270E-03    0.506911E-05
  8     23      192           -67062.39009      -61058.97941    0.165114E-02    0.859967E-05
  8     24       96           -67062.37760      -61058.96692    0.607647E-03    0.632966E-05
  8     25       48           -67062.40669      -61058.99601    0.620350E-03    0.129240E-04
  8     26       96           -67062.38834      -61058.97766    0.790834E-03    0.823785E-05
  8     27       12           -67062.33386      -61058.92318    0.259752E-04    0.216460E-05
  8     28       96           -67062.36664      -61058.95596    0.464426E-03    0.483777E-05
  8     29       96           -67062.36557      -61058.95488    0.452326E-03    0.471173E-05
  8     30       96           -67062.38265      -61058.97196    0.687778E-03    0.716435E-05
  8     31      192           -67062.37600      -61058.96532    0.116860E-02    0.608646E-05
  8     32      192           -67062.40881      -61058.99813    0.261356E-02    0.136123E-04
  8     33      192           -67062.39069      -61058.98001    0.167566E-02    0.872741E-05
  8     34      192           -67062.39482      -61058.98414    0.185430E-02    0.965782E-05
  8     35      192           -67062.39888      -61058.98820    0.204852E-02    0.106694E-04
  8     36       48           -67062.38652      -61058.97583    0.378131E-03    0.787773E-05
  8     37       48           -67062.41005      -61058.99937    0.673655E-03    0.140345E-04
  8     38      192           -67062.33684      -61058.92616    0.447159E-03    0.232895E-05
  8     39      192           -67062.34865      -61058.93797    0.597458E-03    0.311176E-05
  8     40      192           -67062.35818      -61058.94750    0.754810E-03    0.393130E-05
  8     41       24           -67062.32830      -61058.91762    0.453226E-04    0.188844E-05
  8     42      192           -67062.35732      -61058.94664    0.739033E-03    0.384913E-05
  8     43       96           -67062.36696      -61058.95627    0.468029E-03    0.487530E-05
  8     44       96           -67062.37934      -61058.96866    0.634227E-03    0.660653E-05
  8     45       48           -67062.35793      -61058.94725    0.187549E-03    0.390726E-05
  8     46       96           -67062.36611      -61058.95542    0.458370E-03    0.477469E-05
  8     47      192           -67062.37410      -61058.96342    0.111538E-02    0.580925E-05
  8     48      192           -67062.38632      -61058.97564    0.150542E-02    0.784071E-05
  8     49      192           -67062.36835      -61058.95767    0.968672E-03    0.504517E-05
  8     50       48           -67062.36430      -61058.95362    0.219279E-03    0.456831E-05
  8     51       96           -67062.35851      -61058.94783    0.380408E-03    0.396258E-05
  8     52      192           -67062.41745      -61059.00676    0.323050E-02    0.168255E-04
  8     53      192           -67062.39766      -61058.98698    0.198816E-02    0.103550E-04
  8     54      192           -67062.42900      -61059.01831    0.428878E-02    0.223374E-04
  8     55       48           -67062.40622      -61058.99554    0.613253E-03    0.127761E-04
  8     56      192           -67062.41988      -61059.00920    0.342903E-02    0.178595E-04
  8     57      192           -67062.41906      -61059.00838    0.336107E-02    0.175055E-04
  8     58       96           -67062.42897      -61059.01829    0.214302E-02    0.223231E-04
  8     59      192           -67062.42367      -61059.01299    0.376391E-02    0.196037E-04
  8     60      192           -67062.43777      -61059.02709    0.531953E-02    0.277059E-04
  8     61      192           -67062.40146      -61058.99078    0.218243E-02    0.113668E-04
  8     62      192           -67062.43244      -61059.02176    0.466736E-02    0.243092E-04
  8     63      192           -67062.44145      -61059.03077    0.582200E-02    0.303229E-04
  8     64      192           -67062.39707      -61058.98639    0.195954E-02    0.102059E-04
  8     65       96           -67062.40749      -61058.99680    0.126508E-02    0.131779E-04
  8     66      192           -67062.42128      -61059.01060    0.354920E-02    0.184854E-04
  8     67      192           -67062.40120      -61058.99052    0.216866E-02    0.112951E-04
  8     68       96           -67062.35701      -61058.94633    0.366672E-03    0.381950E-05
  8     69       96           -67062.35604      -61058.94536    0.358049E-03    0.372968E-05
  8     70      192           -67062.37643      -61058.96575    0.118091E-02    0.615055E-05
  8     71       96           -67062.37170      -61058.96102    0.525786E-03    0.547694E-05
  8     72       96           -67062.39875      -61058.98807    0.102112E-02    0.106367E-04
  8     73      192           -67062.40666      -61058.99598    0.247927E-02    0.129129E-04
  8     74       96           -67062.41114      -61059.00046    0.138379E-02    0.144145E-04
  8     75       96           -67062.42871      -61059.01803    0.212955E-02    0.221828E-04
  8     76       24           -67062.40570      -61058.99502    0.302695E-03    0.126123E-04
  8     77       96           -67062.36628      -61058.95560    0.460365E-03    0.479546E-05
  8     78       96           -67062.36486      -61058.95418    0.444624E-03    0.463150E-05
  8     79       48           -67062.36441      -61058.95373    0.219850E-03    0.458020E-05
  8     80      192           -67062.39150      -61058.98082    0.170938E-02    0.890301E-05
  8     81      192           -67062.37530      -61058.96462    0.114865E-02    0.598253E-05
  8     82       96           -67062.41244      -61059.00175    0.142839E-02    0.148791E-04
  8     83       96           -67062.39691      -61058.98623    0.976027E-03    0.101669E-04
  8     84      192           -67062.42530      -61059.01461    0.391661E-02    0.203990E-04
  8     85      192           -67062.44172      -61059.03103    0.585955E-02    0.305185E-04
  8     86      192           -67062.41863      -61059.00795    0.332563E-02    0.173210E-04
  8     87       96           -67062.42418      -61059.01350    0.190541E-02    0.198481E-04
  8     88       96           -67062.41311      -61059.00242    0.145210E-02    0.151261E-04
  8     89      192           -67062.44060      -61059.02992    0.570157E-02    0.296957E-04
  8     90       48           -67062.41450      -61059.00382    0.751293E-03    0.156519E-04
  8     91       96           -67062.44096      -61059.03028    0.287593E-02    0.299576E-04
  8     92       48           -67062.47212      -61059.06144    0.308864E-02    0.643466E-04
  8     93       96           -67062.46959      -61059.05890    0.580479E-02    0.604666E-04
  8     94        6           -67062.34545      -61058.93476    0.172570E-04    0.287617E-05
  8     95       24           -67062.40391      -61058.99323    0.289718E-03    0.120716E-04
  8     96       48           -67062.45068      -61059.04000    0.182540E-02    0.380291E-04
  8     97       12           -67062.47861      -61059.06793    0.905346E-03    0.754455E-04
  9      1       16           -67812.76296      -61058.92594    0.370598E-04    0.231624E-05
  9      2       96           -67812.80679      -61058.96978    0.651845E-03    0.679005E-05
  9      3      192           -67812.77905      -61058.94203    0.659950E-03    0.343724E-05
  9      4      192           -67812.76004      -61058.92303    0.414054E-03    0.215653E-05
  9      5      192           -67812.79110      -61058.95408    0.886979E-03    0.461968E-05
  9      6      192           -67812.77669      -61058.93968    0.622946E-03    0.324451E-05
  9      7      192           -67812.78688      -61058.94987    0.799879E-03    0.416603E-05
  9      8      192           -67812.80827      -61058.97125    0.135163E-02    0.703974E-05
  9      9       96           -67812.81566      -61058.97864    0.810174E-03    0.843932E-05
  9     10       64           -67812.80977      -61058.97275    0.467456E-03    0.730400E-05
  9     11      192           -67812.79968      -61058.96266    0.109479E-02    0.570205E-05
  9     12       32           -67812.75844      -61058.92142    0.663395E-04    0.207311E-05
  9     13       96           -67812.76132      -61058.92430    0.213600E-03    0.222500E-05
  9     14      192           -67812.80434      -61058.96732    0.122739E-02    0.639268E-05
  9     15       96           -67812.81421      -61058.97719    0.781860E-03    0.814437E-05
  9     16       96           -67812.82611      -61058.98910    0.104707E-02    0.109070E-04
  9     17       96           -67812.75873      -61058.92171    0.200454E-03    0.208807E-05
  9     18       96           -67812.75730      -61058.92029    0.193567E-03    0.201633E-05
  9     19       96           -67812.77566      -61058.93865    0.303716E-03    0.316371E-05
  9     20       96           -67812.76941      -61058.93240    0.260533E-03    0.271389E-05
  9     21      192           -67812.79488      -61058.95786    0.973194E-03    0.506872E-05
  9     22      192           -67812.77850      -61058.94148    0.651120E-03    0.339125E-05
  9     23      192           -67812.78810      -61058.95108    0.824141E-03    0.429240E-05
  9     24      192           -67812.78696      -61058.94994    0.801371E-03    0.417381E-05
  9     25       48           -67812.77802      -61058.94101    0.160898E-03    0.335204E-05
  9     26       48           -67812.79165      -61058.95463    0.224757E-03    0.468244E-05
  9     27      192           -67812.81861      -61058.98159    0.174210E-02    0.907343E-05
  9     28      192           -67812.83925      -61059.00224    0.289097E-02    0.150571E-04
  9     29      192           -67812.83586      -61058.99884    0.265999E-02    0.138541E-04
  9     30       96           -67812.84881      -61059.01179    0.182735E-02    0.190349E-04
  9     31      192           -67812.84179      -61059.00477    0.307647E-02    0.160233E-04
  9     32      192           -67812.83873      -61059.00172    0.285425E-02    0.148659E-04
  9     33      192           -67812.81791      -61058.98089    0.171227E-02    0.891806E-05
  9     34       96           -67812.75800      -61058.92098    0.196877E-03    0.205080E-05
  9     35       96           -67812.77649      -61058.93948    0.309964E-03    0.322879E-05
  9     36      192           -67812.79496      -61058.95795    0.975297E-03    0.507967E-05
  9     37       96           -67812.78896      -61058.95195    0.420868E-03    0.438404E-05
  9     38      192           -67812.82654      -61058.98953    0.211645E-02    0.110232E-04
  9     39      192           -67812.80576      -61058.96874    0.127106E-02    0.662013E-05
  9     40       96           -67812.80616      -61058.96914    0.641752E-03    0.668492E-05
  9     41      192           -67812.82791      -61058.99089    0.218848E-02    0.113983E-04
  9     42       96           -67812.81007      -61058.97305    0.706346E-03    0.735777E-05
  9     43       96           -67812.84600      -61059.00899    0.170570E-02    0.177677E-04
  9     44       96           -67812.80759      -61058.97057    0.664651E-03    0.692344E-05
  9     45      192           -67812.78858      -61058.95157    0.833965E-03    0.434357E-05
  9     46      192           -67812.78535      -61058.94833    0.770335E-03    0.401216E-05
  9     47       96           -67812.80144      -61058.96442    0.571593E-03    0.595409E-05
  9     48      192           -67812.82713      -61058.99011    0.214694E-02    0.111820E-04
  9     49      192           -67812.79552      -61058.95850    0.988595E-03    0.514893E-05
  9     50      192           -67812.83546      -61058.99845    0.263421E-02    0.137198E-04
  9     51      192           -67812.81585      -61058.97883    0.162808E-02    0.847958E-05
  9     52      192           -67812.84622      -61059.00921    0.342986E-02    0.178638E-04
  9     53      192           -67812.85684      -61059.01982    0.445029E-02    0.231786E-04
  9     54       96           -67812.81905      -61058.98204    0.880546E-03    0.917235E-05
  9     55      192           -67812.82744      -61058.99042    0.216328E-02    0.112671E-04
  9     56      192           -67812.84162      -61059.00460    0.306344E-02    0.159554E-04
  9     57      192           -67812.85615      -61059.01914    0.437613E-02    0.227923E-04
