   x         T                   mu   
0.5000  473.00000000000000  0.0013648197506199722
0.5000  873.00000000000000  0.0017788520934800545
0.5000  1273.0000000000000  0.0019678822724245038
0.5000  1673.0000000000000  0.0020735734278787277
