Structure,Energy,Nucleus,delta_iso
22,-67062.368545,Sn05,-651.081374104423
22,-67062.368545,Sn06,-654.0901411923951
22,-67062.368545,Sn07,-660.6781043900187
22,-67062.368545,Sn08,-658.3558143941791
23,-67062.390089,Sn01,-661.7942807659851
23,-67062.390089,Sn02,-656.4800213542903
23,-67062.390089,Sn03,-659.6344619040428
23,-67062.390089,Sn04,-657.9470711930526
23,-67062.390089,Sn05,-652.8545583759969
23,-67062.390089,Sn06,-658.9685051686347
23,-67062.390089,Sn07,-658.8774579207184
23,-67062.390089,Sn08,-659.3605955390517
24,-67062.377597,Sn01,-653.9867284067723
24,-67062.377597,Sn02,-658.3875463718387
24,-67062.377597,Sn03,-658.5215591188089
24,-67062.377597,Sn04,-658.4899589950492
24,-67062.377597,Sn05,-658.5902600272634
24,-67062.377597,Sn06,-659.3423987101573
24,-67062.377597,Sn07,-654.1359642481566
24,-67062.377597,Sn08,-658.6389679649546
25,-67062.406693,Sn01,-652.2365372399413
25,-67062.406693,Sn02,-656.8468330737192
25,-67062.406693,Sn03,-656.861450896301
25,-67062.406693,Sn04,-652.3072235891827
25,-67062.406693,Sn05,-656.9160002607932
25,-67062.406693,Sn06,-652.2880947950648
25,-67062.406693,Sn07,-652.4222548415619
25,-67062.406693,Sn08,-657.0820238560282
26,-67062.388337,Sn01,-660.1724354825283
26,-67062.388337,Sn02,-660.173133162456
26,-67062.388337,Sn03,-658.6839025747913
26,-67062.388337,Sn04,-651.5875742112125
26,-67062.388337,Sn05,-658.6869078955015
26,-67062.388337,Sn06,-658.5528991029564
26,-67062.388337,Sn07,-651.587043379966
26,-67062.388337,Sn08,-658.5537834094589
27,-67062.333861,Sn01,-659.7345110787674
27,-67062.333861,Sn02,-659.7317328451459
27,-67062.333861,Sn03,-659.7665298134884
27,-67062.333861,Sn04,-659.7410312979787
27,-67062.333861,Sn05,-659.7313704728449
27,-67062.333861,Sn06,-659.7381214542347
27,-67062.333861,Sn07,-659.7634219024749
27,-67062.333861,Sn08,-659.7350867919536
28,-67062.366641,Sn01,-661.3766708784892
28,-67062.366641,Sn02,-657.6500011342341
28,-67062.366641,Sn03,-658.319598671394
28,-67062.366641,Sn04,-658.3193498264791
28,-67062.366641,Sn05,-657.8713900613361
28,-67062.366641,Sn06,-653.589432126757
28,-67062.366641,Sn07,-653.5897961347455
28,-67062.366641,Sn08,-657.8718387172116
29,-67062.365565,Sn01,-659.2336266730435
29,-67062.365565,Sn02,-659.2339592080361
29,-67062.365565,Sn03,-657.897854333683
29,-67062.365565,Sn04,-657.8980441278054
29,-67062.365565,Sn05,-656.8728923111639
29,-67062.365565,Sn06,-654.240682918858
29,-67062.365565,Sn07,-654.2407929117007
29,-67062.365565,Sn08,-660.6415160860097
30,-67062.382646,Sn01,-659.5775729471252
30,-67062.382646,Sn02,-659.5776835017468
30,-67062.382646,Sn03,-656.6663362658301
30,-67062.382646,Sn04,-656.6665063667256
30,-67062.382646,Sn05,-658.6870395941123
30,-67062.382646,Sn06,-647.6192747596742
30,-67062.382646,Sn07,-652.4689115171873
30,-67062.382646,Sn08,-658.6873422782382
31,-67062.376000,Sn01,-660.3519729184691
31,-67062.376000,Sn02,-658.3888626420153
31,-67062.376000,Sn03,-658.5701686849916
31,-67062.376000,Sn04,-655.3439637568094
31,-67062.376000,Sn05,-660.904084272082
31,-67062.376000,Sn06,-654.2072109075289
31,-67062.376000,Sn07,-651.7562675641525
31,-67062.376000,Sn08,-658.7265999789697
32,-67062.408808,Sn01,-658.8413735914846
32,-67062.408808,Sn02,-656.6670879744429
32,-67062.408808,Sn03,-657.710616230861
32,-67062.408808,Sn04,-658.0860420106383
32,-67062.408808,Sn05,-652.6183821266304
32,-67062.408808,Sn06,-657.4498010782986
32,-67062.408808,Sn07,-651.9243356182724
32,-67062.408808,Sn08,-659.6938123633981
33,-67062.390690,Sn01,-659.0440690933224
33,-67062.390690,Sn02,-657.0231910994512
33,-67062.390690,Sn03,-658.7407818913289
33,-67062.390690,Sn04,-659.6535322528994
33,-67062.390690,Sn05,-658.6409666246814
33,-67062.390690,Sn06,-656.6911483936083
33,-67062.390690,Sn07,-654.3056576898616
33,-67062.390690,Sn08,-658.6530060728746
34,-67062.394819,Sn01,-651.8142705756431
34,-67062.394819,Sn02,-659.1062015833154
34,-67062.394819,Sn03,-655.7555335956204
34,-67062.394819,Sn04,-658.7327646264598
34,-67062.394819,Sn05,-657.7498874109892
34,-67062.394819,Sn06,-657.3567308636248
34,-67062.394819,Sn07,-654.4432108071014
34,-67062.394819,Sn08,-652.2260462026416
35,-67062.398879,Sn01,-658.8035763744588
35,-67062.398879,Sn02,-658.7334584488049
35,-67062.398879,Sn03,-658.4351223022595
35,-67062.398879,Sn04,-660.1524888602085
35,-67062.398879,Sn05,-656.6696670627152
35,-67062.398879,Sn06,-662.1693177846
35,-67062.398879,Sn07,-651.8886414884964
35,-67062.398879,Sn08,-659.0740574105521
36,-67062.386515,Sn01,-660.875706416793
36,-67062.386515,Sn02,-660.8760506238232
36,-67062.386515,Sn03,-658.4364771265568
36,-67062.386515,Sn04,-658.4367914659915
36,-67062.386515,Sn05,-658.4371442183638
36,-67062.386515,Sn06,-658.4366736461452
36,-67062.386515,Sn07,-652.0502027909638
36,-67062.386515,Sn08,-652.0533818661215
37,-67062.410053,Sn01,-657.075307242043
37,-67062.410053,Sn02,-657.076001683622
37,-67062.410053,Sn03,-660.1243119141141
37,-67062.410053,Sn04,-660.1266902757343
37,-67062.410053,Sn05,-660.1249793846882
37,-67062.410053,Sn06,-660.1266419587719
37,-67062.410053,Sn07,-658.119800839846
37,-67062.410053,Sn08,-658.1187325457245
38,-67062.336844,Sn01,-660.8793879308882
38,-67062.336844,Sn02,-658.7930595034686
38,-67062.336844,Sn03,-660.5008022433149
38,-67062.336844,Sn04,-657.9063779143326
38,-67062.336844,Sn05,-657.9973192683801
38,-67062.336844,Sn06,-660.3814305522642
38,-67062.336844,Sn07,-653.3777144260671
38,-67062.336844,Sn08,-660.6522655458184
39,-67062.348655,Sn01,-653.5425396749333
39,-67062.348655,Sn02,-658.500520816423
39,-67062.348655,Sn03,-660.321897431274
39,-67062.348655,Sn04,-657.8068914787377
39,-67062.348655,Sn05,-660.6005707759005
39,-67062.348655,Sn06,-660.5236862247611
39,-67062.348655,Sn07,-660.1302561572793
39,-67062.348655,Sn08,-657.6567614962728
40,-67062.358184,Sn01,-660.572271897674
40,-67062.358184,Sn02,-655.9862745963051
40,-67062.358184,Sn03,-653.726982360336
40,-67062.358184,Sn04,-658.8763071466087
40,-67062.358184,Sn05,-651.7694990942068
40,-67062.358184,Sn06,-658.5589822635584
40,-67062.358184,Sn07,-659.7589224017174
40,-67062.358184,Sn08,-658.8025222788074
41,-67062.328298,Sn01,-660.3776221568742
41,-67062.328298,Sn02,-660.3781100517754
41,-67062.328298,Sn03,-660.8563623428217
41,-67062.328298,Sn04,-660.6727007480149
41,-67062.328298,Sn05,-660.6725521311632
41,-67062.328298,Sn06,-660.3774024077084
41,-67062.328298,Sn07,-660.3782629271564
41,-67062.328298,Sn08,-660.854306738041
42,-67062.357323,Sn01,-658.2706364796695
42,-67062.357323,Sn02,-658.3329773171436
42,-67062.357323,Sn03,-653.7998560117176
42,-67062.357323,Sn04,-658.1914685877618
42,-67062.357323,Sn05,-651.1186684526215
42,-67062.357323,Sn06,-657.4419974389803
42,-67062.357323,Sn07,-659.6796530053794
42,-67062.357323,Sn08,-661.5580827365093
43,-67062.366956,Sn01,-651.810094355601
43,-67062.366956,Sn02,-651.8101366677579
43,-67062.366956,Sn03,-660.7771393839757
43,-67062.366956,Sn04,-657.6902493473426
43,-67062.366956,Sn05,-657.6901158937253
43,-67062.366956,Sn06,-657.0140932147656
43,-67062.366956,Sn07,-660.9751859840562
43,-67062.366956,Sn08,-660.9757150463274
44,-67062.379342,Sn01,-658.0716196039575
44,-67062.379342,Sn02,-658.0715675021961
44,-67062.379342,Sn03,-654.2540055455497
44,-67062.379342,Sn04,-657.1997573299741
44,-67062.379342,Sn05,-657.1998541541598
44,-67062.379342,Sn06,-659.7072757258352
44,-67062.379342,Sn07,-657.7110869614908
44,-67062.379342,Sn08,-659.7074930995832
45,-67062.357934,Sn01,-658.6247764461859
45,-67062.357934,Sn02,-658.6245897724289
45,-67062.357934,Sn03,-653.3543600078187
45,-67062.357934,Sn04,-658.5727225070023
45,-67062.357934,Sn05,-658.5734034029515
45,-67062.357934,Sn06,-658.7666401258903
45,-67062.357934,Sn07,-653.7987482448061
45,-67062.357934,Sn08,-658.7673737060923
46,-67062.366106,Sn01,-659.7812205576593
46,-67062.366106,Sn02,-657.0980386826723
46,-67062.366106,Sn03,-654.236774967701
46,-67062.366106,Sn04,-659.5582729555422
46,-67062.366106,Sn05,-655.9409998025199
46,-67062.366106,Sn06,-654.3666037053436
46,-67062.366106,Sn07,-657.2539460850394
46,-67062.366106,Sn08,-659.6041160203727
47,-67062.374100,Sn01,-657.889622953247
47,-67062.374100,Sn02,-655.5535663734822
47,-67062.374100,Sn03,-647.0908761793321
47,-67062.374100,Sn04,-658.975524968766
47,-67062.374100,Sn05,-659.623543981942
47,-67062.374100,Sn06,-652.0691349589142
47,-67062.374100,Sn07,-657.6775617348608
47,-67062.374100,Sn08,-659.8604476586706
48,-67062.386323,Sn01,-650.8887331050278
48,-67062.386323,Sn02,-658.0573405671848
48,-67062.386323,Sn03,-654.3595103968105
48,-67062.386323,Sn04,-656.069770585922
48,-67062.386323,Sn05,-659.48588122198
48,-67062.386323,Sn06,-651.0532616399187
48,-67062.386323,Sn07,-657.8353920827008
48,-67062.386323,Sn08,-657.7940859521436
49,-67062.368352,Sn01,-651.618330139032
49,-67062.368352,Sn02,-657.7154253293093
49,-67062.368352,Sn03,-653.4766767760066
49,-67062.368352,Sn04,-656.9065053971863
49,-67062.368352,Sn05,-660.7917464664474
49,-67062.368352,Sn06,-657.4995323419707
49,-67062.368352,Sn07,-657.9005323874512
49,-67062.368352,Sn08,-659.6984910775045
50,-67062.364305,Sn01,-657.6255535897271
50,-67062.364305,Sn02,-657.6259625137873
50,-67062.364305,Sn03,-646.6314834348022
50,-67062.364305,Sn04,-657.6268976296124
50,-67062.364305,Sn05,-661.7357773823178
50,-67062.364305,Sn06,-657.6277489851909
50,-67062.364305,Sn07,-661.7352198118838
50,-67062.364305,Sn08,-659.4763238473188
51,-67062.358507,Sn01,-660.0620882375492
51,-67062.358507,Sn02,-660.0626832271514
51,-67062.358507,Sn03,-653.8803683882834
51,-67062.358507,Sn04,-659.6977701003652
51,-67062.358507,Sn05,-658.4357192147445
51,-67062.358507,Sn06,-658.435808910961
51,-67062.358507,Sn07,-659.6977679212105
51,-67062.358507,Sn08,-657.2342353954914
52,-67062.417446,Sn01,-648.8778611804428
52,-67062.417446,Sn02,-647.8087959891486
52,-67062.417446,Sn03,-647.0744023622537
52,-67062.417446,Sn04,-657.8768967979277
52,-67062.417446,Sn05,-661.3382578303349
52,-67062.417446,Sn06,-652.867647625284
52,-67062.417446,Sn07,-655.0708725816921
52,-67062.417446,Sn08,-642.3719660476281
53,-67062.397660,Sn01,-648.372937687288
53,-67062.397660,Sn02,-648.5665200210397
53,-67062.397660,Sn03,-648.2378390485387
53,-67062.397660,Sn04,-660.3085417575435
53,-67062.397660,Sn05,-654.1067039839763
53,-67062.397660,Sn06,-654.4922107607631
53,-67062.397660,Sn07,-660.9721724337833
53,-67062.397660,Sn08,-649.4384959413192
54,-67062.428996,Sn01,-642.0307163010821
54,-67062.428996,Sn02,-648.5561312334735
54,-67062.428996,Sn03,-646.8559770767415
54,-67062.428996,Sn04,-661.1971532723292
54,-67062.428996,Sn05,-651.492044340042
54,-67062.428996,Sn06,-652.0989363792264
54,-67062.428996,Sn07,-661.2174377795691
54,-67062.428996,Sn08,-650.0619727156077
55,-67062.406224,Sn01,-648.8706583803141
55,-67062.406224,Sn02,-648.9489658980874
55,-67062.406224,Sn03,-649.0393990163352
55,-67062.406224,Sn04,-660.561005804333
55,-67062.406224,Sn05,-660.5348489075072
55,-67062.406224,Sn06,-660.6099030664172
55,-67062.406224,Sn07,-660.6283364784081
55,-67062.406224,Sn08,-649.2550180017233
56,-67062.419877,Sn01,-648.4984669670212
56,-67062.419877,Sn02,-641.8522326578386
56,-67062.419877,Sn03,-648.1690439075765
56,-67062.419877,Sn04,-654.5415789240687
56,-67062.419877,Sn05,-657.8731822765417
56,-67062.419877,Sn06,-660.915560643044
56,-67062.419877,Sn07,-652.0993246621601
56,-67062.419877,Sn08,-648.8164850837038
57,-67062.419061,Sn01,-647.3827830726527
57,-67062.419061,Sn02,-648.497797647482
57,-67062.419061,Sn03,-649.2289567129455
57,-67062.419061,Sn04,-658.4888896932216
57,-67062.419061,Sn05,-652.1005690475295
57,-67062.419061,Sn06,-654.7049255666311
57,-67062.419061,Sn07,-661.6781403280525
57,-67062.419061,Sn08,-642.1908241104411
58,-67062.428970,Sn01,-648.9007415336528
58,-67062.428970,Sn02,-648.900831761975
58,-67062.428970,Sn03,-647.0102611677557
58,-67062.428970,Sn04,-661.7599143684579
58,-67062.428970,Sn05,-651.9348269145789
58,-67062.428970,Sn06,-651.934882816503
58,-67062.428970,Sn07,-661.7600291149156
58,-67062.428970,Sn08,-642.8865805005912
59,-67062.423675,Sn01,-647.8379258493633
59,-67062.423675,Sn02,-649.0915201981534
59,-67062.423675,Sn03,-649.6182498779708
59,-67062.423675,Sn04,-659.4537833269765
59,-67062.423675,Sn05,-660.659687912866
59,-67062.423675,Sn06,-659.426748497468
59,-67062.423675,Sn07,-661.7169948229111
59,-67062.423675,Sn08,-642.2904080803837
60,-67062.437775,Sn01,-647.2522849940901
60,-67062.437775,Sn02,-642.2200072186984
60,-67062.437775,Sn03,-647.5989256880125
60,-67062.437775,Sn04,-652.3941519943614
60,-67062.437775,Sn05,-658.8670063460681
60,-67062.437775,Sn06,-659.6086468954359
60,-67062.437775,Sn07,-652.4065589837369
60,-67062.437775,Sn08,-642.4120050799261
61,-67062.401460,Sn01,-657.0144022324148
61,-67062.401460,Sn02,-658.7919662138793
61,-67062.401460,Sn03,-657.4090623259963
61,-67062.401460,Sn04,-658.7319091284653
61,-67062.401460,Sn05,-658.2560891047137
61,-67062.401460,Sn06,-660.4249201697148
61,-67062.401460,Sn07,-651.8635031127296
61,-67062.401460,Sn08,-661.4589479055239
62,-67062.432444,Sn01,-649.4095864692872
62,-67062.432444,Sn02,-648.6107601746489
62,-67062.432444,Sn03,-648.6098888481533
62,-67062.432444,Sn04,-658.6395880153223
62,-67062.432444,Sn05,-659.174223016661
62,-67062.432444,Sn06,-655.0511990992591
62,-67062.432444,Sn07,-659.646148990932
62,-67062.432444,Sn08,-651.0655406531405
63,-67062.441454,Sn01,-647.4270085793432
63,-67062.441454,Sn02,-649.1032669443043
63,-67062.441454,Sn03,-643.0356742788185
63,-67062.441454,Sn04,-656.9911551585587
63,-67062.441454,Sn05,-659.8386947601739
63,-67062.441454,Sn06,-653.5295332641836
63,-67062.441454,Sn07,-659.5138623541966
63,-67062.441454,Sn08,-650.4466617204389
64,-67062.397069,Sn01,-656.2817870294148
64,-67062.397069,Sn02,-657.9227167788176
64,-67062.397069,Sn03,-659.0244861527235
64,-67062.397069,Sn04,-655.2868926367928
64,-67062.397069,Sn05,-652.3151322149765
64,-67062.397069,Sn06,-652.8222624492555
64,-67062.397069,Sn07,-654.1069414411354
64,-67062.397069,Sn08,-658.6185831856901
65,-67062.407486,Sn01,-658.3117844433982
65,-67062.407486,Sn02,-658.3117594980754
65,-67062.407486,Sn03,-657.7179378478895
65,-67062.407486,Sn04,-658.4825181695041
65,-67062.407486,Sn05,-651.8655316601885
65,-67062.407486,Sn06,-651.4354233828649
65,-67062.407486,Sn07,-651.4355109069038
65,-67062.407486,Sn08,-658.4827014237526
66,-67062.421281,Sn01,-647.9116671021129
66,-67062.421281,Sn02,-642.5799688061597
66,-67062.421281,Sn03,-649.5479032457324
66,-67062.421281,Sn04,-659.2987860494522
66,-67062.421281,Sn05,-661.790093870251
66,-67062.421281,Sn06,-661.2922974333424
66,-67062.421281,Sn07,-659.6634951658816
66,-67062.421281,Sn08,-649.143296174741
67,-67062.401202,Sn01,-656.4543810700598
67,-67062.401202,Sn02,-658.6938234782756
67,-67062.401202,Sn03,-660.0834549567935
67,-67062.401202,Sn04,-656.6911570415714
67,-67062.401202,Sn05,-652.764859045672
67,-67062.401202,Sn06,-660.7311127798926
67,-67062.401202,Sn07,-660.9527234076804
67,-67062.401202,Sn08,-658.0992633886162
68,-67062.357008,Sn01,-658.6036478913984
68,-67062.357008,Sn02,-657.3972736250425
68,-67062.357008,Sn03,-658.7356007976878
68,-67062.357008,Sn04,-660.2626142466415
68,-67062.357008,Sn05,-660.5818138396148
68,-67062.357008,Sn06,-660.4161541602075
68,-67062.357008,Sn07,-651.4523138683771
68,-67062.357008,Sn08,-651.2498571791048
69,-67062.356038,Sn01,-658.2676443206055
69,-67062.356038,Sn02,-656.7899742739
69,-67062.356038,Sn03,-658.3401485009208
69,-67062.356038,Sn04,-660.7190785273315
69,-67062.356038,Sn05,-653.7054007732618
69,-67062.356038,Sn06,-653.9892712990268
69,-67062.356038,Sn07,-657.9416135162637
69,-67062.356038,Sn08,-658.220432225191
70,-67062.376427,Sn01,-656.7943609820559
70,-67062.376427,Sn02,-656.5476879423977
70,-67062.376427,Sn03,-658.7126805378621
70,-67062.376427,Sn04,-657.5823309485149
70,-67062.376427,Sn05,-651.5408432004851
70,-67062.376427,Sn06,-653.971863222615
70,-67062.376427,Sn07,-658.6002848160415
70,-67062.376427,Sn08,-651.5421947767454
71,-67062.371699,Sn01,-658.8270948712161
71,-67062.371699,Sn02,-658.8271133878679
71,-67062.371699,Sn03,-659.8651261991236
71,-67062.371699,Sn04,-658.4098928889725
71,-67062.371699,Sn05,-660.6818670507218
71,-67062.371699,Sn06,-659.8626713064568
71,-67062.371699,Sn07,-660.6821688228661
71,-67062.371699,Sn08,-658.4104350715074
72,-67062.398754,Sn01,-656.5596754454232
72,-67062.398754,Sn02,-656.5595914733995
72,-67062.398754,Sn03,-652.966004694028
72,-67062.398754,Sn04,-656.5072522265855
72,-67062.398754,Sn05,-660.8111112343172
72,-67062.398754,Sn06,-652.9656888185264
72,-67062.398754,Sn07,-656.5071498425673
72,-67062.398754,Sn08,-660.632941351907
73,-67062.406658,Sn01,-648.7101657822018
73,-67062.406658,Sn02,-647.2259302145612
73,-67062.406658,Sn03,-659.6728085551908
73,-67062.406658,Sn04,-649.224222898546
73,-67062.406658,Sn05,-654.7402733760546
73,-67062.406658,Sn06,-661.0990485785783
73,-67062.406658,Sn07,-652.1945954528173
73,-67062.406658,Sn08,-642.3837581779662
74,-67062.411142,Sn01,-648.978277605836
74,-67062.411142,Sn02,-648.9782024218257
74,-67062.411142,Sn03,-662.3741805981081
74,-67062.411142,Sn04,-648.6737953682127
74,-67062.411142,Sn05,-659.0493505228569
74,-67062.411142,Sn06,-662.374450633582
74,-67062.411142,Sn07,-659.0496727197988
74,-67062.411142,Sn08,-642.8984014254456
75,-67062.428713,Sn01,-646.4256899635193
75,-67062.428713,Sn02,-646.4259081253949
75,-67062.428713,Sn03,-652.6718880920644
75,-67062.428713,Sn04,-643.5926302643074
75,-67062.428713,Sn05,-658.9167638430022
75,-67062.428713,Sn06,-652.6716315304338
75,-67062.428713,Sn07,-658.9171477722712
75,-67062.428713,Sn08,-642.6323871278164
76,-67062.405698,Sn01,-655.5094117815242
76,-67062.405698,Sn02,-655.5094039861083
76,-67062.405698,Sn03,-653.2892852428131
76,-67062.405698,Sn04,-653.573931236167
76,-67062.405698,Sn05,-655.50965700087
76,-67062.405698,Sn06,-653.5742055859787
76,-67062.405698,Sn07,-653.2892403426899
76,-67062.405698,Sn08,-655.5097308392305
77,-67062.366283,Sn01,-659.2206935091972
77,-67062.366283,Sn02,-658.0355588777284
