        T    Average data
     300.0     10.9075     10.9082     10.9101   1298.1031
     873.0     10.9079     10.9088     10.9095   1298.1397
    1273.0     10.9080     10.9088     10.9095   1298.1442
    1673.0     10.9080     10.9088     10.9095   1298.1464
  Infinite     10.9080     10.9088     10.9094   1298.1529
