
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.43240858899605      eV
 Composition: x =   0.43750000002876471     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  4     16      192           -64060.74358      -61059.01394    0.117725E-01    0.613151E-04
  4     17       48           -64060.73462      -61059.00498    0.236233E-02    0.492152E-04
  4     18       24           -64060.74005      -61059.01041    0.134955E-02    0.562312E-04
  4     19        8           -64060.70845      -61058.97881    0.207191E-03    0.258989E-04
  4     20        4           -64060.71469      -61058.98505    0.120725E-03    0.301812E-04
  4     21       12           -64060.72936      -61058.99973    0.519120E-03    0.432600E-04
  4     22        8           -64060.80941      -61059.07977    0.246644E-02    0.308305E-03
  5      1       96           -64811.10732      -61058.94528    0.109203E-02    0.113753E-04
  5      2      192           -64811.12798      -61058.96594    0.362537E-02    0.188821E-04
  5      3       48           -64811.11935      -61058.95731    0.733435E-03    0.152799E-04
  5      4      192           -64811.11591      -61058.95386    0.269604E-02    0.140419E-04
  5      5       96           -64811.13305      -61058.97101    0.205308E-02    0.213863E-04
  5      6      192           -64811.14693      -61058.98489    0.577130E-02    0.300588E-04
  5      7       96           -64811.14333      -61058.98129    0.264165E-02    0.275172E-04
  5      8       96           -64811.11657      -61058.95452    0.137006E-02    0.142714E-04
  5      9       96           -64811.15908      -61058.99704    0.388777E-02    0.404976E-04
  5     10      192           -64811.12358      -61058.96154    0.325488E-02    0.169525E-04
  5     11       96           -64811.15460      -61058.99256    0.348302E-02    0.362815E-04
  5     12       96           -64811.13429      -61058.97225    0.211650E-02    0.220469E-04
  5     13       48           -64811.09652      -61058.93447    0.418869E-03    0.872643E-05
  5     14       96           -64811.09885      -61058.93681    0.887130E-03    0.924094E-05
  5     15       96           -64811.10455      -61058.94251    0.102021E-02    0.106272E-04
  5     16      192           -64811.12491      -61058.96287    0.336250E-02    0.175130E-04
  5     17      192           -64811.13724      -61058.97520    0.455061E-02    0.237011E-04
  5     18      192           -64811.14338      -61058.98134    0.529017E-02    0.275530E-04
  5     19      192           -64811.14607      -61058.98403    0.565108E-02    0.294327E-04
  5     20      192           -64811.15355      -61058.99151    0.678938E-02    0.353614E-04
  5     21       96           -64811.14266      -61058.98062    0.259871E-02    0.270699E-04
  5     22       96           -64811.16473      -61059.00268    0.446560E-02    0.465166E-04
  5     23      192           -64811.12660      -61058.96456    0.350502E-02    0.182553E-04
  5     24      192           -64811.13486      -61058.97282    0.429272E-02    0.223579E-04
  5     25      192           -64811.15418      -61058.99214    0.689480E-02    0.359104E-04
  5     26      192           -64811.14948      -61058.98744    0.614389E-02    0.319994E-04
  5     27       96           -64811.13234      -61058.97030    0.201753E-02    0.210159E-04
  5     28       96           -64811.14099      -61058.97895    0.249457E-02    0.259851E-04
  5     29       96           -64811.10918      -61058.94714    0.114302E-02    0.119064E-04
  5     30       48           -64811.11499      -61058.95295    0.659064E-03    0.137305E-04
  5     31       48           -64811.12250      -61058.96046    0.792325E-03    0.165068E-04
  5     32       96           -64811.15092      -61058.98888    0.318257E-02    0.331518E-04
  5     33       96           -64811.15329      -61058.99125    0.337327E-02    0.351382E-04
  5     34       48           -64811.17400      -61059.01195    0.280298E-02    0.583955E-04
  5     35       96           -64811.20776      -61059.04572    0.128346E-01    0.133694E-03
  6      1       48           -65561.52021      -61058.92576    0.338223E-03    0.704632E-05
  6      2       96           -65561.51663      -61058.92218    0.619644E-03    0.645462E-05
  6      3       96           -65561.53725      -61058.94279    0.102745E-02    0.107026E-04
  6      4       96           -65561.55042      -61058.95597    0.141941E-02    0.147855E-04
  6      5      192           -65561.54507      -61058.95062    0.248987E-02    0.129681E-04
  6      6      192           -65561.52659      -61058.93214    0.158232E-02    0.824126E-05
  6      7      192           -65561.55623      -61058.96177    0.327357E-02    0.170498E-04
  6      8       16           -65561.58156      -61058.98711    0.507893E-03    0.317433E-04
  6      9       48           -65561.53048      -61058.93603    0.435119E-03    0.906498E-05
  6     10      192           -65561.50648      -61058.91203    0.965987E-03    0.503118E-05
  6     11       96           -65561.50926      -61058.91481    0.517060E-03    0.538604E-05
  6     12       32           -65561.53261      -61058.93816    0.305694E-03    0.955293E-05
  6     13      192           -65561.53638      -61058.94193    0.201156E-02    0.104769E-04
  6     14      192           -65561.55508      -61058.96063    0.318266E-02    0.165763E-04
  6     15      192           -65561.56568      -61058.97123    0.412803E-02    0.215001E-04
  6     16      192           -65561.52769      -61058.93324    0.162549E-02    0.846608E-05
  6     17      192           -65561.54578      -61058.95132    0.253319E-02    0.131937E-04
  6     18       64           -65561.54481      -61058.95036    0.824619E-03    0.128847E-04
  6     19      192           -65561.55339      -61058.95894    0.305392E-02    0.159058E-04
  6     20       96           -65561.56876      -61058.97431    0.222597E-02    0.231872E-04
  6     21      192           -65561.56988      -61058.97543    0.457641E-02    0.238355E-04
  6     22      192           -65561.54427      -61058.94981    0.244106E-02    0.127138E-04
  6     23      192           -65561.55311      -61058.95866    0.303257E-02    0.157946E-04
  6     24      192           -65561.57385      -61058.97940    0.504396E-02    0.262706E-04
  6     25      192           -65561.56475      -61058.97030    0.403500E-02    0.210156E-04
  6     26       96           -65561.58096      -61058.98651    0.300312E-02    0.312825E-04
  6     27      192           -65561.56031      -61058.96586    0.361865E-02    0.188471E-04
  6     28       96           -65561.53571      -61058.94126    0.989550E-03    0.103078E-04
  6     29      192           -65561.55869      -61058.96424    0.347739E-02    0.181114E-04
  6     30      192           -65561.55524      -61058.96079    0.319541E-02    0.166428E-04
  6     31      192           -65561.55868      -61058.96422    0.347637E-02    0.181061E-04
  6     32      192           -65561.56461      -61058.97016    0.402107E-02    0.209431E-04
  6     33       48           -65561.50632      -61058.91186    0.240527E-03    0.501098E-05
  6     34      192           -65561.52438      -61058.92993    0.149867E-02    0.780556E-05
  6     35       32           -65561.54198      -61058.94753    0.384701E-03    0.120219E-04
  6     36      192           -65561.51409      -61058.91964    0.116430E-02    0.606408E-05
  6     37       48           -65561.51811      -61058.92366    0.321231E-03    0.669231E-05
  6     38       96           -65561.51989      -61058.92544    0.671140E-03    0.699104E-05
  6     39       96           -65561.51745      -61058.92300    0.632236E-03    0.658579E-05
  6     40       96           -65561.52718      -61058.93273    0.802618E-03    0.836060E-05
  6     41       48           -65561.51654      -61058.92209    0.309139E-03    0.644039E-05
  6     42      192           -65561.54816      -61058.95371    0.268596E-02    0.139894E-04
  6     43       24           -65561.51377      -61058.91932    0.144407E-03    0.601695E-05
  6     44       96           -65561.52518      -61058.93073    0.764167E-03    0.796007E-05
  6     45      192           -65561.54372      -61058.94927    0.240846E-02    0.125441E-04
  6     46      192           -65561.55012      -61058.95567    0.281793E-02    0.146767E-04
  6     47       96           -65561.54490      -61058.95045    0.123978E-02    0.129144E-04
  6     48       96           -65561.55341      -61058.95896    0.152760E-02    0.159125E-04
  6     49       96           -65561.57079      -61058.97634    0.233975E-02    0.243724E-04
  6     50       48           -65561.53532      -61058.94087    0.489992E-03    0.102082E-04
  6     51       96           -65561.57028      -61058.97583    0.231088E-02    0.240717E-04
  6     52      192           -65561.57470      -61058.98024    0.515012E-02    0.268236E-04
  6     53       96           -65561.57929      -61058.98484    0.288256E-02    0.300267E-04
  6     54       48           -65561.57496      -61058.98051    0.129593E-02    0.269985E-04
  6     55      192           -65561.56311      -61058.96866    0.387607E-02    0.201878E-04
  6     56       96           -65561.57904      -61058.98459    0.286494E-02    0.298431E-04
  6     57       16           -65561.54741      -61058.95296    0.219739E-03    0.137337E-04
  6     58       48           -65561.51364      -61058.91919    0.287880E-03    0.599750E-05
  6     59       48           -65561.55833      -61058.96388    0.861683E-03    0.179517E-04
  6     60       96           -65561.60610      -61059.01165    0.556410E-02    0.579593E-04
  6     61      192           -65561.59742      -61059.00296    0.899285E-02    0.468378E-04
  6     62       96           -65561.62828      -61059.03383    0.958854E-02    0.998807E-04
  6     63       96           -65561.60348      -61059.00903    0.521731E-02    0.543470E-04
  6     64       48           -65561.61413      -61059.01968    0.338793E-02    0.705818E-04
  6     65       48           -65561.59121      -61058.99675    0.193050E-02    0.402188E-04
  7      1      192           -66311.94451      -61058.91765    0.110886E-02    0.577533E-05
  7      2       48           -66311.97842      -61058.95156    0.637027E-03    0.132714E-04
  7      3       96           -66311.94963      -61058.92277    0.628716E-03    0.654912E-05
  7      4       96           -66311.91560      -61058.88874    0.272788E-03    0.284154E-05
  7      5       48           -66311.91094      -61058.88407    0.121641E-03    0.253418E-05
  7      6       96           -66311.93192      -61058.90506    0.407111E-03    0.424074E-05
  7      7       96           -66311.96458      -61058.93772    0.907221E-03    0.945022E-05
  7      8      192           -66311.94323      -61058.91637    0.107463E-02    0.559706E-05
  7      9      192           -66311.96152      -61058.93466    0.168313E-02    0.876631E-05
  7     10      192           -66311.97454      -61058.94768    0.231651E-02    0.120652E-04
  7     11      192           -66311.98827      -61058.96141    0.324450E-02    0.168984E-04
  7     12      192           -66311.96920      -61058.94234    0.203231E-02    0.105850E-04
  7     13      192           -66311.97897      -61058.95211    0.258253E-02    0.134507E-04
  7     14      192           -66311.95455      -61058.92768    0.141840E-02    0.738752E-05
  7     15      192           -66311.94879      -61058.92193    0.123160E-02    0.641459E-05
  7     16      192           -66311.97501      -61058.94815    0.234343E-02    0.122054E-04
  7     17      192           -66311.97941      -61058.95255    0.261044E-02    0.135960E-04
  7     18      192           -66311.97931      -61058.95244    0.260385E-02    0.135617E-04
  7     19       96           -66311.98554      -61058.95868    0.151723E-02    0.158045E-04
  7     20       96           -66311.97225      -61058.94539    0.109511E-02    0.114074E-04
  7     21      192           -66311.93300      -61058.90614    0.836044E-03    0.435440E-05
  7     22      192           -66311.95195      -61058.92509    0.133085E-02    0.693151E-05
  7     23       96           -66311.91308      -61058.88622    0.256427E-03    0.267112E-05
  7     24       96           -66311.92432      -61058.89746    0.337859E-03    0.351937E-05
  7     25      192           -66311.93376      -61058.90690    0.851904E-03    0.443700E-05
  7     26      192           -66311.94964      -61058.92278    0.125746E-02    0.654928E-05
  7     27      192           -66311.95674      -61058.92988    0.149688E-02    0.779626E-05
  7     28      192           -66311.94869      -61058.92183    0.122867E-02    0.639934E-05
  7     29       96           -66311.96376      -61058.93690    0.889174E-03    0.926223E-05
  7     30      192           -66311.92504      -61058.89818    0.687727E-03    0.358191E-05
  7     31       96           -66311.92608      -61058.89922    0.352724E-03    0.367421E-05
  7     32      192           -66311.94219      -61058.91533    0.104759E-02    0.545619E-05
  7     33      192           -66311.95534      -61058.92848    0.144634E-02    0.753302E-05
  7     34      192           -66311.93241      -61058.90555    0.824029E-03    0.429182E-05
  7     35      192           -66311.94584      -61058.91898    0.114564E-02    0.596688E-05
  7     36      192           -66311.96232      -61058.93546    0.171632E-02    0.893919E-05
  7     37      192           -66311.94051      -61058.91365    0.100526E-02    0.523574E-05
  7     38       96           -66311.94944      -61058.92258    0.625761E-03    0.651834E-05
  7     39      192           -66311.96984      -61058.94298    0.206422E-02    0.107511E-04
  7     40       96           -66311.93276      -61058.90589    0.415527E-03    0.432841E-05
  7     41      192           -66311.96916      -61058.94230    0.203032E-02    0.105746E-04
  7     42       96           -66311.96775      -61058.94088    0.980426E-03    0.102128E-04
  7     43       96           -66311.96666      -61058.93980    0.954578E-03    0.994352E-05
  7     44       96           -66311.99143      -61058.96457    0.175302E-02    0.182606E-04
  7     45       96           -66311.96841      -61058.94155    0.996553E-03    0.103808E-04
  7     46      192           -66311.97714      -61058.95028    0.246915E-02    0.128602E-04
  7     47      192           -66311.96119      -61058.93433    0.166960E-02    0.869583E-05
  7     48      192           -66311.99185      -61058.96499    0.354201E-02    0.184480E-04
  7     49      192           -66311.99770      -61058.97084    0.408896E-02    0.212967E-04
  7     50      192           -66311.97840      -61058.95154    0.254686E-02    0.132649E-04
  7     51       48           -66311.98007      -61058.95321    0.663327E-03    0.138193E-04
  7     52       96           -66311.96713      -61058.94027    0.965815E-03    0.100606E-04
  7     53       48           -66311.91035      -61058.88349    0.119896E-03    0.249783E-05
  7     54       96           -66311.93432      -61058.90746    0.431770E-03    0.449761E-05
  7     55      192           -66311.93864      -61058.91178    0.960138E-03    0.500072E-05
  7     56      192           -66311.94337      -61058.91651    0.107817E-02    0.561549E-05
  7     57       32           -66311.93053      -61058.90367    0.131151E-03    0.409846E-05
  7     58       96           -66311.95366      -61058.92680    0.693986E-03    0.722902E-05
  7     59       96           -66311.95312      -61058.92626    0.684853E-03    0.713388E-05
  7     60      192           -66311.96400      -61058.93714    0.178885E-02    0.931693E-05
  7     61       96           -66311.96270      -61058.93584    0.866370E-03    0.902469E-05
  7     62       16           -66311.93216      -61058.90530    0.682542E-04    0.426589E-05
  7     63       96           -66311.99363      -61058.96677    0.185006E-02    0.192714E-04
  7     64      192           -66312.02416      -61058.99730    0.782527E-02    0.407566E-04
  7     65      192           -66312.00195      -61058.97509    0.453811E-02    0.236360E-04
  7     66      192           -66312.02133      -61058.99447    0.730200E-02    0.380312E-04
  7     67      192           -66312.01008      -61058.98322    0.553973E-02    0.288528E-04
  7     68       64           -66311.99630      -61058.96944    0.131713E-02    0.205801E-04
  7     69       96           -66312.02607      -61058.99921    0.410094E-02    0.427182E-04
  7     70      192           -66312.01215      -61058.98529    0.582847E-02    0.303566E-04
  7     71      192           -66312.02303      -61058.99617    0.761186E-02    0.396451E-04
  7     72       96           -66311.98848      -61058.96162    0.163071E-02    0.169865E-04
  7     73      192           -66312.02080      -61058.99394    0.720731E-02    0.375381E-04
  7     74       96           -66311.98403      -61058.95717    0.146187E-02    0.152278E-04
  7     75       96           -66312.03621      -61059.00935    0.525952E-02    0.547867E-04
  7     76      192           -66311.98906      -61058.96220    0.330775E-02    0.172279E-04
  7     77       96           -66311.99918      -61058.97232    0.211992E-02    0.220825E-04
  7     78       96           -66311.95201      -61058.92515    0.666372E-03    0.694138E-05
  7     79       96           -66311.97882      -61058.95196    0.128662E-02    0.134023E-04
  7     80       48           -66311.97449      -61058.94763    0.578389E-03    0.120498E-04
  7     81       32           -66312.00074      -61058.97388    0.734300E-03    0.229469E-04
  7     82       16           -66312.07070      -61059.04384    0.204287E-02    0.127679E-03
  8      1       48           -67062.37149      -61058.91222    0.242630E-03    0.505479E-05
  8      2       96           -67062.33935      -61058.88008    0.220587E-03    0.229778E-05
  8      3      192           -67062.38655      -61058.92728    0.140446E-02    0.731491E-05
  8      4      192           -67062.36876      -61058.90949    0.907624E-03    0.472721E-05
  8      5      192           -67062.39867      -61058.93940    0.189067E-02    0.984724E-05
  8      6      192           -67062.39225      -61058.93298    0.161514E-02    0.841221E-05
  8      7       96           -67062.35957      -61058.90030    0.362225E-03    0.377318E-05
  8      8      192           -67062.33768      -61058.87841    0.423442E-03    0.220543E-05
  8      9      192           -67062.35671      -61058.89745    0.675460E-03    0.351802E-05
  8     10       96           -67062.36931      -61058.91004    0.459977E-03    0.479143E-05
  8     11      192           -67062.37592      -61058.91665    0.108211E-02    0.563597E-05
  8     12      192           -67062.37400      -61058.91473    0.103232E-02    0.537664E-05
  8     13       48           -67062.32089      -61058.86162    0.701177E-04    0.146078E-05
  8     14      192           -67062.34967      -61058.89040    0.568273E-03    0.295976E-05
  8     15      192           -67062.34013      -61058.88086    0.449675E-03    0.234206E-05
  8     16      192           -67062.35628      -61058.89701    0.668273E-03    0.348059E-05
  8     17      192           -67062.36970      -61058.91043    0.928845E-03    0.483773E-05
  8     18      192           -67062.36911      -61058.90984    0.915519E-03    0.476833E-05
  8     19       96           -67062.36918      -61058.90991    0.458580E-03    0.477688E-05
  8     20       96           -67062.38028      -61058.92101    0.602078E-03    0.627164E-05
  8     21       96           -67062.35428      -61058.89501    0.318176E-03    0.331433E-05
  8     22      192           -67062.36855      -61058.90928    0.902938E-03    0.470280E-05
  8     23      192           -67062.39009      -61058.93082    0.153182E-02    0.797822E-05
  8     24       96           -67062.37760      -61058.91833    0.563737E-03    0.587226E-05
  8     25       48           -67062.40669      -61058.94742    0.575522E-03    0.119900E-04
  8     26       96           -67062.38834      -61058.92907    0.733686E-03    0.764256E-05
  8     27       12           -67062.33386      -61058.87459    0.240981E-04    0.200818E-05
  8     28       96           -67062.36664      -61058.90737    0.430865E-03    0.448817E-05
  8     29       96           -67062.36557      -61058.90630    0.419639E-03    0.437124E-05
  8     30       96           -67062.38265      -61058.92338    0.638077E-03    0.664663E-05
  8     31      192           -67062.37600      -61058.91673    0.108415E-02    0.564663E-05
  8     32      192           -67062.40881      -61058.94954    0.242469E-02    0.126286E-04
  8     33      192           -67062.39069      -61058.93142    0.155457E-02    0.809673E-05
  8     34      192           -67062.39482      -61058.93555    0.172030E-02    0.895992E-05
  8     35      192           -67062.39888      -61058.93961    0.190048E-02    0.989835E-05
  8     36       48           -67062.38652      -61058.92725    0.350806E-03    0.730845E-05
  8     37       48           -67062.41005      -61058.95078    0.624974E-03    0.130203E-04
  8     38      192           -67062.33684      -61058.87758    0.414846E-03    0.216065E-05
  8     39      192           -67062.34865      -61058.88939    0.554283E-03    0.288689E-05
  8     40      192           -67062.35818      -61058.89892    0.700265E-03    0.364721E-05
  8     41       24           -67062.32830      -61058.86903    0.420474E-04    0.175198E-05
  8     42      192           -67062.35732      -61058.89805    0.685628E-03    0.357098E-05
  8     43       96           -67062.36696      -61058.90769    0.434207E-03    0.452299E-05
  8     44       96           -67062.37934      -61058.92007    0.588395E-03    0.612912E-05
  8     45       48           -67062.35793      -61058.89867    0.173996E-03    0.362491E-05
  8     46       96           -67062.36611      -61058.90684    0.425246E-03    0.442965E-05
  8     47      192           -67062.37410      -61058.91483    0.103478E-02    0.538945E-05
  8     48      192           -67062.38632      -61058.92705    0.139663E-02    0.727411E-05
  8     49      192           -67062.36835      -61058.90908    0.898673E-03    0.468059E-05
  8     50       48           -67062.36430      -61058.90504    0.203433E-03    0.423818E-05
  8     51       96           -67062.35851      -61058.89924    0.352918E-03    0.367623E-05
  8     52      192           -67062.41745      -61058.95818    0.299705E-02    0.156096E-04
  8     53      192           -67062.39766      -61058.93839    0.184449E-02    0.960671E-05
  8     54      192           -67062.42900      -61058.96973    0.397886E-02    0.207232E-04
  8     55       48           -67062.40622      -61058.94696    0.568937E-03    0.118529E-04
  8     56      192           -67062.41988      -61058.96061    0.318124E-02    0.165689E-04
  8     57      192           -67062.41906      -61058.95979    0.311818E-02    0.162405E-04
  8     58       96           -67062.42897      -61058.96970    0.198816E-02    0.207100E-04
  8     59      192           -67062.42367      -61058.96441    0.349191E-02    0.181870E-04
  8     60      192           -67062.43777      -61058.97851    0.493512E-02    0.257037E-04
  8     61      192           -67062.40146      -61058.94219    0.202472E-02    0.105454E-04
  8     62      192           -67062.43244      -61058.97318    0.433008E-02    0.225525E-04
  8     63      192           -67062.44145      -61058.98219    0.540128E-02    0.281317E-04
  8     64      192           -67062.39707      -61058.93780    0.181794E-02    0.946842E-05
  8     65       96           -67062.40749      -61058.94822    0.117366E-02    0.122256E-04
  8     66      192           -67062.42128      -61058.96201    0.329272E-02    0.171496E-04
  8     67      192           -67062.40120      -61058.94193    0.201194E-02    0.104789E-04
  8     68       96           -67062.35701      -61058.89774    0.340175E-03    0.354349E-05
  8     69       96           -67062.35604      -61058.89677    0.332175E-03    0.346016E-05
  8     70      192           -67062.37643      -61058.91716    0.109557E-02    0.570609E-05
  8     71       96           -67062.37170      -61058.91243    0.487791E-03    0.508115E-05
  8     72       96           -67062.39875      -61058.93949    0.947332E-03    0.986804E-05
  8     73      192           -67062.40666      -61058.94739    0.230011E-02    0.119797E-04
  8     74       96           -67062.41114      -61058.95187    0.128379E-02    0.133729E-04
  8     75       96           -67062.42871      -61058.96944    0.197566E-02    0.205798E-04
  8     76       24           -67062.40570      -61058.94643    0.280821E-03    0.117009E-04
  8     77       96           -67062.36628      -61058.90701    0.427097E-03    0.444893E-05
  8     78       96           -67062.36486      -61058.90560    0.412494E-03    0.429681E-05
  8     79       48           -67062.36441      -61058.90514    0.203963E-03    0.424922E-05
  8     80      192           -67062.39150      -61058.93223    0.158585E-02    0.825965E-05
  8     81      192           -67062.37530      -61058.91603    0.106564E-02    0.555021E-05
  8     82       96           -67062.41244      -61058.95317    0.132517E-02    0.138039E-04
  8     83       96           -67062.39691      -61058.93764    0.905496E-03    0.943225E-05
  8     84      192           -67062.42530      -61058.96603    0.363358E-02    0.189249E-04
  8     85      192           -67062.44172      -61058.98245    0.543611E-02    0.283131E-04
  8     86      192           -67062.41863      -61058.95936    0.308531E-02    0.160693E-04
  8     87       96           -67062.42418      -61058.96491    0.176772E-02    0.184138E-04
  8     88       96           -67062.41311      -61058.95384    0.134717E-02    0.140330E-04
  8     89      192           -67062.44060      -61058.98133    0.528955E-02    0.275498E-04
  8     90       48           -67062.41450      -61058.95523    0.697002E-03    0.145209E-04
  8     91       96           -67062.44096      -61058.98169    0.266811E-02    0.277928E-04
  8     92       48           -67062.47212      -61059.01285    0.286544E-02    0.596967E-04
  8     93       96           -67062.46959      -61059.01032    0.538531E-02    0.560970E-04
  8     94        6           -67062.34545      -61058.88618    0.160100E-04    0.266833E-05
  8     95       24           -67062.40391      -61058.94464    0.268782E-03    0.111993E-04
  8     96       48           -67062.45068      -61058.99142    0.169349E-02    0.352810E-04
  8     97       12           -67062.47861      -61059.01934    0.839922E-03    0.699935E-04
  9      1       16           -67812.76296      -61058.87128    0.296221E-04    0.185138E-05
  9      2       96           -67812.80679      -61058.91512    0.521023E-03    0.542732E-05
  9      3      192           -67812.77905      -61058.88737    0.527502E-03    0.274740E-05
  9      4      192           -67812.76004      -61058.86837    0.330956E-03    0.172373E-05
  9      5      192           -67812.79110      -61058.89942    0.708967E-03    0.369254E-05
  9      6      192           -67812.77669      -61058.88502    0.497924E-03    0.259336E-05
  9      7      192           -67812.78688      -61058.89521    0.639348E-03    0.332994E-05
  9      8      192           -67812.80827      -61058.91659    0.108037E-02    0.562691E-05
  9      9       96           -67812.81566      -61058.92398    0.647577E-03    0.674560E-05
  9     10       64           -67812.80977      -61058.91809    0.373640E-03    0.583813E-05
  9     11      192           -67812.79968      -61058.90800    0.875075E-03    0.455768E-05
  9     12       32           -67812.75844      -61058.86676    0.530256E-04    0.165705E-05
  9     13       96           -67812.76132      -61058.86964    0.170732E-03    0.177846E-05
  9     14      192           -67812.80434      -61058.91266    0.981064E-03    0.510971E-05
  9     15       96           -67812.81421      -61058.92253    0.624945E-03    0.650985E-05
  9     16       96           -67812.82611      -61058.93443    0.836929E-03    0.871801E-05
  9     17       96           -67812.75873      -61058.86705    0.160224E-03    0.166900E-05
  9     18       96           -67812.75730      -61058.86563    0.154720E-03    0.161166E-05
  9     19       96           -67812.77566      -61058.88399    0.242762E-03    0.252877E-05
  9     20       96           -67812.76941      -61058.87774    0.208246E-03    0.216923E-05
  9     21      192           -67812.79488      -61058.90320    0.777880E-03    0.405146E-05
  9     22      192           -67812.77850      -61058.88682    0.520444E-03    0.271065E-05
  9     23      192           -67812.78810      -61058.89642    0.658741E-03    0.343094E-05
  9     24      192           -67812.78696      -61058.89528    0.640541E-03    0.333615E-05
  9     25       48           -67812.77802      -61058.88634    0.128607E-03    0.267931E-05
  9     26       48           -67812.79165      -61058.89997    0.179650E-03    0.374270E-05
  9     27      192           -67812.81861      -61058.92693    0.139247E-02    0.725244E-05
  9     28      192           -67812.83925      -61058.94758    0.231077E-02    0.120352E-04
  9     29      192           -67812.83586      -61058.94418    0.212615E-02    0.110737E-04
  9     30       96           -67812.84881      -61058.95713    0.146061E-02    0.152147E-04
  9     31      192           -67812.84179      -61058.95011    0.245904E-02    0.128075E-04
  9     32      192           -67812.83873      -61058.94706    0.228142E-02    0.118824E-04
  9     33      192           -67812.81791      -61058.92623    0.136862E-02    0.712825E-05
  9     34       96           -67812.75800      -61058.86632    0.157365E-03    0.163922E-05
  9     35       96           -67812.77649      -61058.88482    0.247756E-03    0.258079E-05
  9     36      192           -67812.79496      -61058.90329    0.779561E-03    0.406021E-05
  9     37       96           -67812.78896      -61058.89728    0.336402E-03    0.350419E-05
  9     38      192           -67812.82654      -61058.93487    0.169169E-02    0.881090E-05
  9     39      192           -67812.80576      -61058.91408    0.101597E-02    0.529151E-05
  9     40       96           -67812.80616      -61058.91448    0.512956E-03    0.534330E-05
  9     41      192           -67812.82791      -61058.93623    0.174926E-02    0.911074E-05
  9     42       96           -67812.81007      -61058.91839    0.564587E-03    0.588111E-05
  9     43       96           -67812.84600      -61058.95432    0.136337E-02    0.142018E-04
  9     44       96           -67812.80759      -61058.91591    0.531259E-03    0.553395E-05
  9     45      192           -67812.78858      -61058.89691    0.666593E-03    0.347184E-05
  9     46      192           -67812.78535      -61058.89367    0.615733E-03    0.320694E-05
  9     47       96           -67812.80144      -61058.90976    0.456878E-03    0.475914E-05
  9     48      192           -67812.82713      -61058.93545    0.171606E-02    0.893783E-05
  9     49      192           -67812.79552      -61058.90384    0.790190E-03    0.411557E-05
  9     50      192           -67812.83546      -61058.94379    0.210554E-02    0.109664E-04
  9     51      192           -67812.81585      -61058.92417    0.130133E-02    0.677778E-05
  9     52      192           -67812.84622      -61058.95454    0.274150E-02    0.142787E-04
  9     53      192           -67812.85684      -61058.96516    0.355714E-02    0.185268E-04
  9     54       96           -67812.81905      -61058.92737    0.703825E-03    0.733151E-05
  9     55      192           -67812.82744      -61058.93576    0.172912E-02    0.900585E-05
  9     56      192           -67812.84162      -61058.94994    0.244863E-02    0.127533E-04
  9     57      192           -67812.85615      -61058.96448    0.349786E-02    0.182180E-04
