
 ____________________________________________________________________________________________
 Temperature: T =    300.00000000000000      K
 Chemical potential: mu =   -750.41543552253393      eV
 Composition: x =   0.75000000000867417     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
 14      2       24           -71565.04294      -61059.22541    0.229477E-01    0.956155E-03
 14      3       48           -71565.06234      -61059.24482    0.972358E-01    0.202575E-02
 15      1       16           -72315.51012      -61059.27537    0.105671E+00    0.660444E-02
 16      1        1           -73065.97876      -61059.32607    0.469425E-01    0.469425E-01
 ------------------------------
  n      Cumulative prob(n,T) 
     0            0.00000
     1            0.00003
     2            0.00020
     3            0.00074
     4            0.00197
     5            0.00511
     6            0.01253
     7            0.02461
     8            0.04194
     9            0.07101
    10            0.09888
    11            0.12221
    12            0.16556
    13            0.15043
    14            0.15217
    15            0.10567
    16            0.04694
 ------------------------------

 ____________________________________________________________________________________________
 Temperature: T =    873.00000000000000      K
 Chemical potential: mu =   -750.36355229629476      eV
 Composition: x =   0.75000000000300093     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  0      1        1           -61059.13561      -61059.08416    0.110150E-07    0.110150E-07
  1      1       16           -61809.52206      -61059.11527    0.266513E-06    0.166570E-07
  2      1       48           -62559.91747      -61059.15464    0.134926E-05    0.281096E-07
  2      2       24           -62559.92649      -61059.16366    0.760536E-06    0.316890E-07
  2      3       48           -62559.93679      -61059.17395    0.174417E-05    0.363368E-07
  3      1       48           -63310.31227      -61059.19267    0.223687E-05    0.466015E-07
  3      2       32           -63310.31342      -61059.19383    0.151434E-05    0.473231E-07
  3      3       96           -63310.32148      -61059.20188    0.505645E-05    0.526713E-07
  3      4      192           -63310.33108      -61059.21148    0.114898E-04    0.598428E-07
  3      5       96           -63310.33003      -61059.21043    0.566490E-05    0.590094E-07
  3      6       48           -63310.32923      -61059.20964    0.280275E-05    0.583907E-07
  3      7       32           -63310.36223      -61059.24263    0.289731E-05    0.905408E-07
  3      8       16           -63310.29084      -61059.17125    0.560849E-06    0.350531E-07
  4      1       12           -64060.69708      -61059.22000    0.804190E-06    0.670158E-07
  4      2      192           -64060.71656      -61059.23949    0.166711E-04    0.868287E-07
  4      3      192           -64060.71491      -61059.23783    0.163081E-04    0.849382E-07
  4      4       96           -64060.72606      -61059.24899    0.945765E-05    0.985172E-07
  4      5       24           -64060.72769      -61059.25061    0.241607E-05    0.100670E-06
  4      6       96           -64060.73540      -61059.25833    0.107083E-04    0.111545E-06
  4      7       48           -64060.73390      -61059.25683    0.524830E-05    0.109340E-06
  4      8       96           -64060.71444      -61059.23737    0.810404E-05    0.844171E-07
  4      9      192           -64060.73261      -61059.25554    0.206360E-04    0.107479E-06
  4     10       96           -64060.75440      -61059.27732    0.137835E-04    0.143578E-06
  4     11       96           -64060.75643      -61059.27935    0.141609E-04    0.147509E-06
  4     12       96           -64060.72217      -61059.24510    0.898104E-05    0.935524E-07
  4     13       96           -64060.69587      -61059.21880    0.633138E-05    0.659518E-07
  4     14       96           -64060.72462      -61059.24755    0.927846E-05    0.966506E-07
  4     15       96           -64060.73338      -61059.25630    0.104235E-04    0.108578E-06
  4     16      192           -64060.74358      -61059.26650    0.238741E-04    0.124344E-06
  4     17       48           -64060.73462      -61059.25754    0.529835E-05    0.110382E-06
  4     18       24           -64060.74005      -61059.26297    0.284754E-05    0.118647E-06
  4     19        8           -64060.70845      -61059.23137    0.623624E-06    0.779531E-07
  4     20        4           -64060.71469      -61059.23761    0.338765E-06    0.846913E-07
  4     21       12           -64060.72936      -61059.25228    0.123519E-05    0.102932E-06
  4     22        8           -64060.80941      -61059.33233    0.238642E-05    0.298303E-06
  5      1       96           -64811.10732      -61059.27205    0.128513E-04    0.133868E-06
  5      2      192           -64811.12798      -61059.29271    0.338239E-04    0.176166E-06
  5      3       48           -64811.11935      -61059.28408    0.753971E-05    0.157077E-06
  5      4      192           -64811.11591      -61059.28064    0.288093E-04    0.150048E-06
  5      5       96           -64811.13305      -61059.29779    0.180924E-04    0.188463E-06
  5      6      192           -64811.14693      -61059.31166    0.435137E-04    0.226634E-06
  5      7       96           -64811.14333      -61059.30806    0.207400E-04    0.216041E-06
  5      8       96           -64811.11657      -61059.28130    0.145318E-04    0.151373E-06
  5      9       96           -64811.15908      -61059.32381    0.255704E-04    0.266358E-06
  5     10      192           -64811.12358      -61059.28832    0.319049E-04    0.166171E-06
  5     11       96           -64811.15460      -61059.31933    0.240918E-04    0.250956E-06
  5     12       96           -64811.13429      -61059.29903    0.183931E-04    0.191595E-06
  5     13       48           -64811.09652      -61059.26125    0.556597E-05    0.115958E-06
  5     14       96           -64811.09885      -61059.26358    0.114829E-04    0.119613E-06
  5     15       96           -64811.10455      -61059.26928    0.123862E-04    0.129023E-06
  5     16      192           -64811.12491      -61059.28964    0.324722E-04    0.169126E-06
  5     17      192           -64811.13724      -61059.30197    0.382569E-04    0.199255E-06
  5     18      192           -64811.14338      -61059.30811    0.415092E-04    0.216194E-06
  5     19      192           -64811.14607      -61059.31080    0.430203E-04    0.224064E-06
  5     20      192           -64811.15355      -61059.31828    0.475176E-04    0.247488E-06
  5     21       96           -64811.14266      -61059.30739    0.205566E-04    0.214131E-06
  5     22       96           -64811.16473      -61059.32946    0.275641E-04    0.287126E-06
  5     23      192           -64811.12660      -61059.29133    0.332108E-04    0.172973E-06
  5     24      192           -64811.13486      -61059.29960    0.370665E-04    0.193055E-06
  5     25      192           -64811.15418      -61059.31891    0.479159E-04    0.249562E-06
  5     26      192           -64811.14948      -61059.31421    0.450140E-04    0.234448E-06
  5     27       96           -64811.13234      -61059.29707    0.179220E-04    0.186687E-06
  5     28       96           -64811.14099      -61059.30572    0.201061E-04    0.209439E-06
  5     29       96           -64811.10918      -61059.27391    0.131730E-04    0.137219E-06
  5     30       48           -64811.11499      -61059.27972    0.711535E-05    0.148236E-06
  5     31       48           -64811.12250      -61059.28723    0.786190E-05    0.163790E-06
  5     32       96           -64811.15092      -61059.31565    0.229426E-04    0.238985E-06
  5     33       96           -64811.15329      -61059.31802    0.236775E-04    0.246640E-06
  5     34       48           -64811.17400      -61059.33873    0.155894E-04    0.324778E-06
  5     35       96           -64811.20776      -61059.37249    0.488387E-04    0.508736E-06
  6      1       48           -65561.52021      -61059.32603    0.131685E-04    0.274345E-06
  6      2       96           -65561.51663      -61059.32246    0.251148E-04    0.261612E-06
  6      3       96           -65561.53725      -61059.34307    0.330309E-04    0.344072E-06
  6      4       96           -65561.55042      -61059.35624    0.393516E-04    0.409912E-06
  6      5      192           -65561.54507      -61059.35090    0.733044E-04    0.381794E-06
  6      6      192           -65561.52659      -61059.33242    0.573400E-04    0.298646E-06
  6      7      192           -65561.55623      -61059.36205    0.850201E-04    0.442813E-06
  6      8       16           -65561.58156      -61059.38738    0.992183E-05    0.620114E-06
  6      9       48           -65561.53048      -61059.33630    0.150943E-04    0.314465E-06
  6     10      192           -65561.50648      -61059.31230    0.438869E-04    0.228578E-06
  6     11       96           -65561.50926      -61059.31508    0.227689E-04    0.237176E-06
  6     12       32           -65561.53261      -61059.33844    0.103528E-04    0.323526E-06
  6     13      192           -65561.53638      -61059.34220    0.653032E-04    0.340121E-06
  6     14      192           -65561.55508      -61059.36090    0.837325E-04    0.436107E-06
  6     15      192           -65561.56568      -61059.37150    0.964035E-04    0.502102E-06
  6     16      192           -65561.52769      -61059.33351    0.581823E-04    0.303033E-06
  6     17      192           -65561.54578      -61059.35160    0.739926E-04    0.385378E-06
  6     18       64           -65561.54481      -61059.35063    0.243495E-04    0.380461E-06
  6     19      192           -65561.55339      -61059.35922    0.818801E-04    0.426459E-06
  6     20       96           -65561.56876      -61059.37458    0.502155E-04    0.523078E-06
  6     21      192           -65561.56988      -61059.37571    0.101943E-03    0.530952E-06
  6     22      192           -65561.54427      -61059.35009    0.725223E-04    0.377720E-06
  6     23      192           -65561.55311      -61059.35893    0.815694E-04    0.424841E-06
  6     24      192           -65561.57385      -61059.37967    0.107460E-03    0.559687E-06
  6     25      192           -65561.56475      -61059.37057    0.952204E-04    0.495939E-06
  6     26       96           -65561.58096      -61059.38679    0.590612E-04    0.615221E-06
  6     27      192           -65561.56031      -61059.36613    0.897643E-04    0.467523E-06
  6     28       96           -65561.53571      -61059.34154    0.323651E-04    0.337136E-06
  6     29      192           -65561.55869      -61059.36451    0.878485E-04    0.457544E-06
  6     30      192           -65561.55524      -61059.36106    0.839141E-04    0.437053E-06
  6     31      192           -65561.55868      -61059.36450    0.878345E-04    0.457471E-06
  6     32      192           -65561.56461      -61059.37043    0.950421E-04    0.495011E-06
  6     33       48           -65561.50632      -61059.31214    0.109478E-04    0.228080E-06
  6     34      192           -65561.52438      -61059.33020    0.556771E-04    0.289985E-06
  6     35       32           -65561.54198      -61059.34781    0.117261E-04    0.366439E-06
  6     36      192           -65561.51409      -61059.31991    0.485594E-04    0.252913E-06
  6     37       48           -65561.51811      -61059.32393    0.128059E-04    0.266789E-06
  6     38       96           -65561.51989      -61059.32571    0.262249E-04    0.273176E-06
  6     39       96           -65561.51745      -61059.32328    0.253900E-04    0.264479E-06
  6     40       96           -65561.52718      -61059.33300    0.288942E-04    0.300981E-06
  6     41       48           -65561.51654      -61059.32237    0.125424E-04    0.261299E-06
  6     42      192           -65561.54816      -61059.35399    0.763780E-04    0.397802E-06
  6     43       24           -65561.51377      -61059.31960    0.604432E-05    0.251846E-06
  6     44       96           -65561.52518      -61059.33100    0.281358E-04    0.293081E-06
  6     45      192           -65561.54372      -61059.34954    0.719959E-04    0.374979E-06
  6     46      192           -65561.55012      -61059.35594    0.783889E-04    0.408275E-06
  6     47       96           -65561.54490      -61059.35073    0.365700E-04    0.380937E-06
  6     48       96           -65561.55341      -61059.35924    0.409493E-04    0.426555E-06
  6     49       96           -65561.57079      -61059.37661    0.515903E-04    0.537399E-06
  6     50       48           -65561.53532      -61059.34114    0.160976E-04    0.335366E-06
  6     51       96           -65561.57028      -61059.37611    0.512445E-04    0.533797E-06
  6     52      192           -65561.57470      -61059.38052    0.108679E-03    0.566039E-06
  6     53       96           -65561.57929      -61059.38512    0.577646E-04    0.601714E-06
  6     54       48           -65561.57496      -61059.38078    0.272657E-04    0.568036E-06
  6     55      192           -65561.56311      -61059.36894    0.931695E-04    0.485258E-06
  6     56       96           -65561.57904      -61059.38487    0.575729E-04    0.599718E-06
  6     57       16           -65561.54741      -61059.35323    0.630153E-05    0.393846E-06
  6     58       48           -65561.51364      -61059.31946    0.120674E-04    0.251405E-06
  6     59       48           -65561.55833      -61059.36415    0.218570E-04    0.455354E-06
  6     60       96           -65561.60610      -61059.41192    0.824918E-04    0.859290E-06
  6     61      192           -65561.59742      -61059.40324    0.146997E-03    0.765610E-06
  6     62       96           -65561.62828      -61059.43411    0.110783E-03    0.115399E-05
  6     63       96           -65561.60348      -61059.40930    0.796652E-04    0.829845E-06
  6     64       48           -65561.61413      -61059.41995    0.458927E-04    0.956097E-06
  6     65       48           -65561.59121      -61059.39703    0.338375E-04    0.704949E-06
  7      1      192           -66311.94451      -61059.39071    0.124447E-03    0.648162E-06
  7      2       48           -66311.97842      -61059.42462    0.488317E-04    0.101733E-05
  7      3       96           -66311.94963      -61059.39584    0.666102E-04    0.693856E-06
  7      4       96           -66311.91560      -61059.36180    0.423706E-04    0.441361E-06
  7      5       48           -66311.91094      -61059.35714    0.199112E-04    0.414817E-06
  7      6       96           -66311.93192      -61059.37812    0.526355E-04    0.548287E-06
  7      7       96           -66311.96458      -61059.41078    0.812510E-04    0.846365E-06
  7      8      192           -66311.94323      -61059.38943    0.122351E-03    0.637244E-06
  7      9      192           -66311.96152      -61059.40772    0.156021E-03    0.812608E-06
  7     10      192           -66311.97454      -61059.42074    0.185498E-03    0.966137E-06
  7     11      192           -66311.98827      -61059.43447    0.222646E-03    0.115961E-05
  7     12      192           -66311.96920      -61059.41541    0.172799E-03    0.899995E-06
  7     13      192           -66311.97897      -61059.42517    0.196752E-03    0.102475E-05
  7     14      192           -66311.95455      -61059.40075    0.142205E-03    0.740653E-06
  7     15      192           -66311.94879      -61059.39499    0.131731E-03    0.686097E-06
  7     16      192           -66311.97501      -61059.42121    0.186663E-03    0.972205E-06
  7     17      192           -66311.97941      -61059.42561    0.197901E-03    0.103074E-05
  7     18      192           -66311.97931      -61059.42551    0.197630E-03    0.102933E-05
  7     19       96           -66311.98554      -61059.43174    0.107358E-03    0.111832E-05
  7     20       96           -66311.97225      -61059.41846    0.899744E-04    0.937233E-06
  7     21      192           -66311.93300      -61059.37920    0.106790E-03    0.556200E-06
  7     22      192           -66311.95195      -61059.39815    0.137380E-03    0.715521E-06
  7     23       96           -66311.91308      -61059.35928    0.409743E-04    0.426815E-06
  7     24       96           -66311.92432      -61059.37052    0.475778E-04    0.495603E-06
  7     25      192           -66311.93376      -61059.37997    0.107883E-03    0.561892E-06
  7     26      192           -66311.94964      -61059.39584    0.133222E-03    0.693866E-06
  7     27      192           -66311.95674      -61059.40294    0.146416E-03    0.762582E-06
  7     28      192           -66311.94869      -61059.39489    0.131561E-03    0.685213E-06
  7     29       96           -66311.96376      -61059.40996    0.803713E-04    0.837201E-06
  7     30      192           -66311.92504      -61059.37124    0.960682E-04    0.500355E-06
  7     31       96           -66311.92608      -61059.37228    0.487008E-04    0.507300E-06
  7     32      192           -66311.94219      -61059.38839    0.120673E-03    0.628503E-06
  7     33      192           -66311.95534      -61059.40154    0.143716E-03    0.748521E-06
  7     34      192           -66311.93241      -61059.37861    0.105956E-03    0.551855E-06
  7     35      192           -66311.94584      -61059.39204    0.126667E-03    0.659723E-06
  7     36      192           -66311.96232      -61059.40852    0.157680E-03    0.821252E-06
  7     37      192           -66311.94051      -61059.38671    0.118006E-03    0.614615E-06
  7     38       96           -66311.94944      -61059.39564    0.664404E-04    0.692088E-06
  7     39      192           -66311.96984      -61059.41604    0.174264E-03    0.907624E-06
  7     40       96           -66311.93276      -61059.37896    0.532223E-04    0.554399E-06
  7     41      192           -66311.96916      -61059.41537    0.172707E-03    0.899517E-06
  7     42       96           -66311.96775      -61059.41395    0.847401E-04    0.882709E-06
  7     43       96           -66311.96666      -61059.41286    0.835222E-04    0.870023E-06
  7     44       96           -66311.99143      -61059.43763    0.116098E-03    0.120936E-05
  7     45       96           -66311.96841      -61059.41461    0.854925E-04    0.890546E-06
  7     46      192           -66311.97714      -61059.42334    0.192024E-03    0.100013E-05
  7     47      192           -66311.96119      -61059.40739    0.155340E-03    0.809062E-06
  7     48      192           -66311.99185      -61059.43805    0.233485E-03    0.121607E-05
  7     49      192           -66311.99770      -61059.44390    0.252375E-03    0.131446E-05
  7     50      192           -66311.97840      -61059.42460    0.195275E-03    0.101706E-05
  7     51       48           -66311.98007      -61059.42627    0.499139E-04    0.103987E-05
  7     52       96           -66311.96713      -61059.41333    0.840535E-04    0.875557E-06
  7     53       48           -66311.91035      -61059.35655    0.197560E-04    0.411582E-06
  7     54       96           -66311.93432      -61059.38052    0.543396E-04    0.566038E-06
  7     55      192           -66311.93864      -61059.38484    0.115106E-03    0.599510E-06
  7     56      192           -66311.94337      -61059.38957    0.122569E-03    0.638380E-06
  7     57       32           -66311.93053      -61059.37673    0.172237E-04    0.538242E-06
  7     58       96           -66311.95366      -61059.39986    0.702721E-04    0.732001E-06
  7     59       96           -66311.95312      -61059.39932    0.697695E-04    0.726765E-06
  7     60      192           -66311.96400      -61059.41020    0.161256E-03    0.839876E-06
  7     61       96           -66311.96270      -61059.40891    0.792478E-04    0.825498E-06
  7     62       16           -66311.93216      -61059.37836    0.880074E-05    0.550046E-06
  7     63       96           -66311.99363      -61059.43983    0.119537E-03    0.124518E-05
  7     64      192           -66312.02416      -61059.47036    0.358737E-03    0.186842E-05
  7     65      192           -66312.00195      -61059.44815    0.267036E-03    0.139081E-05
  7     66      192           -66312.02133      -61059.46754    0.345534E-03    0.179965E-05
  7     67      192           -66312.01008      -61059.45628    0.297508E-03    0.154952E-05
  7     68       64           -66311.99630      -61059.44251    0.825796E-04    0.129031E-05
  7     69       96           -66312.02607      -61059.47227    0.183995E-03    0.191662E-05
  7     70      192           -66312.01215      -61059.45835    0.305812E-03    0.159277E-05
  7     71      192           -66312.02303      -61059.46923    0.353403E-03    0.184064E-05
  7     72       96           -66311.98848      -61059.43468    0.111637E-03    0.116288E-05
  7     73      192           -66312.02080      -61059.46700    0.343099E-03    0.178697E-05
  7     74       96           -66311.98403      -61059.43023    0.105218E-03    0.109602E-05
  7     75       96           -66312.03621      -61059.48242    0.210550E-03    0.219323E-05
  7     76      192           -66311.98906      -61059.43526    0.224987E-03    0.117181E-05
  7     77       96           -66311.99918      -61059.44538    0.128690E-03    0.134052E-05
  7     78       96           -66311.95201      -61059.39821    0.687430E-04    0.716073E-06
  7     79       96           -66311.97882      -61059.42502    0.981841E-04    0.102275E-05
  7     80       48           -66311.97449      -61059.42069    0.463425E-04    0.965470E-06
  7     81       32           -66312.00074      -61059.44694    0.437983E-04    0.136870E-05
  7     82       16           -66312.07070      -61059.51690    0.554997E-04    0.346873E-05
  8      1       48           -67062.37149      -61059.45735    0.754458E-04    0.157179E-05
  8      2       96           -67062.33935      -61059.42522    0.984354E-04    0.102537E-05
  8      3      192           -67062.38655      -61059.47242    0.368687E-03    0.192025E-05
  8      4      192           -67062.36876      -61059.45462    0.291024E-03    0.151575E-05
  8      5      192           -67062.39867      -61059.48453    0.433121E-03    0.225584E-05
  8      6      192           -67062.39225      -61059.47811    0.397692E-03    0.207131E-05
  8      7       96           -67062.35957      -61059.44543    0.128783E-03    0.134149E-05
  8      8      192           -67062.33768      -61059.42355    0.192544E-03    0.100283E-05
  8      9      192           -67062.35671      -61059.44258    0.247977E-03    0.129155E-05
  8     10       96           -67062.36931      -61059.45517    0.146580E-03    0.152687E-05
  8     11      192           -67062.37592      -61059.46179    0.320113E-03    0.166726E-05
  8     12      192           -67062.37400      -61059.45987    0.312047E-03    0.162524E-05
  8     13       48           -67062.32089      -61059.40675    0.385066E-04    0.802222E-06
  8     14      192           -67062.34967      -61059.43554    0.225815E-03    0.117612E-05
  8     15      192           -67062.34013      -61059.42600    0.198917E-03    0.103603E-05
  8     16      192           -67062.35628      -61059.44214    0.246544E-03    0.128408E-05
  8     17      192           -67062.36970      -61059.45556    0.294691E-03    0.153485E-05
  8     18      192           -67062.36911      -61059.45497    0.292393E-03    0.152288E-05
  8     19       96           -67062.36918      -61059.45505    0.146338E-03    0.152436E-05
  8     20       96           -67062.38028      -61059.46614    0.169598E-03    0.176664E-05
  8     21       96           -67062.35428      -61059.44015    0.120046E-03    0.125048E-05
  8     22      192           -67062.36855      -61059.45441    0.290209E-03    0.151151E-05
  8     23      192           -67062.39009      -61059.47595    0.386441E-03    0.201271E-05
  8     24       96           -67062.37760      -61059.46346    0.163658E-03    0.170477E-05
  8     25       48           -67062.40669      -61059.49256    0.120469E-03    0.250978E-05
  8     26       96           -67062.38834      -61059.47420    0.188773E-03    0.196638E-05
  8     27       12           -67062.33386      -61059.41973    0.114383E-04    0.953193E-06
  8     28       96           -67062.36664      -61059.45251    0.141478E-03    0.147373E-05
  8     29       96           -67062.36557      -61059.45143    0.139469E-03    0.145280E-05
  8     30       96           -67062.38265      -61059.46851    0.175019E-03    0.182311E-05
  8     31      192           -67062.37600      -61059.46187    0.320441E-03    0.166896E-05
  8     32      192           -67062.40881      -61059.49467    0.495617E-03    0.258134E-05
  8     33      192           -67062.39069      -61059.47656    0.389540E-03    0.202886E-05
  8     34      192           -67062.39482      -61059.48068    0.411518E-03    0.214332E-05
  8     35      192           -67062.39888      -61059.48474    0.434337E-03    0.226217E-05
  8     36       48           -67062.38652      -61059.47238    0.921278E-04    0.191933E-05
  8     37       48           -67062.41005      -61059.49592    0.125972E-03    0.262442E-05
  8     38      192           -67062.33684      -61059.42271    0.190416E-03    0.991749E-06
  8     39      192           -67062.34865      -61059.43452    0.222786E-03    0.116034E-05
  8     40      192           -67062.35818      -61059.44405    0.252870E-03    0.131703E-05
  8     41       24           -67062.32830      -61059.41416    0.212460E-04    0.885251E-06
  8     42      192           -67062.35732      -61059.44319    0.249992E-03    0.130204E-05
  8     43       96           -67062.36696      -61059.45282    0.142072E-03    0.147991E-05
  8     44       96           -67062.37934      -61059.46521    0.167499E-03    0.174478E-05
  8     45       48           -67062.35793      -61059.44380    0.630078E-04    0.131266E-05
  8     46       96           -67062.36611      -61059.45197    0.140476E-03    0.146329E-05
  8     47      192           -67062.37410      -61059.45997    0.312449E-03    0.162734E-05
  8     48      192           -67062.38632      -61059.47219    0.367572E-03    0.191444E-05
  8     49      192           -67062.36835      -61059.45422    0.289465E-03    0.150763E-05
  8     50       48           -67062.36430      -61059.45017    0.685762E-04    0.142867E-05
  8     51       96           -67062.35851      -61059.44437    0.126979E-03    0.132270E-05
  8     52      192           -67062.41745      -61059.50331    0.555921E-03    0.289542E-05
  8     53      192           -67062.39766      -61059.48353    0.427356E-03    0.222581E-05
  8     54      192           -67062.42900      -61059.51486    0.648173E-03    0.337590E-05
  8     55       48           -67062.40622      -61059.49209    0.119721E-03    0.249418E-05
  8     56      192           -67062.41988      -61059.50574    0.574179E-03    0.299052E-05
  8     57      192           -67062.41906      -61059.50493    0.567985E-03    0.295825E-05
  8     58       96           -67062.42897      -61059.51484    0.323974E-03    0.337473E-05
  8     59      192           -67062.42367      -61059.50954    0.603911E-03    0.314537E-05
  8     60      192           -67062.43777      -61059.52364    0.728402E-03    0.379376E-05
  8     61      192           -67062.40146      -61059.48733    0.449497E-03    0.234113E-05
  8     62      192           -67062.43244      -61059.51831    0.678572E-03    0.353423E-05
  8     63      192           -67062.44145      -61059.52732    0.764909E-03    0.398390E-05
  8     64      192           -67062.39707      -61059.48293    0.424012E-03    0.220840E-05
  8     65       96           -67062.40749      -61059.49335    0.243492E-03    0.253638E-05
  8     66      192           -67062.42128      -61059.50715    0.584995E-03    0.304685E-05
  8     67      192           -67062.40120      -61059.48707    0.447958E-03    0.233312E-05
  8     68       96           -67062.35701      -61059.44287    0.124474E-03    0.129660E-05
  8     69       96           -67062.35604      -61059.44190    0.122879E-03    0.127999E-05
  8     70      192           -67062.37643      -61059.46229    0.322265E-03    0.167846E-05
  8     71       96           -67062.37170      -61059.45756    0.151317E-03    0.157622E-05
  8     72       96           -67062.39875      -61059.48462    0.216808E-03    0.225842E-05
  8     73      192           -67062.40666      -61059.49252    0.481654E-03    0.250861E-05
  8     74       96           -67062.41114      -61059.49701    0.255618E-03    0.266268E-05
  8     75       96           -67062.42871      -61059.51458    0.322869E-03    0.336322E-05
  8     76       24           -67062.40570      -61059.49156    0.594433E-04    0.247680E-05
  8     77       96           -67062.36628      -61059.45215    0.140806E-03    0.146673E-05
  8     78       96           -67062.36486      -61059.45073    0.138177E-03    0.143935E-05
  8     79       48           -67062.36441      -61059.45028    0.686729E-04    0.143069E-05
  8     80      192           -67062.39150      -61059.47737    0.393768E-03    0.205087E-05
  8     81      192           -67062.37530      -61059.46116    0.317465E-03    0.165346E-05
  8     82       96           -67062.41244      -61059.49830    0.260049E-03    0.270884E-05
  8     83       96           -67062.39691      -61059.48278    0.211567E-03    0.220382E-05
  8     84      192           -67062.42530      -61059.51116    0.617065E-03    0.321388E-05
  8     85      192           -67062.44172      -61059.52758    0.767578E-03    0.399780E-05
  8     86      192           -67062.41863      -61059.50449    0.564732E-03    0.294131E-05
  8     87       96           -67062.42418      -61059.51005    0.303989E-03    0.316655E-05
  8     88       96           -67062.41311      -61059.49897    0.262379E-03    0.273311E-05
  8     89      192           -67062.44060      -61059.52647    0.756295E-03    0.393904E-05
  8     90       48           -67062.41450      -61059.50036    0.133641E-03    0.278419E-05
  8     91       96           -67062.44096      -61059.52683    0.379951E-03    0.395783E-05
  8     92       48           -67062.47212      -61059.55799    0.287467E-03    0.598890E-05
  8     93       96           -67062.46959      -61059.55545    0.555884E-03    0.579046E-05
  8     94        6           -67062.34545      -61059.43131    0.667132E-05    0.111189E-05
  8     95       24           -67062.40391      -61059.48978    0.580487E-04    0.241869E-05
  8     96       48           -67062.45068      -61059.53655    0.216189E-03    0.450394E-05
  8     97       12           -67062.47861      -61059.56447    0.783379E-04    0.652816E-05
  9      1       16           -67812.76296      -61059.48777    0.376802E-04    0.235501E-05
  9      2       96           -67812.80679      -61059.53161    0.404891E-03    0.421762E-05
  9      3      192           -67812.77905      -61059.50386    0.559983E-03    0.291658E-05
  9      4      192           -67812.76004      -61059.48486    0.434994E-03    0.226560E-05
  9      5      192           -67812.79110      -61059.51591    0.657272E-03    0.342329E-05
  9      6      192           -67812.77669      -61059.50151    0.542747E-03    0.282681E-05
  9      7      192           -67812.78688      -61059.51170    0.621475E-03    0.323685E-05
  9      8      192           -67812.80827      -61059.53308    0.825783E-03    0.430096E-05
  9      9       96           -67812.81566      -61059.54047    0.455516E-03    0.474496E-05
  9     10       64           -67812.80977      -61059.53458    0.280812E-03    0.438769E-05
  9     11      192           -67812.79968      -61059.52449    0.736676E-03    0.383686E-05
  9     12       32           -67812.75844      -61059.48325    0.709659E-04    0.221768E-05
  9     13       96           -67812.76132      -61059.48613    0.221212E-03    0.230429E-05
  9     14      192           -67812.80434      -61059.52915    0.783752E-03    0.408204E-05
  9     15       96           -67812.81421      -61059.53902    0.446821E-03    0.465438E-05
  9     16       96           -67812.82611      -61059.55093    0.523432E-03    0.545241E-05
  9     17       96           -67812.75873      -61059.48354    0.213728E-03    0.222634E-05
  9     18       96           -67812.75730      -61059.48212    0.209718E-03    0.218456E-05
  9     19       96           -67812.77566      -61059.50048    0.267690E-03    0.278844E-05
  9     20       96           -67812.76941      -61059.49423    0.246346E-03    0.256611E-05
  9     21      192           -67812.79488      -61059.51969    0.691150E-03    0.359974E-05
  9     22      192           -67812.77850      -61059.50331    0.555912E-03    0.289537E-05
  9     23      192           -67812.78810      -61059.51291    0.631619E-03    0.328968E-05
  9     24      192           -67812.78696      -61059.51177    0.622103E-03    0.324012E-05
  9     25       48           -67812.77802      -61059.50284    0.138105E-03    0.287719E-05
  9     26       48           -67812.79165      -61059.51646    0.165524E-03    0.344841E-05
  9     27      192           -67812.81861      -61059.54342    0.947505E-03    0.493492E-05
  9     28      192           -67812.83925      -61059.56407    0.124671E-02    0.649326E-05
  9     29      192           -67812.83586      -61059.56067    0.119171E-02    0.620682E-05
  9     30       96           -67812.84881      -61059.57362    0.707773E-03    0.737264E-05
  9     31      192           -67812.84179      -61059.56660    0.128943E-02    0.671579E-05
  9     32      192           -67812.83873      -61059.56355    0.123810E-02    0.644844E-05
  9     33      192           -67812.81791      -61059.54272    0.938679E-03    0.488896E-05
  9     34       96           -67812.75800      -61059.48281    0.211653E-03    0.220472E-05
  9     35       96           -67812.77649      -61059.50131    0.270660E-03    0.281938E-05
  9     36      192           -67812.79496      -61059.51978    0.691959E-03    0.360395E-05
  9     37       96           -67812.78896      -61059.51378    0.319444E-03    0.332755E-05
  9     38      192           -67812.82654      -61059.55136    0.105289E-02    0.548381E-05
  9     39      192           -67812.80576      -61059.53057    0.798739E-03    0.416010E-05
  9     40       96           -67812.80616      -61059.53097    0.401483E-03    0.418211E-05
  9     41      192           -67812.82791      -61059.55272    0.107216E-02    0.558415E-05
  9     42       96           -67812.81007      -61059.53488    0.422896E-03    0.440516E-05
  9     43       96           -67812.84600      -61059.57082    0.681842E-03    0.710252E-05
  9     44       96           -67812.80759      -61059.53240    0.409182E-03    0.426231E-05
  9     45      192           -67812.78858      -61059.51340    0.635687E-03    0.331087E-05
  9     46      192           -67812.78535      -61059.51016    0.608931E-03    0.317151E-05
  9     47       96           -67812.80144      -61059.52625    0.377072E-03    0.392783E-05
  9     48      192           -67812.82713      -61059.55194    0.106108E-02    0.552648E-05
