
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.39030732139838      eV
 Composition: x =   0.81249999999796796     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  4     20        4           -64060.71469      -61059.15346    0.182356E-06    0.455890E-07
  4     21       12           -64060.72936      -61059.16813    0.784136E-06    0.653446E-07
  4     22        8           -64060.80941      -61059.24818    0.372558E-05    0.465697E-06
  5      1       96           -64811.10732      -61059.15579    0.463386E-05    0.482694E-07
  5      2      192           -64811.12798      -61059.17644    0.153837E-04    0.801234E-07
  5      3       48           -64811.11935      -61059.16781    0.311222E-05    0.648379E-07
  5      4      192           -64811.11591      -61059.16437    0.114402E-04    0.595845E-07
  5      5       96           -64811.13305      -61059.18152    0.871194E-05    0.907494E-07
  5      6      192           -64811.14693      -61059.19539    0.244896E-04    0.127550E-06
  5      7       96           -64811.14333      -61059.19179    0.112094E-04    0.116765E-06
  5      8       96           -64811.11657      -61059.16503    0.581363E-05    0.605587E-07
  5      9       96           -64811.15908      -61059.20754    0.164972E-04    0.171845E-06
  5     10      192           -64811.12358      -61059.17205    0.138116E-04    0.719352E-07
  5     11       96           -64811.15460      -61059.20306    0.147797E-04    0.153955E-06
  5     12       96           -64811.13429      -61059.18276    0.898105E-05    0.935526E-07
  5     13       48           -64811.09652      -61059.14498    0.177741E-05    0.370293E-07
  5     14       96           -64811.09885      -61059.14732    0.376440E-05    0.392125E-07
  5     15       96           -64811.10455      -61059.15301    0.432909E-05    0.450947E-07
  5     16      192           -64811.12491      -61059.17337    0.142683E-04    0.743139E-07
  5     17      192           -64811.13724      -61059.18571    0.193098E-04    0.100572E-06
  5     18      192           -64811.14338      -61059.19184    0.224480E-04    0.116917E-06
  5     19      192           -64811.14607      -61059.19453    0.239795E-04    0.124893E-06
  5     20      192           -64811.15355      -61059.20201    0.288097E-04    0.150051E-06
  5     21       96           -64811.14266      -61059.19112    0.110272E-04    0.114867E-06
  5     22       96           -64811.16473      -61059.21319    0.189491E-04    0.197386E-06
  5     23      192           -64811.12660      -61059.17507    0.148730E-04    0.774637E-07
  5     24      192           -64811.13486      -61059.18333    0.182155E-04    0.948724E-07
  5     25      192           -64811.15418      -61059.20264    0.292570E-04    0.152380E-06
  5     26      192           -64811.14948      -61059.19794    0.260707E-04    0.135785E-06
  5     27       96           -64811.13234      -61059.18081    0.856108E-05    0.891779E-07
  5     28       96           -64811.14099      -61059.18946    0.105853E-04    0.110264E-06
  5     29       96           -64811.10918      -61059.15765    0.485021E-05    0.505231E-07
  5     30       48           -64811.11499      -61059.16346    0.279664E-05    0.582633E-07
  5     31       48           -64811.12250      -61059.17096    0.336211E-05    0.700439E-07
  5     32       96           -64811.15092      -61059.19938    0.135047E-04    0.140674E-06
  5     33       96           -64811.15329      -61059.20176    0.143140E-04    0.149104E-06
  5     34       48           -64811.17400      -61059.22246    0.118940E-04    0.247792E-06
  5     35       96           -64811.20776      -61059.25622    0.544616E-04    0.567308E-06
  6      1       48           -65561.52021      -61059.17837    0.403178E-05    0.839955E-07
  6      2       96           -65561.51663      -61059.17479    0.738645E-05    0.769422E-07
  6      3       96           -65561.53725      -61059.19540    0.122477E-04    0.127580E-06
  6      4       96           -65561.55042      -61059.20857    0.169200E-04    0.176250E-06
  6      5      192           -65561.54507      -61059.20323    0.296804E-04    0.154586E-06
  6      6      192           -65561.52659      -61059.18475    0.188621E-04    0.982398E-07
  6      7      192           -65561.55623      -61059.21438    0.390225E-04    0.203242E-06
  6      8       16           -65561.58156      -61059.23972    0.605432E-05    0.378395E-06
  6      9       48           -65561.53048      -61059.18863    0.518683E-05    0.108059E-06
  6     10      192           -65561.50648      -61059.16464    0.115150E-04    0.599741E-07
  6     11       96           -65561.50926      -61059.16741    0.616360E-05    0.642042E-07
  6     12       32           -65561.53261      -61059.19077    0.364402E-05    0.113875E-06
  6     13      192           -65561.53638      -61059.19453    0.239787E-04    0.124889E-06
  6     14      192           -65561.55508      -61059.21323    0.379388E-04    0.197598E-06
  6     15      192           -65561.56568      -61059.22384    0.492081E-04    0.256292E-06
  6     16      192           -65561.52769      -61059.18585    0.193766E-04    0.100920E-06
  6     17      192           -65561.54578      -61059.20393    0.301968E-04    0.157275E-06
  6     18       64           -65561.54481      -61059.20297    0.982985E-05    0.153591E-06
  6     19      192           -65561.55339      -61059.21155    0.364042E-04    0.189605E-06
  6     20       96           -65561.56876      -61059.22691    0.265346E-04    0.276402E-06
  6     21      192           -65561.56988      -61059.22804    0.545530E-04    0.284130E-06
  6     22      192           -65561.54427      -61059.20242    0.290986E-04    0.151555E-06
  6     23      192           -65561.55311      -61059.21127    0.361496E-04    0.188279E-06
  6     24      192           -65561.57385      -61059.23200    0.601264E-04    0.313159E-06
  6     25      192           -65561.56475      -61059.22291    0.480992E-04    0.250517E-06
  6     26       96           -65561.58096      -61059.23912    0.357986E-04    0.372903E-06
  6     27      192           -65561.56031      -61059.21847    0.431361E-04    0.224667E-06
  6     28       96           -65561.53571      -61059.19387    0.117959E-04    0.122874E-06
  6     29      192           -65561.55869      -61059.21684    0.414522E-04    0.215897E-06
  6     30      192           -65561.55524      -61059.21340    0.380908E-04    0.198390E-06
  6     31      192           -65561.55868      -61059.21683    0.414400E-04    0.215833E-06
  6     32      192           -65561.56461      -61059.22277    0.479331E-04    0.249652E-06
  6     33       48           -65561.50632      -61059.16447    0.286720E-05    0.597333E-07
  6     34      192           -65561.52438      -61059.18254    0.178648E-04    0.930460E-07
  6     35       32           -65561.54198      -61059.20014    0.458582E-05    0.143307E-06
  6     36      192           -65561.51409      -61059.17225    0.138791E-04    0.722867E-07
  6     37       48           -65561.51811      -61059.17626    0.382923E-05    0.797756E-07
  6     38       96           -65561.51989      -61059.17804    0.800031E-05    0.833366E-07
  6     39       96           -65561.51745      -61059.17561    0.753656E-05    0.785058E-07
  6     40       96           -65561.52718      -61059.18534    0.956759E-05    0.996624E-07
  6     41       48           -65561.51654      -61059.17470    0.368508E-05    0.767725E-07
  6     42      192           -65561.54816      -61059.20632    0.320180E-04    0.166760E-06
  6     43       24           -65561.51377      -61059.17193    0.172140E-05    0.717250E-07
  6     44       96           -65561.52518      -61059.18334    0.910924E-05    0.948879E-07
  6     45      192           -65561.54372      -61059.20187    0.287100E-04    0.149531E-06
  6     46      192           -65561.55012      -61059.20827    0.335911E-04    0.174954E-06
  6     47       96           -65561.54490      -61059.20306    0.147788E-04    0.153946E-06
  6     48       96           -65561.55341      -61059.21157    0.182097E-04    0.189684E-06
  6     49       96           -65561.57079      -61059.22895    0.278910E-04    0.290531E-06
  6     50       48           -65561.53532      -61059.19347    0.584094E-05    0.121686E-06
  6     51       96           -65561.57028      -61059.22844    0.275469E-04    0.286946E-06
  6     52      192           -65561.57470      -61059.23285    0.613920E-04    0.319750E-06
  6     53       96           -65561.57929      -61059.23745    0.343616E-04    0.357933E-06
  6     54       48           -65561.57496      -61059.23312    0.154481E-04    0.321835E-06
  6     55      192           -65561.56311      -61059.22127    0.462046E-04    0.240649E-06
  6     56       96           -65561.57904      -61059.23720    0.341514E-04    0.355744E-06
  6     57       16           -65561.54741      -61059.20557    0.261939E-05    0.163712E-06
  6     58       48           -65561.51364      -61059.17180    0.343167E-05    0.714931E-07
  6     59       48           -65561.55833      -61059.21648    0.102717E-04    0.213993E-06
  6     60       96           -65561.60610      -61059.26426    0.663267E-04    0.690903E-06
  6     61      192           -65561.59742      -61059.25557    0.107199E-03    0.558329E-06
  6     62       96           -65561.62828      -61059.28644    0.114300E-03    0.119063E-05
  6     63       96           -65561.60348      -61059.26163    0.621929E-04    0.647842E-06
  6     64       48           -65561.61413      -61059.27229    0.403857E-04    0.841370E-06
  6     65       48           -65561.59121      -61059.24936    0.230125E-04    0.479428E-06
  7      1      192           -66311.94451      -61059.21236    0.371327E-04    0.193400E-06
  7      2       48           -66311.97842      -61059.24627    0.213323E-04    0.444422E-06
  7      3       96           -66311.94963      -61059.21748    0.210539E-04    0.219312E-06
  7      4       96           -66311.91560      -61059.18345    0.913491E-05    0.951553E-07
  7      5       48           -66311.91094      -61059.17878    0.407341E-05    0.848627E-07
  7      6       96           -66311.93192      -61059.19977    0.136330E-04    0.142011E-06
  7      7       96           -66311.96458      -61059.23243    0.303803E-04    0.316462E-06
  7      8      192           -66311.94323      -61059.21108    0.359865E-04    0.187430E-06
  7      9      192           -66311.96152      -61059.22937    0.563634E-04    0.293559E-06
  7     10      192           -66311.97454      -61059.24239    0.775735E-04    0.404029E-06
  7     11      192           -66311.98827      -61059.25612    0.108649E-03    0.565881E-06
  7     12      192           -66311.96920      -61059.23705    0.680565E-04    0.354461E-06
  7     13      192           -66311.97897      -61059.24682    0.864819E-04    0.450427E-06
  7     14      192           -66311.95455      -61059.22239    0.474984E-04    0.247388E-06
  7     15      192           -66311.94879      -61059.21664    0.412429E-04    0.214807E-06
  7     16      192           -66311.97501      -61059.24286    0.784751E-04    0.408724E-06
  7     17      192           -66311.97941      -61059.24726    0.874163E-04    0.455293E-06
  7     18      192           -66311.97931      -61059.24715    0.871956E-04    0.454144E-06
  7     19       96           -66311.98554      -61059.25339    0.508078E-04    0.529248E-06
  7     20       96           -66311.97225      -61059.24010    0.366722E-04    0.382002E-06
  7     21      192           -66311.93300      -61059.20085    0.279968E-04    0.145817E-06
  7     22      192           -66311.95195      -61059.21980    0.445665E-04    0.232117E-06
  7     23       96           -66311.91308      -61059.18093    0.858703E-05    0.894482E-07
  7     24       96           -66311.92432      -61059.19217    0.113140E-04    0.117854E-06
  7     25      192           -66311.93376      -61059.20161    0.285279E-04    0.148583E-06
  7     26      192           -66311.94964      -61059.21748    0.421089E-04    0.219317E-06
  7     27      192           -66311.95674      -61059.22459    0.501264E-04    0.261075E-06
  7     28      192           -66311.94869      -61059.21654    0.411449E-04    0.214296E-06
  7     29       96           -66311.96376      -61059.23161    0.297760E-04    0.310166E-06
  7     30      192           -66311.92504      -61059.19289    0.230301E-04    0.119948E-06
  7     31       96           -66311.92608      -61059.19392    0.118118E-04    0.123039E-06
  7     32      192           -66311.94219      -61059.21004    0.350808E-04    0.182713E-06
  7     33      192           -66311.95534      -61059.22319    0.484339E-04    0.252260E-06
  7     34      192           -66311.93241      -61059.20026    0.275945E-04    0.143721E-06
  7     35      192           -66311.94584      -61059.21369    0.383644E-04    0.199814E-06
  7     36      192           -66311.96232      -61059.23016    0.574749E-04    0.299349E-06
  7     37      192           -66311.94051      -61059.20836    0.336635E-04    0.175330E-06
  7     38       96           -66311.94944      -61059.21729    0.209550E-04    0.218281E-06
  7     39      192           -66311.96984      -61059.23769    0.691250E-04    0.360026E-06
  7     40       96           -66311.93276      -61059.20060    0.139148E-04    0.144946E-06
  7     41      192           -66311.96916      -61059.23701    0.679897E-04    0.354113E-06
  7     42       96           -66311.96775      -61059.23559    0.328317E-04    0.341997E-06
  7     43       96           -66311.96666      -61059.23450    0.319662E-04    0.332981E-06
  7     44       96           -66311.99143      -61059.25928    0.587038E-04    0.611498E-06
  7     45       96           -66311.96841      -61059.23626    0.333718E-04    0.347623E-06
  7     46      192           -66311.97714      -61059.24499    0.826850E-04    0.430651E-06
  7     47      192           -66311.96119      -61059.22904    0.559103E-04    0.291199E-06
  7     48      192           -66311.99185      -61059.25970    0.118612E-03    0.617771E-06
  7     49      192           -66311.99770      -61059.26555    0.136928E-03    0.713166E-06
  7     50      192           -66311.97840      -61059.24625    0.852872E-04    0.444204E-06
  7     51       48           -66311.98007      -61059.24792    0.222130E-04    0.462771E-06
  7     52       96           -66311.96713      -61059.23498    0.323425E-04    0.336901E-06
  7     53       48           -66311.91035      -61059.17819    0.401497E-05    0.836453E-07
  7     54       96           -66311.93432      -61059.20217    0.144588E-04    0.150612E-06
  7     55      192           -66311.93864      -61059.20649    0.321523E-04    0.167460E-06
  7     56      192           -66311.94337      -61059.21121    0.361050E-04    0.188047E-06
  7     57       32           -66311.93053      -61059.19838    0.439188E-05    0.137246E-06
  7     58       96           -66311.95366      -61059.22151    0.232397E-04    0.242080E-06
  7     59       96           -66311.95312      -61059.22097    0.229338E-04    0.238894E-06
  7     60      192           -66311.96400      -61059.23185    0.599036E-04    0.311998E-06
  7     61       96           -66311.96270      -61059.23055    0.290123E-04    0.302212E-06
  7     62       16           -66311.93216      -61059.20001    0.228565E-05    0.142853E-06
  7     63       96           -66311.99363      -61059.26148    0.619533E-04    0.645347E-06
  7     64      192           -66312.02416      -61059.29200    0.262046E-03    0.136483E-05
  7     65      192           -66312.00195      -61059.26980    0.151969E-03    0.791503E-06
  7     66      192           -66312.02133      -61059.28918    0.244524E-03    0.127356E-05
  7     67      192           -66312.01008      -61059.27793    0.185510E-03    0.966199E-06
  7     68       64           -66311.99630      -61059.26415    0.441069E-04    0.689171E-06
  7     69       96           -66312.02607      -61059.29392    0.137329E-03    0.143051E-05
  7     70      192           -66312.01215      -61059.28000    0.195179E-03    0.101656E-05
  7     71      192           -66312.02303      -61059.29088    0.254900E-03    0.132761E-05
  7     72       96           -66311.98848      -61059.25633    0.546079E-04    0.568832E-06
  7     73      192           -66312.02080      -61059.28865    0.241353E-03    0.125705E-05
  7     74       96           -66311.98403      -61059.25188    0.489540E-04    0.509937E-06
  7     75       96           -66312.03621      -61059.30406    0.176127E-03    0.183465E-05
  7     76      192           -66311.98906      -61059.25691    0.110767E-03    0.576914E-06
  7     77       96           -66311.99918      -61059.26703    0.709903E-04    0.739483E-06
  7     78       96           -66311.95201      -61059.21985    0.223150E-04    0.232448E-06
  7     79       96           -66311.97882      -61059.24667    0.430853E-04    0.448805E-06
  7     80       48           -66311.97449      -61059.24234    0.193687E-04    0.403514E-06
  7     81       32           -66312.00074      -61059.26859    0.245897E-04    0.768427E-06
  7     82       16           -66312.07070      -61059.33855    0.684100E-04    0.427562E-05
  8      1       48           -67062.37149      -61059.24903    0.228249E-04    0.475519E-06
  8      2       96           -67062.33935      -61059.21689    0.207512E-04    0.216159E-06
  8      3      192           -67062.38655      -61059.26409    0.132122E-03    0.688135E-06
  8      4      192           -67062.36876      -61059.24630    0.853829E-04    0.444702E-06
  8      5      192           -67062.39867      -61059.27621    0.177861E-03    0.926359E-06
  8      6      192           -67062.39225      -61059.26979    0.151941E-03    0.791361E-06
  8      7       96           -67062.35957      -61059.23711    0.340756E-04    0.354954E-06
  8      8      192           -67062.33768      -61059.21522    0.398344E-04    0.207471E-06
  8      9      192           -67062.35671      -61059.23426    0.635425E-04    0.330950E-06
  8     10       96           -67062.36931      -61059.24685    0.432714E-04    0.450744E-06
  8     11      192           -67062.37592      -61059.25346    0.101797E-03    0.530192E-06
  8     12      192           -67062.37400      -61059.25154    0.971129E-04    0.505796E-06
  8     13       48           -67062.32089      -61059.19843    0.659617E-05    0.137420E-06
  8     14      192           -67062.34967      -61059.22721    0.534591E-04    0.278433E-06
  8     15      192           -67062.34013      -61059.21767    0.423022E-04    0.220324E-06
  8     16      192           -67062.35628      -61059.23382    0.628664E-04    0.327429E-06
  8     17      192           -67062.36970      -61059.24724    0.873791E-04    0.455100E-06
  8     18      192           -67062.36911      -61059.24665    0.861255E-04    0.448570E-06
  8     19       96           -67062.36918      -61059.24672    0.431400E-04    0.449375E-06
  8     20       96           -67062.38028      -61059.25782    0.566392E-04    0.589992E-06
  8     21       96           -67062.35428      -61059.23182    0.299318E-04    0.311789E-06
  8     22      192           -67062.36855      -61059.24609    0.849420E-04    0.442406E-06
  8     23      192           -67062.39009      -61059.26763    0.144103E-03    0.750535E-06
  8     24       96           -67062.37760      -61059.25514    0.530323E-04    0.552420E-06
  8     25       48           -67062.40669      -61059.28423    0.541410E-04    0.112794E-05
  8     26       96           -67062.38834      -61059.26588    0.690199E-04    0.718958E-06
  8     27       12           -67062.33386      -61059.21140    0.226698E-05    0.188915E-06
  8     28       96           -67062.36664      -61059.24418    0.405327E-04    0.422216E-06
  8     29       96           -67062.36557      -61059.24311    0.394767E-04    0.411216E-06
  8     30       96           -67062.38265      -61059.26019    0.600257E-04    0.625268E-06
  8     31      192           -67062.37600      -61059.25354    0.101989E-03    0.531195E-06
  8     32      192           -67062.40881      -61059.28635    0.228098E-03    0.118801E-05
  8     33      192           -67062.39069      -61059.26823    0.146243E-03    0.761683E-06
  8     34      192           -67062.39482      -61059.27236    0.161834E-03    0.842885E-06
  8     35      192           -67062.39888      -61059.27642    0.178784E-03    0.931167E-06
  8     36       48           -67062.38652      -61059.26406    0.330013E-04    0.687528E-06
  8     37       48           -67062.41005      -61059.28759    0.587931E-04    0.122486E-05
  8     38      192           -67062.33684      -61059.21439    0.390257E-04    0.203259E-06
  8     39      192           -67062.34865      -61059.22620    0.521430E-04    0.271578E-06
  8     40      192           -67062.35818      -61059.23573    0.658760E-04    0.343104E-06
  8     41       24           -67062.32830      -61059.20584    0.395553E-05    0.164814E-06
  8     42      192           -67062.35732      -61059.23486    0.644990E-04    0.335932E-06
  8     43       96           -67062.36696      -61059.24450    0.408472E-04    0.425491E-06
  8     44       96           -67062.37934      -61059.25688    0.553520E-04    0.576584E-06
  8     45       48           -67062.35793      -61059.23548    0.163683E-04    0.341006E-06
  8     46       96           -67062.36611      -61059.24365    0.400042E-04    0.416710E-06
  8     47      192           -67062.37410      -61059.25164    0.973443E-04    0.507002E-06
  8     48      192           -67062.38632      -61059.26386    0.131385E-03    0.684297E-06
  8     49      192           -67062.36835      -61059.24589    0.845408E-04    0.440316E-06
  8     50       48           -67062.36430      -61059.24185    0.191375E-04    0.398698E-06
  8     51       96           -67062.35851      -61059.23605    0.332000E-04    0.345834E-06
  8     52      192           -67062.41745      -61059.29499    0.281941E-03    0.146844E-05
  8     53      192           -67062.39766      -61059.27520    0.173516E-03    0.903731E-06
  8     54      192           -67062.42900      -61059.30654    0.374302E-03    0.194949E-05
  8     55       48           -67062.40622      -61059.28377    0.535216E-04    0.111503E-05
  8     56      192           -67062.41988      -61059.29742    0.299268E-03    0.155869E-05
  8     57      192           -67062.41906      -61059.29660    0.293337E-03    0.152779E-05
  8     58       96           -67062.42897      -61059.30651    0.187032E-03    0.194825E-05
  8     59      192           -67062.42367      -61059.30122    0.328494E-03    0.171091E-05
  8     60      192           -67062.43777      -61059.31532    0.464261E-03    0.241803E-05
  8     61      192           -67062.40146      -61059.27900    0.190471E-03    0.992037E-06
  8     62      192           -67062.43244      -61059.30999    0.407344E-03    0.212158E-05
  8     63      192           -67062.44145      -61059.31900    0.508115E-03    0.264643E-05
  8     64      192           -67062.39707      -61059.27461    0.171019E-03    0.890722E-06
  8     65       96           -67062.40749      -61059.28503    0.110409E-03    0.115010E-05
  8     66      192           -67062.42128      -61059.29882    0.309756E-03    0.161331E-05
  8     67      192           -67062.40120      -61059.27874    0.189269E-03    0.985777E-06
  8     68       96           -67062.35701      -61059.23455    0.320012E-04    0.333346E-06
  8     69       96           -67062.35604      -61059.23358    0.312487E-04    0.325507E-06
  8     70      192           -67062.37643      -61059.25397    0.103063E-03    0.536789E-06
  8     71       96           -67062.37170      -61059.24924    0.458879E-04    0.477999E-06
  8     72       96           -67062.39875      -61059.27630    0.891183E-04    0.928315E-06
  8     73      192           -67062.40666      -61059.28420    0.216378E-03    0.112697E-05
  8     74       96           -67062.41114      -61059.28868    0.120770E-03    0.125802E-05
  8     75       96           -67062.42871      -61059.30625    0.185856E-03    0.193600E-05
  8     76       24           -67062.40570      -61059.28324    0.264177E-04    0.110074E-05
  8     77       96           -67062.36628      -61059.24382    0.401783E-04    0.418524E-06
  8     78       96           -67062.36486      -61059.24241    0.388045E-04    0.404214E-06
  8     79       48           -67062.36441      -61059.24195    0.191874E-04    0.399737E-06
  8     80      192           -67062.39150      -61059.26904    0.149186E-03    0.777009E-06
  8     81      192           -67062.37530      -61059.25284    0.100248E-03    0.522124E-06
  8     82       96           -67062.41244      -61059.28998    0.124663E-03    0.129857E-05
  8     83       96           -67062.39691      -61059.27445    0.851826E-04    0.887319E-06
  8     84      192           -67062.42530      -61059.30284    0.341822E-03    0.178032E-05
  8     85      192           -67062.44172      -61059.31926    0.511391E-03    0.266350E-05
  8     86      192           -67062.41863      -61059.29617    0.290244E-03    0.151169E-05
  8     87       96           -67062.42418      -61059.30172    0.166295E-03    0.173224E-05
  8     88       96           -67062.41311      -61059.29065    0.126732E-03    0.132012E-05
  8     89      192           -67062.44060      -61059.31814    0.497604E-03    0.259169E-05
  8     90       48           -67062.41450      -61059.29204    0.655690E-04    0.136602E-05
  8     91       96           -67062.44096      -61059.31850    0.250997E-03    0.261455E-05
  8     92       48           -67062.47212      -61059.34966    0.269560E-03    0.561584E-05
  8     93       96           -67062.46959      -61059.34713    0.506612E-03    0.527721E-05
  8     94        6           -67062.34545      -61059.22299    0.150610E-05    0.251017E-06
  8     95       24           -67062.40391      -61059.28145    0.252851E-04    0.105355E-05
  8     96       48           -67062.45068      -61059.32823    0.159311E-03    0.331898E-05
  8     97       12           -67062.47861      -61059.35615    0.790139E-04    0.658449E-05
  9      1       16           -67812.76296      -61059.25019    0.782827E-05    0.489267E-06
  9      2       96           -67812.80679      -61059.29403    0.137691E-03    0.143429E-05
  9      3      192           -67812.77905      -61059.26628    0.139404E-03    0.726060E-06
  9      4      192           -67812.76004      -61059.24728    0.874621E-04    0.455532E-06
  9      5      192           -67812.79110      -61059.27833    0.187360E-03    0.975832E-06
  9      6      192           -67812.77669      -61059.26393    0.131587E-03    0.685350E-06
  9      7      192           -67812.78688      -61059.27412    0.168961E-03    0.880006E-06
  9      8      192           -67812.80827      -61059.29550    0.285510E-03    0.148703E-05
  9      9       96           -67812.81566      -61059.30289    0.171136E-03    0.178267E-05
  9     10       64           -67812.80977      -61059.29700    0.987423E-04    0.154285E-05
  9     11      192           -67812.79968      -61059.28691    0.231257E-03    0.120446E-05
  9     12       32           -67812.75844      -61059.24567    0.140131E-04    0.437911E-06
  9     13       96           -67812.76132      -61059.24855    0.451195E-04    0.469995E-06
  9     14      192           -67812.80434      -61059.29157    0.259267E-03    0.135035E-05
  9     15       96           -67812.81421      -61059.30144    0.165155E-03    0.172037E-05
  9     16       96           -67812.82611      -61059.31335    0.221176E-03    0.230392E-05
  9     17       96           -67812.75873      -61059.24596    0.423427E-04    0.441070E-06
  9     18       96           -67812.75730      -61059.24454    0.408879E-04    0.425916E-06
  9     19       96           -67812.77566      -61059.26290    0.641549E-04    0.668281E-06
  9     20       96           -67812.76941      -61059.25665    0.550334E-04    0.573265E-06
  9     21      192           -67812.79488      -61059.28211    0.205571E-03    0.107068E-05
  9     22      192           -67812.77850      -61059.26573    0.137538E-03    0.716346E-06
  9     23      192           -67812.78810      -61059.27534    0.174086E-03    0.906700E-06
  9     24      192           -67812.78696      -61059.27419    0.169277E-03    0.881649E-06
  9     25       48           -67812.77802      -61059.26526    0.339871E-04    0.708064E-06
  9     26       48           -67812.79165      -61059.27888    0.474762E-04    0.989088E-06
  9     27      192           -67812.81861      -61059.30584    0.367989E-03    0.191661E-05
  9     28      192           -67812.83925      -61059.32649    0.610669E-03    0.318057E-05
  9     29      192           -67812.83586      -61059.32310    0.561880E-03    0.292646E-05
  9     30       96           -67812.84881      -61059.33604    0.385997E-03    0.402080E-05
  9     31      192           -67812.84179      -61059.32902    0.649855E-03    0.338466E-05
  9     32      192           -67812.83873      -61059.32597    0.602913E-03    0.314017E-05
  9     33      192           -67812.81791      -61059.30514    0.361688E-03    0.188379E-05
  9     34       96           -67812.75800      -61059.24523    0.415870E-04    0.433198E-06
  9     35       96           -67812.77649      -61059.26373    0.654747E-04    0.682028E-06
  9     36      192           -67812.79496      -61059.28220    0.206016E-03    0.107300E-05
  9     37       96           -67812.78896      -61059.27620    0.889014E-04    0.926056E-06
  9     38      192           -67812.82654      -61059.31378    0.447066E-03    0.232847E-05
  9     39      192           -67812.80576      -61059.29300    0.268491E-03    0.139839E-05
  9     40       96           -67812.80616      -61059.29339    0.135560E-03    0.141208E-05
  9     41      192           -67812.82791      -61059.31514    0.462280E-03    0.240771E-05
  9     42       96           -67812.81007      -61059.29730    0.149204E-03    0.155421E-05
  9     43       96           -67812.84600      -61059.33324    0.360300E-03    0.375313E-05
  9     44       96           -67812.80759      -61059.29482    0.140397E-03    0.146246E-05
  9     45      192           -67812.78858      -61059.27582    0.176161E-03    0.917508E-06
  9     46      192           -67812.78535      -61059.27258    0.162721E-03    0.847503E-06
  9     47       96           -67812.80144      -61059.28867    0.120740E-03    0.125770E-05
  9     48      192           -67812.82713      -61059.31436    0.453506E-03    0.236201E-05
  9     49      192           -67812.79552      -61059.28275    0.208825E-03    0.108763E-05
  9     50      192           -67812.83546      -61059.32270    0.556434E-03    0.289809E-05
  9     51      192           -67812.81585      -61059.30309    0.343905E-03    0.179117E-05
  9     52      192           -67812.84622      -61059.33346    0.724501E-03    0.377344E-05
  9     53      192           -67812.85684      -61059.34407    0.940051E-03    0.489610E-05
  9     54       96           -67812.81905      -61059.30629    0.186001E-03    0.193751E-05
  9     55      192           -67812.82744      -61059.31467    0.456957E-03    0.237999E-05
  9     56      192           -67812.84162      -61059.32885    0.647102E-03    0.337033E-05
  9     57      192           -67812.85615      -61059.34339    0.924385E-03    0.481450E-05
